No,구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명,경도,위도,상태
518,강북구,수유동,84.993,2018,1,48800,574,8,2001,강북구 한천로159길 8,127.018159846593,37.6449313044087,정좌표
519,강북구,수유동,66.06,2018,8,25700,389,6,2003,강북구 노해로35길 67,127.021874217099,37.6480368279894,정좌표
520,강북구,수유동,51.84,2018,1,14900,287,4,2002,강북구 삼양로129길 11-4,127.014265864447,37.6461726997591,정좌표
521,강북구,수유동,59.88,2018,3,29800,498,1,2015,강북구 4.19로9길 17,127.00984527001,37.6462422959867,정좌표
522,강북구,수유동,75.41,2018,6,40000,530,7,2008,강북구 삼양로112길 15,127.017381748835,37.642663516005,정좌표
523,강북구,수유동,122.58,2018,1,42500,347,12,1993,강북구 삼각산로 143-1,127.018561336578,37.6430953888862,정좌표
524,강북구,수유동,74.48,2018,3,32800,440,9,1998,강북구 도봉로 261,127.023468558954,37.63169419283,정좌표
525,강북구,수유동,12.02,2018,10,8600,715,10,2014,강북구 도봉로71가길 16,127.022547293636,37.6320948989655,정좌표
526,강북구,수유동,19,2018,2,12900,679,3,2016,강북구 덕릉로 76,127.022161706662,37.6343466835689,정좌표
527,강북구,수유동,59.79,2018,4,26500,443,3,2000,강북구 한천로 1131,127.018625564872,37.6454379539471,정좌표
528,강북구,수유동,42.88,2018,7,12700,296,5,2002,강북구 삼양로116길 17,127.017152946618,37.6436450366302,정좌표
529,강북구,수유동,84.9,2018,2,30000,353,9,1997,강북구 한천로139길 42,127.024948013884,37.6388556108493,정좌표
530,강북구,수유동,84.83,2018,5,41000,483,7,2005,강북구 노해로8길 16,127.024011861575,37.6378017794751,정좌표
531,강북구,수유동,49.37,2018,1,14000,284,6,2003,강북구 한천로150길 37,127.024723504648,37.6439631246024,정좌표
532,강북구,수유동,52.79,2018,10,18400,349,5,2006,강북구 4.19로1길 33,127.014036421924,37.646592047791,정좌표
533,강북구,수유동,134.18,2018,1,40000,298,2,2001,강북구 4.19로11길 16,127.008070980788,37.6455318688191,정좌표
534,강북구,수유동,67.32,2018,6,22500,334,5,2009,강북구 노해로23길 105,127.01820590623,37.6469031653756,정좌표
535,강북구,수유동,81.03,2018,3,30950,382,2,2008,강북구 삼양로80길 55,127.020878737281,37.6316093441576,정좌표
536,강북구,수유동,45.68,2018,5,24300,532,4,2012,강북구 도봉로71가길 35,127.021872093185,37.632781688564,정좌표
537,강북구,수유동,30.5,2018,3,13700,449,8,2011,강북구 도봉로71가길 30-5,127.022503669864,37.6327133109457,정좌표
538,강북구,수유동,65.99,2018,1,24900,377,2,2003,강북구 삼양로131길 11-5,127.014109106336,37.6472897107392,정좌표
539,강북구,수유동,65.82,2018,9,23000,349,4,2003,강북구 삼양로131길 11-9,127.01415249469,37.6471546890625,정좌표
540,강북구,수유동,77.93,2018,9,23000,295,4,2000,강북구 삼양로131길 23-8,127.013162345878,37.6469985517658,정좌표
541,강북구,수유동,67.82,2018,1,21000,310,1,2000,강북구 인수봉로61길 6-12,127.013023284249,37.6389986170044,정좌표
542,강북구,수유동,58.49,2018,4,29000,496,9,2013,강북구 수유로23길 48,127.022235142272,37.6383658657299,정좌표
543,강북구,수유동,58.51,2018,9,13000,222,2,1975,강북구 덕릉로 12,127.014865360338,37.6337333816527,정좌표
544,강북구,수유동,84.08,2018,5,27900,332,4,2003,강북구 인수봉로61길 38-8,127.011572980016,37.6382726337438,정좌표
545,강북구,우이동,84.93,2018,1,41000,483,1,2000,강북구 삼양로149길 45,127.011174439169,37.6557422951789,정좌표
546,강북구,우이동,149.54,2018,2,59500,398,4,2004,강북구 삼양로 670,127.01333131371,37.6625776465629,정좌표
547,강북구,우이동,77.71,2018,10,30000,386,1,2003,강북구 삼양로171길 21,127.011994220964,37.6621327222208,정좌표
548,강북구,우이동,84.98,2018,1,32400,381,10,1990,강북구 삼양로 658,127.014067619679,37.6615925502032,정좌표
549,노원구,공릉동,17.27,2018,3,17200,996,9,2016,노원구 화랑로 443,127.07658607174,37.6182808375659,정좌표
550,노원구,공릉동,59.94,2018,8,30200,504,10,1998,노원구 동일로173가길 145,127.071238369949,37.6246982785688,정좌표
551,노원구,공릉동,84.88,2018,2,34000,401,2,1999,노원구 공릉로51길 14-17,127.075656632715,37.6290418585477,정좌표
552,노원구,공릉동,99.917,2018,1,52250,523,15,2000,노원구 노원로 62,127.086243559153,37.6277950475149,정좌표
553,노원구,공릉동,72.84,2018,1,37500,515,6,2002,노원구 동일로193길 7,127.071995629332,37.6256642909683,정좌표
554,노원구,공릉동,59.4,2018,1,31000,522,12,2000,노원구 공릉로46길 19,127.080473700577,37.6280596776598,정좌표
555,노원구,공릉동,59.01,2018,1,31000,525,14,1995,노원구 동일로198길 24,127.072181228957,37.6285020242255,정좌표
556,노원구,공릉동,84.69,2018,1,33000,390,15,2003,노원구 동일로180길 48-9,127.077180072054,37.6226883661873,정좌표
557,노원구,공릉동,80.9407,2018,1,38800,479,9,2003,노원구 동일로191가길 66,127.07079748034,37.6280834638256,정좌표
558,노원구,공릉동,76.912,2018,3,33700,438,4,2002,노원구 동일로191가길 26,127.071540398397,37.6268659288773,정좌표
559,노원구,공릉동,84.0408,2018,1,56800,676,27,2016,노원구 동일로 986,127.076377431976,37.6186057436835,정좌표
560,노원구,공릉동,84.97,2018,1,34400,405,9,1999,노원구 동일로175길 38,127.072584370233,37.619451675679,정좌표
561,노원구,공릉동,72.25,2018,1,36200,501,8,1999,노원구 동일로195길 39,127.06977791448,37.626789751982,정좌표
562,노원구,공릉동,62.04,2018,1,26500,427,2,1989,노원구 노원로1길 103,127.081408155734,37.620443235966,정좌표
563,노원구,공릉동,84.87,2018,4,37650,444,11,2000,노원구 동일로183길 34,127.071390275916,37.6232837247583,정좌표
564,노원구,공릉동,54.08,2018,2,25000,462,7,1997,노원구 공릉로 157,127.079229750593,37.6240702388002,정좌표
565,노원구,공릉동,81.12,2018,1,36500,450,2,2003,노원구 섬밭로 52,127.072216969825,37.620907183108,정좌표
566,노원구,공릉동,84.79,2018,1,37850,446,2,1996,노원구 공릉로 206,127.078351671999,37.628053195226,정좌표
567,노원구,공릉동,59.99,2018,1,30950,516,4,1999,노원구 공릉로 213,127.076847948342,37.6284287186376,정좌표
568,노원구,공릉동,81.56,2018,1,26300,322,7,2002,노원구 섬밭로 22,127.072677453298,37.6186566686224,정좌표
569,노원구,공릉동,84.9,2018,1,47300,557,7,2000,노원구 공릉로 126,127.080058492509,37.6212868736547,정좌표
570,노원구,공릉동,83.43,2018,1,28500,342,3,2004,노원구 동일로177길 12-25,127.073380101359,37.6213632366541,정좌표
571,노원구,공릉동,17.77,2018,11,15800,889,7,2018,노원구 화랑로 441,127.076317897528,37.618238232995,정좌표
572,노원구,공릉동,79.54,2018,2,24000,302,2,2004,노원구 동일로176길 19-15,127.075791235759,37.6208119256905,정좌표
573,노원구,공릉동,48.93,2018,1,27000,552,4,1999,노원구 화랑로51길 78,127.08808538985,37.6260787582235,정좌표
574,노원구,공릉동,84.707,2018,1,38000,449,2,2004,노원구 공릉로 130,127.079337028865,37.6216234788053,정좌표
575,노원구,공릉동,54.74,2018,3,30900,564,6,2004,노원구 공릉로34길 118,127.080163236437,37.6259607021836,정좌표
576,노원구,공릉동,49.5,2018,1,28500,576,9,1994,노원구 동일로198가길 13,127.072003822687,37.6301643539048,정좌표
577,노원구,공릉동,59.89,2018,1,28300,473,8,1997,노원구 섬밭로 17,127.07232465978,37.6179331450942,정좌표
578,노원구,공릉동,84.6,2018,1,42000,496,13,1995,노원구 공릉로46길 32,127.082948521521,37.6269158161395,정좌표
579,노원구,공릉동,73.26,2018,1,23500,321,4,2003,노원구 동일로176길 47-14,127.077669163776,37.6209910885798,정좌표
580,노원구,공릉동,84.998,2018,2,38850,457,4,2005,노원구 동일로192가길 26,127.074131989286,37.6274927294918,정좌표
581,노원구,공릉동,93.03,2018,1,28200,303,3,1997,노원구 동일로173가길 115,127.071880756961,37.6233418391803,정좌표
582,노원구,공릉동,77.76,2018,10,29950,385,5,2006,노원구 동일로177길 12-18,127.073745762713,37.6213261609597,정좌표
583,노원구,공릉동,34.44,2018,1,19300,560,7,1994,노원구 섬밭로 156,127.068385889477,37.630504860631,정좌표
584,노원구,공릉동,39.6,2018,2,21750,549,9,1994,노원구 동일로198가길 149,127.065911444575,37.6306738877765,정좌표
585,노원구,공릉동,39.6,2018,1,21900,553,9,1994,노원구 섬밭로 123,127.068374717273,37.6281489866137,정좌표
586,노원구,공릉동,84.71,2018,9,37000,437,7,2003,노원구 동일로193길 8,127.071997936139,37.6262501709373,정좌표
587,노원구,공릉동,81.2768,2018,1,45500,560,11,2002,노원구 동일로191가길 59,127.069977617461,37.6281469976144,정좌표
588,노원구,공릉동,84.55,2018,1,29800,352,6,1995,노원구 동일로191길 36,127.070879577978,37.625015778612,정좌표
589,노원구,공릉동,84.996,2018,1,40000,471,4,2004,노원구 공릉로42길 13-14,127.081218302498,37.6247464690134,정좌표
590,노원구,공릉동,59.59,2018,1,29500,495,10,2000,노원구 동일로192나길 26,127.074908590938,37.6280588678623,정좌표
591,노원구,공릉동,83.76,2018,9,29500,352,2,2002,노원구 동일로173가길 140,127.071990681065,37.6244283541525,정좌표
592,노원구,공릉동,72.51,2018,3,26000,359,3,2006,노원구 동일로179길 12-32,127.073305619846,37.6227486898597,정좌표
593,노원구,공릉동,74.97,2018,3,25000,333,3,2003,노원구 동일로193가길 27,127.071216607209,37.6271295665877,정좌표
594,노원구,공릉동,49.6,2018,1,26200,528,5,2006,노원구 동일로197길 85,127.07017493806,37.6259833271587,정좌표
595,노원구,공릉동,60.502,2018,1,35800,592,3,2000,노원구 노원로 58,127.088013857952,37.6265922730518,정좌표
596,노원구,공릉동,84.75,2018,3,29500,348,7,2005,노원구 동일로179길 12-11,127.072996625939,37.6224107407888,정좌표
597,노원구,공릉동,83.74,2018,3,29400,351,2,2005,노원구 동일로179길 12-7,127.073064082643,37.6222565850764,정좌표
598,노원구,공릉동,13.9092,2018,4,8700,625,3,2012,노원구 동일로190길 7,127.073689975771,37.625392180757,정좌표
599,노원구,공릉동,84.09,2018,8,25600,304,4,2003,노원구 동일로178길 39-3,127.076603335364,37.6216046881945,정좌표
600,노원구,공릉동,67.5682,2018,1,32000,474,5,2012,노원구 동일로190길 11,127.073999410482,37.6255284994823,정좌표
601,노원구,공릉동,83.4,2018,4,29800,357,2,2003,노원구 동일로191가길 33-5,127.070669434629,37.6263333154266,정좌표
602,노원구,공릉동,64.18,2018,10,25000,390,7,2003,노원구 동일로191가길 33-3,127.070899323263,37.6263870603776,정좌표
603,노원구,공릉동,84.65,2018,1,40500,478,5,2000,노원구 노원로1가길 10,127.086086902741,37.6225802377199,정좌표
604,노원구,공릉동,84.85,2018,1,44000,519,12,2000,노원구 노원로1길 21,127.084713029407,37.6215388672759,정좌표
605,노원구,공릉동,98.51,2018,5,33500,340,4,2005,노원구 노원로1길 121,127.080768411893,37.6203553373264,정좌표
606,노원구,공릉동,84.9,2018,1,30800,363,4,2004,노원구 동일로173가길 90,127.072721189648,37.6222745425138,정좌표
607,노원구,공릉동,83.68,2018,7,36900,441,14,2006,노원구 섬밭로 5,127.072547708846,37.617196024399,정좌표
608,노원구,공릉동,49.6,2018,1,27300,550,7,1999,노원구 공릉로34길 62,127.085259542865,37.6236228890485,정좌표
609,노원구,공릉동,84.97,2018,1,40500,477,1,1985,노원구 노원로 29,127.084898133309,37.6241680114912,정좌표
610,노원구,공릉동,82.97,2018,2,32000,386,7,2009,노원구 공릉로51길 14-8,127.076240150057,37.6291903333756,정좌표
611,노원구,공릉동,59.94,2018,1,36470,608,1,2001,노원구 섬밭로 139,127.066956937746,37.6283522717721,정좌표
612,노원구,공릉동,31.32,2018,1,20000,639,9,2001,노원구 섬밭로 134,127.068946541356,37.6283561319712,정좌표
613,노원구,공릉동,74.09,2018,3,32900,444,6,2004,노원구 동일로178길 53,127.077657685195,37.6218923892795,정좌표
614,노원구,공릉동,84.79,2018,1,33000,389,5,2007,노원구 공릉로 168-6,127.080286866927,37.6247566796772,정좌표
615,노원구,공릉동,13.62,2018,1,13200,969,8,2013,노원구 화랑로 421,127.074330515861,37.6175201019291,정좌표
616,노원구,공릉동,84.85,2018,9,33500,395,3,2007,노원구 공릉로41가길 19,127.078900232826,37.6253579813846,정좌표
617,노원구,공릉동,78.1,2018,7,34000,435,8,1999,노원구 동일로176길 39-12,127.077217730271,37.6210412090203,정좌표
618,노원구,공릉동,59.98,2018,1,30900,515,6,2000,노원구 공릉로27길 110,127.07740317319,37.6264420801801,정좌표
619,노원구,공릉동,86,2018,1,41000,477,1,1984,노원구 공릉로34길 74,127.084518698082,37.6270589001854,정좌표
620,노원구,공릉동,84.65,2018,1,50850,601,8,2000,노원구 화랑로51길 17,127.087327898827,37.6233225129137,정좌표
621,노원구,공릉동,126.78,2018,1,47000,371,8,1999,노원구 공릉로34길 45,127.081153521534,37.6241738872737,정좌표
622,노원구,공릉동,73.18,2018,1,37300,510,4,1995,노원구 화랑로 556,127.088933002885,37.6217429254402,정좌표
623,노원구,상계동,59.76,2018,3,25000,418,14,2003,노원구 덕릉로115다길 40,127.078183460005,37.6685767372184,정좌표
624,노원구,상계동,124.23,2018,7,43918,354,4,2005,노원구 덕릉로98길 15,127.077597935424,37.6643518876623,정좌표
625,노원구,상계동,84.514,2018,1,45000,532,12,2000,노원구 동일로246길 39,127.057612162358,37.6774663065316,정좌표
626,노원구,상계동,84.54,2018,2,33000,390,5,1995,노원구 한글비석로46나길 10,127.068648420926,37.6671767303164,정좌표
627,노원구,상계동,139.28,2018,1,52000,373,4,2009,노원구 상계로23다길 13-8,127.069196850025,37.6598340251756,정좌표
628,노원구,상계동,84.88,2018,5,42000,495,15,1992,노원구 상계로7길 18,127.065335420403,37.6576904537241,정좌표
629,노원구,상계동,84.78,2018,1,50400,594,12,1997,노원구 상계로3길 50,127.06323297359,37.6586741571469,정좌표
630,노원구,상계동,84.78,2018,3,51500,607,10,1997,노원구 상계로3길 53,127.062331513298,37.658455576917,정좌표
631,노원구,상계동,48.925,2018,6,28220,577,6,2007,노원구 덕릉로106길 20-3,127.07839814979,37.6648246166445,정좌표
632,노원구,상계동,114.72,2018,1,52000,453,19,2001,노원구 상계로26길 20,127.071479593678,37.6576791338588,정좌표
633,노원구,상계동,138.42,2018,6,38000,275,1,1999,노원구 동일로230길 26,127.057811684403,37.6713132029253,정좌표
634,노원구,상계동,93.75,2018,1,57800,617,10,1988,노원구 동일로221길 22,127.057347084023,37.6599253529222,정좌표
635,노원구,상계동,84.4909,2018,1,44500,527,15,2003,노원구 동일로242라길 27,127.058157032362,37.6759417617514,정좌표
636,노원구,상계동,84.8577,2018,3,36800,434,7,2002,노원구 수락산로 246,127.051155277158,37.6715844181009,정좌표
637,노원구,상계동,84.9,2018,1,37500,442,5,1999,노원구 덕릉로 780,127.080491016402,37.6675552822398,정좌표
638,노원구,상계동,84.88,2018,1,54400,641,12,2003,노원구 상계로5길 12,127.064264599763,37.6573552621308,정좌표
639,노원구,상계동,62.04,2018,3,26000,419,4,2006,노원구 동일로231나길 14,127.052207168539,37.6725009262407,정좌표
640,노원구,상계동,41.85,2018,1,21000,502,1,1994,노원구 동일로241길 53,127.053498450343,37.6771139763708,정좌표
641,노원구,상계동,42.76,2018,5,19800,463,3,2003,노원구 노원로26나길 20,127.070279655209,37.6539218746153,정좌표
642,노원구,상계동,87.57,2018,1,45850,524,12,1988,노원구 덕릉로 459-18,127.060985996713,37.6467659205617,정좌표
643,노원구,상계동,60,2018,1,26000,433,15,2006,노원구 덕릉로127길 25,127.081561188933,37.6722133046816,정좌표
644,노원구,상계동,75.03,2018,1,34000,453,9,1989,노원구 한글비석로 396,127.073570866044,37.6614756578966,정좌표
645,노원구,상계동,59.9,2018,1,28500,476,3,1989,노원구 한글비석로 399,127.071859413168,37.6601434133859,정좌표
646,노원구,상계동,54.59,2018,1,29000,531,13,1988,노원구 한글비석로 479,127.065033430508,37.6625734974103,정좌표
647,노원구,상계동,79.25,2018,1,37700,476,15,1988,노원구 한글비석로 480,127.064695856924,37.6669876208437,정좌표
648,노원구,상계동,134.8,2018,5,40000,297,6,1999,노원구 동일로237마길 23,127.051629875803,37.6744490375331,정좌표
649,노원구,상계동,84.95,2018,3,29000,341,4,1996,노원구 동일로237바길 17,127.050231588246,37.6742059418972,정좌표
650,노원구,상계동,60.16,2018,3,25900,431,5,2002,노원구 덕릉로118길 17,127.079851765577,37.6679360741938,정좌표
651,노원구,상계동,84.9,2018,1,45000,530,19,1999,노원구 덕릉로118길 29,127.081059737286,37.667238411337,정좌표
652,노원구,상계동,84.18,2018,5,43000,511,9,2005,노원구 동일로242라길 21-11,127.058293788057,37.6770215299089,정좌표
653,노원구,상계동,84.978,2018,2,45600,537,10,2005,노원구 상계로1길 82-14,127.061783230402,37.6591509948308,정좌표
654,노원구,상계동,79.73,2018,4,24000,301,5,2003,노원구 동일로236길 42,127.057939299188,37.6739354798519,정좌표
655,노원구,상계동,59.82,2018,1,35400,592,19,1997,노원구 노원로28길 15,127.06828327275,37.6538706000886,정좌표
656,노원구,상계동,59.82,2018,1,34500,577,20,1998,노원구 노원로 428,127.069069159839,37.6553235437145,정좌표
657,노원구,상계동,84.91,2018,1,42000,495,4,1989,노원구 상계로 193-14,127.074407676755,37.6633489511632,정좌표
658,노원구,상계동,83.87,2018,1,37900,452,4,2002,노원구 동일로239길 68,127.050798731723,37.6750024479579,정좌표
659,노원구,상계동,59.22,2018,1,33300,562,9,2000,노원구 덕릉로94길 21,127.077555041362,37.6627935956069,정좌표
660,노원구,상계동,84.99,2018,2,37000,435,6,1995,노원구 한글비석로52길 66,127.068143711368,37.6670769084191,정좌표
661,노원구,상계동,59.4,2018,4,28800,485,11,1995,노원구 한글비석로52길 54,127.067018100507,37.666876741549,정좌표
662,노원구,상계동,84.94,2018,2,35700,420,1,2000,노원구 동일로230가길 15,127.056711101755,37.6721417234937,정좌표
663,노원구,상계동,41.3,2018,1,28500,690,10,1988,노원구 동일로213길 21,127.061748639707,37.6485206854786,정좌표
664,노원구,상계동,68.86,2018,1,38000,552,9,1988,노원구 덕릉로 459-21,127.059067820478,37.6477795312561,정좌표
665,노원구,상계동,59.39,2018,1,40000,674,4,1988,노원구 노원로 564,127.054580269895,37.6620150483217,정좌표
666,노원구,상계동,41.3,2018,1,28500,690,8,1988,노원구 동일로227길 25,127.054408990527,37.6663655940169,정좌표
667,노원구,상계동,60.5,2018,1,35500,587,10,1988,노원구 동일로227길 85,127.05214647123,37.6659717046929,정좌표
668,노원구,상계동,49.94,2018,1,31900,639,9,1988,노원구 한글비석로 530,127.059464334435,37.6659294096789,정좌표
669,노원구,상계동,49.94,2018,1,25900,519,6,1989,노원구 한글비석로54길 92,127.061717969951,37.6674780054505,정좌표
670,노원구,상계동,49.94,2018,1,31000,621,4,1989,노원구 동일로228길 23,127.059461708711,37.6682919772723,정좌표
671,노원구,상계동,45.55,2018,1,23800,523,14,1989,노원구 수락산로 174,127.059144087361,37.670829217172,정좌표
672,노원구,상계동,45.77,2018,1,24800,542,3,1988,노원구 동일로227길 86,127.053176989118,37.6683145749161,정좌표
673,노원구,상계동,58.01,2018,1,40000,690,10,1987,노원구 동일로215길 23,127.061028180543,37.6489878738606,정좌표
674,노원구,상계동,37.46,2018,8,30400,812,5,1987,노원구 동일로 1361,127.061283996356,37.6500636698713,정좌표
675,노원구,상계동,84.38,2018,1,57000,676,5,1987,노원구 동일로215길 48,127.056883401226,37.6525765530792,정좌표
676,노원구,상계동,37.46,2018,4,31000,828,5,1987,노원구 동일로 1389,127.060600655194,37.6525262825232,정좌표
677,노원구,상계동,38,2018,6,32000,842,3,1987,노원구 동일로 1383,127.060676471178,37.6521649486701,정좌표
678,노원구,상계동,59.2,2018,1,28000,473,1,1988,노원구 동일로214길 21,127.063019958177,37.649438095485,정좌표
679,노원구,상계동,37.46,2018,2,24700,659,4,1988,노원구 동일로 1356,127.062235898019,37.6498790069215,정좌표
680,노원구,상계동,37.46,2018,3,27900,745,7,1988,노원구 동일로 1362,127.06217915537,37.6502506879719,정좌표
681,노원구,상계동,31.98,2018,1,33000,1032,4,1987,노원구 동일로216길 47,127.064958318337,37.6524928599419,정좌표
682,노원구,상계동,41.3,2018,1,32250,781,7,1988,노원구 노해로 508,127.067171023426,37.6540862701696,정좌표
683,노원구,상계동,38,2018,3,30200,795,7,1988,노원구 동일로 1390,127.061505045621,37.6527155033251,정좌표
684,노원구,상계동,37.46,2018,6,30500,814,8,1988,노원구 동일로 1384,127.061562528795,37.6523383273663,정좌표
685,노원구,상계동,41.3,2018,1,31500,763,10,1988,노원구 동일로 1456,127.060138021137,37.6586457117839,정좌표
686,노원구,상계동,58.01,2018,1,43000,741,12,1988,노원구 상계로1길 92,127.062940950331,37.6600171471074,정좌표
687,노원구,상계동,41.3,2018,1,27000,654,14,1988,노원구 노원로 532,127.060413931722,37.6630464281064,정좌표
688,노원구,상계동,83.92,2018,3,31400,374,10,1993,노원구 동일로237길 41,127.052981899811,37.6731923033686,정좌표
689,노원구,상계동,84.98,2018,1,36900,434,11,1999,노원구 수락산로 234,127.051931674934,37.6717597050835,정좌표
690,노원구,상계동,53.656,2018,2,27500,513,8,2002,노원구 동일로239나길 31,127.051557720463,37.6773713344455,정좌표
691,노원구,상계동,77.257,2018,5,33700,436,4,2002,노원구 동일로241길 84,127.051898332716,37.6782469215049,정좌표
692,노원구,상계동,84.99,2018,2,39500,465,13,1999,노원구 노원로34길 34,127.065782679833,37.6603431095177,정좌표
693,노원구,상계동,122.37,2018,11,34200,279,3,2005,노원구 덕릉로 845,127.082274028729,37.6718564695483,정좌표
694,노원구,상계동,14.65,2018,1,13350,911,10,2014,노원구 노해로85길 10-55,127.066124980223,37.6564382500855,정좌표
695,노원구,상계동,76.12,2018,8,27400,360,7,2004,노원구 동일로237마길 56,127.05209904434,37.6761025125497,정좌표
696,노원구,상계동,84.81,2018,1,38000,448,13,2009,노원구 누원로 28,127.054744748154,37.6883300833174,정좌표
697,노원구,상계동,59.9,2018,1,35500,593,8,2009,노원구 누원로 18,127.05370799658,37.6862643696256,정좌표
698,노원구,상계동,123.44,2018,1,53000,429,3,2009,노원구 동일로242나길 20,127.056745600548,37.676468252004,정좌표
699,노원구,상계동,114.92,2018,2,57000,496,3,2000,노원구 동일로250길 18,127.055837736317,37.6808576602218,정좌표
700,노원구,상계동,114.82,2018,1,57500,501,13,2001,노원구 동일로248길 16,127.05673480516,37.6789975308952,정좌표
701,노원구,상계동,84.95,2018,1,35500,418,2,1997,노원구 동일로242길 80,127.060600055038,37.6736670908588,정좌표
702,노원구,상계동,84.87,2018,2,37000,436,12,1995,노원구 동일로242길 95,127.060601953418,37.6750258577417,정좌표
703,노원구,상계동,84.9231,2018,1,33500,394,1,2002,노원구 노원로28길 38,127.069854023548,37.6535180568202,정좌표
704,노원구,상계동,79.4198,2018,1,41000,516,2,2002,노원구 노원로30길 74,127.07113797918,37.6560903689365,정좌표
705,노원구,상계동,79.4198,2018,1,43000,541,5,2002,노원구 노원로30길 81,127.070980738432,37.6565743555469,정좌표
706,노원구,상계동,84.569,2018,1,45000,532,9,2004,노원구 동일로238길 33,127.057114098523,37.6745699870873,정좌표
707,노원구,상계동,84.726,2018,1,45350,535,10,2004,노원구 동일로230가길 71,127.056147167609,37.6747230038771,정좌표
708,노원구,상계동,39.7,2018,1,23000,579,7,1998,노원구 동일로245길 162,127.053076642433,37.681854467641,정좌표
709,노원구,상계동,39.7,2018,1,24000,605,13,1998,노원구 동일로245가길 41,127.054143622275,37.6792130966173,정좌표
710,노원구,상계동,106.25,2018,1,59600,561,7,1989,노원구 노원로 569,127.057101363682,37.6609711511544,정좌표
711,노원구,상계동,84.53,2018,1,52300,619,12,2016,노원구 덕릉로70가길 21,127.060262468217,37.6430699947077,정좌표
712,노원구,상계동,59.99,2018,9,26500,442,2,1996,노원구 동일로231길 72,127.051496331474,37.6722627970687,정좌표
713,노원구,상계동,84.8,2018,1,43000,507,17,2001,노원구 덕릉로112길 24,127.078812211279,37.6650401630147,정좌표
714,노원구,상계동,49.77,2018,1,26200,526,13,2001,노원구 덕릉로94가길 20,127.078693325203,37.6631289075608,정좌표
715,노원구,상계동,77.94,2018,6,27800,357,3,2006,노원구 상계로23길 64,127.066931110165,37.6605029019595,정좌표
716,노원구,상계동,59.94,2018,1,31250,521,3,1997,노원구 노원로26가길 7,127.069565486561,37.6523193982156,정좌표
717,노원구,상계동,101.41,2018,3,40500,399,6,2006,노원구 덕릉로123길 53,127.07889685476,37.6689973253388,정좌표
718,노원구,상계동,45.44,2018,1,20000,440,8,1987,노원구 한글비석로46가길 16,127.069123893959,37.6662028635835,정좌표
719,노원구,상계동,45.92,2018,1,20000,436,13,1988,노원구 한글비석로48길 6,127.067584328788,37.6651652012305,정좌표
720,노원구,상계동,84.59,2018,1,36000,426,5,1990,노원구 한글비석로46가길 34,127.067539561005,37.6657970530436,정좌표
721,노원구,상계동,84.84,2018,2,32400,382,9,1995,노원구 동일로230길 63,127.059498751754,37.6740145027618,정좌표
722,노원구,상계동,87.49,2018,1,44800,512,1,1988,노원구 동일로216길 92,127.067525508858,37.6517294031291,정좌표
723,노원구,상계동,59.877,2018,1,37800,631,14,2005,노원구 노원로28길 62,127.070605869921,37.6543647174263,정좌표
724,노원구,상계동,105.65,2018,4,38000,360,9,2003,노원구 수락산로 250,127.050807344719,37.6713408151194,정좌표
725,노원구,상계동,82.68,2018,1,32500,393,3,1993,노원구 동일로231길 86,127.050356897928,37.6724668469219,정좌표
726,노원구,상계동,84.99,2018,1,32000,377,13,1995,노원구 동일로231다길 23,127.050552892832,37.6731075404791,정좌표
727,노원구,상계동,59.73,2018,4,24000,402,5,1997,노원구 수락산로 190,127.057273873678,37.671177066968,정좌표
728,노원구,월계동,84.659,2018,2,41200,487,22,2003,노원구 화랑로45길 42-18,127.066452729176,37.6172379643338,정좌표
729,노원구,월계동,83.31,2018,8,29000,348,1,1996,노원구 덕릉로60길 288,127.046867862358,37.6287398506419,정좌표
730,노원구,월계동,59.92,2018,1,45000,751,13,2016,노원구 월계로42길 97,127.053833687279,37.6224017613866,정좌표
731,노원구,월계동,59.7828,2018,2,39500,661,7,2017,노원구 마들로5길 25,127.052368350663,37.6407002530227,정좌표
732,노원구,월계동,59.76,2018,2,31000,519,2,1997,노원구 광운로 46,127.060423511671,37.6221065182773,정좌표
733,노원구,월계동,134.64,2018,1,45000,334,10,1998,노원구 초안산로5길 22,127.0508247084,37.63281776808,정좌표
734,노원구,월계동,71.77,2018,2,31800,443,8,1983,노원구 광운로2나길 30,127.061812947238,37.6164591924981,정좌표
735,노원구,월계동,59.854,2018,1,33500,560,13,2005,노원구 월계로53길 21,127.058522237339,37.6322248971697,정좌표
736,노원구,월계동,84.985,2018,1,49200,579,8,2006,노원구 월계로45길 21,127.050632677807,37.6265943678919,정좌표
737,노원구,월계동,51.48,2018,1,35000,680,3,1986,노원구 마들로 111,127.063415071844,37.6252667299526,정좌표
738,노원구,월계동,50.14,2018,1,33500,668,13,1986,노원구 마들로 59,127.067119325957,37.6198926100853,정좌표
739,노원구,월계동,39.6,2018,1,20800,525,2,1995,노원구 월계로55길 15,127.059871812362,37.6324338222123,정좌표
740,노원구,월계동,84.91,2018,12,44500,524,7,2006,노원구 석계로18길 23,127.060710337076,37.6240353746037,정좌표
741,노원구,월계동,94.36,2018,1,34500,366,10,1984,노원구 광운로2가길 22,127.060071154821,37.6177225223131,정좌표
742,노원구,월계동,56.59,2018,1,28000,495,11,1984,노원구 광운로2나길 50,127.060302928358,37.618772277547,정좌표
