No,구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명,경도,위도,상태
512,강북구,수유동,56.79,2020,3,16400,289,3,2002,강북구 삼양로129길 11-4,127.014265864447,37.6461726997591,정좌표
513,강북구,수유동,51,2020,3,26000,510,7,2015,강북구 4.19로9길 17,127.00984527001,37.6462422959867,정좌표
514,강북구,수유동,29.07,2020,1,23350,803,7,2019,강북구 수유로12길 63,127.021943820584,37.6320902921687,정좌표
515,강북구,수유동,57.12,2020,8,22750,398,7,2008,강북구 삼양로112길 15,127.017381748835,37.642663516005,정좌표
516,강북구,수유동,77.98,2020,12,32000,410,6,2008,강북구 삼양로 366,127.017581505872,37.6360935852912,정좌표
517,강북구,수유동,84.92,2020,1,47500,559,6,1993,강북구 삼각산로 143-1,127.018561336578,37.6430953888862,정좌표
518,강북구,수유동,114.42,2020,2,43000,376,7,1998,강북구 도봉로 261,127.023468558954,37.63169419283,정좌표
519,강북구,수유동,12.01,2020,5,10400,866,5,2014,강북구 도봉로71가길 16,127.022547293636,37.6320948989655,정좌표
520,강북구,수유동,15.13,2020,1,11300,747,11,2016,강북구 덕릉로 76,127.022161706662,37.6343466835689,정좌표
521,강북구,수유동,59.79,2020,1,36000,602,6,2000,강북구 한천로 1131,127.018625564872,37.6454379539471,정좌표
522,강북구,수유동,84.9,2020,2,34800,410,10,1997,강북구 한천로139길 42,127.024948013884,37.6388556108493,정좌표
523,강북구,수유동,12.99,2020,3,17650,1359,11,2020,강북구 노해로 34,127.023086188288,37.6385473231377,정좌표
524,강북구,수유동,149.18,2020,1,43800,294,1,1998,강북구 인수봉로77길 28,127.009313253444,37.644726921596,정좌표
525,강북구,수유동,84.83,2020,3,48000,566,8,2005,강북구 노해로8길 16,127.024011861575,37.6378017794751,정좌표
526,강북구,수유동,76.35,2020,4,26900,352,2,2003,강북구 한천로150길 37,127.024723504648,37.6439631246024,정좌표
527,강북구,수유동,49.83,2020,3,18000,361,4,2006,강북구 4.19로1길 33,127.014036421924,37.646592047791,정좌표
528,강북구,수유동,87.78,2020,12,36400,415,4,2004,강북구 한천로148길 26,127.024865651334,37.6431119339465,정좌표
529,강북구,수유동,145.33,2020,7,48500,334,5,2001,강북구 4.19로11길 16,127.008070980788,37.6455318688191,정좌표
530,강북구,수유동,84.86,2020,7,36000,424,3,2008,강북구 삼양로80길 55,127.020878737281,37.6316093441576,정좌표
531,강북구,수유동,45.74,2020,1,23500,514,8,2012,강북구 도봉로71가길 35,127.021872093185,37.632781688564,정좌표
532,강북구,수유동,27.65,2020,2,13000,470,6,2011,강북구 도봉로71가길 30-5,127.022503669864,37.6327133109457,정좌표
533,강북구,수유동,68.6,2020,2,35000,510,7,2010,강북구 도봉로71가길 30,127.022303933861,37.6324894212019,정좌표
534,강북구,수유동,73.615,2020,1,39900,542,10,2008,강북구 한천로139가길 26,127.025136418391,37.6405306935645,정좌표
535,강북구,수유동,67.35,2020,7,21800,324,2,2000,강북구 삼양로131길 23-8,127.013162345878,37.6469985517658,정좌표
536,강북구,수유동,27.39,2020,10,24600,898,8,2020,강북구 노해로 104,127.023801509355,37.6445654653504,정좌표
537,강북구,수유동,62.99,2020,4,35400,562,6,2013,강북구 수유로23길 48,127.022235142272,37.6383658657299,정좌표
538,강북구,수유동,58.51,2020,5,10000,171,5,1975,강북구 덕릉로 12,127.014865360338,37.6337333816527,정좌표
539,강북구,우이동,78.17,2020,2,25000,320,2,2004,강북구 삼양로163길 31,127.011917588244,37.6586848035814,정좌표
540,강북구,우이동,84.93,2020,1,46000,542,1,2000,강북구 삼양로149길 45,127.011174439169,37.6557422951789,정좌표
541,강북구,우이동,143.38,2020,10,59000,411,4,2004,강북구 삼양로 670,127.01333131371,37.6625776465629,정좌표
542,강북구,우이동,71.36,2020,4,29500,413,2,2003,강북구 삼양로171길 21,127.011994220964,37.6621327222208,정좌표
543,강북구,우이동,199.96,2020,4,90000,450,2,2001,강북구 삼양로139가길 80,127.010227669536,37.6526332702291,정좌표
544,강북구,우이동,84.77,2020,5,33000,389,3,1995,강북구 삼양로139가길 45,127.011594651444,37.6513015368985,정좌표
545,강북구,우이동,71.78,2020,1,34000,474,4,1990,강북구 삼양로 658,127.014067619679,37.6615925502032,정좌표
546,노원구,공릉동,17.27,2020,1,17800,1031,9,2016,노원구 화랑로 443,127.07658607174,37.6182808375659,정좌표
547,노원구,공릉동,59.94,2020,6,38500,642,4,1998,노원구 동일로173가길 145,127.071238369949,37.6246982785688,정좌표
548,노원구,공릉동,59.87,2020,2,38500,643,15,1999,노원구 공릉로51길 14-17,127.075656632715,37.6290418585477,정좌표
549,노원구,공릉동,99.917,2020,1,74000,741,8,2000,노원구 노원로 62,127.086243559153,37.6277950475149,정좌표
550,노원구,공릉동,84.65,2020,1,59000,697,8,2002,노원구 동일로193길 7,127.071995629332,37.6256642909683,정좌표
551,노원구,공릉동,59.4,2020,1,37300,628,3,2000,노원구 공릉로46길 19,127.080473700577,37.6280596776598,정좌표
552,노원구,공릉동,59.26,2020,3,39300,663,11,1995,노원구 동일로198길 24,127.072181228957,37.6285020242255,정좌표
553,노원구,공릉동,84.69,2020,3,43800,517,3,2003,노원구 동일로180길 48-9,127.077180072054,37.6226883661873,정좌표
554,노원구,공릉동,76.4807,2020,1,45000,588,1,2003,노원구 동일로191가길 66,127.07079748034,37.6280834638256,정좌표
555,노원구,공릉동,77.07,2020,3,38800,503,5,2002,노원구 동일로191가길 26,127.071540398397,37.6268659288773,정좌표
556,노원구,공릉동,84.0261,2020,2,74000,881,29,2016,노원구 동일로 986,127.076377431976,37.6186057436835,정좌표
557,노원구,공릉동,84.97,2020,2,45500,535,11,1999,노원구 동일로175길 38,127.072584370233,37.619451675679,정좌표
558,노원구,공릉동,59.34,2020,2,38500,649,15,1999,노원구 동일로195길 39,127.06977791448,37.626789751982,정좌표
559,노원구,공릉동,62.04,2020,1,40800,658,4,1989,노원구 노원로1길 103,127.081408155734,37.620443235966,정좌표
560,노원구,공릉동,84.6,2020,1,46000,544,16,2000,노원구 동일로183길 34,127.071390275916,37.6232837247583,정좌표
561,노원구,공릉동,78.68,2020,1,38900,494,11,1997,노원구 공릉로 157,127.079229750593,37.6240702388002,정좌표
562,노원구,공릉동,81.12,2020,1,54500,672,9,2003,노원구 섬밭로 52,127.072216969825,37.620907183108,정좌표
563,노원구,공릉동,114.17,2020,1,52000,455,2,1996,노원구 공릉로 206,127.078351671999,37.628053195226,정좌표
564,노원구,공릉동,59.99,2020,1,41500,692,10,1999,노원구 공릉로 213,127.076847948342,37.6284287186376,정좌표
565,노원구,공릉동,84.9,2020,1,52000,612,1,2000,노원구 공릉로 126,127.080058492509,37.6212868736547,정좌표
566,노원구,공릉동,16.69,2020,3,16000,959,13,2018,노원구 화랑로 441,127.076317897528,37.618238232995,정좌표
567,노원구,공릉동,38.13,2020,8,16000,420,6,2004,노원구 동일로176길 19-15,127.075791235759,37.6208119256905,정좌표
568,노원구,공릉동,48.6,2020,1,32000,658,4,1999,노원구 화랑로51길 78,127.08808538985,37.6260787582235,정좌표
569,노원구,공릉동,65.221,2020,3,41700,639,8,2004,노원구 공릉로 130,127.079337028865,37.6216234788053,정좌표
570,노원구,공릉동,83.409,2020,2,46750,560,1,2004,노원구 공릉로34길 118,127.080163236437,37.6259607021836,정좌표
571,노원구,공릉동,39.6,2020,1,29400,742,9,1994,노원구 동일로198가길 13,127.072003822687,37.6301643539048,정좌표
572,노원구,공릉동,100.82,2020,2,51800,514,20,1997,노원구 섬밭로 17,127.07232465978,37.6179331450942,정좌표
573,노원구,공릉동,84.6,2020,1,51500,609,3,1995,노원구 공릉로46길 32,127.082948521521,37.6269158161395,정좌표
574,노원구,공릉동,69.95,2020,4,31700,453,3,2004,노원구 공릉로39길 21,127.078319442858,37.6236016265874,정좌표
575,노원구,공릉동,84.983,2020,1,53000,624,4,2005,노원구 동일로192가길 26,127.074131989286,37.6274927294918,정좌표
576,노원구,공릉동,39.6,2020,1,24200,611,2,1994,노원구 동일로198가길 149,127.065911444575,37.6306738877765,정좌표
577,노원구,공릉동,34.44,2020,1,23700,688,8,1994,노원구 섬밭로 156,127.068385889477,37.630504860631,정좌표
578,노원구,공릉동,39.6,2020,1,27300,689,12,1994,노원구 섬밭로 123,127.068374717273,37.6281489866137,정좌표
579,노원구,공릉동,111.84,2020,6,52900,473,5,2003,노원구 동일로193길 8,127.071997936139,37.6262501709373,정좌표
580,노원구,공릉동,81.2768,2020,1,57900,712,6,2002,노원구 동일로191가길 59,127.069977617461,37.6281469976144,정좌표
581,노원구,공릉동,84.55,2020,3,42000,497,14,1995,노원구 동일로191길 36,127.070879577978,37.625015778612,정좌표
582,노원구,공릉동,106.319,2020,4,59900,563,16,2004,노원구 공릉로42길 13-14,127.081218302498,37.6247464690134,정좌표
583,노원구,공릉동,59.59,2020,3,37800,634,6,2000,노원구 동일로192나길 26,127.074908590938,37.6280588678623,정좌표
584,노원구,공릉동,84.36,2020,3,29000,344,2,2002,노원구 동일로173가길 140,127.071990681065,37.6244283541525,정좌표
585,노원구,공릉동,73.23,2020,1,29000,396,3,2006,노원구 동일로179길 12-32,127.073305619846,37.6227486898597,정좌표
586,노원구,공릉동,49.6,2020,2,30500,615,3,2006,노원구 동일로197길 85,127.07017493806,37.6259833271587,정좌표
587,노원구,공릉동,61.151,2020,2,44000,720,5,2000,노원구 노원로 58,127.088013857952,37.6265922730518,정좌표
588,노원구,공릉동,84.75,2020,5,37500,442,1,2005,노원구 동일로179길 12-11,127.072996625939,37.6224107407888,정좌표
589,노원구,공릉동,56.55,2020,5,27750,491,12,1997,노원구 동일로192나길 16-14,127.075741757152,37.627400552854,정좌표
590,노원구,공릉동,69.51,2020,7,31000,446,2,2004,노원구 공릉로39길 11,127.078747692024,37.623519782137,정좌표
591,노원구,공릉동,77.43,2020,9,35000,452,4,2005,노원구 동일로186길 67-8,127.07663217315,37.6257610571797,정좌표
592,노원구,공릉동,13.9092,2020,1,8900,640,2,2012,노원구 동일로190길 7,127.073689975771,37.625392180757,정좌표
593,노원구,공릉동,47.09,2020,11,21000,446,7,2004,노원구 동일로178길 39-5,127.076559335647,37.6217442382752,정좌표
594,노원구,공릉동,61.82,2020,1,25500,412,3,2003,노원구 동일로178길 39-3,127.076603335364,37.6216046881945,정좌표
595,노원구,공릉동,67.5682,2020,3,31500,466,6,2012,노원구 동일로190길 11,127.073999410482,37.6255284994823,정좌표
596,노원구,공릉동,76.96,2020,4,34300,446,6,2003,노원구 동일로191가길 33-5,127.070669434629,37.6263333154266,정좌표
597,노원구,공릉동,64.18,2020,6,32850,512,4,2003,노원구 동일로191가길 33-3,127.070899323263,37.6263870603776,정좌표
598,노원구,공릉동,84.83,2020,1,59500,701,7,2000,노원구 노원로1가길 10,127.086086902741,37.6225802377199,정좌표
599,노원구,공릉동,84.9,2020,2,54000,636,1,2000,노원구 노원로1길 21,127.084713029407,37.6215388672759,정좌표
600,노원구,공릉동,98.51,2020,4,39000,396,3,2005,노원구 노원로1길 121,127.080768411893,37.6203553373264,정좌표
601,노원구,공릉동,84.9,2020,10,41000,483,3,2004,노원구 동일로173가길 90,127.072721189648,37.6222745425138,정좌표
602,노원구,공릉동,83.68,2020,5,47500,568,2,2006,노원구 섬밭로 5,127.072547708846,37.617196024399,정좌표
603,노원구,공릉동,49.6,2020,1,32800,661,2,1999,노원구 공릉로34길 62,127.085259542865,37.6236228890485,정좌표
604,노원구,공릉동,84.97,2020,1,58500,688,6,1985,노원구 노원로 29,127.084898133309,37.6241680114912,정좌표
605,노원구,공릉동,72.06,2020,4,38300,532,9,2009,노원구 공릉로51길 14-8,127.076240150057,37.6291903333756,정좌표
606,노원구,공릉동,114.78,2020,1,71700,625,19,2001,노원구 섬밭로 139,127.066956937746,37.6283522717721,정좌표
607,노원구,공릉동,31.32,2020,1,22800,728,5,2001,노원구 섬밭로 134,127.068946541356,37.6283561319712,정좌표
608,노원구,공릉동,74.09,2020,3,42500,574,5,2004,노원구 동일로178길 53,127.077657685195,37.6218923892795,정좌표
609,노원구,공릉동,84.58,2020,1,35800,423,2,2006,노원구 공릉로 170,127.080318677235,37.6252705573741,정좌표
610,노원구,공릉동,83.3,2020,3,37900,455,7,2007,노원구 공릉로 168-5,127.080421616545,37.6249769059266,정좌표
611,노원구,공릉동,84.79,2020,7,45000,531,5,2007,노원구 공릉로 168-6,127.080286866927,37.6247566796772,정좌표
612,노원구,공릉동,13.2195,2020,2,12000,908,8,2013,노원구 화랑로 421,127.074330515861,37.6175201019291,정좌표
613,노원구,공릉동,84.85,2020,6,36000,424,3,2007,노원구 공릉로41가길 19,127.078900232826,37.6253579813846,정좌표
614,노원구,공릉동,84.09,2020,3,42600,507,3,1999,노원구 동일로176길 39-12,127.077217730271,37.6210412090203,정좌표
615,노원구,공릉동,84.96,2020,1,49500,583,13,2000,노원구 공릉로27길 110,127.07740317319,37.6264420801801,정좌표
616,노원구,공릉동,84.65,2020,1,66500,786,7,2000,노원구 화랑로51길 17,127.087327898827,37.6233225129137,정좌표
617,노원구,공릉동,84.75,2020,1,55200,651,7,1999,노원구 공릉로34길 45,127.081153521534,37.6241738872737,정좌표
618,노원구,공릉동,73.18,2020,2,53000,724,1,1995,노원구 화랑로 556,127.088933002885,37.6217429254402,정좌표
619,노원구,상계동,64.94,2020,5,22700,350,4,2007,노원구 동일로242나길 21,127.056566825899,37.6767345547384,정좌표
620,노원구,상계동,84.77,2020,1,39500,466,9,2003,노원구 덕릉로115다길 40,127.078183460005,37.6685767372184,정좌표
621,노원구,상계동,84.514,2020,2,55700,659,10,2000,노원구 동일로246길 39,127.057612162358,37.6774663065316,정좌표
622,노원구,상계동,84.54,2020,1,40800,483,10,1995,노원구 한글비석로46나길 10,127.068648420926,37.6671767303164,정좌표
623,노원구,상계동,121.02,2020,1,56000,463,7,2009,노원구 상계로23다길 13-8,127.069196850025,37.6598340251756,정좌표
624,노원구,상계동,84.999,2020,2,77560,912,10,2019,노원구 수락산로 12,127.073784695672,37.6653488374637,정좌표
625,노원구,상계동,84.88,2020,2,59000,695,8,1992,노원구 상계로7길 18,127.065335420403,37.6576904537241,정좌표
626,노원구,상계동,84.78,2020,1,62500,737,9,1997,노원구 상계로3길 50,127.06323297359,37.6586741571469,정좌표
627,노원구,상계동,84.78,2020,4,65000,767,5,1997,노원구 상계로3길 53,127.062331513298,37.658455576917,정좌표
628,노원구,상계동,114.72,2020,1,61000,532,1,2001,노원구 상계로26길 20,127.071479593678,37.6576791338588,정좌표
629,노원구,상계동,161.01,2020,7,59990,373,6,1999,노원구 동일로230길 26,127.057811684403,37.6713132029253,정좌표
630,노원구,상계동,93.75,2020,2,75500,805,13,1988,노원구 동일로221길 22,127.057347084023,37.6599253529222,정좌표
631,노원구,상계동,102.014,2020,1,52500,515,6,2003,노원구 동일로242라길 27,127.058157032362,37.6759417617514,정좌표
632,노원구,상계동,84.8577,2020,1,42500,501,10,2002,노원구 수락산로 246,127.051155277158,37.6715844181009,정좌표
633,노원구,상계동,59.4,2020,1,36000,606,16,1999,노원구 덕릉로 780,127.080491016402,37.6675552822398,정좌표
634,노원구,상계동,84.98,2020,1,70000,824,3,2003,노원구 상계로5길 12,127.064264599763,37.6573552621308,정좌표
635,노원구,상계동,84.09,2020,1,48000,571,12,1994,노원구 동일로241길 53,127.053498450343,37.6771139763708,정좌표
636,노원구,상계동,83.24,2020,3,47000,565,5,2003,노원구 노원로26나길 20,127.070279655209,37.6539218746153,정좌표
637,노원구,상계동,87.57,2020,1,56800,649,3,1988,노원구 덕릉로 459-18,127.060985996713,37.6467659205617,정좌표
638,노원구,상계동,60,2020,1,30000,500,16,2006,노원구 덕릉로127길 25,127.081561188933,37.6722133046816,정좌표
639,노원구,상계동,46.8,2020,1,27000,577,4,1989,노원구 한글비석로 396,127.073570866044,37.6614756578966,정좌표
640,노원구,상계동,75.03,2020,1,42000,560,13,1989,노원구 한글비석로 399,127.071859413168,37.6601434133859,정좌표
641,노원구,상계동,79.25,2020,1,53700,678,4,1988,노원구 한글비석로 479,127.065033430508,37.6625734974103,정좌표
642,노원구,상계동,68.99,2020,1,44500,645,15,1988,노원구 한글비석로 480,127.064695856924,37.6669876208437,정좌표
643,노원구,상계동,84.81,2020,8,30000,354,4,2002,노원구 한글비석로24다길 50-7,127.070833942922,37.6642261611879,정좌표
644,노원구,상계동,59.24,2020,1,28000,473,6,1996,노원구 동일로237바길 17,127.050231588246,37.6742059418972,정좌표
645,노원구,상계동,114.24,2020,1,57700,505,7,1999,노원구 덕릉로118길 29,127.081059737286,37.667238411337,정좌표
646,노원구,상계동,84.18,2020,8,66000,784,9,2005,노원구 동일로242라길 21-11,127.058293788057,37.6770215299089,정좌표
647,노원구,상계동,59.936,2020,4,50000,834,6,2005,노원구 상계로1길 82-14,127.061783230402,37.6591509948308,정좌표
648,노원구,상계동,68.71,2020,12,28000,408,2,2003,노원구 동일로236길 42,127.057939299188,37.6739354798519,정좌표
649,노원구,상계동,84.6,2020,2,63500,751,16,1997,노원구 노원로28길 15,127.06828327275,37.6538706000886,정좌표
650,노원구,상계동,84.6,2020,1,61000,721,6,1998,노원구 노원로 428,127.069069159839,37.6553235437145,정좌표
651,노원구,상계동,59.67,2020,1,39200,657,6,1989,노원구 상계로 193-14,127.074407676755,37.6633489511632,정좌표
652,노원구,상계동,83.87,2020,1,47000,560,10,2002,노원구 동일로239길 68,127.050798731723,37.6750024479579,정좌표
653,노원구,상계동,59.22,2020,1,37000,625,8,2000,노원구 덕릉로94길 21,127.077555041362,37.6627935956069,정좌표
654,노원구,상계동,84.99,2020,1,43300,509,11,1995,노원구 한글비석로52길 66,127.068143711368,37.6670769084191,정좌표
655,노원구,상계동,59.4,2020,1,32000,539,14,1995,노원구 한글비석로52길 54,127.067018100507,37.666876741549,정좌표
656,노원구,상계동,84.94,2020,1,51000,600,11,2000,노원구 동일로230가길 15,127.056711101755,37.6721417234937,정좌표
657,노원구,상계동,58.01,2020,1,44000,758,15,1988,노원구 덕릉로 459-21,127.059067820478,37.6477795312561,정좌표
658,노원구,상계동,32.39,2020,1,30000,926,6,1988,노원구 동일로213길 21,127.061748639707,37.6485206854786,정좌표
659,노원구,상계동,45.9,2020,1,34900,760,2,1988,노원구 노원로 564,127.054580269895,37.6620150483217,정좌표
660,노원구,상계동,68.86,2020,1,55000,799,3,1988,노원구 동일로227길 85,127.05214647123,37.6659717046929,정좌표
661,노원구,상계동,49.94,2020,1,41000,821,6,1988,노원구 동일로227길 25,127.054408990527,37.6663655940169,정좌표
662,노원구,상계동,49.94,2020,1,40000,801,5,1988,노원구 한글비석로 530,127.059464334435,37.6659294096789,정좌표
663,노원구,상계동,49.94,2020,1,30000,601,13,1989,노원구 한글비석로54길 92,127.061717969951,37.6674780054505,정좌표
664,노원구,상계동,41.3,2020,1,28700,695,1,1989,노원구 동일로228길 23,127.059461708711,37.6682919772723,정좌표
665,노원구,상계동,45.9,2020,1,28600,623,4,1989,노원구 수락산로 174,127.059144087361,37.670829217172,정좌표
666,노원구,상계동,59.39,2020,1,40000,674,13,1988,노원구 동일로227길 86,127.053176989118,37.6683145749161,정좌표
667,노원구,상계동,59.2,2020,1,41600,703,3,1987,노원구 동일로215길 23,127.061028180543,37.6489878738606,정좌표
668,노원구,상계동,38,2020,1,34500,908,3,1987,노원구 동일로 1355,127.061364725382,37.6497101953135,정좌표
669,노원구,상계동,37.46,2020,2,38000,1014,5,1987,노원구 동일로 1361,127.061283996356,37.6500636698713,정좌표
670,노원구,상계동,73.94,2020,1,73500,994,8,1987,노원구 동일로215길 48,127.056883401226,37.6525765530792,정좌표
671,노원구,상계동,37.46,2020,2,50000,1335,7,1987,노원구 동일로 1389,127.060600655194,37.6525262825232,정좌표
672,노원구,상계동,37.46,2020,3,49000,1308,8,1987,노원구 동일로 1383,127.060676471178,37.6521649486701,정좌표
673,노원구,상계동,41.3,2020,1,35000,847,11,1988,노원구 동일로214길 21,127.063019958177,37.649438095485,정좌표
674,노원구,상계동,37.46,2020,1,34800,929,4,1988,노원구 동일로 1356,127.062235898019,37.6498790069215,정좌표
675,노원구,상계동,37.46,2020,2,35500,948,3,1988,노원구 동일로 1362,127.06217915537,37.6502506879719,정좌표
676,노원구,상계동,31.98,2020,1,51000,1595,5,1987,노원구 동일로216길 47,127.064958318337,37.6524928599419,정좌표
677,노원구,상계동,59.2,2020,1,50000,845,4,1988,노원구 노해로 508,127.067171023426,37.6540862701696,정좌표
678,노원구,상계동,38,2020,5,42000,1105,7,1988,노원구 동일로 1384,127.061562528795,37.6523383273663,정좌표
679,노원구,상계동,37.46,2020,7,45000,1201,4,1988,노원구 동일로 1390,127.061505045621,37.6527155033251,정좌표
680,노원구,상계동,79.07,2020,1,76500,967,2,1988,노원구 동일로 1456,127.060138021137,37.6586457117839,정좌표
681,노원구,상계동,58.01,2020,1,58000,1000,6,1988,노원구 상계로1길 92,127.062940950331,37.6600171471074,정좌표
682,노원구,상계동,45.9,2020,1,32000,697,10,1988,노원구 노원로 532,127.060413931722,37.6630464281064,정좌표
683,노원구,상계동,83.92,2020,1,44000,524,10,1993,노원구 동일로237길 41,127.052981899811,37.6731923033686,정좌표
684,노원구,상계동,84.96,2020,1,46000,541,3,1999,노원구 수락산로 234,127.051931674934,37.6717597050835,정좌표
685,노원구,상계동,53.656,2020,2,32700,609,11,2002,노원구 동일로239나길 31,127.051557720463,37.6773713344455,정좌표
686,노원구,상계동,84.99,2020,1,45500,535,13,1999,노원구 노원로34길 34,127.065782679833,37.6603431095177,정좌표
687,노원구,상계동,84.89,2020,5,46700,550,6,2005,노원구 상계로1길 54-4,127.061721744462,37.6581582155966,정좌표
688,노원구,상계동,14.65,2020,2,12550,857,9,2014,노원구 노해로85길 10-55,127.066124980223,37.6564382500855,정좌표
689,노원구,상계동,78.37,2020,6,30500,389,2,2004,노원구 동일로237마길 56,127.05209904434,37.6761025125497,정좌표
690,노원구,상계동,84.69,2020,1,47000,555,11,2009,노원구 누원로 28,127.054744748154,37.6883300833174,정좌표
691,노원구,상계동,59.9,2020,1,42800,715,5,2009,노원구 누원로 18,127.05370799658,37.6862643696256,정좌표
692,노원구,상계동,123.82,2020,6,59000,476,6,2009,노원구 동일로242나길 20,127.056745600548,37.676468252004,정좌표
693,노원구,상계동,134.94,2020,1,66000,489,4,2000,노원구 동일로250길 18,127.055837736317,37.6808576602218,정좌표
694,노원구,상계동,84.62,2020,1,59000,697,1,2001,노원구 동일로248길 16,127.05673480516,37.6789975308952,정좌표
695,노원구,상계동,113.92,2020,1,52000,456,4,1997,노원구 동일로242길 80,127.060600055038,37.6736670908588,정좌표
696,노원구,상계동,84.74,2020,1,46900,553,7,1995,노원구 동일로242길 95,127.060601953418,37.6750258577417,정좌표
697,노원구,상계동,84.3173,2020,2,49000,581,10,2002,노원구 노원로28길 38,127.069854023548,37.6535180568202,정좌표
698,노원구,상계동,79.4198,2020,2,55000,693,23,2002,노원구 노원로30길 74,127.07113797918,37.6560903689365,정좌표
699,노원구,상계동,79.4198,2020,2,59000,743,12,2002,노원구 노원로30길 81,127.070980738432,37.6565743555469,정좌표
700,노원구,상계동,84.569,2020,2,57500,680,8,2004,노원구 동일로238길 33,127.057114098523,37.6745699870873,정좌표
701,노원구,상계동,84.887,2020,3,58800,693,13,2004,노원구 동일로230가길 71,127.056147167609,37.6747230038771,정좌표
702,노원구,상계동,59.92,2020,1,36700,612,9,1998,노원구 동일로245길 162,127.053076642433,37.681854467641,정좌표
703,노원구,상계동,49.77,2020,1,32400,651,10,1998,노원구 동일로245가길 41,127.054143622275,37.6792130966173,정좌표
704,노원구,상계동,122.18,2020,1,86000,704,15,1989,노원구 노원로 569,127.057101363682,37.6609711511544,정좌표
705,노원구,상계동,59.75,2020,1,60800,1018,5,2016,노원구 덕릉로70가길 21,127.060262468217,37.6430699947077,정좌표
706,노원구,상계동,84.87,2020,2,39700,468,4,1996,노원구 동일로231길 72,127.051496331474,37.6722627970687,정좌표
707,노원구,상계동,83.83,2020,2,25700,307,6,2003,노원구 동일로237나길 9,127.053388988366,37.6740917535947,정좌표
708,노원구,상계동,84.8,2020,2,56000,660,12,2001,노원구 덕릉로112길 24,127.078812211279,37.6650401630147,정좌표
709,노원구,상계동,49.77,2020,1,32800,659,6,2001,노원구 덕릉로94가길 20,127.078693325203,37.6631289075608,정좌표
710,노원구,상계동,77.94,2020,10,29900,384,1,2006,노원구 상계로23길 64,127.066931110165,37.6605029019595,정좌표
711,노원구,상계동,59.94,2020,2,40500,676,4,1997,노원구 노원로26가길 7,127.069565486561,37.6523193982156,정좌표
712,노원구,상계동,45.44,2020,1,22500,495,8,1987,노원구 한글비석로46가길 16,127.069123893959,37.6662028635835,정좌표
713,노원구,상계동,58.46,2020,1,35400,606,10,1988,노원구 한글비석로48길 6,127.067584328788,37.6651652012305,정좌표
714,노원구,상계동,60.44,2020,1,34000,563,11,1990,노원구 한글비석로46가길 34,127.067539561005,37.6657970530436,정좌표
715,노원구,상계동,84.84,2020,1,40500,477,9,1995,노원구 동일로230길 63,127.059498751754,37.6740145027618,정좌표
716,노원구,상계동,86.62,2020,1,59500,687,14,1988,노원구 동일로216길 92,127.067525508858,37.6517294031291,정좌표
717,노원구,상계동,114.882,2020,1,71000,618,10,2005,노원구 노원로28길 62,127.070605869921,37.6543647174263,정좌표
718,노원구,상계동,105.65,2020,3,50000,473,5,2003,노원구 수락산로 250,127.050807344719,37.6713408151194,정좌표
719,노원구,상계동,82.68,2020,1,40300,487,4,1993,노원구 동일로231길 86,127.050356897928,37.6724668469219,정좌표
720,노원구,상계동,84.99,2020,2,38000,447,2,1995,노원구 동일로231다길 23,127.050552892832,37.6731075404791,정좌표
721,노원구,상계동,61.23,2020,11,51000,833,5,2004,노원구 덕릉로109길 27,127.076544974418,37.6665823415193,정좌표
722,노원구,상계동,84.9,2020,2,35000,412,7,1997,노원구 수락산로 190,127.057273873678,37.671177066968,정좌표
723,노원구,월계동,84.659,2020,1,52900,625,22,2003,노원구 화랑로45길 42-18,127.066452729176,37.6172379643338,정좌표
724,노원구,월계동,84.95,2020,1,33000,388,3,1996,노원구 덕릉로60길 288,127.046867862358,37.6287398506419,정좌표
725,노원구,월계동,84.93,2020,1,77900,917,13,2016,노원구 월계로42길 97,127.053833687279,37.6224017613866,정좌표
726,노원구,월계동,59.9277,2020,1,49200,821,7,2017,노원구 마들로5길 25,127.052368350663,37.6407002530227,정좌표
727,노원구,월계동,59.76,2020,1,43000,720,9,1997,노원구 광운로 46,127.060423511671,37.6221065182773,정좌표
728,노원구,월계동,99.98,2020,1,52300,523,7,1998,노원구 초안산로5길 22,127.0508247084,37.63281776808,정좌표
729,노원구,월계동,72.25,2020,2,48000,664,1,1983,노원구 광운로2나길 30,127.061812947238,37.6164591924981,정좌표
730,노원구,월계동,84.627,2020,3,59000,697,5,2005,노원구 월계로53길 21,127.058522237339,37.6322248971697,정좌표
731,노원구,월계동,59.993,2020,1,57000,950,12,2006,노원구 월계로45길 21,127.050632677807,37.6265943678919,정좌표
732,노원구,월계동,51.48,2020,1,57000,1107,6,1986,노원구 마들로 111,127.063415071844,37.6252667299526,정좌표
733,노원구,월계동,50.14,2020,1,54000,1077,11,1986,노원구 마들로 59,127.067119325957,37.6198926100853,정좌표
734,노원구,월계동,39.6,2020,1,27800,702,7,1995,노원구 월계로55길 15,127.059871812362,37.6324338222123,정좌표
735,노원구,월계동,84.81,2020,3,55000,649,15,2006,노원구 석계로18길 23,127.060710337076,37.6240353746037,정좌표
736,노원구,월계동,56.59,2020,2,34500,610,1,1984,노원구 광운로2나길 50,127.060302928358,37.618772277547,정좌표
