year,seoul,gu,emd,pop_total,도로명,도로명_합
2020,서울특별시,동작구,흑석동,2827291,서달로14길,서울특별시동작구서달로14길
2020,서울특별시,동작구,흑석동,4069846,서달로10길,서울특별시동작구서달로10길
2020,서울특별시,동작구,상도제1동,5477485,상도로62길,서울특별시동작구상도로62길
2020,서울특별시,동작구,상도제1동,4267441,상도로61길,서울특별시동작구상도로61길
2020,서울특별시,동작구,상도제1동,4450170,상도로47길,서울특별시동작구상도로47길
2020,서울특별시,동작구,상도제1동,4200826,상도로37길,서울특별시동작구상도로37길
2020,서울특별시,동작구,상도제3동,6567629,상도로15길,서울특별시동작구상도로15길
2020,서울특별시,동작구,사당제5동,6048060,사당로8길,서울특별시동작구사당로8길
2020,서울특별시,동작구,사당제1동,4220067,사당로30길,서울특별시동작구사당로30길
2020,서울특별시,동작구,사당제5동,2809312,사당로2차길,서울특별시동작구사당로2차길
2020,서울특별시,동작구,사당제3동,5349400,사당로29길,서울특별시동작구사당로29길
2020,서울특별시,동작구,사당제1동,5268613,사당로26길,서울특별시동작구사당로26길
2020,서울특별시,동작구,사당제3동,2911402,사당로23나길,서울특별시동작구사당로23나길
2020,서울특별시,동작구,사당제3동,3392827,사당로23길,서울특별시동작구사당로23길
2020,서울특별시,동작구,사당제1동,5339169,사당로20길,서울특별시동작구사당로20길
2020,서울특별시,동작구,사당제4동,6629280,사당로16길,서울특별시동작구사당로16길
2020,서울특별시,동작구,사당제4동,5847373,사당로16가길,서울특별시동작구사당로16가길
2020,서울특별시,동작구,노량진제1동,6432426,만양로8길,서울특별시동작구만양로8길
2020,서울특별시,동작구,노량진제1동,4517327,만양로14길,서울특별시동작구만양로14길
2020,서울특별시,동작구,대방동,3272018,등용로14길,서울특별시동작구등용로14길
2020,서울특별시,동작구,사당제1동,7612699,동작대로7길,서울특별시동작구동작대로7길
2020,서울특별시,동작구,사당제2동,5130008,동작대로35길,서울특별시동작구동작대로35길
2020,서울특별시,동작구,사당제2동,6595814,동작대로33길,서울특별시동작구동작대로33길
2020,서울특별시,동작구,사당제2동,4388606,동작대로29길,서울특별시동작구동작대로29길
2020,서울특별시,동작구,사당제1동,5114329,동작대로17길,서울특별시동작구동작대로17길
2020,서울특별시,동작구,대방동,3274245,대방동2길,서울특별시동작구대방동2길
2020,서울특별시,동작구,대방동,2914905,대방동27길,서울특별시동작구대방동27길
2020,서울특별시,동작구,노량진제2동,5687920,노량진로6길,서울특별시동작구노량진로6길
2020,서울특별시,동작구,대방동,5772570,국사봉길,서울특별시동작구국사봉길
2020,서울특별시,동작구,신대방제2동,4404915,국사봉2길,서울특별시동작구국사봉2길
2020,서울특별시,동작구,대방동,5316312,국사봉1길,서울특별시동작구국사봉1길
2020,서울특별시,영등포,구 영등포본동,5938625,영신로9길,서울특별시영등포영신로9길
2020,서울특별시,영등포,구 신길제1동,5029800,영등포로84길,서울특별시영등포영등포로84길
2020,서울특별시,영등포,구 신길제1동,4963409,영등포로80길,서울특별시영등포영등포로80길
2020,서울특별시,영등포,구 영등포본동,3952238,영등포로62길,서울특별시영등포영등포로62길
2020,서울특별시,영등포,구 영등포동,3982195,영등포로35길,서울특별시영등포영등포로35길
2020,서울특별시,영등포,구 당산제1동,4809841,영등포로27길,서울특별시영등포영등포로27길
2020,서울특별시,영등포,구 당산제1동,4112477,영등포로25길,서울특별시영등포영등포로25길
2020,서울특별시,영등포,구 신길제1동,2509613,여의대방로61길,서울특별시영등포여의대방로61길
2020,서울특별시,영등포,구 신길제7동,4746895,여의대방로43나길,서울특별시영등포여의대방로43나길
2020,서울특별시,영등포,구 신길제7동,2566624,여의대방로39길,서울특별시영등포여의대방로39길
2020,서울특별시,영등포,구 신길제6동,4386316,여의대방로35길,서울특별시영등포여의대방로35길
2020,서울특별시,영등포,구 양평제2동,1370884,양평로28길,서울특별시영등포양평로28길
2020,서울특별시,영등포,구 양평제2동,1851169,양평로22라길,서울특별시영등포양평로22라길
2020,서울특별시,영등포,구 양평제2동,3416112,양평로19길,서울특별시영등포양평로19길
2020,서울특별시,영등포,구 영등포본동,5622520,신길로60길,서울특별시영등포신길로60길
2020,서울특별시,영등포,구 신길제4동,5046446,신길로42길,서울특별시영등포신길로42길
2020,서울특별시,영등포,구 신길제4동,7113965,신길로42가길,서울특별시영등포신길로42가길
2020,서울특별시,영등포,구 신길제3동,5797806,신길로39길,서울특별시영등포신길로39길
2020,서울특별시,영등포,구 신길제5동,4370362,신길로17길,서울특별시영등포신길로17길
2020,서울특별시,영등포,구 양평제1동,2952156,선유서로28길,서울특별시영등포선유서로28길
2020,서울특별시,영등포,구 양평제1동,2409668,선유서로25길,서울특별시영등포선유서로25길
2020,서울특별시,영등포,구 양평제1동,3172591,선유서로24길,서울특별시영등포선유서로24길
2020,서울특별시,영등포,구 양평제2동,2404608,선유로55길,서울특별시영등포선유로55길
2020,서울특별시,영등포,구 대림동,4741563,디지털로74길,서울특별시영등포디지털로74길
2020,서울특별시,영등포,구 대림제2동,5755397,디지털로57길,서울특별시영등포디지털로57길
2020,서울특별시,영등포,구 대림제2동,5663480,디지털로37길,서울특별시영등포디지털로37길
2020,서울특별시,영등포,구 신길제1동,5261120,도신로62길,서울특별시영등포도신로62길
2020,서울특별시,영등포,구 신길제1동,4905916,도신로60길,서울특별시영등포도신로60길
2020,서울특별시,영등포,구 도림동,5494013,도신로29길,서울특별시영등포도신로29길
2020,서울특별시,영등포,구 도림동,4985568,도신로15길,서울특별시영등포도신로15길
2020,서울특별시,영등포,구 대림제2동,5380902,도림천로21길,서울특별시영등포도림천로21길
2020,서울특별시,영등포,구 신길제5동,3953938,도림로63길,서울특별시영등포도림로63길
2020,서울특별시,영등포,구 문래동,2393553,도림로147길,서울특별시영등포도림로147길
2020,서울특별시,영등포,구 도림동,5408678,도림로112길,서울특별시영등포도림로112길
2020,서울특별시,영등포,구 대림제1동,4870235,대림로8길,서울특별시영등포대림로8길
2020,서울특별시,영등포,구 대림제2동,3021331,대림로7길,서울특별시영등포대림로7길
2020,서울특별시,영등포,구 대림제3동,3647674,대림로44길,서울특별시영등포대림로44길
2020,서울특별시,영등포,구 대림제3동,3974041,대림로34길,서울특별시영등포대림로34길
2020,서울특별시,영등포,구 대림제3동,4004175,대림로31길,서울특별시영등포대림로31길
2020,서울특별시,영등포,구 대림제3동,5454259,대림로29길,서울특별시영등포대림로29길
2020,서울특별시,영등포,구 대림제1동,5650761,대림로22길,서울특별시영등포대림로22길
2020,서울특별시,영등포,구 당산제2동,2872909,당산로46길,서울특별시영등포당산로46길
2020,서울특별시,영등포,구 당산제2동,4016369,당산로38길,서울특별시영등포당산로38길
2020,서울특별시,영등포,구 당산제2동,5142735,당산로37길,서울특별시영등포당산로37길
2020,서울특별시,영등포,구 당산제1동,3844158,당산로31길,서울특별시영등포당산로31길
2020,서울특별시,영등포,구 영등포동,3170954,국회대로56길,서울특별시영등포국회대로56길
2020,서울특별시,영등포,구 문래동,2349602,경인로90길,서울특별시영등포경인로90길
2020,서울특별시,영등포,구 문래동,2491024,경인로80길,서울특별시영등포경인로80길
2020,서울특별시,영등포,구 문래동,2534182,경인로77길,서울특별시영등포경인로77길
2020,서울특별시,영등포,구 신길제3동,5140670,가마산로61길,서울특별시영등포가마산로61길
2020,서울특별시,금천구,독산제2동,3952418,시흥대로94길,서울특별시금천구시흥대로94길
2020,서울특별시,금천구,독산제2동,4263268,시흥대로84길,서울특별시금천구시흥대로84길
2020,서울특별시,금천구,시흥제1동,4747252,시흥대로68길,서울특별시금천구시흥대로68길
2020,서울특별시,금천구,시흥제1동,1953625,시흥대로63길,서울특별시금천구시흥대로63길
2020,서울특별시,금천구,시흥제1동,4014490,시흥대로62가길,서울특별시금천구시흥대로62가길
2020,서울특별시,금천구,시흥제3동,1419668,시흥대로36길,서울특별시금천구시흥대로36길
2020,서울특별시,금천구,시흥제3동,1566423,시흥대로22길,서울특별시금천구시흥대로22길
2020,서울특별시,금천구,독산제1동,3083685,시흥대로153길,서울특별시금천구시흥대로153길
2020,서울특별시,금천구,독산제3동,4642004,시흥대로150길,서울특별시금천구시흥대로150길
2020,서울특별시,금천구,독산제1동,3359581,시흥대로141길,서울특별시금천구시흥대로141길
2020,서울특별시,금천구,독산제3동,2585631,시흥대로138길,서울특별시금천구시흥대로138길
2020,서울특별시,금천구,독산제4동,4492384,시흥대로120길,서울특별시금천구시흥대로120길
2020,서울특별시,금천구,가산동,2163303,벚꽃로56길,서울특별시금천구벚꽃로56길
2020,서울특별시,금천구,독산제1동,1767708,범안로17길,서울특별시금천구범안로17길
2020,서울특별시,금천구,독산제1동,2010489,범안로11길,서울특별시금천구범안로11길
2020,서울특별시,금천구,독산제3동,4814598,문성로5길,서울특별시금천구문성로5길
2020,서울특별시,금천구,독산제3동,3267155,독산로85길,서울특별시금천구독산로85길
2020,서울특별시,금천구,독산제4동,5487713,독산로78다길,서울특별시금천구독산로78다길
2020,서울특별시,금천구,독산제4동,5138696,독산로70길,서울특별시금천구독산로70길
2020,서울특별시,금천구,독산제2동,3805617,독산로64길,서울특별시금천구독산로64길
2020,서울특별시,금천구,독산제2동,2231925,독산로50길,서울특별시금천구독산로50길
2020,서울특별시,금천구,시흥제4동,3743384,독산로40길,서울특별시금천구독산로40길
2020,서울특별시,금천구,독산제3동,4723264,독산로108길,서울특별시금천구독산로108길
2020,서울특별시,금천구,가산동,3358396,남부순환로112길,서울특별시금천구남부순환로112길
2020,서울특별시,금천구,시흥제5동,3031038,금하로24길,서울특별시금천구금하로24길
2020,서울특별시,금천구,독산제1동,628540,금하로1길,서울특별시금천구금하로1길
2020,서울특별시,금천구,시흥제1동,3419426,금하로14길,서울특별시금천구금하로14길
2020,서울특별시,금천구,독산제1동,2956841,가산로5길,서울특별시금천구가산로5길
2020,서울특별시,금천구,독산제1동,2138626,가산로3길,서울특별시금천구가산로3길
2020,서울특별시,구로구,고척제1동,2406043,중앙로1길,서울특별시구로구중앙로1길
2020,서울특별시,구로구,고척제2동,3243803,중앙로15길,서울특별시구로구중앙로15길
2020,서울특별시,구로구,가리봉동,4023950,우마길,서울특별시구로구우마길
2020,서울특별시,구로구,오류제2동,3614641,오류로8길,서울특별시구로구오류로8길
2020,서울특별시,구로구,신도림동,2235590,신도림로13길,서울특별시구로구신도림로13길
2020,서울특별시,구로구,구로제5동,2775928,새말로18길,서울특별시구로구새말로18길
2020,서울특별시,구로구,수궁동,844041,부일로1길,서울특별시구로구부일로1길
2020,서울특별시,구로구,수궁동,2003636,부일로15길,서울특별시구로구부일로15길
2020,서울특별시,구로구,수궁동,2102394,부일로11길,서울특별시구로구부일로11길
2020,서울특별시,구로구,구로제3동,4046002,디지털로32길,서울특별시구로구디지털로32길
2020,서울특별시,구로구,구로제3동,3782284,디지털로32가길,서울특별시구로구디지털로32가길
2020,서울특별시,구로구,구로제3동,4433072,디지털로27길,서울특별시구로구디지털로27길
2020,서울특별시,구로구,구로제3동,5423913,도림로6길,서울특별시구로구도림로6길
2020,서울특별시,구로구,구로제3동,5788512,도림로12길,서울특별시구로구도림로12길
2020,서울특별시,구로구,개봉제2동,2292570,남부순환로97길,서울특별시구로구남부순환로97길
2020,서울특별시,구로구,구로제4동,4823528,구로중앙로8길,서울특별시구로구구로중앙로8길
2020,서울특별시,구로구,구로제4동,4797662,구로중앙로7길,서울특별시구로구구로중앙로7길
2020,서울특별시,구로구,신도림동,2296507,구로중앙로42길,서울특별시구로구구로중앙로42길
2020,서울특별시,구로구,구로제5동,3580040,구로중앙로34길,서울특별시구로구구로중앙로34길
2020,서울특별시,구로구,구로제5동,5132700,구로중앙로28길,서울특별시구로구구로중앙로28길
2020,서울특별시,구로구,구로제2동,3502866,구로중앙로19길,서울특별시구로구구로중앙로19길
2020,서울특별시,구로구,구로제4동,8394838,구로동로8길,서울특별시구로구구로동로8길
2020,서울특별시,구로구,가리봉동,5148504,구로동로7길,서울특별시구로구구로동로7길
2020,서울특별시,구로구,구로제2동,4719147,구로동로42길,서울특별시구로구구로동로42길
2020,서울특별시,구로구,구로제2동,3918043,구로동로41길,서울특별시구로구구로동로41길
2020,서울특별시,구로구,구로제2동,4558010,구로동로38길,서울특별시구로구구로동로38길
2020,서울특별시,구로구,구로제2동,4249491,구로동로28길,서울특별시구로구구로동로28길
2020,서울특별시,구로구,구로제2동,3340306,구로동로15길,서울특별시구로구구로동로15길
2020,서울특별시,구로구,구로제5동,3641337,공원로6가길,서울특별시구로구공원로6가길
2020,서울특별시,구로구,고척제2동,3221509,고척로52길,서울특별시구로구고척로52길
2020,서울특별시,구로구,개봉제1동,4235040,고척로27다길,서울특별시구로구고척로27다길
2020,서울특별시,구로구,개봉제1동,4719130,고척로27길,서울특별시구로구고척로27길
2020,서울특별시,구로구,개봉제1동,4118931,고척로21나길,서울특별시구로구고척로21나길
2020,서울특별시,구로구,고척제1동,3301152,경인로47길,서울특별시구로구경인로47길
2020,서울특별시,구로구,개봉제1동,3478240,경인로35길,서울특별시구로구경인로35길
2020,서울특별시,구로구,개봉제1동,3056277,경인로31길,서울특별시구로구경인로31길
2020,서울특별시,구로구,오류제1동,3237607,경인로15길,서울특별시구로구경인로15길
2020,서울특별시,구로구,개봉제3동,2420744,개봉로3길,서울특별시구로구개봉로3길
2020,서울특별시,구로구,개봉제3동,2728735,개봉로2길,서울특별시구로구개봉로2길
2020,서울특별시,구로구,개봉제1동,2780040,개봉로23가길,서울특별시구로구개봉로23가길
2020,서울특별시,구로구,개봉제2동,2855105,개봉로20길,서울특별시구로구개봉로20길
2020,서울특별시,구로구,개봉제3동,1701302,개봉로1길,서울특별시구로구개봉로1길
2020,서울특별시,구로구,개봉제2동,4132008,개봉로17다길,서울특별시구로구개봉로17다길
2020,서울특별시,구로구,개봉제2동,3591216,개봉로17길,서울특별시구로구개봉로17길
2020,서울특별시,구로구,개봉제3동,3746559,개봉로11길,서울특별시구로구개봉로11길
2020,서울특별시,강서구,등촌제1동,4136087,화곡로64길,서울특별시강서구화곡로64길
2020,서울특별시,강서구,화곡제6동,2656569,화곡로59길,서울특별시강서구화곡로59길
2020,서울특별시,강서구,화곡본동,4154079,화곡로44나길,서울특별시강서구화곡로44나길
2020,서울특별시,강서구,우장산동,6124473,화곡로31길,서울특별시강서구화곡로31길
2020,서울특별시,강서구,화곡제1동,6127188,화곡로20길,서울특별시강서구화곡로20길
2020,서울특별시,강서구,화곡제3동,4604630,화곡로13길,서울특별시강서구화곡로13길
2020,서울특별시,강서구,방화제1동,4176291,초원로16길,서울특별시강서구초원로16길
2020,서울특별시,강서구,화곡본동,6618745,초록마을로8길,서울특별시강서구초록마을로8길
2020,서울특별시,강서구,화곡본동,4941471,초록마을로3길,서울특별시강서구초록마을로3길
2020,서울특별시,강서구,화곡제1동,7711375,월정로20길,서울특별시강서구월정로20길
2020,서울특별시,강서구,우장산동,4071965,우장산로6길,서울특별시강서구우장산로6길
2020,서울특별시,강서구,염창동,4819294,양천로73가길,서울특별시강서구양천로73가길
2020,서울특별시,강서구,염창동,4448257,양천로71길,서울특별시강서구양천로71길
2020,서울특별시,강서구,가양제1동,1059284,양천로49길,서울특별시강서구양천로49길
2020,서울특별시,강서구,방화제1동,1905745,양천로26길,서울특별시강서구양천로26길
2020,서울특별시,강서구,방화제1동,4728296,양천로24길,서울특별시강서구양천로24길
2020,서울특별시,강서구,방화제1동,4528069,양천로24가길,서울특별시강서구양천로24가길
2020,서울특별시,강서구,방화제2동,4699059,양천로14길,서울특별시강서구양천로14길
2020,서울특별시,강서구,공항동,1475205,방화대로6라길,서울특별시강서구방화대로6라길
2020,서울특별시,강서구,공항동,2722701,방화대로21길,서울특별시강서구방화대로21길
2020,서울특별시,강서구,화곡제4동,4859479,등촌로5길,서울특별시강서구등촌로5길
2020,서울특별시,강서구,등촌제2동,3412643,등촌로55길,서울특별시강서구등촌로55길
2020,서울특별시,강서구,등촌제2동,3786103,등촌로51길,서울특별시강서구등촌로51길
2020,서울특별시,강서구,등촌제2동,3255050,등촌로39길,서울특별시강서구등촌로39길
2020,서울특별시,강서구,화곡제4동,5060090,등촌로13길,서울특별시강서구등촌로13길
2020,서울특별시,강서구,공항동,2925925,남부순환로11길,서울특별시강서구남부순환로11길
2020,서울특별시,강서구,화곡본동,7887616,까치산로4길,서울특별시강서구까치산로4길
2020,서울특별시,강서구,화곡제4동,5009798,국회대로7길,서울특별시강서구국회대로7길
2020,서울특별시,강서구,공항동,3211315,공항대로8길,서울특별시강서구공항대로8길
2020,서울특별시,강서구,염창동,4704003,공항대로61길,서울특별시강서구공항대로61길
2020,서울특별시,강서구,등촌제1동,5882361,공항대로59다길,서울특별시강서구공항대로59다길
2020,서울특별시,강서구,등촌제1동,4868032,공항대로59길,서울특별시강서구공항대로59길
2020,서울특별시,강서구,등촌제1동,3616575,공항대로55길,서울특별시강서구공항대로55길
2020,서울특별시,강서구,우장산동,2824413,공항대로42길,서울특별시강서구공항대로42길
2020,서울특별시,강서구,우장산동,2071992,공항대로38길,서울특별시강서구공항대로38길
2020,서울특별시,강서구,화곡제4동,4504685,곰달래로60길,서울특별시강서구곰달래로60길
2020,서울특별시,강서구,화곡제4동,4568234,곰달래로53길,서울특별시강서구곰달래로53길
2020,서울특별시,강서구,화곡제2동,5106728,곰달래로47길,서울특별시강서구곰달래로47길
2020,서울특별시,강서구,화곡제8동,6253337,곰달래로31길,서울특별시강서구곰달래로31길
2020,서울특별시,강서구,화곡제8동,8829457,곰달래로25길,서울특별시강서구곰달래로25길
2020,서울특별시,강서구,방화제2동,3504074,개화동로25길,서울특별시강서구개화동로25길
2020,서울특별시,강서구,방화제2동,4446342,개화동로23길,서울특별시강서구개화동로23길
2020,서울특별시,강서구,화곡제8동,9460521,강서로8길,서울특별시강서구강서로8길
2020,서울특별시,강서구,화곡제8동,5085993,강서로5라길,서울특별시강서구강서로5라길
2020,서울특별시,강서구,화곡제1동,9236295,강서로5나길,서울특별시강서구강서로5나길
2020,서울특별시,강서구,화곡제1동,11018957,강서로5가길,서울특별시강서구강서로5가길
2020,서울특별시,강서구,발산제1동,4432121,강서로47라길,서울특별시강서구강서로47라길
2020,서울특별시,강서구,발산제1동,5025969,강서로47길,서울특별시강서구강서로47길
2020,서울특별시,강서구,화곡제3동,4932530,강서로45다길,서울특별시강서구강서로45다길
2020,서울특별시,강서구,화곡제3동,3532428,강서로45길,서울특별시강서구강서로45길
2020,서울특별시,강서구,화곡제3동,5277634,강서로35길,서울특별시강서구강서로35길
2020,서울특별시,강서구,화곡제1동,7502285,강서로29길,서울특별시강서구강서로29길
2020,서울특별시,강서구,화곡제8동,9230059,강서로18길,서울특별시강서구강서로18길
2020,서울특별시,강서구,화곡제1동,7111482,강서로17가길,서울특별시강서구강서로17가길
2020,서울특별시,강서구,화곡제1동,13664001,강서로15길,서울특별시강서구강서로15길
2020,서울특별시,강서구,화곡제1동,6275145,가로공원로80길,서울특별시강서구가로공원로80길
2020,서울특별시,강서구,화곡제1동,7334531,가로공원로76가길,서울특별시강서구가로공원로76가길
2020,서울특별시,양천구,신월5동,2286824,화곡로4길,서울특별시양천구화곡로4길
2020,서울특별시,양천구,신월5동,1540338,화곡로3길,서울특별시양천구화곡로3길
2020,서울특별시,양천구,신월7동,2166175,지양로7길,서울특별시양천구지양로7길
2020,서울특별시,양천구,신월2동,5329702,중앙로55길,서울특별시양천구중앙로55길
2020,서울특별시,양천구,신월2동,5745879,중앙로51길,서울특별시양천구중앙로51길
2020,서울특별시,양천구,신정3동,4659542,중앙로47길,서울특별시양천구중앙로47길
2020,서울특별시,양천구,신정3동,5175984,중앙로45길,서울특별시양천구중앙로45길
2020,서울특별시,양천구,신정1동,3019040,중앙로36길,서울특별시양천구중앙로36길
2020,서울특별시,양천구,신정1동,2967175,중앙로32길,서울특별시양천구중앙로32길
2020,서울특별시,양천구,신정3동,3381059,중앙로25길,서울특별시양천구중앙로25길
2020,서울특별시,양천구,신정4동,5686572,은행정로7길,서울특별시양천구은행정로7길
2020,서울특별시,양천구,신정1동,3475744,은행정로5길,서울특별시양천구은행정로5길
2020,서울특별시,양천구,신월4동,5753711,오목로5길,서울특별시양천구오목로5길
2020,서울특별시,양천구,신월4동,5423986,오목로3길,서울특별시양천구오목로3길
2020,서울특별시,양천구,신정4동,6826171,오목로30길,서울특별시양천구오목로30길
2020,서울특별시,양천구,신정4동,6444486,오목로23길,서울특별시양천구오목로23길
2020,서울특별시,양천구,신월2동,3997070,신월로20길,서울특별시양천구신월로20길
2020,서울특별시,양천구,신월4동,5269507,신월로15길,서울특별시양천구신월로15길
2020,서울특별시,양천구,신정2동,5323727,신목로6길,서울특별시양천구신목로6길
2020,서울특별시,양천구,신정2동,3233183,신목로5길,서울특별시양천구신목로5길
2020,서울특별시,양천구,신정2동,4079380,신목로2길,서울특별시양천구신목로2길
2020,서울특별시,양천구,목4동,3495398,목동중앙서로8가길,서울특별시양천구목동중앙서로8가길
2020,서울특별시,양천구,목4동,6098919,목동중앙서로7길,서울특별시양천구목동중앙서로7길
2020,서울특별시,양천구,목3동,4486226,목동중앙북로8길,서울특별시양천구목동중앙북로8길
2020,서울특별시,양천구,목2동,4380679,목동중앙북로16길,서울특별시양천구목동중앙북로16길
2020,서울특별시,양천구,목4동,7508133,목동중앙본로7길,서울특별시양천구목동중앙본로7길
2020,서울특별시,양천구,목4동,5753481,목동중앙로3길,서울특별시양천구목동중앙로3길
2020,서울특별시,양천구,목2동,729537,목동중앙로13나길,서울특별시양천구목동중앙로13나길
2020,서울특별시,양천구,목4동,6179771,목동중앙남로3가길,서울특별시양천구목동중앙남로3가길
2020,서울특별시,양천구,신정4동,4908206,목동로9길,서울특별시양천구목동로9길
2020,서울특별시,양천구,신정4동,5430469,목동로19길,서울특별시양천구목동로19길
2020,서울특별시,양천구,신정2동,1931762,목동동로8길,서울특별시양천구목동동로8길
2020,서울특별시,양천구,목1동,4946647,목동동로12길,서울특별시양천구목동동로12길
2020,서울특별시,양천구,신정7동,2006942,목동남로4길,서울특별시양천구목동남로4길
2020,서울특별시,양천구,신정3동,1584333,남부순환로88길,서울특별시양천구남부순환로88길
2020,서울특별시,양천구,신월6동,2875635,남부순환로79길,서울특별시양천구남부순환로79길
2020,서울특별시,양천구,신월7동,3432908,남부순환로70길,서울특별시양천구남부순환로70길
2020,서울특별시,양천구,신월3동,3025561,남부순환로58길,서울특별시양천구남부순환로58길
2020,서울특별시,양천구,신월3동,3188380,남부순환로40길,서울특별시양천구남부순환로40길
2020,서울특별시,양천구,신월5동,3986121,남부순환로33길,서울특별시양천구남부순환로33길
2020,서울특별시,양천구,신월1동,4713977,곰달래로5길,서울특별시양천구곰달래로5길
2020,서울특별시,양천구,신월1동,4605293,곰달래로3길,서울특별시양천구곰달래로3길
2020,서울특별시,양천구,신월1동,3383883,곰달래로2길,서울특별시양천구곰달래로2길
2020,서울특별시,양천구,신월1동,5977201,곰달래로10길,서울특별시양천구곰달래로10길
2020,서울특별시,양천구,신월3동,2394028,가로공원로58길,서울특별시양천구가로공원로58길
2020,서울특별시,마포구,공덕동,6672744,효창원로93길,서울특별시마포구효창원로93길
2020,서울특별시,마포구,용강동,6151733,토정로37길,서울특별시마포구토정로37길
2020,서울특별시,마포구,서교동,5367160,월드컵로8길,서울특별시마포구월드컵로8길
2020,서울특별시,마포구,합정동,5525760,월드컵로7길,서울특별시마포구월드컵로7길
2020,서울특별시,마포구,성산제2동,5155802,월드컵로36길,서울특별시마포구월드컵로36길
2020,서울특별시,마포구,망원제2동,6696110,월드컵로25길,서울특별시마포구월드컵로25길
2020,서울특별시,마포구,망원제1동,5897331,월드컵로19길,서울특별시마포구월드컵로19길
2020,서울특별시,마포구,서교동,6059174,월드컵로16길,서울특별시마포구월드컵로16길
2020,서울특별시,마포구,망원제1동,6095434,월드컵로11길,서울특별시마포구월드컵로11길
2020,서울특별시,마포구,서교동,5912579,월드컵로10길,서울특별시마포구월드컵로10길
2020,서울특별시,마포구,서강동,3223954,와우산로3길,서울특별시마포구와우산로3길
2020,서울특별시,마포구,서교동,3811583,와우산로29길,서울특별시마포구와우산로29길
2020,서울특별시,마포구,서교동,3295974,와우산로29가길,서울특별시마포구와우산로29가길
2020,서울특별시,마포구,합정동,2815398,양화진길,서울특별시마포구양화진길
2020,서울특별시,마포구,합정동,4196296,양화로1길,서울특별시마포구양화로1길
2020,서울특별시,마포구,서교동,4591935,양화로11길,서울특별시마포구양화로11길
2020,서울특별시,마포구,아현동,4412332,신촌로30길,서울특별시마포구신촌로30길
2020,서울특별시,마포구,아현동,4240909,신촌로28가길,서울특별시마포구신촌로28가길
2020,서울특별시,마포구,서교동,5483784,신촌로12길,서울특별시마포구신촌로12길
2020,서울특별시,마포구,염리동,4038542,숭문길,서울특별시마포구숭문길
2020,서울특별시,마포구,염리동,3819384,숭문8길,서울특별시마포구숭문8길
2020,서울특별시,마포구,합정동,2560885,성지3길,서울특별시마포구성지3길
2020,서울특별시,마포구,성산제1동,5421027,성산로4길,서울특별시마포구성산로4길
2020,서울특별시,마포구,연남동,4632708,성미산로32길,서울특별시마포구성미산로32길
2020,서울특별시,마포구,성산제1동,6664300,성미산로1길,서울특별시마포구성미산로1길
2020,서울특별시,마포구,성산제1동,4218198,성미산로11길,서울특별시마포구성미산로11길
2020,서울특별시,마포구,대흥동,6257931,백범로16길,서울특별시마포구백범로16길
2020,서울특별시,마포구,망원제2동,6180687,방울내로9안길,서울특별시마포구방울내로9안길
2020,서울특별시,마포구,성산제2동,4053898,모래내로7길,서울특별시마포구모래내로7길
2020,서울특별시,마포구,상암동,2418906,매봉산로2길,서울특별시마포구매봉산로2길
2020,서울특별시,마포구,망원제1동,6330605,망원로2길,서울특별시마포구망원로2길
2020,서울특별시,마포구,망원제2동,6993572,망원로11길,서울특별시마포구망원로11길
2020,서울특별시,마포구,공덕동,7376074,만리재옛길,서울특별시마포구만리재옛길
2020,서울특별시,마포구,도화동,4399330,마포대로4길,서울특별시마포구마포대로4길
2020,서울특별시,마포구,공덕동,5114806,마포대로20길,서울특별시마포구마포대로20길
2020,서울특별시,마포구,공덕동,5579792,마포대로12길,서울특별시마포구마포대로12길
2020,서울특별시,마포구,연남동,5521935,동교로38길,서울특별시마포구동교로38길
2020,서울특별시,마포구,서교동,6335970,동교로27길,서울특별시마포구동교로27길
2020,서울특별시,마포구,서교동,4561286,동교로25길,서울특별시마포구동교로25길
2020,서울특별시,마포구,서교동,4579223,동교로19길,서울특별시마포구동교로19길
2020,서울특별시,마포구,서교동,5388848,동교로17길,서울특별시마포구동교로17길
2020,서울특별시,마포구,합정동,3021029,독막로8길,서울특별시마포구독막로8길
2020,서울특별시,마포구,신수동,5969261,독막로32길,서울특별시마포구독막로32길
2020,서울특별시,마포구,서강동,2932267,독막로22길,서울특별시마포구독막로22길
2020,서울특별시,마포구,도화동,5129955,도화길,서울특별시마포구도화길
2020,서울특별시,마포구,도화동,5412520,도화4길,서울특별시마포구도화4길
2020,서울특별시,마포구,대흥동,4414190,대흥로28길,서울특별시마포구대흥로28길
2020,서울특별시,마포구,대흥동,6717283,대흥로21길,서울특별시마포구대흥로21길
2020,서울특별시,마포구,신수동,4365241,광성로6길,서울특별시마포구광성로6길
2020,서울특별시,서대문,구 홍제1동,2276100,홍제내길,서울특별시서대문홍제내길
2020,서울특별시,서대문,구 연희동,3743148,홍연길,서울특별시서대문홍연길
2020,서울특별시,서대문,구 홍제제1동,4132150,통일로39길,서울특별시서대문통일로39길
2020,서울특별시,서대문,구 홍제1동,5172229,통일로37길,서울특별시서대문통일로37길
2020,서울특별시,서대문,구 천연동,2508500,통일로11길,서울특별시서대문통일로11길
2020,서울특별시,서대문,구 충현동,3280724,충정로6길,서울특별시서대문충정로6길
