상가업소번호,상호명,시군구코드,시군구명,법정동코드,법정동명,지번주소,도로명,경도,위도,year,bus_cnt,HubName,HubDist,star,coffee,paul,mega,com,paik,high,low,total
11861382,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 157,서울특별시 강남구 삼성로,127.056219,37.50836401,2020,3,중앙역,771.6822599,87,79,15,7,5,11,181,23,204
11934149,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.0676206,37.49925476,2020,1,학여울역,465.2735595,87,79,15,7,5,11,181,23,204
16964697,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 278-22,서울특별시 강남구 봉은사로,127.0429609,37.51027569,2020,3,선정릉역,149.1051895,87,79,15,7,5,11,181,23,204
20027162,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.0466127,37.51841471,2020,2,강남구청역,59.92794039,87,79,15,7,5,11,181,23,204
17029560,커피빈,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-29,서울특별시 송파구 올림픽로35길,127.1012058,37.51657211,2020,2,잠실역,287.9878328,33,17,1,8,6,10,51,24,75
20283656,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2020,2,선릉역,294.9059666,87,79,15,7,5,11,181,23,204
20074992,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015,2020,0,강남역,438.1325497,87,79,15,7,5,11,181,23,204
16999691,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 651-13,서울특별시 송파구 법원로6길,127.1222359,37.48365231,2020,0,문정역,461.2232781,33,17,1,8,6,10,51,24,75
20005667,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1321-15,서울특별시 서초구 서초대로74길,127.0256838,37.49673577,2020,4,강남역,658.8216711,45,34,9,5,1,9,88,15,103
20380167,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.0295177,37.51595077,2020,3,학동역,270.6598927,87,79,15,7,5,11,181,23,204
20015976,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.0688065,37.49756112,2020,2,학여울역,282.0349646,87,79,15,7,5,11,181,23,204
20017217,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.0541518,37.49829169,2020,0,한티역,248.1047867,87,79,15,7,5,11,181,23,204
20004707,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217,37.49238766,2020,2,교대역,394.3164355,45,34,9,5,1,9,88,15,103
20012558,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.0594268,37.50962404,2020,0,봉은사역,664.3965144,87,79,15,7,5,11,181,23,204
25426701,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.0346447,37.50783825,2020,4,언주역,179.9599297,87,79,15,7,5,11,181,23,204
16740197,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1699-16,서울특별시 서초구 서초중앙로,127.0135186,37.49562563,2020,3,교대역,351.1305569,45,34,9,5,1,9,88,15,103
25992731,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2020,0,선릉역,459.1161841,87,79,15,7,5,11,181,23,204
25992659,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2020,2,선릉역,294.9059666,87,79,15,7,5,11,181,23,204
12603643,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.0552134,37.4966152,2020,2,한티역,430.3577046,87,79,15,7,5,11,181,23,204
25991543,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078,2020,1,동오역,158.7378017,87,79,15,7,5,11,181,23,204
12593614,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487,2020,3,신논현역,756.4614269,45,34,9,5,1,9,88,15,103
16183887,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.1188873,37.49052953,2020,2,가락시장역,271.2517817,33,17,1,8,6,10,51,24,75
16183360,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.0562645,37.50295804,2020,2,한티역,586.8404809,87,79,15,7,5,11,181,23,204
12599693,커피빈,11290,성북구,1129011100,삼선동1가,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.0071205,37.58756895,2020,3,한성대입구역,156.8462591,15,3,0,10,0,7,18,17,35
25990509,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2020,1,압구정로데오역,421.0059069,87,79,15,7,5,11,181,23,204
12596126,커피빈,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.1437439,37.47854792,2020,3,거여역,1749.685832,33,17,1,8,6,10,51,24,75
25992775,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2020,12,신논현역,794.0852227,45,34,9,5,1,9,88,15,103
12502385,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로,127.1209979,37.48604895,2020,0,문정역,196.5083243,33,17,1,8,6,10,51,24,75
26445960,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2020,2,언주역,471.5877598,87,79,15,7,5,11,181,23,204
25989745,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.0260445,37.50205497,2020,14,신논현역,736.1279633,87,79,15,7,5,11,181,23,204
25992464,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015,2020,0,강남역,438.1325497,87,79,15,7,5,11,181,23,204
12493022,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1316-5,서울특별시 서초구 서초대로,127.0244987,37.49742881,2020,3,교대역,689.5732788,45,34,9,5,1,9,88,15,103
25992038,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2020,3,선릉역,192.24023,87,79,15,7,5,11,181,23,204
25991768,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2020,0,한티역,721.5613646,87,79,15,7,5,11,181,23,204
25991156,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.0283369,37.49272089,2020,4,강남역,214.4034625,45,34,9,5,1,9,88,15,103
12119970,커피빈,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 326-8,서울특별시 서초구 동산로,127.0401185,37.46900223,2020,3,양재시민의숲역,191.4902838,45,34,9,5,1,9,88,15,103
23698616,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.0816764,37.51141201,2020,0,종합운동장역,652.7163808,33,17,1,8,6,10,51,24,75
20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2020,2,압구정역,394.726608,87,79,15,7,5,11,181,23,204
20831384,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939,2020,2,한성백제역,486.0441626,33,17,1,8,6,10,51,24,75
20701159,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.0320341,37.5146739,2020,0,학동역,47.88920898,87,79,15,7,5,11,181,23,204
23767397,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768,2020,7,강남역,201.9765948,87,79,15,7,5,11,181,23,204
23486140,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2020,4,내방역,159.3613754,45,34,9,5,1,9,88,15,103
12106397,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.0589896,37.50300681,2020,3,한티역,778.5651706,87,79,15,7,5,11,181,23,204
20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2020,1,압구정로데오역,739.4646231,87,79,15,7,5,11,181,23,204
12455492,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.0628745,37.50708344,2020,4,봉은사역,854.3920891,87,79,15,7,5,11,181,23,204
20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2020,4,신논현역,815.8494655,45,34,9,5,1,9,88,15,103
12552347,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.0416529,37.492262,2020,4,매봉역,734.6631927,87,79,15,7,5,11,181,23,204
12464735,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.1248723,37.47961708,2020,4,장지역,273.2397237,33,17,1,8,6,10,51,24,75
12518035,커피빈,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.0623975,37.65440054,2020,4,노원역,169.6871775,11,3,0,12,2,6,14,20,34
22109135,커피빈,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041,2020,6,수유역,541.47927,5,2,0,9,0,2,7,11,18
20006165,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 737,서울특별시 강남구 테헤란로,127.0364871,37.50001411,2020,2,동오역,113.7913741,87,79,15,7,5,11,181,23,204
19989254,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 24-3,서울특별시 송파구 오금로11길,127.1079493,37.5145508,2020,2,몽촌토성역,368.1592722,33,17,1,8,6,10,51,24,75
19921902,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2020,8,신논현역,840.9913484,87,79,15,7,5,11,181,23,204
20391346,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779,2020,2,서초역,401.7641711,45,34,9,5,1,9,88,15,103
20507848,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2020,12,신논현역,794.0852227,45,34,9,5,1,9,88,15,103
20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2020,1,압구정역,126.1233222,87,79,15,7,5,11,181,23,204
20006741,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384,2020,2,구반포역,662.5090015,45,34,9,5,1,9,88,15,103
8921308,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.0594668,37.51455313,2020,4,봉은사역,335.7638057,87,79,15,7,5,11,181,23,204
20687169,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2020,0,선릉역,459.1161841,87,79,15,7,5,11,181,23,204
20591990,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 162-2,서울특별시 강남구 봉은사로,127.0641485,37.5146624,2020,2,봉은사역,80.03790158,87,79,15,7,5,11,181,23,204
20599871,커피빈,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2020,4,안암역,98.53968181,15,3,0,10,0,7,18,17,35
20594326,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487,2020,11,신논현역,895.6557409,45,34,9,5,1,9,88,15,103
23779055,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025717,37.49853815,2020,5,강남역,815.9203215,45,34,9,5,1,9,88,15,103
17168643,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 717-4,서울특별시 강남구 광평로51길,127.1040946,37.48876934,2020,2,수서역,315.4449081,87,79,15,7,5,11,181,23,204
25989762,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2020,8,신논현역,840.9913484,87,79,15,7,5,11,181,23,204
20470280,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 467-19,서울특별시 강남구 언주로30길,127.0513045,37.48735705,2020,2,매봉역,409.7248244,87,79,15,7,5,11,181,23,204
11751889,커피빈,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.0295271,37.58505218,2020,3,안암역,116.9387577,15,3,0,10,0,7,18,17,35
11774296,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.0582863,37.50587557,2020,1,한티역,948.0310089,87,79,15,7,5,11,181,23,204
20470512,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817,2020,9,강남역,427.6220361,45,34,9,5,1,9,88,15,103
20005513,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.0365025,37.50233896,2020,2,동오역,346.3479421,87,79,15,7,5,11,181,23,204
9218388,커피빈,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.1029857,37.51624324,2020,0,잠실역,254.4645033,33,17,1,8,6,10,51,24,75
16582983,커피빈,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 37-1,서울특별시 서초구 강남대로,127.0204187,37.51193806,2020,1,신사역,866.1657856,45,34,9,5,1,9,88,15,103
8696922,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2020,2,압구정로데오역,407.8125626,87,79,15,7,5,11,181,23,204
17102809,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1582-12,서울특별시 서초구 반포대로,127.0105152,37.48668907,2020,3,서초역,448.928669,45,34,9,5,1,9,88,15,103
19992231,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.054131,37.51069906,2020,2,중앙역,506.7923043,87,79,15,7,5,11,181,23,204
25991098,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939,2020,2,한성백제역,486.0441626,33,17,1,8,6,10,51,24,75
28510156,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2020,3,매봉역,645.8089635,87,79,15,7,5,11,181,23,204
23494874,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0591391,37.51182033,2020,0,봉은사역,489.8535662,87,79,15,7,5,11,181,23,204
23216058,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.0581945,37.50777607,2020,2,봉은사역,896.4581366,87,79,15,7,5,11,181,23,204
26487873,폴바셋,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2020,4,학동역,388.457989,87,79,15,7,5,11,181,23,204
25733239,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2020,2,압구정역,554.9130621,87,79,15,7,5,11,181,23,204
23260061,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.0130005,37.4937471,2020,3,교대역,407.6410104,45,34,9,5,1,9,88,15,103
25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,3,고속터미널역,243.5394872,45,34,9,5,1,9,88,15,103
25767946,폴바셋,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.0457958,37.52570664,2020,2,압구정로데오역,576.387698,87,79,15,7,5,11,181,23,204
23450083,폴바셋,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.0416233,37.51758141,2020,4,강남구청역,501.5125885,87,79,15,7,5,11,181,23,204
11964981,폴바셋,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881,2020,4,반포역,482.2761921,45,34,9,5,1,9,88,15,103
11964995,폴바셋,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.0532526,37.49695993,2020,3,한티역,289.224165,87,79,15,7,5,11,181,23,204
23793027,폴바셋,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2020,4,학동역,388.457989,87,79,15,7,5,11,181,23,204
17066868,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 636-4,서울특별시 강남구 언주로,127.0339059,37.52742109,2020,1,압구정역,654.8850123,87,79,15,7,5,11,181,23,204
17114076,폴바셋,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 924-20,서울특별시 서초구 방배로,126.9961099,37.48326969,2020,3,방배역,234.3584601,45,34,9,5,1,9,88,15,103
16007184,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.0259036,37.49809817,2020,5,강남역,766.0452352,45,34,9,5,1,9,88,15,103
23788240,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.0326118,37.48656571,2020,3,양재역,209.2178232,45,34,9,5,1,9,88,15,103
23238249,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.0508489,37.50548265,2020,3,선릉역,341.8966668,87,79,15,7,5,11,181,23,204
25327169,폴바셋,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.0501391,37.51955142,2020,3,강남구청역,296.2444148,87,79,15,7,5,11,181,23,204
3135122,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1327-2,서울특별시 서초구 서초대로78길,127.0275281,37.49579585,2020,6,강남역,474.3207611,45,34,9,5,1,9,88,15,103
23715043,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.0606881,37.51458087,2020,3,봉은사역,227.9088597,87,79,15,7,5,11,181,23,204
16275284,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2020,4,사평역,324.9633422,45,34,9,5,1,9,88,15,103
20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2020,2,압구정역,301.4206815,87,79,15,7,5,11,181,23,204
16210098,폴바셋,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.0844309,37.48406823,2020,3,일원역,7.668902205,87,79,15,7,5,11,181,23,204
14235749,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,127.006832,37.489809,2020,0,,,45,34,9,5,1,9,88,15,103
23323417,폴바셋,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.0343472,37.52127052,2020,3,압구정역,589.1823642,87,79,15,7,5,11,181,23,204
20274032,폴바셋,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.0981244,37.51130447,2020,1,잠실역,464.5525024,33,17,1,8,6,10,51,24,75
16128620,메가커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.0236953,37.63016414,2020,3,미아역,122.5749729,5,2,0,9,0,2,7,11,18
16666043,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2020,5,방학역,748.2425416,2,0,0,7,0,2,2,9,11
16657992,메가커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2020,0,가락시장역,237.1591559,33,17,1,8,6,10,51,24,75
16657946,메가커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 709-2,서울특별시 노원구 노해로,127.0589769,37.65424716,2020,4,노원역,182.0261698,11,3,0,12,2,6,14,20,34
16724403,메가커피,11290,성북구,1129013800,장위동,서울특별시 성북구 장위동 231-25,서울특별시 성북구 장위로,127.0427678,37.61384944,2020,5,상월곡역,975.8154693,15,3,0,10,0,7,18,17,35
16594595,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2020,5,방학역,748.2425416,2,0,0,7,0,2,2,9,11
16948385,메가커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 897-33,서울특별시 강남구 선릉로86길,127.0510015,37.50325827,2020,2,선릉역,234.0160987,87,79,15,7,5,11,181,23,204
16767636,메가커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 222,서울특별시 성북구 오패산로,127.038693,37.60746399,2020,1,월곡역,677.9997292,15,3,0,10,0,7,18,17,35
16674342,메가커피,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 189-32,서울특별시 강북구 한천로,127.0247177,37.64121927,2020,1,가오리역,686.3037842,5,2,0,9,0,2,7,11,18
16681460,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121972,37.65404491,2020,2,솔밭공원역,247.0430313,5,2,0,9,0,2,7,11,18
17011301,메가커피,11710,송파구,1171010600,삼전동,서울특별시 송파구 삼전동 22-2,서울특별시 송파구 석촌호수로,127.0924868,37.50700829,2020,1,잠실새내역,580.5165257,33,17,1,8,6,10,51,24,75
17005025,메가커피,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 895,서울특별시 송파구 위례광장로,127.1436591,37.47706055,2020,3,장지역,1507.813281,33,17,1,8,6,10,51,24,75
17004065,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.0773808,37.65156328,2020,4,상계역,1106.585648,11,3,0,12,2,6,14,20,34
16991346,메가커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.1220933,37.48230867,2020,0,문정역,608.12123,33,17,1,8,6,10,51,24,75
16973347,메가커피,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 409-51,서울특별시 성북구 보국문로,127.0104664,37.60766319,2020,4,북한산보국문역,526.5427108,15,3,0,10,0,7,18,17,35
16773145,메가커피,11320,도봉구,1132010800,도봉동,서울특별시 도봉구 도봉동 600-1,서울특별시 도봉구 도봉로,127.0446159,37.67740536,2020,6,도봉역,246.4023832,2,0,0,7,0,2,2,9,11
16966375,메가커피,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 441-1,서울특별시 서초구 동작대로,126.9821962,37.4803844,2020,1,이수역,539.212603,45,34,9,5,1,9,88,15,103
17055730,메가커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 209-3,서울특별시 강북구 도봉로,127.0255991,37.62665682,2020,6,미아역,319.6120045,5,2,0,9,0,2,7,11,18
17074682,메가커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 323-13,서울특별시 노원구 노해로,127.0645382,37.65539966,2020,6,노원역,388.4019558,11,3,0,12,2,6,14,20,34
17051958,메가커피,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 90-1,서울특별시 노원구 노원로1길,127.086421,37.62221474,2020,2,화랑대역,376.7402812,11,3,0,12,2,6,14,20,34
12667550,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121725,37.65419788,2020,2,솔밭공원역,231.5635995,5,2,0,9,0,2,7,11,18
17065303,메가커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.0546263,37.49743047,2020,2,한티역,332.9007897,87,79,15,7,5,11,181,23,204
17050981,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396,37.66012676,2020,3,상계역,125.377972,11,3,0,12,2,6,14,20,34
17075288,메가커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.065155,37.6152273,2020,9,석계역,75.71987031,11,3,0,12,2,6,14,20,34
17132452,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.0453432,37.66576092,2020,3,방학역,79.77513355,2,0,0,7,0,2,2,9,11
16111201,메가커피,11290,성북구,1129011900,동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.0163777,37.59396275,2020,3,성신여대입구역,101.8765653,15,3,0,10,0,7,18,17,35
17122634,메가커피,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.0284254,37.64103362,2020,4,수유역,658.201048,5,2,0,9,0,2,7,11,18
17127268,메가커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.0164738,37.62021079,2020,4,솔샘역,273.1232618,5,2,0,9,0,2,7,11,18
16685140,메가커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819,37.52481216,2020,3,압구정역,147.8391041,87,79,15,7,5,11,181,23,204
17112121,메가커피,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.0351438,37.65948785,2020,5,쌍문역,1157.7707,2,0,0,7,0,2,2,9,11
