,year,id,gu,pop,index,,평균,최소,최대,,id_popul,id_구,구,평균_유동인구_수,연도
5194,2019,15,서초구,3110144,5194,,,,,,,,,,
5195,2019,15,서초구,5229462,5195,,,,,,,,,,
5196,2019,15,서초구,3195268,5196,,,,,,,,,,
5197,2019,15,서초구,4529012,5197,,,,,,,,,,
5198,2019,15,서초구,3298280,5198,,,,,,,,,,
5199,2019,15,서초구,2605495,5199,,,,,,,,,,
5200,2019,15,서초구,3177386,5200,,,,,,,,,,
5201,2019,15,서초구,2411199,5201,,,,,,,,,,
5202,2019,15,서초구,4052240,5202,,,,,,,,,,
5203,2019,15,서초구,3202749,5203,,,,,,,,,,
5204,2019,15,서초구,2733567,5204,,,,,,,,,,
5205,2019,15,서초구,2847456,5205,,,,,,,,,,
5206,2019,15,서초구,4692564,5206,,,,,,,,,,
5207,2019,15,서초구,6055614,5207,,,,,,,,,,
5208,2019,1,강남구,2591887,5208,,,,,,,,,,
5209,2019,1,강남구,3015477,5209,,,,,,,,,,
5210,2019,15,서초구,2936956,5210,,,,,,,,,,
5211,2019,15,서초구,3232385,5211,,,,,,,,,,
5212,2019,15,서초구,3307132,5212,,,,,,,,,,
5213,2019,15,서초구,2947063,5213,,,,,,,,,,
5214,2019,1,강남구,3018115,5214,,,,,,,,,,
5215,2019,1,강남구,3461611,5215,,,,,,,,,,
5216,2019,1,강남구,1265297,5216,,,,,,,,,,
5217,2019,1,강남구,5813053,5217,,,,,,,,,,
5218,2019,5,관악구,2997070,5218,,,,,,,,,,
5219,2019,5,관악구,4042617,5219,,,,,,,,,,
5220,2019,5,관악구,3802186,5220,,,,,,,,,,
5221,2019,5,관악구,8938856,5221,,,,,,,,,,
5222,2019,5,관악구,8057270,5222,,,,,,,,,,
5223,2019,5,관악구,8185693,5223,,,,,,,,,,
5224,2019,5,관악구,8193212,5224,,,,,,,,,,
5225,2019,5,관악구,5105117,5225,,,,,,,,,,
5226,2019,5,관악구,7211602,5226,,,,,,,,,,
5227,2019,5,관악구,6342154,5227,,,,,,,,,,
5228,2019,19,양천구,8814143,5228,,,,,,,,,,
5229,2019,5,관악구,5321927,5229,,,,,,,,,,
5230,2019,5,관악구,4774130,5230,,,,,,,,,,
5231,2019,5,관악구,6426709,5231,,,,,,,,,,
5232,2019,5,관악구,4986323,5232,,,,,,,,,,
5233,2019,5,관악구,5913258,5233,,,,,,,,,,
5234,2019,5,관악구,4134082,5234,,,,,,,,,,
5235,2019,5,관악구,3968615,5235,,,,,,,,,,
5236,2019,5,관악구,7994968,5236,,,,,,,,,,
5237,2019,5,관악구,8184797,5237,,,,,,,,,,
5238,2019,5,관악구,3994902,5238,,,,,,,,,,
5239,2019,5,관악구,9218728,5239,,,,,,,,,,
5240,2019,5,관악구,6271697,5240,,,,,,,,,,
5241,2019,5,관악구,4102830,5241,,,,,,,,,,
5242,2019,5,관악구,3758245,5242,,,,,,,,,,
5243,2019,5,관악구,6718236,5243,,,,,,,,,,
5244,2019,5,관악구,5612363,5244,,,,,,,,,,
5245,2019,5,관악구,8646699,5245,,,,,,,,,,
5246,2019,5,관악구,4579605,5246,,,,,,,,,,
5247,2019,5,관악구,4469263,5247,,,,,,,,,,
5248,2019,5,관악구,6687381,5248,,,,,,,,,,
5249,2019,5,관악구,4949991,5249,,,,,,,,,,
5250,2019,5,관악구,4946164,5250,,,,,,,,,,
5251,2019,5,관악구,4558373,5251,,,,,,,,,,
5252,2019,5,관악구,5033866,5252,,,,,,,,,,
5253,2019,5,관악구,4332803,5253,,,,,,,,,,
5254,2019,5,관악구,6197067,5254,,,,,,,,,,
5255,2019,5,관악구,4298730,5255,,,,,,,,,,
5256,2019,19,양천구,4127337,5256,,,,,,,,,,
5257,2019,5,관악구,5957151,5257,,,,,,,,,,
5258,2019,5,관악구,6391242,5258,,,,,,,,,,
5259,2019,5,관악구,7418898,5259,,,,,,,,,,
5260,2019,5,관악구,4219195,5260,,,,,,,,,,
5261,2019,5,관악구,4680735,5261,,,,,,,,,,
5262,2019,5,관악구,6408510,5262,,,,,,,,,,
5263,2019,5,관악구,5253853,5263,,,,,,,,,,
5264,2019,5,관악구,5276980,5264,,,,,,,,,,
5265,2019,5,관악구,3919734,5265,,,,,,,,,,
5266,2019,5,관악구,1274130,5266,,,,,,,,,,
5267,2019,5,관악구,5140293,5267,,,,,,,,,,
5268,2019,5,관악구,5252205,5268,,,,,,,,,,
5269,2019,5,관악구,4359253,5269,,,,,,,,,,
5270,2019,5,관악구,3432267,5270,,,,,,,,,,
5271,2019,5,관악구,2585768,5271,,,,,,,,,,
5272,2019,5,관악구,5581550,5272,,,,,,,,,,
5273,2019,5,관악구,4991471,5273,,,,,,,,,,
5274,2019,5,관악구,3547275,5274,,,,,,,,,,
5275,2019,5,관악구,6661769,5275,,,,,,,,,,
5276,2019,5,관악구,6204658,5276,,,,,,,,,,
5277,2019,5,관악구,4434826,5277,,,,,,,,,,
5278,2019,5,관악구,4419141,5278,,,,,,,,,,
5279,2019,5,관악구,7724311,5279,,,,,,,,,,
5280,2019,5,관악구,5789417,5280,,,,,,,,,,
5281,2019,12,동작구,2617247,5281,,,,,,,,,,
5282,2019,12,동작구,2576827,5282,,,,,,,,,,
5283,2019,12,동작구,4929058,5283,,,,,,,,,,
5284,2019,12,동작구,4770553,5284,,,,,,,,,,
5285,2019,12,동작구,4599587,5285,,,,,,,,,,
5286,2019,12,동작구,2840529,5286,,,,,,,,,,
5287,2019,12,동작구,3728581,5287,,,,,,,,,,
5288,2019,12,동작구,4492517,5288,,,,,,,,,,
5289,2019,12,동작구,2516298,5289,,,,,,,,,,
5290,2019,12,동작구,3381920,5290,,,,,,,,,,
5291,2019,12,동작구,3172183,5291,,,,,,,,,,
5292,2019,12,동작구,3467204,5292,,,,,,,,,,
5293,2019,12,동작구,5215301,5293,,,,,,,,,,
5294,2019,12,동작구,4326170,5294,,,,,,,,,,
5295,2019,12,동작구,3651206,5295,,,,,,,,,,
5296,2019,12,동작구,2303403,5296,,,,,,,,,,
5297,2019,12,동작구,2619204,5297,,,,,,,,,,
5298,2019,12,동작구,3848869,5298,,,,,,,,,,
5299,2019,12,동작구,5307417,5299,,,,,,,,,,
5300,2019,12,동작구,4063717,5300,,,,,,,,,,
5301,2019,12,동작구,3977835,5301,,,,,,,,,,
5302,2019,12,동작구,3706910,5302,,,,,,,,,,
5303,2019,12,동작구,5474714,5303,,,,,,,,,,
5304,2019,12,동작구,5721390,5304,,,,,,,,,,
5305,2019,12,동작구,4016198,5305,,,,,,,,,,
5306,2019,12,동작구,2337426,5306,,,,,,,,,,
5307,2019,12,동작구,5267313,5307,,,,,,,,,,
5308,2019,12,동작구,5186038,5308,,,,,,,,,,
5309,2019,12,동작구,2935849,5309,,,,,,,,,,
5310,2019,12,동작구,3263216,5310,,,,,,,,,,
5311,2019,12,동작구,5562016,5311,,,,,,,,,,
5312,2019,12,동작구,6675011,5312,,,,,,,,,,
5313,2019,12,동작구,5654700,5313,,,,,,,,,,
5314,2019,12,동작구,6107156,5314,,,,,,,,,,
5315,2019,12,동작구,4122560,5315,,,,,,,,,,
5316,2019,12,동작구,3009531,5316,,,,,,,,,,
5317,2019,12,동작구,7515489,5317,,,,,,,,,,
5318,2019,12,동작구,4653908,5318,,,,,,,,,,
5319,2019,12,동작구,6432318,5319,,,,,,,,,,
5320,2019,12,동작구,4529896,5320,,,,,,,,,,
5321,2019,12,동작구,5121286,5321,,,,,,,,,,
5322,2019,12,동작구,3188889,5322,,,,,,,,,,
5323,2019,12,동작구,2826043,5323,,,,,,,,,,
5324,2019,12,동작구,4488005,5324,,,,,,,,,,
5325,2019,12,동작구,6061798,5325,,,,,,,,,,
5326,2019,12,동작구,4358337,5326,,,,,,,,,,
5327,2019,12,동작구,5448085,5327,,,,,,,,,,
5328,2019,20,영등포구,6178834,5328,,,,,,,,,,
5329,2019,20,영등포구,4935180,5329,,,,,,,,,,
5330,2019,20,영등포구,4821543,5330,,,,,,,,,,
5331,2019,20,영등포구,4476171,5331,,,,,,,,,,
5332,2019,20,영등포구,4066219,5332,,,,,,,,,,
5333,2019,20,영등포구,4337223,5333,,,,,,,,,,
5334,2019,20,영등포구,3686969,5334,,,,,,,,,,
5335,2019,20,영등포구,2656478,5335,,,,,,,,,,
5336,2019,20,영등포구,4352037,5336,,,,,,,,,,
5337,2019,20,영등포구,2147784,5337,,,,,,,,,,
5338,2019,20,영등포구,3920107,5338,,,,,,,,,,
5339,2019,20,영등포구,1278148,5339,,,,,,,,,,
5340,2019,20,영등포구,1703244,5340,,,,,,,,,,
5341,2019,20,영등포구,3140737,5341,,,,,,,,,,
5342,2019,20,영등포구,6035818,5342,,,,,,,,,,
5343,2019,20,영등포구,4452189,5343,,,,,,,,,,
5344,2019,20,영등포구,6347416,5344,,,,,,,,,,
5345,2019,20,영등포구,5717525,5345,,,,,,,,,,
5346,2019,20,영등포구,4103090,5346,,,,,,,,,,
5347,2019,20,영등포구,2809300,5347,,,,,,,,,,
5348,2019,20,영등포구,2184296,5348,,,,,,,,,,
5349,2019,20,영등포구,2981955,5349,,,,,,,,,,
5350,2019,20,영등포구,2373859,5350,,,,,,,,,,
5351,2019,20,영등포구,4362774,5351,,,,,,,,,,
5352,2019,20,영등포구,5988173,5352,,,,,,,,,,
5353,2019,20,영등포구,6395645,5353,,,,,,,,,,
5354,2019,20,영등포구,4841132,5354,,,,,,,,,,
5355,2019,20,영등포구,4410581,5355,,,,,,,,,,
5356,2019,20,영등포구,5367864,5356,,,,,,,,,,
5357,2019,20,영등포구,4847367,5357,,,,,,,,,,
5358,2019,20,영등포구,5447107,5358,,,,,,,,,,
5359,2019,20,영등포구,3945375,5359,,,,,,,,,,
5360,2019,20,영등포구,2311817,5360,,,,,,,,,,
5361,2019,20,영등포구,5219438,5361,,,,,,,,,,
5362,2019,20,영등포구,4750542,5362,,,,,,,,,,
5363,2019,20,영등포구,3125603,5363,,,,,,,,,,
5364,2019,20,영등포구,3648832,5364,,,,,,,,,,
5365,2019,20,영등포구,3979393,5365,,,,,,,,,,
5366,2019,20,영등포구,4260513,5366,,,,,,,,,,
5367,2019,20,영등포구,6345347,5367,,,,,,,,,,
5368,2019,20,영등포구,5467062,5368,,,,,,,,,,
5369,2019,20,영등포구,2971017,5369,,,,,,,,,,
5370,2019,20,영등포구,3940740,5370,,,,,,,,,,
5371,2019,20,영등포구,4680016,5371,,,,,,,,,,
5372,2019,20,영등포구,3762574,5372,,,,,,,,,,
5373,2019,20,영등포구,3318714,5373,,,,,,,,,,
5374,2019,20,영등포구,2433449,5374,,,,,,,,,,
5375,2019,20,영등포구,2519472,5375,,,,,,,,,,
5376,2019,20,영등포구,2583121,5376,,,,,,,,,,
5377,2019,20,영등포구,4474840,5377,,,,,,,,,,
5378,2019,8,금천구,4169762,5378,,,,,,,,,,
5379,2019,8,금천구,4269000,5379,,,,,,,,,,
5380,2019,8,금천구,4574685,5380,,,,,,,,,,
5381,2019,8,금천구,1799278,5381,,,,,,,,,,
5382,2019,8,금천구,3908292,5382,,,,,,,,,,
5383,2019,8,금천구,1487086,5383,,,,,,,,,,
5384,2019,8,금천구,1541733,5384,,,,,,,,,,
5385,2019,8,금천구,2696751,5385,,,,,,,,,,
5386,2019,8,금천구,4272761,5386,,,,,,,,,,
5387,2019,8,금천구,2876675,5387,,,,,,,,,,
5388,2019,8,금천구,2284419,5388,,,,,,,,,,
5389,2019,8,금천구,3972678,5389,,,,,,,,,,
5390,2019,8,금천구,2146821,5390,,,,,,,,,,
5391,2019,8,금천구,1941126,5391,,,,,,,,,,
5392,2019,8,금천구,2225373,5392,,,,,,,,,,
5393,2019,8,금천구,4710704,5393,,,,,,,,,,
5394,2019,8,금천구,3044802,5394,,,,,,,,,,
5395,2019,8,금천구,4360871,5395,,,,,,,,,,
5396,2019,8,금천구,4309848,5396,,,,,,,,,,
5397,2019,8,금천구,3208866,5397,,,,,,,,,,
5398,2019,8,금천구,1987421,5398,,,,,,,,,,
5399,2019,8,금천구,3534222,5399,,,,,,,,,,
5400,2019,8,금천구,4678994,5400,,,,,,,,,,
5401,2019,8,금천구,3126522,5401,,,,,,,,,,
5402,2019,8,금천구,2758373,5402,,,,,,,,,,
5403,2019,8,금천구,574180,5403,,,,,,,,,,
5404,2019,8,금천구,3219575,5404,,,,,,,,,,
5405,2019,8,금천구,2744598,5405,,,,,,,,,,
5406,2019,8,금천구,1946601,5406,,,,,,,,,,
5407,2019,7,구로구,2304226,5407,,,,,,,,,,
5408,2019,7,구로구,2950762,5408,,,,,,,,,,
5409,2019,7,구로구,4155890,5409,,,,,,,,,,
5410,2019,7,구로구,3603607,5410,,,,,,,,,,
5411,2019,7,구로구,1977839,5411,,,,,,,,,,
5412,2019,7,구로구,3018657,5412,,,,,,,,,,
5413,2019,7,구로구,858285,5413,,,,,,,,,,
5414,2019,7,구로구,2182817,5414,,,,,,,,,,
5415,2019,7,구로구,2031928,5415,,,,,,,,,,
5416,2019,7,구로구,4434819,5416,,,,,,,,,,
5417,2019,7,구로구,3730563,5417,,,,,,,,,,
5418,2019,7,구로구,4518584,5418,,,,,,,,,,
5419,2019,7,구로구,5390727,5419,,,,,,,,,,
5420,2019,7,구로구,5449320,5420,,,,,,,,,,
5421,2019,7,구로구,2259178,5421,,,,,,,,,,
5422,2019,7,구로구,6005029,5422,,,,,,,,,,
5423,2019,7,구로구,5016360,5423,,,,,,,,,,
5424,2019,7,구로구,2082091,5424,,,,,,,,,,
5425,2019,7,구로구,3647528,5425,,,,,,,,,,
5426,2019,7,구로구,4880275,5426,,,,,,,,,,
5427,2019,7,구로구,3334679,5427,,,,,,,,,,
5428,2019,7,구로구,7966709,5428,,,,,,,,,,
5429,2019,7,구로구,5167633,5429,,,,,,,,,,
5430,2019,7,구로구,4451464,5430,,,,,,,,,,
5431,2019,7,구로구,3597336,5431,,,,,,,,,,
5432,2019,7,구로구,4130217,5432,,,,,,,,,,
5433,2019,7,구로구,4244429,5433,,,,,,,,,,
5434,2019,7,구로구,3306261,5434,,,,,,,,,,
5435,2019,7,구로구,3731931,5435,,,,,,,,,,
5436,2019,7,구로구,3325492,5436,,,,,,,,,,
5437,2019,7,구로구,3889972,5437,,,,,,,,,,
5438,2019,7,구로구,4252216,5438,,,,,,,,,,
5439,2019,7,구로구,3614192,5439,,,,,,,,,,
5440,2019,7,구로구,3175161,5440,,,,,,,,,,
5441,2019,7,구로구,3446808,5441,,,,,,,,,,
5442,2019,7,구로구,2820075,5442,,,,,,,,,,
5443,2019,7,구로구,2795099,5443,,,,,,,,,,
5444,2019,7,구로구,2166156,5444,,,,,,,,,,
5445,2019,7,구로구,2652340,5445,,,,,,,,,,
5446,2019,7,구로구,2784470,5446,,,,,,,,,,
5447,2019,7,구로구,2794863,5447,,,,,,,,,,
5448,2019,7,구로구,1595415,5448,,,,,,,,,,
5449,2019,7,구로구,3596457,5449,,,,,,,,,,
5450,2019,7,구로구,3288000,5450,,,,,,,,,,
5451,2019,7,구로구,3108721,5451,,,,,,,,,,
5452,2019,4,강서구,3649101,5452,,,,,,,,,,
5453,2019,4,강서구,2618065,5453,,,,,,,,,,
5454,2019,4,강서구,4474901,5454,,,,,,,,,,
5455,2019,4,강서구,6000803,5455,,,,,,,,,,
5456,2019,4,강서구,5331598,5456,,,,,,,,,,
5457,2019,4,강서구,3947842,5457,,,,,,,,,,
5458,2019,4,강서구,4333621,5458,,,,,,,,,,
5459,2019,4,강서구,5526654,5459,,,,,,,,,,
5460,2019,4,강서구,4595426,5460,,,,,,,,,,
5461,2019,4,강서구,6958291,5461,,,,,,,,,,
5462,2019,4,강서구,3853703,5462,,,,,,,,,,
5463,2019,4,강서구,4834632,5463,,,,,,,,,,
5464,2019,4,강서구,4277622,5464,,,,,,,,,,
5465,2019,4,강서구,1029994,5465,,,,,,,,,,
5466,2019,4,강서구,1778669,5466,,,,,,,,,,
5467,2019,4,강서구,4095924,5467,,,,,,,,,,
5468,2019,4,강서구,3939030,5468,,,,,,,,,,
5469,2019,4,강서구,4469437,5469,,,,,,,,,,
5470,2019,4,강서구,1796998,5470,,,,,,,,,,
5471,2019,4,강서구,2703768,5471,,,,,,,,,,
5472,2019,4,강서구,4843078,5472,,,,,,,,,,
5473,2019,4,강서구,2918764,5473,,,,,,,,,,
5474,2019,4,강서구,3330788,5474,,,,,,,,,,
5475,2019,4,강서구,3213455,5475,,,,,,,,,,
5476,2019,4,강서구,4898538,5476,,,,,,,,,,
5477,2019,4,강서구,2996427,5477,,,,,,,,,,
5478,2019,4,강서구,7064871,5478,,,,,,,,,,
5479,2019,4,강서구,5388241,5479,,,,,,,,,,
5480,2019,4,강서구,3135698,5480,,,,,,,,,,
5481,2019,4,강서구,4234485,5481,,,,,,,,,,
5482,2019,4,강서구,5563726,5482,,,,,,,,,,
5483,2019,4,강서구,4158690,5483,,,,,,,,,,
5484,2019,4,강서구,2940040,5484,,,,,,,,,,
5485,2019,4,강서구,2798643,5485,,,,,,,,,,
5486,2019,4,강서구,2343116,5486,,,,,,,,,,
5487,2019,4,강서구,4519792,5487,,,,,,,,,,
5488,2019,4,강서구,4233344,5488,,,,,,,,,,
5489,2019,4,강서구,4742339,5489,,,,,,,,,,
5490,2019,4,강서구,6107487,5490,,,,,,,,,,
5491,2019,4,강서구,8714696,5491,,,,,,,,,,
5492,2019,4,강서구,3377071,5492,,,,,,,,,,
5493,2019,4,강서구,4394006,5493,,,,,,,,,,
5494,2019,4,강서구,9350574,5494,,,,,,,,,,
5495,2019,4,강서구,5031866,5495,,,,,,,,,,
5496,2019,4,강서구,8268793,5496,,,,,,,,,,
5497,2019,4,강서구,10644899,5497,,,,,,,,,,
5498,2019,4,강서구,4446211,5498,,,,,,,,,,
5499,2019,4,강서구,4978945,5499,,,,,,,,,,
5500,2019,4,강서구,4488970,5500,,,,,,,,,,
5501,2019,4,강서구,3050370,5501,,,,,,,,,,
5502,2019,4,강서구,4737918,5502,,,,,,,,,,
5503,2019,4,강서구,6924701,5503,,,,,,,,,,
5504,2019,4,강서구,8169447,5504,,,,,,,,,,
5505,2019,4,강서구,6592852,5505,,,,,,,,,,
5507,2019,4,강서구,5668638,5507,,,,,,,,,,
5508,2019,4,강서구,6638440,5508,,,,,,,,,,
5509,2019,19,양천구,2227866,5509,,,,,,,,,,
5510,2019,19,양천구,1522447,5510,,,,,,,,,,
5511,2019,19,양천구,2033996,5511,,,,,,,,,,
5512,2019,19,양천구,5080686,5512,,,,,,,,,,
5513,2019,19,양천구,5407627,5513,,,,,,,,,,
5514,2019,19,양천구,4279803,5514,,,,,,,,,,
5515,2019,19,양천구,4685302,5515,,,,,,,,,,
5516,2019,19,양천구,2946814,5516,,,,,,,,,,
5517,2019,19,양천구,2809216,5517,,,,,,,,,,
5518,2019,19,양천구,3056961,5518,,,,,,,,,,
5519,2019,19,양천구,5386002,5519,,,,,,,,,,
5520,2019,19,양천구,3420289,5520,,,,,,,,,,
5521,2019,19,양천구,5523567,5521,,,,,,,,,,
5522,2019,19,양천구,4815711,5522,,,,,,,,,,
5523,2019,19,양천구,6227332,5523,,,,,,,,,,
5524,2019,19,양천구,5417448,5524,,,,,,,,,,
5525,2019,19,양천구,3627595,5525,,,,,,,,,,
5526,2019,19,양천구,5058500,5526,,,,,,,,,,
5527,2019,19,양천구,4650561,5527,,,,,,,,,,
5528,2019,19,양천구,2859052,5528,,,,,,,,,,
5529,2019,19,양천구,3624524,5529,,,,,,,,,,
5530,2019,19,양천구,3322899,5530,,,,,,,,,,
5531,2019,19,양천구,5546359,5531,,,,,,,,,,
5532,2019,19,양천구,4365211,5532,,,,,,,,,,
5533,2019,19,양천구,4012161,5533,,,,,,,,,,
5534,2019,19,양천구,7474895,5534,,,,,,,,,,
5535,2019,19,양천구,5400814,5535,,,,,,,,,,
5536,2019,19,양천구,762428,5536,,,,,,,,,,
5537,2019,19,양천구,6316845,5537,,,,,,,,,,
5538,2019,19,양천구,4807229,5538,,,,,,,,,,
5539,2019,19,양천구,5235914,5539,,,,,,,,,,
5540,2019,19,양천구,1746379,5540,,,,,,,,,,
5541,2019,19,양천구,4741817,5541,,,,,,,,,,
5542,2019,19,양천구,1747888,5542,,,,,,,,,,
5543,2019,19,양천구,1557262,5543,,,,,,,,,,
5544,2019,19,양천구,2938204,5544,,,,,,,,,,
5545,2019,19,양천구,3174515,5545,,,,,,,,,,
5546,2019,19,양천구,2776978,5546,,,,,,,,,,
5547,2019,19,양천구,2870226,5547,,,,,,,,,,
5548,2019,19,양천구,3553549,5548,,,,,,,,,,
5549,2019,19,양천구,4261287,5549,,,,,,,,,,
5550,2019,19,양천구,4148940,5550,,,,,,,,,,
5551,2019,19,양천구,2951621,5551,,,,,,,,,,
5552,2019,19,양천구,5313250,5552,,,,,,,,,,
5553,2019,19,양천구,2182729,5553,,,,,,,,,,
5554,2019,21,용산구,6155839,5554,,,,,,,,,,
5555,2019,13,마포구,5437248,5555,,,,,,,,,,
5556,2019,13,마포구,5401303,5556,,,,,,,,,,
5557,2019,13,마포구,5643314,5557,,,,,,,,,,
5558,2019,13,마포구,5023261,5558,,,,,,,,,,
5559,2019,13,마포구,6411956,5559,,,,,,,,,,
5560,2019,13,마포구,5747928,5560,,,,,,,,,,
5561,2019,13,마포구,5619524,5561,,,,,,,,,,
5562,2019,13,마포구,6343158,5562,,,,,,,,,,
5563,2019,13,마포구,5769741,5563,,,,,,,,,,
5564,2019,13,마포구,3239890,5564,,,,,,,,,,
5565,2019,13,마포구,4059608,5565,,,,,,,,,,
5566,2019,13,마포구,3495945,5566,,,,,,,,,,
5567,2019,13,마포구,2968446,5567,,,,,,,,,,
5568,2019,13,마포구,4205378,5568,,,,,,,,,,
5569,2019,13,마포구,4887443,5569,,,,,,,,,,
5570,2019,13,마포구,4116697,5570,,,,,,,,,,
5571,2019,13,마포구,3953847,5571,,,,,,,,,,
5572,2019,13,마포구,5759321,5572,,,,,,,,,,
5573,2019,13,마포구,3917507,5573,,,,,,,,,,
5574,2019,13,마포구,3655464,5574,,,,,,,,,,
5575,2019,13,마포구,2770893,5575,,,,,,,,,,
5576,2019,13,마포구,5274444,5576,,,,,,,,,,
5577,2019,13,마포구,4553013,5577,,,,,,,,,,
5578,2019,13,마포구,6072152,5578,,,,,,,,,,
5579,2019,13,마포구,4055049,5579,,,,,,,,,,
5580,2019,13,마포구,5871711,5580,,,,,,,,,,
5581,2019,13,마포구,5848838,5581,,,,,,,,,,
5582,2019,13,마포구,3835491,5582,,,,,,,,,,
5583,2019,13,마포구,2302894,5583,,,,,,,,,,
5584,2019,13,마포구,6639507,5584,,,,,,,,,,
5585,2019,13,마포구,6165060,5585,,,,,,,,,,
5586,2019,13,마포구,7168221,5586,,,,,,,,,,
5587,2019,13,마포구,4052631,5587,,,,,,,,,,
5588,2019,13,마포구,5168038,5588,,,,,,,,,,
5589,2019,13,마포구,5515346,5589,,,,,,,,,,
5590,2019,13,마포구,5918849,5590,,,,,,,,,,
5591,2019,13,마포구,6469374,5591,,,,,,,,,,
5592,2019,13,마포구,4588116,5592,,,,,,,,,,
5593,2019,13,마포구,4348925,5593,,,,,,,,,,
5594,2019,13,마포구,5247215,5594,,,,,,,,,,
5595,2019,13,마포구,3232324,5595,,,,,,,,,,
5596,2019,13,마포구,5455773,5596,,,,,,,,,,
5597,2019,13,마포구,2613391,5597,,,,,,,,,,
5598,2019,13,마포구,5122788,5598,,,,,,,,,,
5599,2019,13,마포구,5380546,5599,,,,,,,,,,
5600,2019,13,마포구,4318935,5600,,,,,,,,,,
5601,2019,13,마포구,7295029,5601,,,,,,,,,,
5602,2019,13,마포구,4046864,5602,,,,,,,,,,
5603,2019,14,서대문구,2280854,5603,,,,,,,,,,
5604,2019,14,서대문구,3999684,5604,,,,,,,,,,
5605,2019,14,서대문구,4179781,5605,,,,,,,,,,
5606,2019,14,서대문구,5025799,5606,,,,,,,,,,
5607,2019,14,서대문구,2288297,5607,,,,,,,,,,
5608,2019,14,서대문구,3503720,5608,,,,,,,,,,
5609,2019,14,서대문구,9840626,5609,,,,,,,,,,
5610,2019,14,서대문구,6047849,5610,,,,,,,,,,
5611,2019,14,서대문구,8986739,5611,,,,,,,,,,
5612,2019,14,서대문구,6698983,5612,,,,,,,,,,
5613,2019,14,서대문구,5942391,5613,,,,,,,,,,
5614,2019,14,서대문구,6011354,5614,,,,,,,,,,
5615,2019,14,서대문구,2606031,5615,,,,,,,,,,
5617,2019,14,서대문구,3328559,5617,,,,,,,,,,
5618,2019,14,서대문구,5731640,5618,,,,,,,,,,
5619,2019,14,서대문구,5174803,5619,,,,,,,,,,
5620,2019,14,서대문구,4814505,5620,,,,,,,,,,
5622,2019,14,서대문구,4216424,5622,,,,,,,,,,
5623,2019,14,서대문구,5439388,5623,,,,,,,,,,
5624,2019,14,서대문구,5852244,5624,,,,,,,,,,
5625,2019,14,서대문구,4651768,5625,,,,,,,,,,
5626,2019,14,서대문구,6113579,5626,,,,,,,,,,
5627,2019,14,서대문구,7343165,5627,,,,,,,,,,
5628,2019,14,서대문구,4574716,5628,,,,,,,,,,
5629,2019,14,서대문구,6802598,5629,,,,,,,,,,
5630,2019,14,서대문구,8545963,5630,,,,,,,,,,
5631,2019,14,서대문구,7671365,5631,,,,,,,,,,
5632,2019,14,서대문구,2986268,5632,,,,,,,,,,
5633,2019,14,서대문구,2987593,5633,,,,,,,,,,
5634,2019,14,서대문구,2858937,5634,,,,,,,,,,
5635,2019,14,서대문구,8143965,5635,,,,,,,,,,
5636,2019,14,서대문구,4573907,5636,,,,,,,,,,
5637,2019,14,서대문구,3632141,5637,,,,,,,,,,
5638,2019,14,서대문구,5585714,5638,,,,,,,,,,
5639,2019,14,서대문구,6829421,5639,,,,,,,,,,
5640,2019,14,서대문구,5326428,5640,,,,,,,,,,
5641,2019,14,서대문구,5509364,5641,,,,,,,,,,
5642,2019,14,서대문구,5787252,5642,,,,,,,,,,
5643,2019,14,서대문구,5972981,5643,,,,,,,,,,
5644,2019,14,서대문구,9179682,5644,,,,,,,,,,
5645,2019,14,서대문구,8057427,5645,,,,,,,,,,
5646,2019,14,서대문구,2220182,5646,,,,,,,,,,
5647,2019,14,서대문구,5870747,5647,,,,,,,,,,
5648,2019,14,서대문구,5143920,5648,,,,,,,,,,
5649,2019,14,서대문구,6394166,5649,,,,,,,,,,
5650,2019,14,서대문구,4465548,5650,,,,,,,,,,
5651,2019,14,서대문구,5507869,5651,,,,,,,,,,
5652,2019,14,서대문구,4921097,5652,,,,,,,,,,
5653,2019,14,서대문구,4243527,5653,,,,,,,,,,
5654,2019,14,서대문구,6919934,5654,,,,,,,,,,
5655,2019,14,서대문구,6804959,5655,,,,,,,,,,
5656,2019,14,서대문구,9126698,5656,,,,,,,,,,
5657,2019,14,서대문구,5870818,5657,,,,,,,,,,
5658,2019,14,서대문구,5486941,5658,,,,,,,,,,
5659,2019,14,서대문구,7538977,5659,,,,,,,,,,
5660,2019,14,서대문구,5621350,5660,,,,,,,,,,
5661,2019,14,서대문구,5984740,5661,,,,,,,,,,
5662,2019,14,서대문구,7060727,5662,,,,,,,,,,
5663,2019,14,서대문구,1260465,5663,,,,,,,,,,
5664,2019,14,서대문구,6893780,5664,,,,,,,,,,
5665,2019,14,서대문구,3693862,5665,,,,,,,,,,
5666,2019,14,서대문구,8131539,5666,,,,,,,,,,
5667,2019,22,은평구,5972206,5667,,,,,,,,,,
5668,2019,22,은평구,5378438,5668,,,,,,,,,,
5669,2019,22,은평구,6269387,5669,,,,,,,,,,
5670,2019,22,은평구,5306303,5670,,,,,,,,,,
5672,2019,25,중랑구,5454356,5672,,,,,,,,,,
5673,2019,25,중랑구,6349225,5673,,,,,,,,,,
5674,2019,25,중랑구,4197687,5674,,,,,,,,,,
