field_1,상가업소번호,상호명,시군구코드,시군구명,법정동코드,법정동명,지번주소,도로명,경도,위도,year,bus_cnt
100,20701159,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.0320341,37.5146739,2020,7
101,23767397,커피빈코리아현대자동차강남오토스퀘어점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768,2020,15
102,23486140,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2020,7
103,12106397,커피빈코리아대치사거리점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.0589896,37.50300681,2020,7
104,20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2020,3
105,12455492,커피빈삼성역글라스타워뒷점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.0628745,37.50708344,2020,4
106,20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2020,10
107,12552347,커피빈코리아도곡동지오빌딩점,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.0416529,37.492262,2020,3
108,12464735,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.1248723,37.47961708,2020,7
109,12518035,커피빈코리아노원역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.0623975,37.65440054,2020,9
110,22109135,커피빈코리아수유역점,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041,2020,14
111,20006165,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 737,서울특별시 강남구 테헤란로,127.0364871,37.50001411,2020,5
112,19989254,커피빈코리아방이점,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 24-3,서울특별시 송파구 오금로11길,127.1079493,37.5145508,2020,5
113,19921902,커피빈코리아강남역먹자골목점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2020,9
114,20391346,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779,2020,11
115,20507848,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2020,16
116,20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2020,10
117,20006741,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384,2020,4
118,8921308,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.0594668,37.51455313,2020,10
119,20687169,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2020,10
120,20591990,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 162-2,서울특별시 강남구 봉은사로,127.0641485,37.5146624,2020,2
121,20599871,커피빈,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2020,18
122,20594326,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487,2020,13
123,23779055,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025717,37.49853815,2020,16
124,17168643,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 717-4,서울특별시 강남구 광평로51길,127.1040946,37.48876934,2020,1
125,25989762,커피빈코리아강남역먹자,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2020,9
126,20470280,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 467-19,서울특별시 강남구 언주로30길,127.0513045,37.48735705,2020,1
127,11751889,커피빈코리아고대참살이길점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.0295271,37.58505218,2020,7
128,11774296,커피빈코리아포스코옆삼성로86길점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.0582863,37.50587557,2020,7
129,20470512,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817,2020,16
130,20005513,커피빈코리아역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.0365025,37.50233896,2020,13
131,9218388,커피빈코리아CBTL잠실홈플러스점,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.1029857,37.51624324,2020,7
132,16582983,커피빈,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 37-1,서울특별시 서초구 강남대로,127.0204187,37.51193806,2020,8
133,8696922,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2020,7
134,17102809,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1582-12,서울특별시 서초구 반포대로,127.0105152,37.48668907,2020,1
135,19992231,커피빈삼성로점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.054131,37.51069906,2020,3
136,25991098,커피빈코리아올림픽공원,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939,2020,4
137,28510156,COFFEEBEAN영동2교사거리점,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2020,9
0,23793027,폴바셋서울세관사거리,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2018,9
1,23450083,폴바셋강남구청역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.0416233,37.51758141,2018,7
2,20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2018,3
3,23238249,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.0508489,37.50548265,2018,5
4,23323417,폴바셋현대모터스튜디오서울점서울점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.0343472,37.52127052,2018,3
5,23494874,폴바셋코엑스몰점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0591391,37.51182033,2018,7
6,20274032,폴바셋,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.0981244,37.51130447,2018,3
7,23788240,폴바셋양재점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.0326118,37.48656571,2018,6
8,23715043,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.0606881,37.51458087,2018,13
9,23216058,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.0581945,37.50777607,2018,8
10,25698444,폴바셋역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.03453,37.49917817,2018,15
11,25327169,폴바셋청담역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.0501391,37.51955142,2018,6
12,23260061,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.0130005,37.4937471,2018,10
13,25733239,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2018,3
14,25767946,폴바셋청담점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.0457958,37.52570664,2018,6
15,25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2018,13
16,11964995,폴바셋롯데강남점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.0532526,37.49695993,2018,10
17,11964981,폴바셋뉴코아강남점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881,2018,11
18,14235749,폴바셋롯데마트,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,127.0051933,37.49065408,2018,2
19,16210098,폴바셋,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.0844309,37.48406823,2018,3
20,16007184,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.0259036,37.49809817,2018,18
22,25523640,PaulBassett,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.03453,37.49917817,2018,15
0,23793027,폴바셋서울세관사거리,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2019,9
1,23450083,폴바셋강남구청역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.0416233,37.51758141,2019,7
2,20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2019,3
3,23238249,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.0508489,37.50548265,2019,5
4,23323417,폴바셋현대모터스튜디오서울점서울점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.0343472,37.52127052,2019,3
5,23494874,폴바셋코엑스몰점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0591391,37.51182033,2019,7
6,20274032,폴바셋,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.0981244,37.51130447,2019,3
7,23788240,폴바셋양재점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.0326118,37.48656571,2019,6
8,23715043,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.0606881,37.51458087,2019,13
9,26487873,폴바셋서울세관사거리점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2019,9
10,25698444,폴바셋역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.03453,37.49917817,2019,15
11,23216058,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.0581945,37.50777607,2019,8
12,23260061,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.0130005,37.4937471,2019,10
13,3135122,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1327-2,서울특별시 서초구 서초대로78길,127.0275281,37.49579585,2019,19
14,25327169,폴바셋청담역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.0501391,37.51955142,2019,6
15,25733239,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2019,3
16,25767946,폴바셋청담점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.0457958,37.52570664,2019,6
17,25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,13
18,11964981,폴바셋뉴코아강남점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881,2019,11
19,11964995,폴바셋롯데강남점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.0532526,37.49695993,2019,10
20,14235749,폴바셋롯데마트,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,127.0051933,37.49065408,2019,2
21,16007184,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.0259036,37.49809817,2019,18
22,16210098,폴바셋,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.0844309,37.48406823,2019,3
23,16275284,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2019,6
24,25523640,PaulBassett,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 736-17,서울특별시 강남구 테헤란로20길,127.03453,37.49917817,2019,15
0,23494874,폴바셋코엑스몰점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0591391,37.51182033,2020,7
1,23216058,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로,127.0581945,37.50777607,2020,8
2,26487873,폴바셋서울세관사거리점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2020,9
3,25733239,폴바셋압구정2호점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 615-4,서울특별시 강남구 압구정로36길,127.0313083,37.52794045,2020,3
4,23260061,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1715-9,서울특별시 서초구 서초대로,127.0130005,37.4937471,2020,10
5,25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,13
6,25767946,폴바셋청담점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 99-5,서울특별시 강남구 도산대로75길,127.0457958,37.52570664,2020,6
7,23450083,폴바셋강남구청역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 41-2,서울특별시 강남구 학동로,127.0416233,37.51758141,2020,7
8,11964981,폴바셋뉴코아강남점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 70-1,서울특별시 서초구 잠원로,127.006958,37.51024881,2020,11
9,11964995,폴바셋롯데강남점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 937,서울특별시 강남구 도곡로,127.0532526,37.49695993,2020,10
10,23793027,폴바셋서울세관사거리,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 115-13,서울특별시 강남구 언주로,127.0357298,37.51581243,2020,9
11,17066868,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 636-4,서울특별시 강남구 언주로,127.0339059,37.52742109,2020,9
12,17114076,폴바셋,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 924-20,서울특별시 서초구 방배로,126.9961099,37.48326969,2020,5
13,16007184,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-23,서울특별시 서초구 서초대로,127.0259036,37.49809817,2020,18
14,23788240,폴바셋양재점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-10,서울특별시 서초구 강남대로,127.0326118,37.48656571,2020,6
15,23238249,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 142-35,서울특별시 강남구 테헤란로,127.0508489,37.50548265,2020,5
16,25327169,폴바셋청담역점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76-2,서울특별시 강남구 삼성로,127.0501391,37.51955142,2020,6
17,3135122,폴바셋,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1327-2,서울특별시 서초구 서초대로78길,127.0275281,37.49579585,2020,19
18,23715043,폴바셋,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 107,서울특별시 강남구 영동대로,127.0606881,37.51458087,2020,13
19,16275284,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2020,6
20,20694666,폴바셋,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 575,서울특별시 강남구 압구정로,127.0260332,37.52555433,2020,3
21,16210098,폴바셋,11680,강남구,1168011400,일원동,서울특별시 강남구 일원동 717,서울특별시 강남구 일원로,127.0844309,37.48406823,2020,3
22,14235749,폴바셋롯데마트,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길,,,2020,0
23,23323417,폴바셋현대모터스튜디오서울점서울점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 91,서울특별시 강남구 언주로,127.0343472,37.52127052,2020,3
24,20274032,폴바셋,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40-1,서울특별시 송파구 올림픽로,127.0981244,37.51130447,2020,3
0,12609345,메가커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 642,서울특별시 송파구 송파대로,127.1205807,37.48788401,2018,5
1,12594558,메가커피수락산역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.0558038,37.68018053,2018,4
2,12492744,메가커피고대점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.0296944,37.58699079,2018,18
3,12667550,메가커피우이동점,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121725,37.65419788,2018,8
4,15658387,메가커피,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.0280225,37.49865626,2018,20
5,16243503,MEGACOFFEE,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2018,8
6,16230379,메가커피,11290,성북구,1129010400,동소문동1가,서울특별시 성북구 동소문동1가 27,서울특별시 성북구 동소문로,127.0070208,37.58910889,2018,7
7,15954955,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0122181,37.65417123,2018,8
8,16047773,메가커피.에이치비지니,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2018,6
9,16128620,메가커피미아,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.0236953,37.63016414,2018,3
10,16067232,메가커피,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2018,6
11,16111201,MEGACOFFEE메가커피,11290,성북구,1129011900,동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.0163777,37.59396275,2018,3
12,16258142,MEGAGEN,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 268-15,서울특별시 강남구 선릉로,127.0432671,37.51109813,2018,6
0,16128620,메가커피미아,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 217-109,서울특별시 강북구 솔매로45길,127.0236953,37.63016414,2019,3
1,16666043,메가엠지씨커피방학도깨비시장,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2019,4
2,16657992,메가엠지씨커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2019,10
3,16657946,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 709-2,서울특별시 노원구 노해로,127.0589769,37.65424716,2019,7
4,16724403,메가엠지씨커피,11290,성북구,1129013800,장위동,서울특별시 성북구 장위동 231-25,서울특별시 성북구 장위로,127.0427678,37.61384944,2019,2
5,16594595,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2019,4
6,16948385,메가엠지씨커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 897-33,서울특별시 강남구 선릉로86길,127.0510015,37.50325827,2019,12
7,16767636,메가MGC커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 222,서울특별시 성북구 오패산로,127.038693,37.60746399,2019,2
8,16674342,메가엠지씨커피강북,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 189-32,서울특별시 강북구 한천로,127.0247177,37.64121927,2019,2
9,16681460,메가엠지씨커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121972,37.65404491,2019,8
10,17011301,메가커피,11710,송파구,1171010600,삼전동,서울특별시 송파구 삼전동 22-2,서울특별시 송파구 석촌호수로,127.0924868,37.50700829,2019,2
11,17005025,메가커피위례와이즈더샵점,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 895,서울특별시 송파구 위례광장로,127.1436591,37.47706055,2019,4
12,17004065,메가엠지씨커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.0773808,37.65156328,2019,7
13,16991346,메가커피문정,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.1220933,37.48230867,2019,4
14,16973347,메가엠지씨커피,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 409-51,서울특별시 성북구 보국문로,127.0104664,37.60766319,2019,4
15,16773145,메가엠지씨커피,11320,도봉구,1132010800,도봉동,서울특별시 도봉구 도봉동 600-1,서울특별시 도봉구 도봉로,127.0446159,37.67740536,2019,2
16,16966375,메가엠지씨커피사당,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 441-1,서울특별시 서초구 동작대로,126.9821962,37.4803844,2019,2
17,17055730,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 209-3,서울특별시 강북구 도봉로,127.0255991,37.62665682,2019,6
18,17074682,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 323-13,서울특별시 노원구 노해로,127.0645382,37.65539966,2019,6
19,17051958,메가엠지씨커피,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 90-1,서울특별시 노원구 노원로1길,127.086421,37.62221474,2019,2
20,12667550,메가커피우이동점,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0121725,37.65419788,2019,8
21,17065303,메가엠지씨커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.0546263,37.49743047,2019,20
22,17050981,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396,37.66012676,2019,2
23,17075288,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.065155,37.6152273,2019,2
24,17132452,메가엠지씨커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.0453432,37.66576092,2019,2
25,16111201,MEGACOFFEE메가커피,11290,성북구,1129011900,동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.0163777,37.59396275,2019,3
26,17122634,메가엠지씨커피,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.0284254,37.64103362,2019,2
27,17127268,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.0164738,37.62021079,2019,2
28,16685140,메가엠지씨커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819,37.52481216,2019,10
29,17112121,메가엠지씨쌍문세라믹점,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.0351438,37.65948785,2019,2
30,12594558,메가커피수락산역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.0558038,37.68018053,2019,4
31,12492744,메가커피고대점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.0296944,37.58699079,2019,18
32,16047773,메가커피.에이치비지니,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.1162166,37.48494102,2019,6
33,17140897,메가엠지씨커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 18-14,서울특별시 성북구 화랑로13길,127.0425235,37.60374681,2019,4
34,16951879,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062189,37.65025412,2019,4
35,16243503,MEGACOFFEE,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2019,8
36,16570528,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.0114,37.49333726,2019,8
37,17168473,메가커피고투몰점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 68-17,서울특별시 서초구 신반포로,127.0050321,37.50621391,2019,4
38,17179227,메가엠지씨커피정릉,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 45-72,서울특별시 성북구 북악산로,127.018373,37.59896211,2019,2
39,15954955,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.0122181,37.65417123,2019,8
40,16592013,메가커피,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.0386386,37.63896381,2019,2
41,16586287,메가커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.1189823,37.49496346,2019,10
42,17158063,메가엠지씨,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.0677411,37.48865026,2019,4
43,17178583,메가엠지씨커피서울,11710,송파구,1171010300,풍납동,서울특별시 송파구 풍납동 405-3,서울특별시 송파구 토성로,127.1167472,37.529169,2019,2
44,15658387,메가커피,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.0280225,37.49865626,2019,20
45,16590045,메가커피,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.0677411,37.48865026,2019,4
