표준ID,ARS-ID,정류소명,X좌표,Y좌표,NUMPOINTS
"112000125","13208",서대문구청,126.9348383976,37.5791038617,"0"
"112000126","13209",남가좌현대아파트,126.9218022118,37.5748929736,"0"
"112000127","13210",신촌기차역,126.9426002579,37.5587081855,"0"
"112000128","13211",신촌기차역,126.942824697,37.5581477651,"0"
"112000129","13212",증산교앞,126.904741804,37.5780777572,"0"
"112000130","13213",연희지하차도,126.9327120064,37.5771772905,"0"
"112000131","13214",연희지하차도,126.9320167181,37.5774623556,"0"
"112000132","13215",홍연2교현대교통종점,126.929938417,37.5783368676,"0"
"112000133","13216",홍연2교현대교통종점,126.929980789,37.5784865158,"0"
"112000134","13217",명지대입구.서울무용센터,126.9273464411,37.5809619525,"0"
"112000135","13218",명지중고등학교,126.925636758,37.5827214927,"0"
"112000136","13219",명지중고등학교,126.9257517681,37.5827696443,"0"
"112000137","13220",명지전문대.충암중고등학교,126.9234814372,37.5848360331,"0"
"112000138","13221",명지전문대.충암중고등학교,126.9240216603,37.5844712208,"0"
"112000139","13222",연희동자치회관,126.9311370782,37.5696855198,"0"
"112000140","13223",연희동자치회관,126.9312501705,37.5697232561,"0"
"112000141","13224",연희A지구아파트,126.9294198226,37.5717313097,"0"
"112000142","13225",연희A지구아파트,126.9294878924,37.5718046659,"0"
"112000143","13226",홍남교.자전거대여소앞,126.9268337884,37.5748399725,"0"
"112000144","13227",홍남교.자전거대여소앞,126.9271120587,37.5746628722,"0"
"112000145","13228",백련시장,126.9249878526,37.576695031,"0"
"112000146","13229",백련시장,126.9248071169,37.5769349652,"0"
"112000147","13230",명지대사거리제일은행앞,126.9221511275,37.5774893517,"0"
"112000148","13231",명지대사거리국민은행앞,126.9225665549,37.57752593,"0"
"112000149","13232",연가초교.DMC래미안클라시스,126.9172690774,37.5790892263,"0"
"112000150","13233",연가초.연희중.래미안클라시스,126.9181907092,37.5789232095,"0"
"112000151","13234",북가좌사거리,126.9142235944,37.5814185072,"0"
"112000152","13235",북가좌사거리,126.9140646834,37.5817834686,"0"
"112000153","13236",북가좌119안전센터,126.9127088257,37.5827844216,"0"
"112000154","13237",북가좌119안전센터,126.9123617958,37.5831131868,"0"
"112000155","13238",충정로역5호선,126.9639326293,37.5618021853,"0"
"112000157","13240",미동초등학교,126.9645498427,37.5631172181,"0"
"112000158","13241",DMC한양아파트,126.9082387406,37.5763503152,"0"
"112000159","13242",북가좌초교·DMC현대아파트,126.9084573915,37.5767740542,"0"
"112000436","13244",신촌기차역,126.9423004618,37.5591991385,"0"
"112000167","13250",독립문역,126.9563933325,37.5755767595,"0"
"112000169","13252",서대문경찰서,126.9685874852,37.5632451003,"0"
"112000170","13253",충정로역2호선,126.9642453955,37.5596843382,"0"
"112000173","13256",연가교,126.921812799,37.5724768768,"0"
"112000175","13258",명지대입구.신원지벤스타,126.9279787273,37.5805153129,"0"
"112000176","13259",현대백화점,126.9329519377,37.5565758218,"0"
"112000177","13260",서대문종합사회복지관,126.9200754143,37.5712156903,"0"
"112000178","13261",서대문종합사회복지관,126.9200222849,37.5710677779,"0"
"112000179","13262",홍남교백련시장입구,126.9252318624,37.5752479902,"0"
"112000180","13263",북가좌초교사거리,126.9102566536,37.5787253717,"0"
"112000181","13264",북가좌초교사거리,126.9101877616,37.5783916156,"0"
"112000182","13265",은가어린이공원구150번종점,126.9196287653,37.5829383176,"0"
"112000183","13266",증산교앞,126.9049032118,37.5784066161,"0"
"112000184","13267",두산위브아파트,126.9153052375,37.5805428302,"0"
"112000185","13268",두산위브아파트,126.9158945526,37.5804450977,"0"
"112000187","13270",독립문공원.극동아파트,126.959406121,37.5717696027,"0"
"112000195","13278",봉원동사거리,126.9465446068,37.5668745262,"0"
"112000196","13279",봉원사,126.9459127982,37.5697291753,"0"
"112000197","13280",봉원사,126.9460694331,37.5697875368,"0"
"112000198","13281",봉원동사거리,126.946678,37.566852,"0"
"112000199","13282",삼호아파트,126.9597642721,37.5717711258,"0"
"112000202","13285",서부운수기점,126.9107578536,37.5813365733,"0"
"112000216","13299",중소기업은행,126.9129645398,37.5822059262,"0"
"112000230","13313",봉원사길,126.9460459233,37.5683603982,"0"
"112000231","13314",봉원사길,126.9462085983,37.5682590009,"0"
"112000392","13324",연세로.문학의거리,126.9368891707,37.5564272173,"0"
"112000314","13325",독립문역.서대문형무소역사관,126.9552754781,37.5764366597,"0"
"112000313","13326",독립문공원,126.9551924048,37.5765294503,"0"
"112000415","13327",남가좌동현대아파트후문,126.9191037965,37.5740812615,"0"
"112000414","13328",남가좌동현대아파트후문,126.9187490394,37.5744252556,"0"
"112000417","13329",산골고개,126.9402851333,37.5949492061,"0"
"112000426","13330",DMC래미안e-편한세상3단지,126.9068064598,37.5751393753,"0"
"112000422","13331",DMC래미안e-편한세상3단지,126.9069781311,37.5750959237,"0"
"112000421","13332",연흥교회,126.9211914245,37.5724468344,"0"
"112000424","13334",홍제역4번출구,126.9431449484,37.5894241041,"0"
"112000425","13335",남가좌동새마을금고,126.9172920939,37.5744382062,"0"
"112000427","13336",서대문구의회앞,126.9537198087,37.5758574123,"0"
"112000428","13337",독립문파크빌,126.9518444072,37.5745811958,"0"
"112000431","13338",두산아파트,126.9318554094,37.578750434,"0"
"112000432","13339",DMC.파크뷰자이,126.9163998934,37.5737134006,"0"
"112000437","13340",아현가구단지,126.96092826,37.5586330566,"0"
"112900227","13500",정원슈퍼,126.9316917084,37.5864403556,"0"
"112900116","13501",홍은동국민주택,126.9497609139,37.6053195327,"0"
"112900218","13502",백련사,126.9285430073,37.584844613,"0"
"112900007","13503",풍진베이스타운.안산자락길입구,126.9432865532,37.582330748,"0"
"112900205","13505",개미마을,126.9538245784,37.5897735158,"0"
"112900005","13506",두산아파트,126.9492600219,37.5591204423,"0"
"112900180","13507",북아현삼거리,126.9527016999,37.5650265323,"0"
"112900004","13508",궁동근린공원입구,126.924202,37.569618,"0"
"112900003","13509",뜨란채아파트101동,126.9587812691,37.565820859,"0"
"112900002","13510",삼성빌라,126.9337502179,37.5957041063,"0"
"112900219","13511",소공원,126.9325221141,37.586335879,"0"
"112900115","13512",풍림.극동아파트,126.949388515,37.6036115084,"0"
"112900220","13513",명지고후문,126.9290931224,37.5841117955,"0"
"112900001","13514",한양슈퍼,126.9436354139,37.5828346662,"0"
"112900114","13515",홍은초등학교,126.9502820509,37.5968483174,"0"
"112900207","13516",삼거리연탄가게,126.9533976853,37.5904973816,"0"
"112900112","13517",초원약국,126.9500137225,37.559806541,"0"
"112900111","13518",추계초등학교,126.9542362218,37.563627504,"0"
"112900189","13519",궁동근린공원회관,126.9253428816,37.5709515204,"0"
"112900223","13520",하나로마트.동신병원,126.9360680942,37.5809338309,"0"
"112900170","13521",뜨란채아파트.노인복지관,126.959005745,37.5680673301,"0"
"112900181","13522",금화장오거리,126.9592655511,37.5644270724,"0"
"112900110","13523",미성아파트,126.9344987704,37.5932849046,"0"
"112900109","13524",삼성그린빌,126.9326733729,37.586971167,"0"
"112900108","13526",팔각정,126.9301581783,37.5833003471,"0"
"112900107","13527",알뜰슈퍼,126.9438154598,37.584305387,"0"
"112900106","13528",문화촌주유소,126.9485551297,37.5952391237,"0"
"112900105","13529",버드나무가게,126.9528882657,37.591038604,"0"
"112900104","13530",신촌푸르지오1단지후문.힐스테이트신촌,126.9511928862,37.560522853,"0"
"112900103","13531",새마을금고,126.9549129424,37.563141136,"0"
"112900190","13532",서대문지역자활센터,126.9262282201,37.5721382159,"0"
"112900195","13533",서대문구청,126.9359318011,37.5787483117,"0"
"112900168","13534",산경아파트,126.9597254665,37.5684027795,"0"
"112900102","13535",경기대후문,126.9614545379,37.563973411,"0"
"112900101","13536",홍은중학교,126.9346387811,37.592346793,"0"
"112900100","13537",동원빌라,126.9333047588,37.5870960917,"0"
"112900099","13538",포방공영주차장,126.948973277,37.6008811557,"0"
"112900098","13539",서대문문화체육회관,126.9319977274,37.5812312725,"0"
"112900097","13540",성원아파트,126.9427937632,37.5842115754,"0"
"112900096","13541",홍은사회복지관별관,126.9479686992,37.5940952781,"0"
"112900095","13542",금강빌라.인왕중학교,126.9520158782,37.5918432627,"0"
"112900093","13544",중앙여고,126.9555856595,37.5622312458,"0"
"112900232","13545",홍제초등학교,126.9434183911,37.5921931643,"0"
"112900169","13546",천연동마을금고,126.9614539052,37.5684301357,"0"
"112900092","13547",미동초교,126.9649552857,37.5643290214,"0"
"112900091","13548",차고앞,126.9349203075,37.5917362165,"0"
"112900090","13549",싸이버아파트,126.9340551121,37.5871154882,"0"
"112900089","13550",포방시장,126.948399915,37.599450174,"0"
"112900088","13551",서대문등기소,126.9334187879,37.5802352342,"0"
"112900087","13553",문화촌현대아파트,126.9474424737,37.5925999032,"0"
"112900086","13554",오동나무앞,126.9508479766,37.5931087765,"0"
"112900177","13556",경남아파트.북아현119안전센터,126.9559209131,37.5607609034,"0"
"112900194","13557",구종점,126.9284116957,37.5729428638,"0"
"112900084","13560",삼거리,126.9353457058,37.5900255841,"0"
"112900083","13561",한일슈퍼,126.9345882536,37.586476606,"0"
"112900082","13562",호박골다리,126.9467146312,37.5981420408,"0"
"112900202","13563",송죽원,126.9389570606,37.5838559959,"0"
"112900081","13564",구룡약국,126.9466785822,37.5911082307,"0"
"112900080","13565",동성교회,126.9496214455,37.5941887136,"0"
"112900079","13566",중앙여고,126.9552453068,37.5620360783,"0"
"112900078","13567",한성고교,126.95661237,37.5595705185,"0"
"112900076","13570",현대그린마트,126.9610111471,37.5713153326,"0"
"112900075","13571",충정로역5호선,126.9631563226,37.5608733563,"0"
"112900074","13572",스위스그랜드호텔앞,126.9364378844,37.5890247029,"0"
"112900073","13574",간호대정문,126.9473754992,37.597028074,"0"
"112900216","13575",홍은사거리,126.9411862508,37.5920957672,"0"
"112900072","13577",인왕초등학교,126.945522413,37.589248152,"0"
"112900071","13578",문화공원입구,126.9485531218,37.5944287569,"0"
"112900192","13581",국민은행,126.9318131007,37.5680883269,"0"
"112900069","13583",충정로2호선전철역,126.9623785478,37.5597986203,"0"
"112900068","13585",간호대입구,126.9488995868,37.5964810985,"0"
"112900067","13586",산골고개,126.9404173555,37.5950846107,"0"
"112900066","13587",간호대입구,126.9483081745,37.5966699945,"0"
"112900199","13589",가산빌라,126.9360700099,37.5848830717,"0"
"112900065","13590",사러가쇼핑,126.930206,37.567193,"0"
"112900063","13591",영천시장입구,126.9629208686,37.569512634,"0"
"112900062","13592",한우리독서운동본부,126.9618767115,37.5612389546,"0"
"112900215","13593",반석블레스아파트,126.9410155003,37.5951691921,"0"
"112900203","13594",평화슈퍼,126.935695439,37.5862693173,"0"
"112900178","13595",능안로입구,126.9562034729,37.5577872007,"0"
"112000410","13596",굴레방다리,126.9554016048,37.5574192941,"0"
"112900172","13597",육교앞,126.9643812079,37.5679842414,"0"
"112900061","13598",광염교회,126.9618336707,37.5621470167,"0"
"112900060","13599",풍림1차아파트,126.942101442,37.5943593483,"0"
"112900200","13600",스위스그랜드호텔,126.9364010211,37.5877832085,"0"
"112900056","13617",웨딩타운,126.9515333112,37.5572006292,"0"
"112000256","13626",서대문문화체육회관,126.9348333658,37.5808162987,"0"
"112900163","13654",서대문사거리,126.9655436496,37.5667515266,"0"
"112900059","13656",경기대사회교육원,126.9621800065,37.5630867223,"0"
"112900058","13657",문화촌현대아파트,126.9468403595,37.5925800986,"0"
"112900057","13659",팔각정,126.9433056506,37.5952554678,"0"
"112900201","13660",남양아파트,126.9383025961,37.58916406,"0"
"112900055","13661",이대전철역,126.9465083368,37.5568823381,"0"
"112900054","13664",서대문전철역,126.9661086587,37.5652321723,"0"
"112900053","13665",인창중고,126.9636096287,37.5642445577,"0"
"112900052","13667",홍은유원아파트,126.9450497118,37.5969609571,"0"
"112900208","13668",유진상가다리앞,126.9446503303,37.5918681616,"0"
"112900051","13669",문화촌현대아파트입구,126.9471067712,37.5926330108,"0"
"112900164","13695",종근당,126.9627559439,37.5598937198,"0"
"112900183","13698",이대농협,126.9440602507,37.5567393301,"0"
"112900162","13699",미동초등학교,126.965148,37.564387,"0"
"112900165","13700",인창중고,126.9640969909,37.564698419,"0"
"112900050","13715",사천교,126.9181863019,37.5680068508,"0"
"112900049","13716",벽산아파트후문,126.946005064,37.5963196848,"0"
"112900226","13724",아트레온,126.9401113802,37.5562230171,"0"
"112900184","13725",신촌자이엘라,126.942791491,37.5568728641,"0"
"112900047","13726",인창중고,126.9637681412,37.5645238491,"0"
"112000337","13731",연희초등학교,126.9334785807,37.5700055939,"0"
"112900046","13737",광산사우나,126.9645384626,37.5656122624,"0"
"112900045","13740",스위스그랜드호텔.현대아파트,126.9365173741,37.589114542,"0"
"112900044","13747",모래내시장,126.9152207304,37.5689408321,"0"
"112000352","13749",연희초등학교,126.9328970274,37.5694756016,"0"
"112900043","13751",홍은성당,126.946358616,37.5960336917,"0"
"112900042","13754",간호대입구올해피장애인복지센터,126.9490235104,37.5959625622,"0"
"112900209","13755",우리은행홍제동지점,126.9451568514,37.5918243768,"0"
"112900166","13764",미동초등학교,126.9648138006,37.5631716624,"0"
"112000365","13766",충정로역,126.9644347711,37.5596372197,"0"
"112900041","13793",CGV신촌아트레온,126.9385921378,37.5557216984,"0"
"112900040","13794",경기대후문,126.9616600246,37.5640285196,"0"
"112900173","13795",천주교,126.964027491,37.5672632868,"0"
"112900039","13796",삼거리,126.935468968,37.5900072665,"0"
"112900038","13798",벽산아파트정문,126.9459823559,37.594653275,"0"
"112900037","13801",서대문로터리,126.9671036311,37.565291489,"0"
"112900230","13802",신촌전철역,126.9372616783,37.5554501163,"0"
"112900182","13803",금화장오거리,126.9593303342,37.5645044697,"0"
"112900036","13804",동명여중,126.96295255,37.5679626446,"0"
"112900035","13805",차고앞,126.9351409298,37.5915743549,"0"
"112900034","13808",알뜰슈퍼,126.9437026707,37.5842650886,"0"
"112900032","13813",영천시장입구,126.9618770367,37.5684500897,"0"
"112900031","13814",홍은중학교,126.9346760634,37.5926681867,"0"
"112900030","13816",한일슈퍼,126.934642549,37.5865904379,"0"
"112900029","13818",한양슈퍼,126.9435448967,37.5829141806,"0"
"112900028","13819",문화공원입구,126.9484938169,37.594319838,"0"
"112900233","13820",가재울초등학교,126.9183096617,37.5747200363,"0"
"112900188","13821",연대앞.세브란스병원,126.9356626539,37.5600903375,"0"
"112900027","13822",미성아파트,126.9346516,37.5936489109,"0"
"112900224","13823",남가좌동아이파크후문,126.9205744905,37.5745479718,"0"
"112900026","13824",싸이버아파트,126.9340515657,37.5872828452,"0"
"112900025","13826",동신병원사거리,126.9356435453,37.5815326007,"0"
"112900024","13827",동성교회,126.9494924696,37.5941537575,"0"
"112900196","13828",연희성당,126.9309722465,37.562963136,"0"
"112900225","13830",남가좌동아이파크정문,126.9216623218,37.5749874044,"0"
"112900023","13831",동원빌라,126.9333143858,37.5872160739,"0"
"112900022","13832",매일슈퍼,126.934752163,37.5808772976,"0"
"112900021","13833",오동나무,126.9507583137,37.5930266867,"0"
"112900020","13834",브라운스톤우정,126.9301376284,37.5657539507,"0"
"112900019","13835",3호선독립문역,126.9585054979,37.5724737571,"0"
"112900018","13837",삼성그린빌,126.9325337299,37.5868997,"0"
"112900017","13838",서대문등기소,126.9334831952,37.5803057404,"0"
"112900016","13839",금강빌라.인왕중학교,126.951933464,37.5917556682,"0"
"112900015","13840",하나은행연희동지점,126.9311526949,37.5670408056,"0"
"112900014","13841",이진아기념도서관,126.9565936297,37.5727273304,"0"
"112900013","13844",서대문문화체육회관,126.9321850564,37.5812281014,"0"
"112900012","13845",버드나무가게,126.9527619947,37.5910004239,"0"
"112900011","13846",종근당후문,126.9637563995,37.5594491254,"0"
"112900064","13847",사러가쇼핑,126.9303790237,37.56723354,"0"
"112900197","13848",국민은행,126.9317500692,37.5677976772,"0"
"112900010","13849",극동아파트119동,126.9547696661,37.5729858055,"0"
"112900009","13850",사천교,126.9185124596,37.5683304451,"0"
"112900008","13852",팔각정,126.9302766205,37.5833208154,"0"
"112900210","13853",삼거리연탄.약수터입구,126.9532687848,37.5904735418,"0"
"112900117","13854",가구단지,126.9610216922,37.5585968727,"0"
"112900118","13855",민속식당,126.9296650584,37.56798621,"0"
"112900119","13857",이진아기념도서관,126.9564772356,37.5726346258,"0"
"112900120","13858",유진상가,126.942599024,37.59181631,"0"
"112900222","13859",명지고후문,126.9292158444,37.5841591465,"0"
"112900206","13860",개미마을,126.9537056484,37.5897642263,"0"
"112900121","13861",아현전철역,126.9577144571,37.5573808928,"0"
"112900122","13862",서연중학교,126.9286118854,37.5691975804,"0"
"112900123","13864",3호선독립문역,126.9584028944,37.5724097614,"0"
"112900185","13865",이대입구,126.9452945024,37.5568093307,"0"
"112900221","13866",백련사,126.9286271752,37.5849054924,"0"
"112900124","13867",평화교회,126.9260463612,37.5695586468,"0"
"112900174","13869",극동아파트입구,126.9586011526,37.5719437047,"0"
"112900125","13870",신촌아트레온,126.9407538757,37.5564348359,"0"
"112900126","13871",북아현동주민센터,126.9566793874,37.5598270735,"0"
"112900127","13874",삼호아파트.천연동사무소,126.9594008953,37.5707961785,"0"
"112900128","13875",간호대입구,126.9486978948,37.596613469,"0"
"112900179","13876",경남아파트.북아현119안전센터,126.9560077788,37.5607696379,"0"
"112900129","13877",하나로마트.동신병원,126.9354456036,37.5800729701,"0"
"112900130","13878",영천시장입구,126.9614601069,37.5689607386,"0"
"112900131","13879",간호대정문,126.947396472,37.5970927012,"0"
"112900132","13880",중앙여고,126.9552036176,37.562148606,"0"
"112900133","13881",중앙여고,126.9555756719,37.562437887,"0"
"112900134","13882",홍은2동어린이집앞,126.9341545393,37.5795782626,"0"
"112900135","13883",감리신학대학교,126.9625951967,37.567971846,"0"
"112900137","13885",추계초등학교,126.9542649882,37.5636973825,"0"
"112900138","13886",두산아파트,126.9320379867,37.578726837,"0"
"112900175","13887",서대문센트레빌,126.9639570098,37.5671825695,"0"
"112900139","13888",포방시장,126.9485159652,37.5993892128,"0"
"112900141","13891",홍은2동주민센터,126.9343766865,37.5804774177,"0"
"112900142","13892",광산사우나,126.9644250469,37.5656113542,"0"
"112900143","13893",포방공영주차장,126.9490982424,37.6008730137,"0"
"112900144","13894",힐스테이트신촌.신촌푸르지오1단지후문,126.9511624058,37.5606475572,"0"
"112900167","13895",인창중고,126.9639876471,37.5647269129,"0"
"112900145","13897",호박골다리,126.9465726227,37.597701336,"0"
"112900146","13898",초원약국,126.9498355269,37.5598707266,"0"
"112900113","13902",홍은동국민주택,126.9498770369,37.605194678,"0"
"112900147","13905",풍림.극동아파트,126.9494876744,37.6034768429,"0"
"112900217","13907",홍은동국민주택,126.949971,37.605549,"0"
"112000413","13911",홍제역.3번출구,126.9443207877,37.5885004054,"0"
"112900204","13912",홍제우체국,126.9462650677,37.5867605503,"0"
"112900148","13913",홍제2동주민센터,126.9496818285,37.5861599266,"0"
"112900214","13915",인왕산현대아파트입구,126.9478057908,37.585499453,"0"
"112900149","13916",삼호아파트.천연동사무소,126.9596911192,37.5707247655,"0"
"112000411","13917",홍제역.1번출구,126.9439873519,37.5889877137,"0"
"112000412","13918",유진상가.인왕시장,126.942090753,37.5907359881,"0"
"112900193","13919",브라운스톤우정,126.9301828312,37.5660240036,"0"
"112900186","13922",신촌기차역,126.942628112,37.558684128,"0"
"112900151","13923",인왕산현대아파트입구,126.9486732635,37.5852486303,"0"
"112900212","13924",인왕산현대아파트117동,126.9511275217,37.5863278486,"0"
"112900152","13926",능안로입구,126.9563931682,37.5581886271,"0"
"112900213","13927",인왕산현대아파트117동,126.9510167402,37.5864283133,"0"
"112900187","13928",이대전철역,126.946342,37.556872,"0"
"112900153","13929",유진상가,126.9419460406,37.5906419219,"0"
"112900154","13930",인왕산현대아파트101동,126.9504156603,37.5861982613,"0"
"112900155","13933",홍은2동주민센터,126.9340842211,37.580260611,"0"
"112900157","13934",뜨란채아파트101동,126.9585736068,37.5658773509,"0"
"112900156","13935",뜨란채아파트101동,126.9586529156,37.5657904825,"0"
"112900211","13936",홍지문35통,126.9563600037,37.5967320724,"0"
"112900158","13937",옥천교앞,126.9542359392,37.5963407559,"0"
"112900234","13938",대명빌라,126.9270092222,37.5729630651,"0"
"112900235","13939",인왕시장,126.9428865815,37.5911908536,"0"
"112900159","13940",창덕에버빌,126.9170110662,37.5689465564,"0"
"112900160","13941",영천동,126.9605585209,37.5701729725,"0"
"112900176","13942",독립문,126.959331,37.571534,"0"
"112900161","13943",영천동,126.9604016666,37.570082761,"0"
"112900237","13944",동원베네스트아파트입구,126.9447633645,37.598246831,"0"
"112900236","13945",홍은유원아파트입구,126.9454302981,37.5973207474,"0"
"112900228","13947",홍은사회복지관별관,126.947756581,37.5939588177,"0"
"112900229","13952",서강아파트1차정문앞,126.9341183847,37.5949281971,"0"
"112900238","13953",연희상가아파트,126.9281328291,37.5731053297,"0"
"112900239","13955",봉원사입구,126.9469107172,37.5666894264,"0"
"111901147","13956",증산역(증산2교),126.9111881941,37.5838510449,"0"
"112900240","13957",구립은가어린이집,126.9165724256,37.5809770461,"0"
"112900241","13958",은가경로당앞,126.9177642531,37.5809535655,"0"
"112900242","13959",삼성유치원(씨유앞),126.9184818698,37.5815270599,"0"
"112900243","13960",두란노어린이집앞,126.9206866147,37.5816310567,"0"
"112900244","13961",은혜감사어린이집,126.9222695204,37.5819785906,"0"
"112900245","13962",백련어린이공원(공영주차장),126.9237222769,37.5826354033,"0"
"112900246","13963",상록운수,126.9233675096,37.5835691045,"0"
"112900247","13964",명지대학교교회,126.9253742663,37.5826997793,"0"
"112900248","13965",명지대후문(세븐일레븐),126.9250160289,37.5817309665,"0"
"112900249","13966",백련어린이공원,126.9241284628,37.5822681569,"0"
"112900250","13967",은혜감사어린이집앞,126.9222191754,37.5821072675,"0"
"112900251","13968",두란노어린이집,126.9208187032,37.581782477,"0"
"112900252","13969",삼성유치원앞(씨유),126.9184586251,37.5818296671,"0"
"112900253","13970",은가경로당(구립데이케어센터),126.9176006238,37.5810820823,"0"
"112900254","13971",구립은가어린이집앞,126.9165656739,37.580775307,"0"
"112900255","13972",북가좌사거리,126.9146522695,37.581439922,"0"
"112900256","13973",북가좌오거리,126.912550157,37.5810701412,"0"
"112900257","13974",북가좌2동주민센터,126.9112534622,37.581194269,"0"
"111901148","13975",해담는다리앞,126.9094007205,37.5821606511,"0"
"112900258","13976",빙그레슈퍼앞,126.9215335657,37.5819764771,"0"
"111001129","13977",증산2교,126.9108222693,37.5838210346,"0"
"113000001","14001",마포역,126.9478813802,37.5409696577,"0"
"113000002","14002",마포역,126.946731744,37.5403227489,"0"
"113000003","14003",공덕역,126.9507740254,37.5436665246,"0"
"113000004","14004",공덕역,126.9512029734,37.5445734823,"0"
"113000005","14005",아현동주민센터,126.9528429063,37.5463961191,"0"
"113000006","14006",아현동주민센터,126.9531247641,37.5471257021,"0"
"113000007","14007",마포경찰서,126.9550740559,37.5502408605,"0"
"113000008","14008",마포경찰서,126.9551357468,37.5508234948,"0"
"113000009","14009",아현초등학교,126.9570900604,37.5540810717,"0"
"113000010","14010",아현초등학교,126.9572786313,37.5549157823,"0"
"113000424","14011",합정역,126.9128360364,37.548845125,"0"
"113000412","14012",합정역,126.913721,37.549515,"0"
"113000423","14013",서교동,126.9196070234,37.5536161851,"0"
"113000413","14014",서교동,126.9201811477,37.5542959385,"0"
"113000422","14015",홍대입구역,126.9233020726,37.5563975089,"0"
"113000414","14016",홍대입구역,126.9245220392,37.5575337617,"0"
"113000421","14061",동교동삼거리,126.9284303238,37.5580111593,"0"
"113000420","14062",신촌오거리.현대백화점,126.9358654093,37.5553502011,"0"
"113000419","14063",신촌오거리.2호선신촌역,126.937691,37.55523,"0"
"113000418","14064",이대역,126.9445955329,37.5565941121,"0"
"113000476","14067",웨딩타운,126.9515245914,37.5570278631,"0"
"113000477","14068",아현역,126.9547538238,37.557260704,"0"
"113000474","14100",아현동가구단지,126.9607273159,37.5580821974,"0"
"113000011","14101",마포구청.성산자동차검사소,126.902238361,37.5648031032,"0"
"113000012","14102",마포구청,126.9019554296,37.5649434244,"0"
"113000013","14103",마포농수산물시장.월드컵공원,126.8968446508,37.5663483554,"0"
"113000014","14104",월드컵경기장남측.월드컵공원,126.8961465151,37.5666124795,"0"
"113000015","14105",월드컵경기장서측.문화비축기지,126.8952583094,37.5693561772,"0"
"113000016","14106",월드컵경기장서측.문화비축기지,126.8950955182,37.5694230018,"0"
"113000017","14107",월드컵파크3단지.난지천공원,126.8880391192,37.5732934709,"0"
"113000018","14108",월드컵파크3단지.난지천공원,126.8884878882,37.5726933255,"0"
"113000019","14109",서부면허시험장,126.8803427568,37.5777876702,"0"
"113000020","14110",서부면허시험장,126.8804595443,37.5776327008,"0"
"113000021","14111",DMC첨단산업센터,126.8851632023,37.5854117947,"0"
"113000022","14112",DMC첨단산업센터,126.884915807,37.585433664,"0"
"113000025","14115",월드컵공원입구.문화비축기지입구,126.8926638432,37.5684278703,"0"
"113000026","14116",월드컵파크3단지정문,126.8888435259,37.5736547495,"0"
"113000027","14117",월드컵파크2단지.에스플렉스센터,126.8905684067,37.5752661255,"0"
"113000028","14118",월드컵파크2단지.에스플렉스센터,126.8903572865,37.5752948899,"0"
"113000029","14119",합정역,126.9143181553,37.5486496837,"0"
"113000030","14120",합정역,126.9146033874,37.5487288863,"0"
"113000031","14121",서울화력발전소입구,126.9174931367,37.5481482316,"0"
"113000032","14122",서울화력발전소입구,126.917469946,37.5480158713,"0"
"113000033","14123",상수역,126.9212999826,37.5477303111,"0"
"113000034","14124",상수역,126.9215607022,37.5478274068,"0"
"113000035","14125",서강초등학교,126.9257461843,37.5477418542,"0"
"113000036","14126",서강초등학교,126.9261978771,37.5476128985,"0"
"113000037","14127",광흥창역,126.9305430576,37.547655888,"0"
"113000038","14128",광흥창역,126.9305936322,37.5475144884,"0"
"113000039","14129",광흥창역,126.9340275267,37.5473349182,"0"
"113000040","14130",마포세무서,126.9391507346,37.5470751716,"0"
"113000485","14131",중앙잔디광장,126.8793062352,37.5664055859,"0"
"113000042","14132",마포역,126.9458143068,37.539643237,"0"
"113000486","14133",노을공원입구(난지미술창작스튜디오),126.8799324152,37.568721372,"0"
"113000471","14134",공덕역10번출구,126.9530830171,37.5418851996,"0"
"113000470","14135",공덕역10번출구,126.9529379038,37.5417610204,"0"
"113000493","14136",난지천공원다목적구장,126.8833391738,37.5740765463,"0"
"113000487","14137",난지천공원,126.8862740506,37.5741990255,"0"
"113000491","14138",월드컵경기장역,126.9002441676,37.569524896,"0"
"113000492","14139",마포구청.농수산물시장,126.8995348053,37.5661890393,"0"
"113000488","14140",난지천공원다목적구장,126.8830546009,37.5741656407,"0"
"113000051","14141",공덕역.공덕시장,126.9531309736,37.5444258914,"0"
"113000052","14142",공덕시장,126.9539487809,37.5444648529,"0"
"113000053","14143",신덕성결교회,126.9565245996,37.5460599136,"0"
"113000054","14144",신덕성결교회,126.9563022236,37.5459971793,"0"
"113000055","14145",한겨레신문사,126.9587959489,37.5481634462,"0"
"113000056","14146",한겨레신문사,126.9590385883,37.5480517291,"0"
"113000489","14147",노을공원입구(난지미술창작스튜디오),126.8797521069,37.5686934533,"0"
"113000490","14148",난지한강공원(야구장),126.8761217301,37.568384554,"0"
"113000058","14149",공덕오거리,126.9531318138,37.5430299241,"0"
"113000059","14150",공덕오거리,126.9530132176,37.5429386225,"0"
"113000060","14151",용마루고개.신공덕삼성아파트,126.9559387003,37.5417585377,"0"
"113000061","14152",서울대동창회관,126.9507308539,37.5423615651,"0"
"113000062","14153",공덕역,126.9515306034,37.5436138849,"0"
"113000063","14154",도화동현대아파트,126.9557151244,37.5403454729,"0"
"113000064","14155",도화동현대아파트,126.9558164319,37.5404364154,"0"
"113000065","14156",중동초등학교,126.9103715823,37.5668437842,"0"
