code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist,cafe_cd,,high_count,low_count,high_bus_sum,low_bus_sum,high_sub_average,low_sub_average,high_count,low_count,high_bus_sum,low_bus_sum,high_sub_average,low_sub_average,high_count,low_count,high_bus_sum,low_bus_sum,high_sub_average,low_sub_average
16594595,메가커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 661-1,서울특별시 도봉구 도당로,127.0360002,37.6651353,2020,5,방학역,748.2446837,0,,0,0,0,0,0,0,0,3,0,13,0,525.4217765,0,3,0,13,0,525.4217765
17132452,메가엠지씨커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.0453432,37.66576092,2020,3,방학역,79.7759621,0,,0,0,0,0,0,0,0,3,0,13,0,525.4217765,0,3,0,13,0,525.4217765
17112121,메가엠지씨쌍문세라믹점,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.0351438,37.65948785,2019,5,쌍문역,1157.77049,0,,0,0,0,0,0,0,0,2,0,7,0,730.2136958,0,2,0,7,0,730.2136958
17143685,메가엠지씨커피,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.0332347,37.64676766,2019,2,쌍문역,302.6569014,0,,0,0,0,0,0,0,0,2,0,7,0,730.2136958,0,2,0,7,0,730.2136958
17112121,메가엠지씨쌍문세라믹점,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.0351438,37.65948785,2020,5,쌍문역,1157.77049,0,,0,0,0,0,0,0,0,2,0,7,0,730.2136958,0,2,0,7,0,730.2136958
17143685,메가엠지씨커피,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.0332347,37.64676766,2020,2,쌍문역,302.6569014,0,,0,0,0,0,0,0,0,2,0,7,0,730.2136958,0,2,0,7,0,730.2136958
23208222,스타벅스,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 659-5,서울특별시 도봉구 도봉로,127.0348687,37.64834884,2018,5,쌍문역,81.13501854,1,,1,0,5,0,81.13501854,0,1,1,5,3,81.13501854,678.8990037,2,1,8,3,546.4021541,678.8990037
23208222,스타벅스,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 659-5,서울특별시 도봉구 도봉로,127.0348687,37.64834884,2019,5,쌍문역,81.13501854,1,,1,0,5,0,81.13501854,0,1,1,5,3,81.13501854,678.8990037,2,1,8,3,546.4021541,678.8990037
16726897,스타벅스,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 135-26,서울특별시 도봉구 노해로65길,127.0466801,37.65162553,2020,3,창동역,1011.66929,1,,1,0,5,0,81.13501854,0,1,1,5,3,81.13501854,678.8990037,2,1,8,3,546.4021541,678.8990037
23208222,스타벅스,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 659-5,서울특별시 도봉구 도봉로,127.0348687,37.64834884,2020,5,쌍문역,81.13501854,1,,1,0,5,0,81.13501854,0,1,1,5,3,81.13501854,678.8990037,2,1,8,3,546.4021541,678.8990037
16592013,메가커피,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.0386386,37.63896381,2019,3,수유역,678.8990037,0,,1,0,5,0,81.13501854,0,1,1,5,3,81.13501854,678.8990037,2,1,8,3,546.4021541,678.8990037
16592013,메가커피,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.0386386,37.63896381,2020,3,수유역,678.8990037,0,,1,0,5,0,81.13501854,0,1,1,5,3,81.13501854,678.8990037,2,1,8,3,546.4021541,678.8990037
20010719,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 92-1,서울특별시 서초구 서래로,126.9985423,37.49925701,2018,5,신반포역,493.8294799,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23220273,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-1,서울특별시 서초구 강남대로,127.023627,37.50531485,2018,5,신논현역,757.827381,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23517515,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 118-3,서울특별시 서초구 사평대로,127.0078261,37.50448036,2018,0,고속터미널역,262.3471005,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23312129,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-6,서울특별시 서초구 서초중앙로,127.0115392,37.50165515,2018,5,사평역,366.1103443,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25694521,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2018,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12514290,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-2,서울특별시 서초구 강남대로85길,127.0225824,37.50736061,2018,2,사평역,840.7067423,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12521939,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.0068163,37.50642716,2018,2,고속터미널역,244.1040668,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20847208,STARBUCKSCOFFEE,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2018,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23220273,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-1,서울특별시 서초구 강남대로,127.023627,37.50531485,2019,5,신논현역,757.827381,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20010719,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 92-1,서울특별시 서초구 서래로,126.9985423,37.49925701,2019,5,신반포역,493.8294799,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23517515,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 118-3,서울특별시 서초구 사평대로,127.0078261,37.50448036,2019,0,고속터미널역,262.3471005,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23312129,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-6,서울특별시 서초구 서초중앙로,127.0115392,37.50165515,2019,5,사평역,366.1103443,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25694521,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12514290,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-2,서울특별시 서초구 강남대로85길,127.0225824,37.50736061,2019,2,사평역,840.7067423,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12521939,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.0068163,37.50642716,2019,2,고속터미널역,244.1040668,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20847208,STARBUCKSCOFFEE,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23517515,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 118-3,서울특별시 서초구 사평대로,127.0078261,37.50448036,2020,0,고속터미널역,262.3471005,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25694521,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12514290,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-2,서울특별시 서초구 강남대로85길,127.0225824,37.50736061,2020,2,사평역,840.7067423,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20010719,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 92-1,서울특별시 서초구 서래로,126.9985423,37.49925701,2020,5,신반포역,493.8294799,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23220273,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-1,서울특별시 서초구 강남대로,127.023627,37.50531485,2020,5,신논현역,757.827381,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23312129,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-6,서울특별시 서초구 서초중앙로,127.0115392,37.50165515,2020,5,사평역,366.1103443,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20847208,STARBUCKSCOFFEE,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,3,고속터미널역,243.5394872,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20016170,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2018,1,구반포역,90.14208828,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2018,4,신논현역,815.8470693,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12593614,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487,2018,3,신논현역,756.4599426,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20016170,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2019,1,구반포역,90.14208828,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2019,4,신논현역,815.8470693,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12593614,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487,2019,3,신논현역,756.4599426,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20016170,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2020,1,구반포역,90.14208828,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
16749819,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 51-7,서울특별시 서초구 서초중앙로,127.0118058,37.5003058,2020,4,사평역,488.7239663,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
12593614,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487,2020,3,신논현역,756.4599426,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2020,4,신논현역,815.8470693,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2018,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
16275284,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2019,4,사평역,324.9616437,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25616412,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2020,3,고속터미널역,243.5382104,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
16275284,폴바셋,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 52-1,서울특별시 서초구 고무래로,127.0112248,37.50233732,2020,4,사평역,324.9616437,1,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25252055,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.0068163,37.50642716,2018,2,고속터미널역,244.1040668,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
11797256,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2018,3,고속터미널역,243.5382104,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
11804350,빽다방반포고투몰2호점,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 128-4,서울특별시 서초구 신반포로,127.0050321,37.50621391,2018,2,고속터미널역,152.1151453,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
11911990,빽다방고속터미널지하점,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로,127.0048767,37.50343736,2018,2,고속터미널역,156.5378327,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
25252055,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-4,서울특별시 서초구 신반포로,127.0068163,37.50642716,2019,2,고속터미널역,244.1040668,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
11911990,빽다방고속터미널지하점,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-11,서울특별시 서초구 신반포로,127.0048767,37.50343736,2019,2,고속터미널역,156.5378327,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
11797256,빽다방,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,2019,3,고속터미널역,243.5382104,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
11804350,빽다방반포고투몰2호점,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 128-4,서울특별시 서초구 신반포로,127.0050321,37.50621391,2019,2,고속터미널역,152.1151453,0,,12,4,36,9,446.4990705,199.0738138,13,4,40,9,437.1500377,199.0738138,13,0,42,0,455.9670512,0
23288567,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-1,서울특별시 서초구 방배로,126.9924576,37.49001452,2018,5,내방역,219.7677482,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
23514101,스타벅스이수역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3000-1,서울특별시 서초구 동작대로,126.9826899,37.4864978,2018,5,이수역,199.3085541,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20014593,스타벅스방배카페입구,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2018,2,구반포역,491.765889,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20691462,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 908-10,서울특별시 서초구 방배로,126.9976309,37.48198508,2018,10,방배역,93.67288999,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
25313530,스타벅스사당로데오점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 444-7,서울특별시 서초구 방배천로,126.9821471,37.47733842,2018,8,사당역,262.1005907,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
25901259,스타벅스방배카페입구점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2018,2,구반포역,491.765889,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
11757465,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 812-2,서울특별시 서초구 방배로,126.9905093,37.49194417,2018,5,내방역,486.5221342,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
12421780,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 777-11,서울특별시 서초구 방배중앙로,126.9865526,37.49352318,2018,2,구반포역,902.3410263,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
12657109,스타벅스이수역사거리점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3001-2,서울특별시 서초구 서초대로,126.9830474,37.48598728,2018,5,이수역,189.1641217,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
16129812,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로,126.9960731,37.48433262,2018,4,방배역,348.1822509,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
23288567,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-1,서울특별시 서초구 방배로,126.9924576,37.49001452,2019,5,내방역,219.7677482,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20014593,스타벅스방배카페입구,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2019,2,구반포역,491.765889,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
23514101,스타벅스이수역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3000-1,서울특별시 서초구 동작대로,126.9826899,37.4864978,2019,5,이수역,199.3085541,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20691462,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 908-10,서울특별시 서초구 방배로,126.9976309,37.48198508,2019,10,방배역,93.67288999,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
25313530,스타벅스사당로데오점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 444-7,서울특별시 서초구 방배천로,126.9821471,37.47733842,2019,8,사당역,262.1005907,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
25901259,스타벅스방배카페입구점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2019,2,구반포역,491.765889,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
11757465,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 812-2,서울특별시 서초구 방배로,126.9905093,37.49194417,2019,5,내방역,486.5221342,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
12421780,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 777-11,서울특별시 서초구 방배중앙로,126.9865526,37.49352318,2019,2,구반포역,902.3410263,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
12657109,스타벅스이수역사거리점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3001-2,서울특별시 서초구 서초대로,126.9830474,37.48598728,2019,5,이수역,189.1641217,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
16129812,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로,126.9960731,37.48433262,2019,4,방배역,348.1822509,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
16129812,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 907-1,서울특별시 서초구 방배로,126.9960731,37.48433262,2020,4,방배역,348.1822509,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20691462,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 908-10,서울특별시 서초구 방배로,126.9976309,37.48198508,2020,10,방배역,93.67288999,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
12421780,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 777-11,서울특별시 서초구 방배중앙로,126.9865526,37.49352318,2020,2,구반포역,902.3410263,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
16602466,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 1022-5,서울특별시 서초구 방배로,126.9994187,37.47934212,2020,4,방배역,302.2175068,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
23288567,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-1,서울특별시 서초구 방배로,126.9924576,37.49001452,2020,5,내방역,219.7677482,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
12657109,스타벅스이수역사거리점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3001-2,서울특별시 서초구 서초대로,126.9830474,37.48598728,2020,5,이수역,189.1641217,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
23514101,스타벅스이수역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3000-1,서울특별시 서초구 동작대로,126.9826899,37.4864978,2020,5,이수역,199.3085541,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20014593,스타벅스방배카페입구,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2020,2,구반포역,491.765889,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
25901259,스타벅스방배카페입구점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2020,2,구반포역,491.765889,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
25313530,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 444-7,서울특별시 서초구 방배천로,126.9821471,37.47733842,2020,8,사당역,262.1005907,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
11757465,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 812-2,서울특별시 서초구 방배로,126.9905093,37.49194417,2020,5,내방역,486.5221342,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
20696225,커피빈코리아방배역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648,2018,9,방배역,20.71199929,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
23486140,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2018,4,내방역,159.361699,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
11921207,커피빈코리아방배카페골목,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384,2018,2,구반포역,662.5087183,1,,13,1,63,5,348.2441162,326.2074043,13,2,63,6,348.2441162,432.7096682,16,1,72,1,357.8910915,539.2119321
