field_1,상가업소번호,상호명,시군구코드,시군구명,법정동코드,법정동명,지번주소,도로명,경도,위도,year,NUMPOINTS
"159","20009393",스타벅스,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1318-8,서울특별시 서초구 강남대로,127.026828896545,37.4982589797032,"2020","45"
"160","20706065",스타벅스,"11290",성북구,"1129013600",하월곡동,서울특별시 성북구 하월곡동 46-73,서울특별시 성북구 화랑로,127.040441763055,37.6018196933437,"2020","21"
"161","20010719",스타벅스,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 92-1,서울특별시 서초구 서래로,126.998542320991,37.4992570081851,"2020","17"
"162","20003237",스타벅스석촌역,"11710",송파구,"1171010500",석촌동,서울특별시 송파구 석촌동 286-9,서울특별시 송파구 백제고분로,127.106013406608,37.5042460725183,"2020","12"
"163","20248022",스타벅스미아역점,"11305",강북구,"1130510100",미아동,서울특별시 강북구 미아동 121-19,서울특별시 강북구 도봉로,127.026557543462,37.626133124926,"2020","21"
"164","23784909",스타벅스,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 59-8,서울특별시 강남구 논현로,127.028627805482,37.5191511988017,"2020","11"
"165","20028995",스타벅스,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 942-5,서울특별시 강남구 삼성로86길,127.057925714358,37.5057645704233,"2020","16"
"166","23482258",스타벅스,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 238-5,서울특별시 강남구 언주로,127.035741342646,37.5149114670439,"2020","11"
"167","20286267",스타벅스선릉로점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 697-45,서울특별시 강남구 선릉로93길,127.046716041969,37.5049537931293,"2020","10"
"168","20291002",스타벅스중계역점,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 763-3,서울특별시 노원구 동일로,127.06215871021,37.6481544698442,"2020","24"
"169","6660863",스타벅스커리학동사거리점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 93-2,서울특별시 강남구 도산대로,127.037952943537,37.5223902189029,"2020","11"
"170","23220273",스타벅스,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 748-1,서울특별시 서초구 강남대로,127.023626959081,37.5053148456229,"2020","30"
"171","20016436",스타벅스,"11305",강북구,"1130510200",번동,서울특별시 강북구 번동 418-17,서울특별시 강북구 도봉로,127.026107842176,37.6380230767307,"2020","37"
"172","20388439",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 708-6,서울특별시 강남구 테헤란로,127.048515927976,37.5039411013992,"2020","16"
"173","16580662",스타벅스,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 479,서울특별시 송파구 송파대로,127.102518841,37.4976057949232,"2020","6"
"174","20307826",스타벅스역삼럭키,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로,127.039391664754,37.4922256105997,"2020","13"
"175","8732314",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 678-39,서울특별시 강남구 테헤란로,127.039222819099,37.5018745487421,"2020","10"
"176","8729351",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 809-10,서울특별시 강남구 강남대로,127.025555471117,37.5031321984073,"2020","35"
"177","8736085",스타벅스경복아파트점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 681,서울특별시 강남구 봉은사로,127.040352822046,37.5090200893742,"2020","15"
"178","8725994",스타벅스,"11290",성북구,"1129013400",길음동,서울특별시 성북구 길음동 20-1,서울특별시 성북구 동소문로,127.028725560472,37.6083915431599,"2020","28"
"179","20831001",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 735-3,서울특별시 강남구 테헤란로,127.033792423212,37.4993703754632,"2020","7"
"180","20308953",스타벅스,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 104-30,서울특별시 성북구 인촌로24길,127.029688991151,37.58391819363,"2020","19"
"181","20282898",스타벅스,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 712,서울특별시 노원구 동일로,127.060001689909,37.6547599052796,"2020","24"
"182","26261077",스타벅스,"11710",송파구,"1171010700",가락동,서울특별시 송파구 가락동 97-7,서울특별시 송파구 송파대로30길,127.118768373869,37.4948807737535,"2020","22"
"183","16585109",스타벅스,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 592,서울특별시 강남구 논현로,127.028602772391,37.5228272843511,"2020","15"
"184","16591510",스타벅스,"11710",송파구,"1171010400",송파동,서울특별시 송파구 송파동 59-9,서울특별시 송파구 오금로,127.110255915191,37.5108197943058,"2020","15"
"185","16588483",스타벅스,"11710",송파구,"1171010200",신천동,서울특별시 송파구 신천동 7-19,서울특별시 송파구 올림픽로,127.102496257967,37.514608606632,"2020","16"
"186","16591394",스타벅스,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 44-3,서울특별시 송파구 위례성대로,127.113137000359,37.5168335004047,"2020","13"
"187","20028264",스타벅스,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 360-6,서울특별시 노원구 중계로,127.075977431142,37.6504980859283,"2020","23"
"188","17269411",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 702-10,서울특별시 강남구 테헤란로,127.044842676369,37.5037402561125,"2020","8"
"189","20010511",스타벅스,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217033954,37.4923876590647,"2020","22"
"190","23210644",스타벅스,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1464-22,서울특별시 서초구 남부순환로,127.012347140463,37.4806673259512,"2020","19"
"191","23447206",스타벅스석촌서호점,"11710",송파구,"1171010600",삼전동,서울특별시 송파구 삼전동 130-2,서울특별시 송파구 석촌호수로,127.096611664662,37.5063641179998,"2020","10"
"192","22580385",스타벅스삼성교점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 1001-8,서울특별시 강남구 영동대로86길,127.065172799171,37.5078134808243,"2020","18"
"193","23498986",스타벅스,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 37-7,서울특별시 서초구 강남대로,127.020627628152,37.5115343141544,"2020","13"
"194","23312129",스타벅스,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 52-6,서울특별시 서초구 서초중앙로,127.011539185408,37.5016551524635,"2020","17"
"195","20385995",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 736-1,서울특별시 강남구 테헤란로,127.034941231236,37.4997401884001,"2020","8"
"196","20017045",스타벅스,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 679,서울특별시 강남구 논현로,127.037277378321,37.5018857412981,"2020","9"
"197","20847208",STARBUCKSCOFFEE,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 19-3,서울특별시 서초구 신반포로,127.0023932,37.50393001,"2020","20"
"0","19911397",커피빈코리아선릉로93길점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.047883157395,37.505675040058,"2018","9"
"1","20004707",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217033954,37.4923876590647,"2018","22"
"2","19921902",커피빈코리아강남역먹자골목점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.027279995112,37.5001008472006,"2018","39"
"3","20027174",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.030074547889,37.4965196043765,"2018","31"
"4","20023467",커피빈,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.050021491746,37.5199018862561,"2018","13"
"5","20017448",커피빈,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.047215839761,37.5252495612624,"2018","10"
"6","23191870",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.034884401544,37.5006407794803,"2018","9"
"7","20017217",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.05415180864,37.498291685952,"2018","16"
"8","20027162",커피빈코리아강남구청앞점,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.046612697097,37.5184147126149,"2018","9"
"9","20068611",커피빈코리아서초우성아파트앞점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.028336934523,37.4927208908577,"2018","34"
"10","20379539",커피빈코리아신사점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.02238935035,37.5169552228844,"2018","13"
"11","20384590",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.030244120753,37.4912768507143,"2018","39"
"12","20687169",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.053143077013,37.504735168954,"2018","16"
"13","20594326",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.02579578825,37.500304869454,"2018","43"
"14","20599871",커피빈,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.029558656269,37.5869806658445,"2018","18"
"15","25426701",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.034644704252,37.5078382482953,"2018","16"
"16","20380167",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.029517689597,37.5159507677051,"2018","11"
"17","20687168",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 735-32,서울특별시 강남구 테헤란로20길,127.034124193421,37.4990757403139,"2018","9"
"18","20696225",커피빈코리아방배역점,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.996925642159,37.4814564825576,"2018","28"
"19","23201658",커피빈,"11680",강남구,"1168011000",압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.026981632115,37.5317974156021,"2018","1"
"20","20470512",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.028197228786,37.4956481730487,"2018","41"
"21","20005513",커피빈코리아역삼점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.036502483304,37.502338961594,"2018","9"
"22","25992659",커피빈코리아테헤란로비,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.045033948395,37.5029308525436,"2018","15"
"23","25992731",커피빈코리아테헤란로하이,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.053143077013,37.504735168954,"2018","16"
"24","8921308",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.059466773108,37.5145531319402,"2018","11"
"25","8696922",커피빈코리아압구정에스점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.036893070846,37.5282744591627,"2018","11"
"26","25991098",커피빈코리아올림픽공원,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.115776502358,37.5203493948844,"2018","10"
"27","26445960",커피빈코리아논현동팍스타워,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036664991663,37.509936177251,"2018","17"
"28","19992231",커피빈삼성로점,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.05413099802,37.5106990610071,"2018","12"
"29","20608022",더커피빈앤티리프,"11680",강남구,"1168011500",수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.103094324391,37.4873110374136,"2018","15"
"30","23779055",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025716956944,37.4985381518182,"2018","44"
"31","23415742",커피빈,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.043232821419,37.481876594572,"2018","21"
"32","20613511",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.027405642062,37.5244122928567,"2018","8"
"33","20413973",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 530-4,서울특별시 강남구 압구정로12길,127.022325923935,37.5235503948197,"2018","5"
"34","20497137",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 705-1,서울특별시 강남구 테헤란로,127.047209664779,37.5043811001854,"2018","12"
"35","20016170",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.987210696283,37.501737407512,"2018","11"
"36","20010357",커피빈,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길,127.044408516548,37.5244880169564,"2018","10"
"37","20391346",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.012354946611,37.4929577920548,"2018","17"
"38","20024243",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039457996029,37.5214743850308,"2018","12"
"39","20656771",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.032781866655,37.523348151123,"2018","10"
"40","23698616",커피빈,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.081676403989,37.5114120093593,"2018","7"
"41","20007363",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.022803927157,37.5068488415252,"2018","19"
"42","23767397",커피빈코리아현대자동차강남오토스퀘어점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.029959127242,37.4940767955719,"2018","32"
"43","20484104",커피빈,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.036974187175,37.5237248097997,"2018","14"
"44","20701159",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.03203413062,37.514673901446,"2018","14"
"45","23486140",커피빈,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992825964204,37.4895310965763,"2018","30"
"46","25991768",커피빈코리아대치포스코,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.056164781276,37.5045881509052,"2018","12"
"47","25990534",커피빈코리아고대안암역,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.029558656269,37.5869806658445,"2018","18"
"48","25989745",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.026044486533,37.5020549661299,"2018","39"
"49","25992464",커피빈코리아국기원사거,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149001631,37.4961401538692,"2018","22"
"50","25992038",커피빈코리아선릉로86,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.050513848898,37.5033624806187,"2018","14"
"51","8972360",커피빈,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.040821546998,37.5254230653213,"2018","15"
"52","25992546",커피빈코리아트레이드타,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.061012608393,37.5103484923478,"2018","23"
"53","9218388",커피빈코리아CBTL잠실홈플러스점,"11710",송파구,"1171010200",신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.102985725638,37.5162432391894,"2018","15"
"54","20027501",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.034940318209,37.5068404935954,"2018","16"
"55","20611988",커피빈코리아압구정로데오점,"11680",강남구,"1168010700",신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.038991260853,37.5261110066291,"2018","12"
"56","20385889",커피빈,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 242-9,서울특별시 송파구 석촌호수로,127.090004643288,37.5074307158543,"2018","17"
"57","20594675",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.016393422594,37.495442355068,"2018","22"
"58","20027234",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935032394,37.4924199889895,"2018","15"
"59","20390997",커피빈,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 418,서울특별시 강남구 논현로38길,127.045040168555,37.4855675353595,"2018","20"
"60","20027192",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.056164781276,37.5045881509052,"2018","12"
"61","20027749",커피빈,"11350",노원구,"1135010600",중계동,서울특별시 노원구 중계동 359-11,서울특별시 노원구 한글비석로,127.076455974647,37.6512046410954,"2018","24"
"62","20382185",커피빈,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036664991663,37.509936177251,"2018","17"
"63","25610496",커피빈,"11680",강남구,"1168011500",수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.103094324391,37.4873110374136,"2018","15"
"64","25627454",커피빈,"11680",강남구,"1168010500",삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.061757425653,37.5150038564702,"2018","17"
"65","20093809",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.050513848898,37.5033624806187,"2018","14"
"66","25745854",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.026895290214,37.4966286166951,"2018","40"
"67","25701057",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 820-9,서울특별시 강남구 강남대로,127.027611818409,37.4989322076542,"2018","42"
"68","25782820",커피빈남부터미널점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.015562231387,37.4855328319513,"2018","33"
"69","25873274",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.025310229469,37.5002468007788,"2018","44"
"70","22109135",커피빈코리아수유역점,"11305",강북구,"1130510200",번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.027028498779,37.6386704071897,"2018","35"
"71","25226698",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.032321434472,37.4871580335374,"2018","26"
"72","20507848",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.024864400949,37.5023515888989,"2018","40"
"73","11774296",커피빈코리아포스코옆삼성로86길점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.058286255073,37.5058755720448,"2018","16"
"74","11751889",커피빈코리아고대참살이길점,"11290",성북구,"1129012500",안암동5가,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.029527080303,37.5850521759835,"2018","19"
"75","11793480",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 895-1,서울특별시 강남구 삼성로85길,127.054269276563,37.5042215784262,"2018","18"
"76","11921205",커피빈코리아강남역랭기지,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.030074547889,37.4965196043765,"2018","31"
"77","11926876",커피빈코리아강남역142,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.025310229469,37.5002468007788,"2018","44"
"78","11921207",커피빈코리아방배카페골목,"11650",서초구,"1165010100",방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.985516688457,37.4957038434011,"2018","25"
"79","11934149",커피빈대치동나무병원점대치동나무병원점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.067620573853,37.4992547639566,"2018","15"
"80","12425775",커피빈예술의전당앞점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1451-81,서울특별시 서초구 반포대로,127.01316532553,37.4812147966293,"2018","24"
"81","12433922",커피빈,"11650",서초구,"1165010600",잠원동,서울특별시 서초구 잠원동 40-4,서울특별시 서초구 신반포로47길,127.019436303055,37.510947756462,"2018","12"
"82","12425938",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1328-7,서울특별시 서초구 강남대로,127.028337240378,37.4953159341662,"2018","38"
"83","12119970",커피빈코리아매헌역점,"11650",서초구,"1165010200",양재동,서울특별시 서초구 양재동 326-8,서울특별시 서초구 동산로,127.040118508499,37.4690022265171,"2018","15"
"84","12106397",커피빈코리아대치사거리점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.058989581839,37.5030068072398,"2018","12"
"85","12229526",커피빈코리아서초역1번출구점,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1553-3,서울특별시 서초구 서초대로,127.009257830783,37.491994761973,"2018","17"
"86","12228541",커피빈코리아역삼동태광타워점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 718-20,서울특별시 강남구 테헤란로34길,127.039866719878,37.5010508130235,"2018","16"
"87","12593614",커피빈,"11650",서초구,"1165010700",반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.023838618381,37.5046948677776,"2018","32"
"88","12603643",커피빈코리아한티역디마크빌딩점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.055213389641,37.496615204091,"2018","13"
"89","12596126",커피빈코리아위례2차아이파크점,"11710",송파구,"1171010900",장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.143743892245,37.478547924507,"2018","15"
"90","12599693",커피빈,"11290",성북구,"1129011100",삼선동1가,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.007120538766,37.5875689488494,"2018","29"
"91","12455492",커피빈삼성역글라스타워뒷점,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.062874525423,37.5070834352286,"2018","19"
"92","12552347",커피빈코리아도곡동지오빌딩점,"11680",강남구,"1168011800",도곡동,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.041652882473,37.4922619966497,"2018","14"
"93","12518035",커피빈코리아노원역점,"11350",노원구,"1135010500",상계동,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.062397480367,37.65440053774,"2018","29"
"94","12464735",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.124872301331,37.4796170833121,"2018","20"
"95","12579030",커피빈,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 44-2,서울특별시 송파구 위례성대로,127.112751353487,37.5169207098985,"2018","13"
"96","12491626",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.029263750169,37.4988737095725,"2018","33"
"97","12553985",커피빈,"11305",강북구,"1130510300",수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.025708529718,37.6391010207022,"2018","37"
"98","12582976",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로,127.124940952848,37.477608217824,"2018","15"
"99","12597914",커피빈코리아논현2015번지점,"11680",강남구,"1168010800",논현동,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.026033586479,37.5055059138927,"2018","24"
"100","12502385",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로,127.120997943551,37.4860489500657,"2018","6"
"101","12493022",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1316-5,서울특별시 서초구 서초대로,127.024498668666,37.4974288106161,"2018","42"
"102","15994470",커피빈,"11710",송파구,"1171011100",방이동,서울특별시 송파구 방이동 206-11,서울특별시 송파구 양재대로71길,127.125780932867,37.5093408418741,"2018","14"
"103","16203378",커피빈,"11710",송파구,"1171010100",잠실동,서울특별시 송파구 잠실동 303,서울특별시 송파구 도곡로64길,127.078857704701,37.5051457354013,"2018","5"
"104","16183887",커피빈,"11710",송파구,"1171010800",문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.118887344542,37.4905295314257,"2018","14"
"105","16183360",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.056264472694,37.5029580355234,"2018","13"
"0","19911397",커피빈코리아선릉로93길점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.047883157395,37.505675040058,"2019","9"
"1","20004707",커피빈,"11650",서초구,"1165010800",서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217033954,37.4923876590647,"2019","22"
"2","22646116",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 705-19,서울특별시 강남구 테헤란로,127.048222908235,37.5047496908904,"2019","11"
"3","19921902",커피빈코리아강남역먹자골목점,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.027279995112,37.5001008472006,"2019","39"
"4","20027174",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.030074547889,37.4965196043765,"2019","31"
"5","20023467",커피빈,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.050021491746,37.5199018862561,"2019","13"
"6","20017448",커피빈,"11680",강남구,"1168010400",청담동,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.047215839761,37.5252495612624,"2019","10"
"7","23191870",커피빈,"11680",강남구,"1168010100",역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.034884401544,37.5006407794803,"2019","9"
"8","20015976",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.068806483655,37.497561118626,"2019","12"
"9","20017217",커피빈,"11680",강남구,"1168010600",대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.05415180864,37.498291685952,"2019","16"
