field_1,code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist,cafe_cd,star,coffee,paul,mega,paik,com,high,low,total
451,12666554,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 813-17,서울특별시 강남구 봉은사로2길,127.0266434,37.50209594,2020,12,신논현역,695.7155602,1,71,59,3,3,9,0,134,12,146
452,11935008,스타벅스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 628,서울특별시 송파구 충민로,127.1193706,37.47826065,2020,2,장지역,645.9994901,1,15,13,0,7,2,4,28,13,41
453,11970460,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 609,서울특별시 강남구 압구정로30길,127.0295417,37.52632207,2020,2,압구정역,326.8034958,1,22,22,7,2,6,1,51,9,60
454,11931405,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 216-5,서울특별시 강남구 논현로,127.032255,37.5115851,2020,2,학동역,304.1309253,1,32,25,8,1,2,1,65,4,69
455,11931313,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 960-5,서울특별시 강남구 삼성로,127.0588155,37.50335683,2020,2,한티역,787.7550379,1,39,48,3,6,6,2,90,14,104
456,11836610,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 58-24,서울특별시 서초구 신반포로,127.0119225,37.50861449,2020,2,반포역,35.85450429,1,23,4,3,2,0,0,30,2,32
457,8730737,스타벅스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 628,서울특별시 송파구 충민로,127.1193706,37.47826065,2020,2,장지역,645.9994901,1,15,13,0,7,2,4,28,13,41
458,12665937,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 825,서울특별시 강남구 강남대로,127.0285648,37.49783175,2020,4,강남역,636.402494,1,71,59,3,3,9,0,134,12,146
459,26268835,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-25,서울특별시 강남구 강남대로78길,127.0305366,37.49489249,2020,3,강남역,281.467659,1,71,59,3,3,9,0,134,12,146
460,8735684,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 677-25,서울특별시 강남구 테헤란로,127.0406526,37.50239076,2020,0,역삼역,169.6884916,1,71,59,3,3,9,0,134,12,146
461,20082320,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1439-14,서울특별시 서초구 남부순환로339길,127.0215728,37.48591615,2020,3,남부터미널역,555.142941,1,52,62,14,5,6,1,128,14,142
462,8736083,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 235-11,서울특별시 강남구 봉은사로,127.0353547,37.50804228,2020,2,언주역,243.0355443,1,32,25,8,1,2,1,65,4,69
463,16109325,스타벅스,11710,송파구,1171011200,오금동,서울특별시 송파구 오금동 20-17,서울특별시 송파구 마천로7길,127.1281717,37.50898908,2020,2,방이역,262.6813583,1,6,0,0,0,0,0,6,0,6
464,20325090,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 53,서울특별시 강남구 학동로,127.0514396,37.51868785,2020,4,강남구청역,374.9359893,1,41,19,12,0,3,1,72,4,76
465,20488763,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 84-3,서울특별시 강남구 선릉로,127.0405131,37.52653786,2020,0,압구정로데오역,329.2732012,1,21,15,9,0,2,0,45,2,47
466,11978034,스타벅스,11290,성북구,1129011700,동선동2가,서울특별시 성북구 동선동2가 134,서울특별시 성북구 보문로34길,127.0188421,37.59082962,2020,1,성신여대입구역,311.0068229,1,3,0,0,0,0,0,3,0,3
467,25285303,스타벅스,11290,성북구,1129013500,종암동,서울특별시 성북구 종암동 3-1297,서울특별시 성북구 종암로28길,127.0342762,37.60130987,2020,3,월곡역,633.7593317,1,6,0,0,0,2,0,6,2,8
468,16113431,스타벅스,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 174-14,서울특별시 송파구 오금로,127.1362616,37.4969833,2020,3,개롱역,279.4535318,1,13,1,0,4,4,2,14,10,24
469,12064739,스타벅스,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 812-2,서울특별시 강북구 삼양로,127.0211081,37.61838418,2020,5,삼양사거리역,334.0012313,1,9,0,0,7,0,0,9,7,16
470,12510878,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 44-12,서울특별시 강남구 학동로,127.045958,37.5183013,2020,1,강남구청역,113.83861,1,21,15,9,0,2,0,45,2,47
471,12611340,스타벅스,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.1437439,37.47854792,2020,3,거여역,1749.685274,1,3,3,0,2,2,0,6,4,10
472,9780390,스타벅스,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 333-1,서울특별시 노원구 마들로3길,127.0619664,37.62650103,2020,0,광운대역,343.6030796,1,7,0,0,4,2,0,7,6,13
473,12584840,스타벅스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.1248723,37.47961708,2020,4,장지역,273.2399595,1,15,13,0,7,2,4,28,13,41
474,23311558,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 6-5,서울특별시 강남구 도산대로,127.0468501,37.52375987,2020,2,강남구청역,616.7562865,1,21,15,9,0,2,0,45,2,47
475,23248292,스타벅스,11710,송파구,1171011200,오금동,서울특별시 송파구 오금동 17-8,서울특별시 송파구 마천로,127.1266385,37.50854524,2020,3,방이역,119.2289936,1,6,0,0,0,0,0,6,0,6
476,16009661,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1329-7,서울특별시 서초구 강남대로,127.0292201,37.49351207,2020,9,강남역,184.1165629,1,52,62,14,5,6,1,128,14,142
477,20691915,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 583-3,서울특별시 강남구 논현로,127.0278969,37.52404691,2020,2,압구정역,67.52348677,1,22,22,7,2,6,1,51,9,60
478,12520814,스타벅스,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-30,서울특별시 송파구 올림픽로35길,127.098885,37.51577952,2020,4,잠실역,339.4342733,1,13,4,0,0,6,4,17,11,28
479,16059494,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1365-23,서울특별시 서초구 남부순환로,127.03005,37.48442722,2020,4,양재역,297.9490145,1,52,62,14,5,6,1,128,14,142
480,12129375,스타벅스,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 22-5,서울특별시 송파구 오금로,127.1074057,37.51460076,2020,1,몽촌토성역,398.6043409,1,16,11,0,0,2,0,27,2,29
481,20540030,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 235-11,서울특별시 강남구 봉은사로,127.0353547,37.50804228,2020,2,언주역,243.0355443,1,32,25,8,1,2,1,65,4,69
482,19984883,스타벅스,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 40,서울특별시 송파구 올림픽로,127.0944673,37.51066377,2020,0,잠실새내역,473.2486235,1,9,9,3,1,4,0,21,5,26
483,20012839,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1451-95,서울특별시 서초구 남부순환로323길,127.0134831,37.48112734,2020,4,남부터미널역,634.965213,1,52,62,14,5,6,1,128,14,142
484,23186849,스타벅스,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181,서울특별시 송파구 올림픽로,127.0812008,37.51145336,2020,0,종합운동장역,611.003503,1,9,9,3,1,4,0,21,5,26
485,23310463,스타벅스,11290,성북구,1129010500,동소문동2가,서울특별시 성북구 동소문동2가 11,서울특별시 성북구 동소문로,127.0073203,37.58872396,2020,5,한성대입구역,42.58094564,1,3,0,0,0,0,0,3,0,3
486,19993461,스타벅스,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 1-2,서울특별시 성북구 안암로,127.0317018,37.58848499,2020,0,안암역,333.3844977,1,15,8,0,3,2,0,23,5,28
487,20023633,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 144-25,서울특별시 강남구 테헤란로,127.0555809,37.50694425,2020,4,선릉역,766.3548062,1,41,19,12,0,3,1,72,4,76
488,12478338,스타벅스,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 226-10,서울특별시 송파구 오금로,127.1205658,37.50650884,2020,2,방이역,464.1394328,1,16,11,0,0,2,0,27,2,29
489,20600882,스타벅스,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-17,서울특별시 송파구 송파대로,127.099485,37.5153044,2020,0,잠실역,220,1,13,4,0,0,6,4,17,11,28
490,23288567,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-1,서울특별시 서초구 방배로,126.9924576,37.49001452,2020,5,내방역,219.7677482,1,31,10,1,2,2,0,42,4,46
491,23498613,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 651,서울특별시 강남구 남부순환로,127.0573953,37.4921724,2020,3,도곡역,271.5420936,1,39,48,3,6,6,2,90,14,104
492,12657109,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3001-2,서울특별시 서초구 서초대로,126.9830474,37.48598728,2020,5,이수역,189.1641217,1,31,10,1,2,2,0,42,4,46
493,12637945,스타벅스,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 379-27,서울특별시 노원구 동일로,127.0722546,37.62636612,2020,9,공릉역,80.0787937,1,6,0,0,2,2,0,6,4,10
494,12431198,스타벅스,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 132-1,서울특별시 강남구 영동대로,127.056441,37.52217895,2020,5,청담역,271.9541979,1,21,15,9,0,2,0,45,2,47
495,12104846,스타벅스,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 832-3,서울특별시 강남구 강남대로,127.0306939,37.4923528,2020,5,강남역,2.369835751,1,71,59,3,3,9,0,134,12,146
496,20014851,스타벅스,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.1018421,37.48801336,2020,7,수서역,114.5366135,1,3,7,0,0,2,0,10,4,14
497,20026883,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 51,서울특별시 강남구 삼성로,127.0527047,37.51347189,2020,2,중앙역,421.7514098,1,41,19,12,0,3,1,72,4,76
498,12514290,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-2,서울특별시 서초구 강남대로85길,127.0225824,37.50736061,2020,2,사평역,840.7067423,1,21,10,5,0,8,0,38,8,46
499,23514101,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 3000-1,서울특별시 서초구 동작대로,126.9826899,37.4864978,2020,5,이수역,199.3085541,1,31,10,1,2,2,0,42,4,46
500,20014593,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2020,2,구반포역,491.765889,1,31,10,1,2,2,0,42,4,46
501,20803626,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 154-10,서울특별시 강남구 테헤란로87길,127.0579087,37.50981919,2020,0,봉은사역,725.2431598,1,41,19,12,0,3,1,72,4,76
502,16279533,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 944-31,서울특별시 강남구 테헤란로,127.0605609,37.50757866,2020,1,봉은사역,833.5102974,1,39,48,3,6,6,2,90,14,104
503,20681728,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-70,서울특별시 강남구 테헤란로64길,127.0511761,37.50376427,2020,3,선릉역,258.8940039,1,39,48,3,6,6,2,90,14,104
504,20680373,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 28-1,서울특별시 서초구 강남대로,127.0197628,37.51366263,2020,4,신사역,668.2031127,1,23,4,3,2,0,0,30,2,32
505,25292064,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 37-17,서울특별시 강남구 봉은사로,127.0445494,37.51077512,2020,2,선정릉역,26.94667193,1,41,19,12,0,3,1,72,4,76
506,25240856,스타벅스,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 174-13,서울특별시 강북구 도봉로,127.027328,37.64003344,2020,7,수유역,623.3065058,1,3,3,0,6,2,0,6,8,14
507,20014581,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159,서울특별시 강남구 영동대로,127.0591391,37.51182033,2020,0,봉은사역,489.8537508,1,41,19,12,0,3,1,72,4,76
508,8732182,스타벅스,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 946-14,서울특별시 강남구 강남대로,127.032473,37.48855591,2020,5,양재역,426.2629389,1,9,11,0,0,0,2,21,2,23
509,25901259,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 755-14,서울특별시 서초구 방배중앙로,126.9856769,37.49723701,2020,2,구반포역,491.765889,1,31,10,1,2,2,0,42,4,46
510,22534106,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 168-21,서울특별시 강남구 영동대로96길,127.063193,37.51056404,2020,6,봉은사역,467.4614129,1,41,19,12,0,3,1,72,4,76
511,20484259,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-10,서울특별시 강남구 영동대로,127.0685071,37.49799127,2020,2,학여울역,324.7326738,1,39,48,3,6,6,2,90,14,104
512,25313530,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 444-7,서울특별시 서초구 방배천로,126.9821471,37.47733842,2020,8,사당역,262.1005907,1,31,10,1,2,2,0,42,4,46
513,16209256,스타벅스,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로,127.0330918,37.5273874,2020,1,압구정역,599.8491225,1,22,22,7,2,6,1,51,9,60
514,16206207,스타벅스,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 642,서울특별시 송파구 송파대로,127.1205807,37.48788401,2020,2,문정역,84.42352415,1,15,13,0,7,2,4,28,13,41
515,16557048,스타벅스,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 108-6,서울특별시 강남구 봉은사로,127.0631033,37.51502355,2020,2,봉은사역,30.59054036,1,41,19,12,0,3,1,72,4,76
516,16252691,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1303-22,서울특별시 서초구 강남대로,127.0240884,37.50375083,2020,4,신논현역,773.0260157,1,52,62,14,5,6,1,128,14,142
517,14057308,스타벅스,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 694,서울특별시 노원구 노원로,127.0570787,37.66096272,2020,2,마들역,739.0036503,1,13,4,0,13,4,2,17,19,36
518,25576902,스타벅스,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 180-8,서울특별시 송파구 위례성대로,127.1163168,37.51578507,2020,1,한성백제역,128.2724553,1,16,11,0,0,2,0,27,2,29
519,11757465,스타벅스,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 812-2,서울특별시 서초구 방배로,126.9905093,37.49194417,2020,5,내방역,486.5221342,1,31,10,1,2,2,0,42,4,46
520,23271125,스타벅스,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.0552134,37.4966152,2020,2,한티역,430.3567195,1,39,48,3,6,6,2,90,14,104
521,12521573,스타벅스,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 21-7,서울특별시 서초구 강남대로,127.019521,37.51485002,2020,4,신사역,534.7683065,1,23,4,3,2,0,0,30,2,32
522,20028664,스타벅스,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 87,서울특별시 강남구 논현로,127.0307455,37.51460026,2020,5,학동역,96.4758744,1,32,25,8,1,2,1,65,4,69
523,20009393,스타벅스,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1318-8,서울특별시 서초구 강남대로,127.0268289,37.49825898,2020,6,강남역,739.5169922,1,52,62,14,5,6,1,128,14,142
524,20706065,스타벅스,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 46-73,서울특별시 성북구 화랑로,127.0404418,37.60181969,2020,2,월곡역,87.64121512,1,6,0,0,4,2,0,6,6,12
525,20010719,스타벅스,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 92-1,서울특별시 서초구 서래로,126.9985423,37.49925701,2020,5,신반포역,493.8294799,1,21,10,5,0,8,0,38,8,46
