구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명
강남구,역삼동,84.28,2020,11,80000,949,5,2004,강남구 논현로70길 16
강남구,역삼동,114.019,2020,6,260000,2280,10,2016,강남구 언주로 420
강남구,역삼동,84.9097,2020,1,208000,2450,2,2006,강남구 언주로 332
강남구,역삼동,84.78,2020,8,93500,1103,6,2003,강남구 역삼로33길 13
강남구,역삼동,12.94,2020,6,18000,1391,3,2012,강남구 역삼로25길 21
강남구,역삼동,24,2020,1,20200,842,8,2003,강남구 언주로90길 6
강남구,역삼동,23.9,2020,5,15000,628,9,2003,강남구 언주로90길 4
강남구,역삼동,129.72,2020,3,83000,640,1,1996,강남구 도곡로23길 32
강남구,역삼동,63.67,2020,12,78000,1225,4,2004,강남구 언주로86길 25
강남구,역삼동,22.12,2020,2,27000,1221,10,2004,강남구 선릉로87길 14
강남구,역삼동,14.92,2020,2,20000,1340,14,2014,강남구 테헤란로14길 13
강남구,역삼동,84.28,2020,9,90000,1068,2,2006,강남구 역삼로19길 12
강남구,역삼동,63.03,2020,1,55500,881,4,2003,강남구 논현로71길 48
강남구,역삼동,23.85,2020,2,22400,939,10,2003,강남구 언주로86길 7
강남구,역삼동,92.6232,2020,3,243000,2624,21,2014,강남구 테헤란로52길 16
강남구,역삼동,33.48,2020,1,56000,1673,4,2002,강남구 도곡로57길 9-7
강남구,역삼동,42.69,2020,1,45000,1054,3,2002,강남구 테헤란로5길 36
강남구,역삼동,31.42,2020,6,56700,1805,6,2017,강남구 언주로81길 28
강남구,역삼동,84.18,2020,2,100000,1188,2,2006,강남구 테헤란로13길 31-7
강남구,역삼동,41.95,2020,1,39500,942,11,1996,강남구 도곡로3길 26
강남구,역삼동,44,2020,11,37000,841,1,2003,강남구 테헤란로25길 58
강남구,역삼동,39.2,2020,1,35800,913,13,2001,강남구 언주로86길 11
강남구,역삼동,171.944,2020,6,250000,1454,7,2001,강남구 언주로86길 12
강남구,역삼동,244.14,2020,12,190000,778,3,1999,강남구 역삼로33길 19
강남구,역삼동,99.22,2020,1,77000,776,4,2004,강남구 역삼로34길 12
강남구,역삼동,25.92,2020,6,24000,926,8,1999,강남구 논현로 565
강남구,율현동,84.83,2020,12,145000,1709,8,2015,강남구 밤고개로26길 50
강남구,율현동,101.96,2020,1,130000,1275,4,2015,강남구 밤고개로27길 20
강남구,일원동,75.16,2020,2,168000,2235,2,1993,강남구 일원로 127
강남구,일원동,107.6,2020,5,175000,1626,11,1984,강남구 개포로110길 43
강남구,일원동,101.97,2020,1,250000,2452,22,2018,강남구 개포로110길 50
강남구,일원동,134.71,2020,1,185000,1373,2,1993,강남구 광평로19길 15
강남구,일원동,61.35,2020,5,110000,1793,4,1986,강남구 개포로124길 27
강남구,일원동,74.54,2020,3,157000,2106,1,1993,강남구 광평로10길 15
강남구,일원동,101.97,2020,2,175000,1716,11,1994,강남구 일원로 120
강남구,일원동,39.98,2020,2,86000,2151,10,1992,강남구 양재대로55길 12
강남구,일원동,84.06,2020,5,171500,2040,3,1987,강남구 개포로110길 15
강남구,일원동,59.76,2020,1,120000,2008,7,1994,강남구 일원로14길 25
강남구,일원동,84.73,2020,2,160000,1888,4,1994,강남구 광평로10길 6
강남구,일원동,73,2020,4,132000,1808,2,1987,강남구 개포로110길 21
강남구,자곡동,114.46,2020,2,165000,1442,5,2014,강남구 자곡로 260
강남구,자곡동,91.96,2020,1,146000,1588,3,2014,강남구 자곡로 101
강남구,자곡동,84.89,2020,4,143000,1685,5,2014,강남구 밤고개로21길 25
강남구,자곡동,84.98,2020,3,113000,1330,9,2014,강남구 자곡로3길 45
강남구,자곡동,84.92,2020,5,144000,1696,3,2014,강남구 자곡로 175
강남구,청담동,171.79,2020,10,307000,1787,11,2001,강남구 선릉로190길 112
강남구,청담동,244.68,2020,9,347000,1418,7,2003,강남구 도산대로83길 23
강남구,청담동,105.66,2020,5,165000,1562,4,2004,강남구 도산대로92길 10
강남구,청담동,197.4675,2020,4,342000,1732,11,2006,강남구 학동로97길 31
강남구,청담동,18.55,2020,4,32700,1763,7,2018,강남구 학동로81길 9
강남구,청담동,110.2,2020,6,243000,2205,11,1992,강남구 영동대로142길 16
강남구,청담동,133.97,2020,2,180000,1344,4,1995,강남구 도산대로85길 53
강남구,청담동,59.93,2020,2,133000,2219,9,1999,강남구 도산대로96길 39
강남구,청담동,114.83,2020,3,190000,1655,18,1999,강남구 학동로 405
강남구,청담동,114.97,2020,1,167000,1453,5,1999,강남구 학동로77길 49
강남구,청담동,172.98,2020,3,220000,1272,5,2000,강남구 압구정로77길 39
강남구,청담동,168.67,2020,6,220000,1304,1,2002,강남구 도산대로85길 52
강남구,청담동,200.88,2020,12,279000,1389,5,2004,강남구 압구정로77길 27
강남구,청담동,196.42,2020,12,414900,2112,9,2009,강남구 압구정로79길 72
강남구,청담동,84.94,2020,6,190000,2237,4,1997,강남구 학동로105길 30
강남구,청담동,243.21,2020,5,327000,1345,3,1999,강남구 선릉로190길 84
강남구,청담동,125.64,2020,3,185000,1472,13,1997,강남구 선릉로190길 78
강남구,청담동,238.16,2020,4,208000,873,3,2000,강남구 도산대로98길 31
강남구,청담동,177.58,2020,4,274000,1543,6,2003,강남구 압구정로71길 30-11
강남구,청담동,122.2,2020,5,170000,1391,11,2003,강남구 학동로63길 13
강남구,청담동,74.72,2020,6,109000,1459,6,2005,강남구 삼성로147길 22
강남구,청담동,244.91,2020,6,360000,1470,7,2001,강남구 압구정로62길 17-4
강남구,청담동,230.69,2020,5,396000,1717,3,2002,강남구 도산대로61길 19
강남구,청담동,180.67,2020,2,290000,1605,11,1984,강남구 학동로87길 9
강남구,청담동,109.31,2020,6,210000,1921,10,1984,강남구 학동로 513
강남구,청담동,27.7131,2020,7,35000,1263,4,2013,강남구 도산대로85길 30
강남구,청담동,197.73,2020,3,520000,2630,5,2019,강남구 학동로81길 28
강남구,청담동,84.595,2020,2,190000,2246,16,1994,강남구 도산대로89길 49
강남구,청담동,84.41,2020,5,154000,1824,7,2006,강남구 도산대로70길 25
강남구,청담동,98.05,2020,2,165000,1683,7,2005,강남구 도산대로70길 43
강남구,청담동,84.79,2020,6,150000,1769,3,2006,강남구 도산대로78길 51
강남구,청담동,84.97,2020,5,155300,1828,3,2007,강남구 선릉로132길 54
강남구,청담동,84.57,2020,7,183000,2164,2,2011,강남구 학동로73길 33
강남구,청담동,203.47,2020,4,263500,1295,3,2003,강남구 도산대로83길 22
강남구,청담동,82.8,2020,10,100000,1208,3,2004,강남구 학동로77길 5
강남구,청담동,113.57,2020,1,195000,1717,8,2002,강남구 학동로77길 27
강남구,청담동,147.91,2020,6,180000,1217,2,2004,강남구 도산대로87길 34
강남구,청담동,84.57,2020,6,163800,1937,9,1997,강남구 삼성로133길 20
강남구,청담동,244.95,2020,12,310000,1266,5,1999,강남구 도산대로83길 27
강남구,청담동,84.9979,2020,6,217000,2553,3,2017,강남구 학동로97길 51
강남구,청담동,206.85,2020,6,260000,1257,8,1994,강남구 도산대로81길 69
강남구,청담동,102.69,2020,1,143000,1393,3,2007,강남구 도산대로89길 35
강남구,청담동,105.58,2020,6,287500,2723,10,1980,강남구 학동로 609
강남구,청담동,14.224,2020,1,22000,1547,3,2015,강남구 학동로73길 13
강남구,청담동,22.57,2020,5,39000,1728,5,2015,강남구 삼성로135길 15
강남구,청담동,110.18,2020,6,230000,2087,17,1992,강남구 영동대로142길 25
강남구,청담동,118.53,2020,5,185000,1561,8,1999,강남구 학동로 409
강남구,청담동,49.618,2020,1,176000,3547,24,2011,강남구 영동대로138길 12
강남구,청담동,195.88,2020,2,260000,1327,3,2010,강남구 압구정로71길 32
강남구,청담동,109.53,2020,2,200000,1826,7,1999,강남구 도산대로101길 29
강남구,청담동,120.22,2020,4,167000,1389,3,2005,강남구 학동로63길 14
강남구,청담동,84.92,2020,2,147000,1731,4,1988,강남구 선릉로 748
강남구,청담동,136.26,2020,4,185000,1358,3,1992,강남구 도산대로85길 56
강남구,청담동,226.74,2020,11,620000,2734,5,2019,강남구 압구정로71길 28
강남구,청담동,35.905,2020,1,60000,1671,22,2005,강남구 도산대로 454
강북구,미아동,84.8712,2020,1,53400,629,1,2008,강북구 삼양로74길 8
강북구,미아동,59.964,2020,1,50000,834,10,2003,강북구 오패산로30길 30
강북구,미아동,148.54,2020,5,58000,390,2,1995,강북구 솔매로 147-12
강북구,미아동,59.99,2020,1,72000,1200,12,2017,강북구 오현로 56
강북구,미아동,84.67,2020,1,52980,626,6,2019,강북구 오현로 45
강북구,미아동,59.54,2020,1,54700,919,1,2011,강북구 삼양로27길 95
강북구,미아동,84.97,2020,1,69000,812,7,2011,강북구 삼양로27길 80
강북구,미아동,32.94,2020,1,22000,668,4,2005,강북구 월계로21나길 27
강북구,미아동,84.24,2020,12,46000,546,6,1996,강북구 도봉로 157
강북구,미아동,59.6,2020,1,58900,988,4,2010,강북구 삼양로19길 25
강북구,미아동,59.9,2020,1,49500,826,1,2006,강북구 삼양로 256
강북구,미아동,59.96,2020,1,65000,1084,14,2006,강북구 숭인로7가길 37
강북구,미아동,84.9,2020,1,36000,424,12,2000,강북구 오패산로60길 17-7
강북구,미아동,116.912,2020,2,61000,522,5,2002,강북구 월계로21가길 41
강북구,미아동,114.68,2020,1,54500,475,11,2004,강북구 솔샘로 159
강북구,미아동,84.89,2020,6,54600,643,4,2004,강북구 인수봉로 18
강북구,미아동,70.38,2020,11,29900,425,1,2001,강북구 솔매로 145-6
강북구,미아동,84.705,2020,1,52900,625,2,2003,강북구 삼양로19길 113
강북구,미아동,59.38,2020,1,56000,943,2,2010,강북구 삼양로27길 19
강북구,미아동,68.675,2020,2,38000,553,3,2009,강북구 도봉로33길 18
강북구,미아동,59.818,2020,1,79500,1329,14,2010,강북구 숭인로 39
강북구,미아동,84.93,2020,3,35000,412,4,2003,강북구 월계로21다길 17
강북구,미아동,50.12,2020,1,37000,738,4,2002,강북구 도봉로20길 29
강북구,미아동,53.38,2020,9,34500,646,7,2003,강북구 도봉로76가길 27
강북구,미아동,83.72,2020,1,44000,526,7,2006,강북구 오패산로60길 22
강북구,미아동,84.86,2020,1,55000,648,20,2004,강북구 솔샘로 174
강북구,미아동,59.42,2020,5,31000,522,3,2005,강북구 도봉로76길 52
강북구,미아동,45.27,2020,3,20000,442,4,2002,강북구 도봉로41길 42
강북구,미아동,84.96,2020,1,44700,526,6,2013,강북구 도봉로76가길 15
강북구,미아동,74.98,2020,4,32700,436,5,2004,강북구 솔매로43길 3
강북구,미아동,72.16,2020,5,18500,256,6,2004,강북구 도봉로28길 22
강북구,미아동,18.6479,2020,1,15100,810,15,2014,강북구 도봉로 290
강북구,미아동,66.21,2020,9,27800,420,7,2002,강북구 도봉로20가길 7
강북구,미아동,54.99,2020,3,21800,396,1,1990,강북구 오패산로60길 21
강북구,미아동,84.91,2020,2,52500,618,7,1992,강북구 도봉로68길 26
강북구,미아동,84.92,2020,3,48500,571,11,1998,강북구 삼양로24길 19
강북구,번동,59.94,2020,1,28300,472,5,2000,강북구 월계로37길 137
강북구,번동,134.27,2020,1,66800,498,12,1998,강북구 오현로 128
강북구,번동,69.87,2020,4,29900,428,4,2006,강북구 한천로130길 13
강북구,번동,59.43,2020,1,36300,611,7,1998,강북구 오현로31길 85-7
강북구,번동,84.6,2020,1,43000,508,4,1999,강북구 한천로109길 83
강북구,번동,84.67,2020,1,39000,461,9,1992,강북구 한천로109길 69
강북구,번동,59.77,2020,1,37800,632,18,1998,강북구 도봉로98길 33
강북구,번동,72.7695,2020,1,38300,526,11,2015,강북구 한천로 936
강북구,번동,84.9909,2020,1,54500,641,2,2009,강북구 덕릉로41길 12
강북구,번동,84.9909,2020,1,58000,682,4,2009,강북구 덕릉로41길 15
강북구,번동,59.96,2020,1,34000,567,13,2000,강북구 월계로37길 87-9
강북구,번동,84.92,2020,2,37900,446,1,1997,강북구 한천로124나길 10
강북구,번동,84.7848,2020,1,45000,531,6,2001,강북구 오현로31길 89
강북구,번동,75.99,2020,4,27000,355,12,1997,강북구 오현로 137
강북구,번동,71.1,2020,5,36000,506,6,2001,강북구 오현로 134
강북구,번동,71.1,2020,7,37000,520,6,2001,강북구 오현로 132
강북구,번동,41.3,2020,1,30350,735,15,1991,강북구 한천로105길 23
강북구,번동,49.94,2020,1,34300,687,14,1991,강북구 오현로 207
강북구,번동,84.88,2020,1,46800,551,2,2005,강북구 오현로 180
강북구,번동,84.97,2020,2,42000,494,8,2000,강북구 월계로37길 65
강북구,번동,84.93,2020,1,48000,565,19,2003,강북구 오현로 156
강북구,번동,59.97,2020,4,29800,497,14,1997,강북구 오현로 140
강북구,번동,84.66,2020,3,32800,387,4,2001,강북구 월계로37길 137-8
강북구,번동,41.15,2020,2,21500,522,8,2005,강북구 도봉로 352
강북구,번동,59.16,2020,5,28000,473,9,1996,강북구 오현로 141
강북구,수유동,59.16,2020,1,23500,397,2,2010,강북구 삼양로130길 9-21
강북구,수유동,84.59,2020,5,49000,579,14,2005,강북구 노해로8길 22
강북구,수유동,59.84,2020,2,34500,577,9,2016,강북구 한천로 1139-2
강북구,수유동,70.97,2020,2,24700,348,2,2006,강북구 4.19로 19-10
강북구,수유동,65.61,2020,4,22000,335,4,2003,강북구 삼양로131길 30
강북구,수유동,84.99,2020,1,39500,465,11,1992,강북구 인수봉로72길 4
강북구,수유동,77.52,2020,3,29550,381,4,2008,강북구 한천로140길 11-13
강북구,수유동,30.8,2020,4,8800,286,4,2002,강북구 도봉로81길 24-1
강북구,수유동,84.993,2020,1,56500,665,3,2001,강북구 한천로159길 8
강북구,수유동,56.79,2020,3,16400,289,3,2002,강북구 삼양로129길 11-4
강북구,수유동,51,2020,3,26000,510,7,2015,강북구 4.19로9길 17
강북구,수유동,29.07,2020,1,23350,803,7,2019,강북구 수유로12길 63
강북구,수유동,57.12,2020,8,22750,398,7,2008,강북구 삼양로112길 15
강북구,수유동,77.98,2020,12,32000,410,6,2008,강북구 삼양로 366
강북구,수유동,84.92,2020,1,47500,559,6,1993,강북구 삼각산로 143-1
강북구,수유동,114.42,2020,2,43000,376,7,1998,강북구 도봉로 261
강북구,수유동,12.01,2020,5,10400,866,5,2014,강북구 도봉로71가길 16
강북구,수유동,15.13,2020,1,11300,747,11,2016,강북구 덕릉로 76
강북구,수유동,59.79,2020,1,36000,602,6,2000,강북구 한천로 1131
강북구,수유동,84.9,2020,2,34800,410,10,1997,강북구 한천로139길 42
강북구,수유동,12.99,2020,3,17650,1359,11,2020,강북구 노해로 34
강북구,수유동,149.18,2020,1,43800,294,1,1998,강북구 인수봉로77길 28
강북구,수유동,84.83,2020,3,48000,566,8,2005,강북구 노해로8길 16
강북구,수유동,76.35,2020,4,26900,352,2,2003,강북구 한천로150길 37
강북구,수유동,49.83,2020,3,18000,361,4,2006,강북구 4.19로1길 33
강북구,수유동,87.78,2020,12,36400,415,4,2004,강북구 한천로148길 26
강북구,수유동,145.33,2020,7,48500,334,5,2001,강북구 4.19로11길 16
강북구,수유동,84.86,2020,7,36000,424,3,2008,강북구 삼양로80길 55
강북구,수유동,45.74,2020,1,23500,514,8,2012,강북구 도봉로71가길 35
강북구,수유동,27.65,2020,2,13000,470,6,2011,강북구 도봉로71가길 30-5
강북구,수유동,68.6,2020,2,35000,510,7,2010,강북구 도봉로71가길 30
강북구,수유동,73.615,2020,1,39900,542,10,2008,강북구 한천로139가길 26
강북구,수유동,67.35,2020,7,21800,324,2,2000,강북구 삼양로131길 23-8
강북구,수유동,27.39,2020,10,24600,898,8,2020,강북구 노해로 104
강북구,수유동,62.99,2020,4,35400,562,6,2013,강북구 수유로23길 48
강북구,수유동,58.51,2020,5,10000,171,5,1975,강북구 덕릉로 12
강북구,우이동,78.17,2020,2,25000,320,2,2004,강북구 삼양로163길 31
강북구,우이동,84.93,2020,1,46000,542,1,2000,강북구 삼양로149길 45
강북구,우이동,143.38,2020,10,59000,411,4,2004,강북구 삼양로 670
강북구,우이동,71.36,2020,4,29500,413,2,2003,강북구 삼양로171길 21
강북구,우이동,199.96,2020,4,90000,450,2,2001,강북구 삼양로139가길 80
강북구,우이동,84.77,2020,5,33000,389,3,1995,강북구 삼양로139가길 45
강북구,우이동,71.78,2020,1,34000,474,4,1990,강북구 삼양로 658
노원구,공릉동,17.27,2020,1,17800,1031,9,2016,노원구 화랑로 443
노원구,공릉동,59.94,2020,6,38500,642,4,1998,노원구 동일로173가길 145
노원구,공릉동,59.87,2020,2,38500,643,15,1999,노원구 공릉로51길 14-17
노원구,공릉동,99.917,2020,1,74000,741,8,2000,노원구 노원로 62
노원구,공릉동,84.65,2020,1,59000,697,8,2002,노원구 동일로193길 7
노원구,공릉동,59.4,2020,1,37300,628,3,2000,노원구 공릉로46길 19
노원구,공릉동,59.26,2020,3,39300,663,11,1995,노원구 동일로198길 24
노원구,공릉동,84.69,2020,3,43800,517,3,2003,노원구 동일로180길 48-9
노원구,공릉동,76.4807,2020,1,45000,588,1,2003,노원구 동일로191가길 66
노원구,공릉동,77.07,2020,3,38800,503,5,2002,노원구 동일로191가길 26
노원구,공릉동,84.0261,2020,2,74000,881,29,2016,노원구 동일로 986
노원구,공릉동,84.97,2020,2,45500,535,11,1999,노원구 동일로175길 38
노원구,공릉동,59.34,2020,2,38500,649,15,1999,노원구 동일로195길 39
노원구,공릉동,62.04,2020,1,40800,658,4,1989,노원구 노원로1길 103
노원구,공릉동,84.6,2020,1,46000,544,16,2000,노원구 동일로183길 34
노원구,공릉동,78.68,2020,1,38900,494,11,1997,노원구 공릉로 157
노원구,공릉동,81.12,2020,1,54500,672,9,2003,노원구 섬밭로 52
노원구,공릉동,114.17,2020,1,52000,455,2,1996,노원구 공릉로 206
노원구,공릉동,59.99,2020,1,41500,692,10,1999,노원구 공릉로 213
노원구,공릉동,84.9,2020,1,52000,612,1,2000,노원구 공릉로 126
노원구,공릉동,16.69,2020,3,16000,959,13,2018,노원구 화랑로 441
노원구,공릉동,38.13,2020,8,16000,420,6,2004,노원구 동일로176길 19-15
노원구,공릉동,48.6,2020,1,32000,658,4,1999,노원구 화랑로51길 78
노원구,공릉동,65.221,2020,3,41700,639,8,2004,노원구 공릉로 130
노원구,공릉동,83.409,2020,2,46750,560,1,2004,노원구 공릉로34길 118
노원구,공릉동,39.6,2020,1,29400,742,9,1994,노원구 동일로198가길 13
노원구,공릉동,100.82,2020,2,51800,514,20,1997,노원구 섬밭로 17
노원구,공릉동,84.6,2020,1,51500,609,3,1995,노원구 공릉로46길 32
노원구,공릉동,69.95,2020,4,31700,453,3,2004,노원구 공릉로39길 21
노원구,공릉동,84.983,2020,1,53000,624,4,2005,노원구 동일로192가길 26
노원구,공릉동,39.6,2020,1,24200,611,2,1994,노원구 동일로198가길 149
노원구,공릉동,34.44,2020,1,23700,688,8,1994,노원구 섬밭로 156
노원구,공릉동,39.6,2020,1,27300,689,12,1994,노원구 섬밭로 123
노원구,공릉동,111.84,2020,6,52900,473,5,2003,노원구 동일로193길 8
노원구,공릉동,81.2768,2020,1,57900,712,6,2002,노원구 동일로191가길 59
노원구,공릉동,84.55,2020,3,42000,497,14,1995,노원구 동일로191길 36
노원구,공릉동,106.319,2020,4,59900,563,16,2004,노원구 공릉로42길 13-14
노원구,공릉동,59.59,2020,3,37800,634,6,2000,노원구 동일로192나길 26
노원구,공릉동,84.36,2020,3,29000,344,2,2002,노원구 동일로173가길 140
노원구,공릉동,73.23,2020,1,29000,396,3,2006,노원구 동일로179길 12-32
노원구,공릉동,49.6,2020,2,30500,615,3,2006,노원구 동일로197길 85
노원구,공릉동,61.151,2020,2,44000,720,5,2000,노원구 노원로 58
노원구,공릉동,84.75,2020,5,37500,442,1,2005,노원구 동일로179길 12-11
노원구,공릉동,56.55,2020,5,27750,491,12,1997,노원구 동일로192나길 16-14
노원구,공릉동,69.51,2020,7,31000,446,2,2004,노원구 공릉로39길 11
노원구,공릉동,77.43,2020,9,35000,452,4,2005,노원구 동일로186길 67-8
노원구,공릉동,13.9092,2020,1,8900,640,2,2012,노원구 동일로190길 7
노원구,공릉동,47.09,2020,11,21000,446,7,2004,노원구 동일로178길 39-5
노원구,공릉동,61.82,2020,1,25500,412,3,2003,노원구 동일로178길 39-3
노원구,공릉동,67.5682,2020,3,31500,466,6,2012,노원구 동일로190길 11
노원구,공릉동,76.96,2020,4,34300,446,6,2003,노원구 동일로191가길 33-5
노원구,공릉동,64.18,2020,6,32850,512,4,2003,노원구 동일로191가길 33-3
노원구,공릉동,84.83,2020,1,59500,701,7,2000,노원구 노원로1가길 10
노원구,공릉동,84.9,2020,2,54000,636,1,2000,노원구 노원로1길 21
노원구,공릉동,98.51,2020,4,39000,396,3,2005,노원구 노원로1길 121
노원구,공릉동,84.9,2020,10,41000,483,3,2004,노원구 동일로173가길 90
노원구,공릉동,83.68,2020,5,47500,568,2,2006,노원구 섬밭로 5
노원구,공릉동,49.6,2020,1,32800,661,2,1999,노원구 공릉로34길 62
노원구,공릉동,84.97,2020,1,58500,688,6,1985,노원구 노원로 29
노원구,공릉동,72.06,2020,4,38300,532,9,2009,노원구 공릉로51길 14-8
노원구,공릉동,114.78,2020,1,71700,625,19,2001,노원구 섬밭로 139
노원구,공릉동,31.32,2020,1,22800,728,5,2001,노원구 섬밭로 134
노원구,공릉동,74.09,2020,3,42500,574,5,2004,노원구 동일로178길 53
노원구,공릉동,84.58,2020,1,35800,423,2,2006,노원구 공릉로 170
노원구,공릉동,83.3,2020,3,37900,455,7,2007,노원구 공릉로 168-5
노원구,공릉동,84.79,2020,7,45000,531,5,2007,노원구 공릉로 168-6
노원구,공릉동,13.2195,2020,2,12000,908,8,2013,노원구 화랑로 421
노원구,공릉동,84.85,2020,6,36000,424,3,2007,노원구 공릉로41가길 19
노원구,공릉동,84.09,2020,3,42600,507,3,1999,노원구 동일로176길 39-12
노원구,공릉동,84.96,2020,1,49500,583,13,2000,노원구 공릉로27길 110
노원구,공릉동,84.65,2020,1,66500,786,7,2000,노원구 화랑로51길 17
노원구,공릉동,84.75,2020,1,55200,651,7,1999,노원구 공릉로34길 45
노원구,공릉동,73.18,2020,2,53000,724,1,1995,노원구 화랑로 556
노원구,상계동,64.94,2020,5,22700,350,4,2007,노원구 동일로242나길 21
노원구,상계동,84.77,2020,1,39500,466,9,2003,노원구 덕릉로115다길 40
노원구,상계동,84.514,2020,2,55700,659,10,2000,노원구 동일로246길 39
노원구,상계동,84.54,2020,1,40800,483,10,1995,노원구 한글비석로46나길 10
노원구,상계동,121.02,2020,1,56000,463,7,2009,노원구 상계로23다길 13-8
노원구,상계동,84.999,2020,2,77560,912,10,2019,노원구 수락산로 12
노원구,상계동,84.88,2020,2,59000,695,8,1992,노원구 상계로7길 18
노원구,상계동,84.78,2020,1,62500,737,9,1997,노원구 상계로3길 50
노원구,상계동,84.78,2020,4,65000,767,5,1997,노원구 상계로3길 53
노원구,상계동,114.72,2020,1,61000,532,1,2001,노원구 상계로26길 20
노원구,상계동,161.01,2020,7,59990,373,6,1999,노원구 동일로230길 26
노원구,상계동,93.75,2020,2,75500,805,13,1988,노원구 동일로221길 22
노원구,상계동,102.014,2020,1,52500,515,6,2003,노원구 동일로242라길 27
노원구,상계동,84.8577,2020,1,42500,501,10,2002,노원구 수락산로 246
노원구,상계동,59.4,2020,1,36000,606,16,1999,노원구 덕릉로 780
노원구,상계동,84.98,2020,1,70000,824,3,2003,노원구 상계로5길 12
노원구,상계동,84.09,2020,1,48000,571,12,1994,노원구 동일로241길 53
노원구,상계동,83.24,2020,3,47000,565,5,2003,노원구 노원로26나길 20
노원구,상계동,87.57,2020,1,56800,649,3,1988,노원구 덕릉로 459-18
노원구,상계동,60,2020,1,30000,500,16,2006,노원구 덕릉로127길 25
노원구,상계동,46.8,2020,1,27000,577,4,1989,노원구 한글비석로 396
노원구,상계동,75.03,2020,1,42000,560,13,1989,노원구 한글비석로 399
노원구,상계동,79.25,2020,1,53700,678,4,1988,노원구 한글비석로 479
노원구,상계동,68.99,2020,1,44500,645,15,1988,노원구 한글비석로 480
노원구,상계동,84.81,2020,8,30000,354,4,2002,노원구 한글비석로24다길 50-7
노원구,상계동,59.24,2020,1,28000,473,6,1996,노원구 동일로237바길 17
노원구,상계동,114.24,2020,1,57700,505,7,1999,노원구 덕릉로118길 29
노원구,상계동,84.18,2020,8,66000,784,9,2005,노원구 동일로242라길 21-11
노원구,상계동,59.936,2020,4,50000,834,6,2005,노원구 상계로1길 82-14
노원구,상계동,68.71,2020,12,28000,408,2,2003,노원구 동일로236길 42
노원구,상계동,84.6,2020,2,63500,751,16,1997,노원구 노원로28길 15
노원구,상계동,84.6,2020,1,61000,721,6,1998,노원구 노원로 428
노원구,상계동,59.67,2020,1,39200,657,6,1989,노원구 상계로 193-14
노원구,상계동,83.87,2020,1,47000,560,10,2002,노원구 동일로239길 68
노원구,상계동,59.22,2020,1,37000,625,8,2000,노원구 덕릉로94길 21
노원구,상계동,84.99,2020,1,43300,509,11,1995,노원구 한글비석로52길 66
노원구,상계동,59.4,2020,1,32000,539,14,1995,노원구 한글비석로52길 54
노원구,상계동,84.94,2020,1,51000,600,11,2000,노원구 동일로230가길 15
노원구,상계동,58.01,2020,1,44000,758,15,1988,노원구 덕릉로 459-21
노원구,상계동,32.39,2020,1,30000,926,6,1988,노원구 동일로213길 21
노원구,상계동,45.9,2020,1,34900,760,2,1988,노원구 노원로 564
노원구,상계동,68.86,2020,1,55000,799,3,1988,노원구 동일로227길 85
노원구,상계동,49.94,2020,1,41000,821,6,1988,노원구 동일로227길 25
노원구,상계동,49.94,2020,1,40000,801,5,1988,노원구 한글비석로 530
노원구,상계동,49.94,2020,1,30000,601,13,1989,노원구 한글비석로54길 92
노원구,상계동,41.3,2020,1,28700,695,1,1989,노원구 동일로228길 23
노원구,상계동,45.9,2020,1,28600,623,4,1989,노원구 수락산로 174
노원구,상계동,59.39,2020,1,40000,674,13,1988,노원구 동일로227길 86
노원구,상계동,59.2,2020,1,41600,703,3,1987,노원구 동일로215길 23
노원구,상계동,38,2020,1,34500,908,3,1987,노원구 동일로 1355
노원구,상계동,37.46,2020,2,38000,1014,5,1987,노원구 동일로 1361
노원구,상계동,73.94,2020,1,73500,994,8,1987,노원구 동일로215길 48
노원구,상계동,37.46,2020,2,50000,1335,7,1987,노원구 동일로 1389
노원구,상계동,37.46,2020,3,49000,1308,8,1987,노원구 동일로 1383
노원구,상계동,41.3,2020,1,35000,847,11,1988,노원구 동일로214길 21
노원구,상계동,37.46,2020,1,34800,929,4,1988,노원구 동일로 1356
노원구,상계동,37.46,2020,2,35500,948,3,1988,노원구 동일로 1362
노원구,상계동,31.98,2020,1,51000,1595,5,1987,노원구 동일로216길 47
노원구,상계동,59.2,2020,1,50000,845,4,1988,노원구 노해로 508
노원구,상계동,38,2020,5,42000,1105,7,1988,노원구 동일로 1384
노원구,상계동,37.46,2020,7,45000,1201,4,1988,노원구 동일로 1390
노원구,상계동,79.07,2020,1,76500,967,2,1988,노원구 동일로 1456
노원구,상계동,58.01,2020,1,58000,1000,6,1988,노원구 상계로1길 92
노원구,상계동,45.9,2020,1,32000,697,10,1988,노원구 노원로 532
노원구,상계동,83.92,2020,1,44000,524,10,1993,노원구 동일로237길 41
노원구,상계동,84.96,2020,1,46000,541,3,1999,노원구 수락산로 234
노원구,상계동,53.656,2020,2,32700,609,11,2002,노원구 동일로239나길 31
노원구,상계동,84.99,2020,1,45500,535,13,1999,노원구 노원로34길 34
노원구,상계동,84.89,2020,5,46700,550,6,2005,노원구 상계로1길 54-4
노원구,상계동,14.65,2020,2,12550,857,9,2014,노원구 노해로85길 10-55
노원구,상계동,78.37,2020,6,30500,389,2,2004,노원구 동일로237마길 56
노원구,상계동,84.69,2020,1,47000,555,11,2009,노원구 누원로 28
