구,동,전용면적,년,월,거래금액(,면적금액,층,건축년도,도로명
도봉구,쌍문동,82.3,2018,10,33500,407,7,2004,도봉구 도봉로109길 24
도봉구,쌍문동,64.16,2018,1,19300,301,4,2004,도봉구 도봉로133길 8-5
도봉구,쌍문동,73.5,2018,8,26000,354,4,2004,도봉구 도봉로133길 14
도봉구,쌍문동,70,2018,3,25200,360,9,2003,도봉구 도봉로 601
도봉구,쌍문동,65.71,2018,9,23000,350,3,2003,도봉구 도봉로117길 70
도봉구,쌍문동,78.5,2018,8,25000,318,6,2004,도봉구 도봉로133길 8-6
도봉구,쌍문동,59.52,2018,3,22500,378,4,2003,도봉구 도봉로117길 8-3
도봉구,쌍문동,84.99,2018,1,31950,376,7,1998,도봉구 해등로 190
도봉구,쌍문동,59.92,2018,9,22600,377,4,1995,도봉구 해등로 255
도봉구,쌍문동,81.68,2018,3,31000,380,3,2002,도봉구 노해로 184-9
도봉구,쌍문동,82.26,2018,3,27300,332,4,1995,도봉구 노해로 170
도봉구,쌍문동,59.9899,2018,1,32800,547,4,2002,도봉구 우이천로 328
도봉구,쌍문동,67.404,2018,4,26400,392,6,2001,도봉구 도봉로137길 31
도봉구,쌍문동,240.97,2018,3,60000,249,8,1999,도봉구 도당로 6
도봉구,쌍문동,240.97,2018,10,62000,257,4,1999,도봉구 도당로 10
도봉구,쌍문동,84.98,2018,2,29900,352,11,1997,도봉구 우이천로30길 28
도봉구,쌍문동,68.55,2018,12,20800,303,2,2001,도봉구 노해로48길 93
도봉구,쌍문동,58.35,2018,1,12950,222,5,2002,도봉구 노해로46길 74
도봉구,쌍문동,84.63,2018,3,35400,418,3,1996,도봉구 도당로 13
도봉구,쌍문동,84.91,2018,2,37500,442,2,2004,도봉구 시루봉로 57
도봉구,쌍문동,56.36,2018,3,22300,396,3,2007,도봉구 도봉로127길 31-4
도봉구,쌍문동,34.62,2018,4,10500,303,2,2002,도봉구 도봉로117길 90
도봉구,쌍문동,66.33,2018,1,35500,535,9,1986,도봉구 우이천로 304
도봉구,쌍문동,28.71,2018,1,13600,474,2,1988,도봉구 해등로 231
도봉구,쌍문동,84.635,2018,1,32000,378,4,1991,도봉구 해등로25길 36
도봉구,쌍문동,83.86,2018,1,36800,439,12,2002,도봉구 시루봉로 58
도봉구,쌍문동,83.86,2018,5,37500,447,7,2002,도봉구 시루봉로2길 22
도봉구,쌍문동,71.22,2018,1,30500,428,6,1993,도봉구 시루봉로2길 90
도봉구,쌍문동,84.92,2018,2,35500,418,9,1993,도봉구 해등로25길 41
도봉구,쌍문동,83.055,2018,1,15400,185,3,2002,도봉구 해등로17길 10-10
도봉구,쌍문동,44.55,2018,1,19000,426,12,1990,도봉구 해등로 242-12
도봉구,쌍문동,85,2018,1,30500,359,10,1993,도봉구 시루봉로6길 53
도봉구,쌍문동,84.83,2018,2,30000,354,3,1995,도봉구 우이천로38가길 32
도봉구,창동,55.6724,2018,3,34500,620,13,2002,도봉구 우이천로20길 7
도봉구,창동,55.09,2018,10,19200,349,2,2002,도봉구 도봉로110라길 46
도봉구,창동,73.9,2018,1,25000,338,3,2003,도봉구 노해로62길 65
도봉구,창동,84.93,2018,1,32500,383,14,1997,도봉구 우이천로 200
도봉구,창동,84.99,2018,1,51000,600,7,2004,도봉구 도봉로136가길 68
도봉구,창동,79.68,2018,2,30900,388,6,1999,도봉구 도봉로 642-30
도봉구,창동,84.976,2018,1,50000,588,23,2003,도봉구 노해로63길 75
도봉구,창동,59.86,2018,1,31700,530,3,1995,도봉구 덕릉로63가길 43
도봉구,창동,84.93,2018,1,49000,577,8,2000,도봉구 덕릉로 371
도봉구,창동,80.722,2018,3,42000,520,12,2009,도봉구 마들로 579-19
도봉구,창동,89.45,2018,1,50000,559,5,1988,도봉구 노해로70길 12
도봉구,창동,59.96,2018,1,37500,625,4,1996,도봉구 노해로63다길 34
도봉구,창동,59.76,2018,1,42000,703,17,1997,도봉구 노해로69길 103
도봉구,창동,55.98,2018,5,23000,411,6,2003,도봉구 도봉로110나길 99
도봉구,창동,45.466,2018,2,22000,484,3,2005,도봉구 해등로 139
도봉구,창동,84.4516,2018,1,55000,651,11,2004,도봉구 도봉로136길 28
도봉구,창동,111.2248,2018,1,52000,468,21,2007,도봉구 도봉로136가길 73
도봉구,창동,73.92,2018,1,44000,595,18,1992,도봉구 노해로66길 21
도봉구,창동,58.59,2018,1,34000,580,9,1987,도봉구 해등로 118
도봉구,창동,84.99,2018,1,44500,524,4,1988,도봉구 노해로63가길 7
도봉구,창동,64.56,2018,4,28500,441,6,2012,도봉구 도봉로 588-5
도봉구,창동,38.94,2018,3,22500,578,5,2014,도봉구 해등로 121
도봉구,창동,109.63,2018,2,47300,431,4,1992,도봉구 해등로 32
도봉구,창동,59.75,2018,1,31700,531,2,2001,도봉구 마들로16길 56
도봉구,창동,82.76,2018,8,24500,296,2,2004,도봉구 우이천로16길 12-13
도봉구,창동,84.89,2018,3,42700,503,6,2004,도봉구 우이천로20길 6
도봉구,창동,39.6,2018,1,16900,427,15,1998,도봉구 덕릉로62길 13
도봉구,창동,84.98,2018,2,19000,224,6,1999,도봉구 우이천로8길 57
도봉구,창동,84.76,2018,1,51800,611,23,1997,도봉구 마들로 551
도봉구,창동,55.68,2018,5,22000,395,4,2003,도봉구 도봉로110나길 71
도봉구,창동,13.09,2018,1,9700,741,16,2013,도봉구 마들로11가길 6-25
도봉구,창동,84.73,2018,4,24800,293,3,2003,도봉구 덕릉로59나길 35
도봉구,창동,36.16,2018,1,19500,539,10,1989,도봉구 덕릉로66길 17
도봉구,창동,60.5,2018,1,38500,636,3,1988,도봉구 노해로70길 19
도봉구,창동,90.94,2018,1,51500,566,11,1988,도봉구 노해로70길 54
도봉구,창동,203.559,2018,2,66000,324,6,2001,도봉구 노해로62길 77
도봉구,창동,95.633,2018,1,50800,531,12,2001,도봉구 도봉로136길 111
도봉구,창동,74.1,2018,4,30400,410,4,2004,도봉구 노해로63가길 22
도봉구,창동,84.989,2018,1,48500,571,5,2003,도봉구 도봉로136나길 40
도봉구,창동,32.34,2018,1,18300,566,3,1988,도봉구 노해로70길 119
도봉구,창동,71.89,2018,4,40000,556,4,1988,도봉구 노해로70길 126
도봉구,창동,58.01,2018,1,32900,567,9,1990,도봉구 해등로 113
도봉구,창동,45.9,2018,1,23900,521,1,1990,도봉구 해등로12길 44
도봉구,창동,41.3,2018,1,28500,690,9,1990,도봉구 해등로 50
도봉구,창동,71.89,2018,3,40900,569,3,1990,도봉구 해등로 49
도봉구,창동,41.3,2018,1,25800,625,10,1991,도봉구 덕릉로 350
도봉구,창동,36.16,2018,1,19500,539,9,1991,도봉구 덕릉로 349
도봉구,창동,84.6865,2018,1,32300,381,1,2004,도봉구 덕릉로60길 164-13
도봉구,창동,118.03,2018,2,58800,498,12,2002,도봉구 도봉로110다길 5
도봉구,창동,101.9957,2018,1,55000,539,14,2003,도봉구 노해로69가길 54
도봉구,창동,57.93,2018,1,27400,473,10,1999,도봉구 도봉로114길 22-8
도봉구,창동,84.59,2018,11,30000,355,6,2005,도봉구 덕릉로59가길 21
도봉구,창동,84.59,2018,1,27500,325,4,2005,도봉구 덕릉로59가길 25
도봉구,창동,84.9991,2018,3,35000,412,4,2005,도봉구 우이천로4라길 11-14
도봉구,창동,84.995,2018,1,49900,587,9,2003,도봉구 도봉로110다길 51
도봉구,창동,112.52,2018,2,42500,378,11,2008,도봉구 도봉로110나길 79
도봉구,창동,59.55,2018,2,22400,376,6,2002,도봉구 도봉로110나길 85
도봉구,창동,59.96,2018,1,23400,390,6,1999,도봉구 덕릉로60바길 21
도봉구,창동,84.21,2018,3,41100,488,5,2000,도봉구 해등로16길 12
도봉구,창동,62.04,2018,12,24300,392,4,2003,도봉구 도봉로110나길 97
서초구,내곡동,114.71,2018,1,112500,981,13,2014,서초구 헌릉로8길 58
서초구,내곡동,84.87,2018,1,93000,1096,12,2015,서초구 헌릉로8길 45
서초구,반포동,180.93,2018,8,148500,821,2,2005,서초구 동광로43길 14-30
서초구,반포동,146.63,2018,1,167000,1139,7,1984,서초구 사평대로 142
서초구,반포동,273.31,2018,1,220000,805,8,2001,서초구 사평대로14길 23
서초구,반포동,66.51,2018,1,63500,955,5,2002,서초구 서래로2길 54-6
서초구,반포동,244.09,2018,2,180000,737,3,1997,서초구 동광로27길 88
서초구,반포동,196.98,2018,3,90000,457,3,2002,서초구 서래로1길 25
서초구,반포동,138.42,2018,3,98000,708,1,2003,서초구 동광로39길 7
서초구,반포동,97.992,2018,8,103000,1051,10,2004,서초구 고무래로10길 28
서초구,반포동,120.29,2018,8,106000,881,1,2005,서초구 동광로49길 89
서초구,반포동,59.97,2018,5,82700,1379,4,1995,서초구 서래로10길 26
서초구,반포동,198.22,2018,1,330000,1665,17,2009,서초구 반포대로 275
서초구,반포동,244.15,2018,12,300000,1229,1,1998,서초구 동광로39길 10
서초구,반포동,127.74,2018,7,127000,994,1,2004,서초구 동광로41길 14
서초구,반포동,64.44,2018,2,56500,877,4,2002,서초구 동광로 160
서초구,반포동,148.55,2018,5,133500,899,1,2006,서초구 반포대로39길 64-5
서초구,반포동,164.41,2018,5,127000,772,3,2003,서초구 동광로33길 15
서초구,반포동,140.33,2018,1,380000,2708,1,1973,서초구 신반포로 9
서초구,반포동,106.26,2018,1,339900,3199,5,1973,서초구 신반포로 45
서초구,반포동,155.38,2018,1,240000,1545,2,2012,서초구 신반포로16길 15-20
서초구,반포동,157.04,2018,2,220000,1401,4,2004,서초구 신반포로 129
서초구,반포동,243.97,2018,2,230000,943,2,2007,서초구 사평대로12길 22
서초구,반포동,134.63,2018,5,109500,813,3,2005,서초구 서래로8길 30
서초구,잠원동,131.93,2018,1,225000,1705,1,1978,서초구 신반포로 137
서초구,반포동,141.69,2018,2,117000,826,2,2004,서초구 사평대로20길 79
서초구,반포동,170.21,2018,8,137000,805,3,2004,서초구 동광로41길 32-1
서초구,반포동,58.7,2018,10,60000,1022,9,2001,서초구 고무래로10길 16
서초구,반포동,112.96,2018,3,235300,2083,2,2018,서초구 서초중앙로 220
서초구,반포동,84.972,2018,1,170000,2001,2,2010,서초구 고무래로 35
서초구,반포동,84.96,2018,1,145000,1707,9,1987,서초구 서초중앙로29길 28
서초구,반포동,59.07,2018,1,113000,1913,3,1989,서초구 사평대로 240
서초구,반포동,134.21,2018,1,118500,883,5,2005,서초구 반포대로39길 63-8
서초구,반포동,156.29,2018,10,100000,640,1,2003,서초구 동광로 155
서초구,반포동,79.2,2018,1,58800,742,4,2002,서초구 주흥3길 17
서초구,반포동,213.39,2018,2,195000,914,1,2006,서초구 사평대로14길 12
서초구,반포동,165.446,2018,1,268000,1620,15,2009,서초구 신반포로 270
서초구,반포동,90.76,2018,2,67000,738,6,2004,서초구 주흥7길 10-32
서초구,반포동,59.91,2018,1,133000,2220,11,2000,서초구 신반포로15길 4
서초구,반포동,108.5,2018,6,86000,793,8,2002,서초구 주흥11길 40
서초구,반포동,84.63,2018,9,104000,1229,3,2003,서초구 주흥13길 38
서초구,반포동,102.09,2018,2,90000,882,4,2003,서초구 주흥17길 25
서초구,반포동,116.46,2018,2,88000,756,7,1993,서초구 고무래로10길 31
서초구,반포동,144.24,2018,6,185000,1283,1,2008,서초구 동광로43길 58
서초구,반포동,148.83,2018,4,129000,867,1,2002,서초구 사평대로16길 33
서초구,반포동,137.49,2018,2,74000,538,2,2003,서초구 서래로1길 13
서초구,반포동,133.88,2018,3,100000,747,5,2004,서초구 동광로 157
서초구,반포동,84.81,2018,5,66000,778,4,2002,서초구 주흥길 44-6
서초구,반포동,105.75,2018,1,161000,1522,3,1982,서초구 서초중앙로 206
서초구,반포동,142.11,2018,3,190000,1337,7,1986,서초구 서초중앙로 242
서초구,반포동,159.27,2018,7,142000,892,5,2001,서초구 사평대로28길 60
서초구,반포동,131.86,2018,7,92000,698,1,1994,서초구 서초중앙로31길 6
서초구,반포동,66.06,2018,5,47800,724,4,2003,서초구 사평대로8길 19
서초구,반포동,241.17,2018,2,140000,581,4,2008,서초구 사평대로26길 112
서초구,반포동,131.9025,2018,8,119000,902,6,2013,서초구 사평대로16길 54
서초구,반포동,252.48,2018,4,385000,1525,6,2006,서초구 동광로27길 67
서초구,반포동,141.63,2018,1,95000,671,5,2003,서초구 서초중앙로31길 6-11
서초구,반포동,115.92,2018,8,95000,820,6,2004,서초구 고무래로10길 13
서초구,반포동,244.89,2018,10,300000,1225,1,2007,서초구 동광로27길 84
서초구,반포동,168.98,2018,1,390000,2308,26,2016,서초구 신반포로15길 19
서초구,반포동,72.51,2018,1,192500,2655,3,1974,서초구 신반포로 32
서초구,반포동,83.4,2018,1,96000,1151,18,1994,서초구 고무래로10길 39
서초구,반포동,84.49,2018,7,72000,852,3,2002,서초구 동광로42길 4
서초구,반포동,204.3,2018,2,120000,587,2,1995,서초구 고무래로10길 34
서초구,반포동,77.28,2018,1,52000,673,5,2003,서초구 사평대로28길 55
서초구,반포동,283.76,2018,8,185000,652,5,2007,서초구 동광로27길 74
서초구,반포동,107.55,2018,2,76300,709,6,2003,서초구 서래로 5
서초구,반포동,215.06,2018,1,200000,930,6,2005,서초구 동광로27길 91
서초구,반포동,244.08,2018,1,175000,717,1,2003,서초구 동광로27길 78
서초구,반포동,122.1,2018,3,350000,2867,2,1982,서초구 신반포로15길 5
서초구,반포동,56.9,2018,1,120000,2109,6,1983,서초구 신반포로19길 6
서초구,반포동,132.94,2018,1,239000,1798,10,1978,서초구 신반포로19길 10
서초구,반포동,106.61,2018,5,110000,1032,3,1974,서초구 신반포로 27-6
서초구,반포동,45.72,2018,1,80000,1750,6,1987,서초구 사평대로28길 31
서초구,반포동,81.9,2018,1,100500,1227,7,1991,서초구 사평대로 154
서초구,반포동,88.35,2018,2,59000,668,1,2003,서초구 동광로46길 7-15
서초구,방배동,84.95,2018,2,94000,1107,15,2006,서초구 방배천로 11
서초구,방배동,244.72,2018,4,267000,1091,2,2014,서초구 사평대로12길 55
서초구,방배동,241.1,2018,10,280000,1161,4,2012,서초구 사평대로12길 45
서초구,방배동,81.63,2018,1,59900,734,5,2002,서초구 방배로40길 15-13
서초구,방배동,124.96,2018,3,87000,696,2,2004,서초구 효령로29길 76
서초구,방배동,127.2,2018,1,109000,857,9,2001,서초구 서초대로18길 6
서초구,방배동,139.12,2018,6,128000,920,6,2004,서초구 방배로34길 75
서초구,방배동,84.97,2018,1,49800,586,5,2004,서초구 도구로 47
서초구,방배동,78.56,2018,10,68500,872,6,2002,서초구 방배천로4길 36
서초구,방배동,256,2018,9,240000,938,2,2007,서초구 동광로27길 66
서초구,방배동,164.25,2018,1,160000,974,2,2003,서초구 서초대로34길 34
서초구,방배동,124.95,2018,8,88000,704,9,2003,서초구 도구로 73
서초구,방배동,84.91,2018,1,94000,1107,1,1992,서초구 효령로 84
서초구,방배동,213.54,2018,3,117000,548,5,2002,서초구 방배로1길 15
서초구,방배동,157.559,2018,1,175000,1111,16,2004,서초구 방배로 278
서초구,방배동,84.87,2018,2,80000,943,8,1996,서초구 청두곶길 14
서초구,방배동,84.94,2018,1,89000,1048,9,2006,서초구 동작대로 108
서초구,방배동,127.61,2018,1,130500,1023,10,2004,서초구 남부순환로 2311-12
서초구,방배동,181.481,2018,6,143000,788,5,1977,서초구 동광로19길 51
서초구,방배동,244.68,2018,6,205000,838,2,2002,서초구 방배로28길 80
서초구,방배동,163.23,2018,1,110000,674,5,1998,서초구 효령로36길 28
서초구,방배동,216.2766,2018,1,215000,994,12,2013,서초구 방배천로18길 11
서초구,방배동,141.66,2018,9,156000,1101,4,2002,서초구 방배로18길 103
서초구,방배동,244.71,2018,4,215000,879,4,2002,서초구 방배로18길 91
서초구,방배동,239.33,2018,3,196000,819,4,2003,서초구 방배로28길 63
서초구,방배동,169.08,2018,1,143000,846,21,2006,서초구 동광로1길 112
서초구,방배동,114.46,2018,2,76000,664,5,2006,서초구 효령로4길 10
서초구,방배동,179.19,2018,6,267000,1490,2,2014,서초구 동광로32길 8
서초구,방배동,183.13,2018,1,230000,1256,4,2015,서초구 방배로34길 109
서초구,방배동,231.07,2018,4,162500,703,4,2003,서초구 동광로33길 39
서초구,방배동,149.91,2018,1,112000,747,7,2010,서초구 방배중앙로 204
서초구,방배동,84.86,2018,5,70000,825,4,2003,서초구 효령로23길 31
서초구,방배동,107.62,2018,1,110500,1027,3,2005,서초구 동광로28길 23
서초구,방배동,146.84,2018,8,89000,606,5,2004,서초구 남부순환로297나길 13
서초구,방배동,128.11,2018,6,103000,804,3,2006,서초구 방배로11길 35
서초구,방배동,59.94,2018,1,90000,1502,8,1999,서초구 서초대로1길 30
서초구,방배동,164.16,2018,2,163000,993,6,2004,서초구 서초대로33길 22
서초구,방배동,84.94,2018,1,124500,1466,20,2001,서초구 서초대로1길 34
서초구,방배동,198.5315,2018,1,234000,1179,8,2006,서초구 동광로 89-5
서초구,방배동,122.825,2018,3,155000,1262,7,2004,서초구 방배중앙로21길 55
서초구,방배동,145.76,2018,2,85000,583,3,2005,서초구 방배로18길 57-13
서초구,방배동,185.02,2018,7,95000,513,5,2005,서초구 방배로32길 47-21
서초구,방배동,244.24,2018,9,195000,798,3,2003,서초구 동광로24길 15-4
서초구,방배동,84.76,2018,1,77000,908,3,1992,서초구 효령로4길 56-29
서초구,방배동,29.6,2018,1,35000,1182,20,2005,서초구 서초대로 17
서초구,방배동,101.59,2018,8,118000,1162,5,2003,서초구 방배로32길 17-16
서초구,방배동,109.73,2018,8,119000,1084,1,2003,서초구 방배로34길 20
서초구,방배동,121.65,2018,9,132000,1085,2,2004,서초구 방배로30길 41
서초구,방배동,172.28,2018,8,148000,859,4,2004,서초구 동광로28길 15
서초구,방배동,216.15,2018,3,245000,1133,6,2002,서초구 방배로28길 90
서초구,방배동,125.79,2018,1,105000,835,13,2006,서초구 서초대로 3-4
서초구,방배동,103.34,2018,1,109000,1055,15,2005,서초구 남부순환로 2183
서초구,방배동,113.36,2018,4,139000,1226,1,2009,서초구 방배로32길 71
서초구,방배동,204.41,2018,1,229000,1120,9,2009,서초구 방배로26길 41
서초구,방배동,101.76,2018,5,66500,653,2,2002,서초구 효령로5길 9
서초구,방배동,84.94,2018,2,92000,1083,3,2006,서초구 방배로19길 67
서초구,방배동,243.88,2018,1,172500,707,5,1996,서초구 방배로32길 50
서초구,방배동,124.86,2018,1,77300,619,3,2003,서초구 도구로 55
서초구,방배동,164.43,2018,6,119000,724,13,2003,서초구 방배로1길 9
서초구,방배동,164.97,2018,1,177000,1073,4,1983,서초구 방배로 270
서초구,방배동,74.16,2018,1,74900,1010,5,2000,서초구 서초대로23길 74
서초구,방배동,157.56,2018,2,153000,971,3,2006,서초구 동광로3길 18
서초구,방배동,149.225,2018,1,125000,838,5,2004,서초구 방배중앙로 207-10
서초구,방배동,84.83,2018,1,70000,825,4,2007,서초구 방배로13길 18
서초구,방배동,197.91,2018,2,170000,859,2,2003,서초구 서초대로33길 52
서초구,방배동,108.98,2018,3,96000,881,5,2005,서초구 효령로2길 87
서초구,방배동,108.98,2018,3,100000,918,3,2005,서초구 효령로2길 73
서초구,방배동,233.99,2018,7,320000,1368,6,2005,서초구 동광로27길 29-6
서초구,방배동,122.785,2018,1,116000,945,7,2008,서초구 명달로1길 51
서초구,방배동,84.95,2018,1,90000,1059,9,1991,서초구 방배선행길 1
서초구,방배동,67.47,2018,1,79000,1171,10,1988,서초구 방배로2길 24-5
서초구,방배동,51.84,2018,1,63000,1215,5,1988,서초구 방배로2길 24-6
서초구,방배동,194.92,2018,2,170000,872,5,2003,서초구 방배로18길 67
서초구,방배동,118.09,2018,12,95000,804,2,2001,서초구 서초대로25길 88
서초구,방배동,84.7,2018,8,90000,1063,4,2001,서초구 효령로33길 66-31
서초구,방배동,162.8,2018,2,140000,860,5,2002,서초구 방배로 63
서초구,방배동,111.32,2018,2,78000,701,8,2002,서초구 남부순환로287길 7
서초구,방배동,182.27,2018,1,195000,1070,2,2008,서초구 사평대로6길 42-9
서초구,방배동,244.89,2018,8,250000,1021,4,2004,서초구 사평대로12길 75
서초구,방배동,84.95,2018,1,119500,1407,14,2005,서초구 서초대로26길 19
서초구,방배동,121.269,2018,2,119000,981,2,2005,서초구 효령로26길 15
서초구,방배동,112.03,2018,4,79000,705,1,2001,서초구 서초대로33길 67
서초구,방배동,201.21,2018,8,179500,892,2,2005,서초구 방배로34길 102
서초구,방배동,114.94,2018,1,94000,818,1,2003,서초구 방배선행길 2
서초구,방배동,151.54,2018,1,149500,987,2,1981,서초구 효령로34길 79
서초구,방배동,116.13,2018,1,119000,1025,9,1975,서초구 방배로43길 21
서초구,방배동,80.33,2018,1,85500,1064,12,1975,서초구 방배로43길 5
서초구,방배동,127.94,2018,1,123000,961,9,1976,서초구 방배로43길 30
서초구,방배동,131.41,2018,1,120000,913,12,1976,서초구 방배로43길 2
서초구,방배동,129.76,2018,1,138000,1064,8,1976,서초구 방배로45길 2
서초구,방배동,181.6,2018,1,137500,757,5,1976,서초구 방배로45길 27
서초구,방배동,84.87,2018,3,80000,943,6,1998,서초구 방배로3길 10-3
서초구,방배동,92.93,2018,2,82000,882,9,2003,서초구 명달로 33
서초구,방배동,139.57,2018,3,94300,676,1,2003,서초구 서초대로29길 22-15
서초구,방배동,164.73,2018,1,156000,947,2,2004,서초구 서초대로33길 84-8
서초구,방배동,136.87,2018,6,131000,957,1,2004,서초구 서초대로33길 84-24
서초구,방배동,111.02,2018,3,107000,964,4,2004,서초구 서초대로33길 84-28
서초구,방배동,59.97,2018,1,107400,1791,5,2010,서초구 효령로33길 50
서초구,방배동,59.4,2018,1,69500,1170,3,2002,서초구 명달로 15
서초구,방배동,59.49,2018,1,77500,1303,5,2017,서초구 효령로 89
서초구,방배동,101.83,2018,1,89000,874,2,2003,서초구 남부순환로289길 16
서초구,방배동,121.78,2018,1,85000,698,3,2005,서초구 서초대로23길 93
서초구,방배동,244.72,2018,2,220000,899,1,2004,서초구 동광로30길 23
서초구,방배동,166.223,2018,4,110000,662,6,2006,서초구 서초대로 12
서초구,방배동,181.39,2018,1,210000,1158,4,1997,서초구 방배중앙로 51
서초구,방배동,128.4,2018,1,105000,818,9,2003,서초구 효령로34길 92
서초구,방배동,139.74,2018,1,145000,1038,6,1981,서초구 효령로 164
서초구,방배동,132.731,2018,1,87000,655,3,2004,서초구 효령로34길 39
서초구,방배동,196.31,2018,3,215000,1095,6,2005,서초구 방배로32길 67-10
서초구,방배동,82.71,2018,10,111500,1348,9,2001,서초구 효령로 48
서초구,방배동,84.97,2018,1,69500,818,3,2006,서초구 효령로 41
서초구,방배동,155.4471,2018,1,138000,888,9,2006,서초구 방배로37길 26-9
서초구,방배동,114.28,2018,2,139000,1216,2,2013,서초구 방배로32길 109
서초구,방배동,84.6,2018,4,140000,1655,2,1999,서초구 방배중앙로9길 29
서초구,방배동,220.67,2018,1,156000,707,7,1999,서초구 사평대로6길 118
서초구,방배동,98.96,2018,9,103000,1041,8,1998,서초구 서초대로23길 64
서초구,방배동,67.56,2018,1,73500,1088,3,2003,서초구 도구로9길 30
서초구,방배동,108.1,2018,1,103000,953,6,2002,서초구 방배천로 120-1
서초구,방배동,261.49,2018,2,134000,512,9,1994,서초구 명달로 5-103
서초구,방배동,243.71,2018,2,180000,739,1,1999,서초구 서초대로25길 76
서초구,방배동,243.78,2018,5,200000,820,2,1999,서초구 서초대로25길 80
서초구,방배동,84.286,2018,9,90000,1068,2,2006,서초구 동광로 62
서초구,방배동,136.38,2018,1,139500,1023,5,1985,서초구 방배로 14
서초구,방배동,244.84,2018,3,153500,627,15,2001,서초구 남부순환로291길 5
서초구,방배동,96.45,2018,1,77200,800,2,2003,서초구 방배로32길 67-7
서초구,방배동,102.8,2018,7,87500,851,6,2004,서초구 방배로11길 17
서초구,방배동,84.67,2018,5,78000,921,5,2004,서초구 효령로4길 13
서초구,방배동,244.85,2018,11,182000,743,5,2001,서초구 서초대로33길 84-5
서초구,방배동,139.045,2018,1,120000,863,2,2012,서초구 방배로34길 17
서초구,방배동,84.6,2018,7,75000,887,2,2004,서초구 효령로23길 82
서초구,방배동,242.22,2018,11,165000,681,1,2001,서초구 방배로32길 112
서초구,방배동,178.47,2018,1,148000,829,3,2004,서초구 동광로 116
서초구,방배동,86.56,2018,3,63000,728,3,2003,서초구 동광로1길 84
서초구,방배동,73.25,2018,1,76000,1038,6,2004,서초구 방배로30길 84
서초구,방배동,231.13,2018,4,167500,725,3,1994,서초구 동광로32길 60
서초구,방배동,43.93,2018,2,38500,876,9,2004,서초구 방배로33길 29
서초구,방배동,84.68,2018,1,99000,1169,22,2006,서초구 동작대로 112
서초구,방배동,97.342,2018,1,120000,1233,10,2005,서초구 서초대로1길 2
서초구,방배동,205.35,2018,2,100000,487,3,1994,서초구 방배로 12
서초구,방배동,186.53,2018,1,165000,885,12,2001,서초구 방배로 249
서초구,방배동,133.31,2018,2,148000,1110,21,2001,서초구 방배로 239
서초구,방배동,93.29,2018,3,84000,900,6,2002,서초구 동광로4길 15
서초구,방배동,163.588,2018,1,168000,1027,4,2005,서초구 서초대로 156
서초구,방배동,212.48,2018,3,87000,409,1,2003,서초구 방배로34길 86
서초구,서초동,82.34,2018,6,66500,808,5,2007,서초구 서리풀길 14
서초구,서초동,120.56,2018,4,95000,788,4,2004,서초구 명달로22길 64
서초구,서초동,112.35,2018,2,82300,733,2,2004,서초구 명달로22길 42
서초구,서초동,20.998,2018,1,23500,1119,7,2014,서초구 효령로77길 30
서초구,서초동,27.64,2018,2,39000,1411,11,2014,서초구 강남대로55길 9-7
서초구,서초동,84.43,2018,3,82900,982,14,2005,서초구 강남대로 455
서초구,서초동,145.86,2018,11,110000,754,3,2001,서초구 명달로22길 45
서초구,서초동,84.95,2018,8,111000,1307,13,2006,서초구 반포대로10길 42
서초구,서초동,100.98,2018,4,63000,624,5,2003,서초구 명달로22길 63
서초구,서초동,84.998,2018,7,103000,1212,7,2006,서초구 효령로67길 35
서초구,서초동,83.4,2018,8,64700,776,4,2004,서초구 반포대로3길 49
서초구,서초동,49.92,2018,1,46800,938,6,2003,서초구 서초중앙로22길 25
서초구,서초동,84.991,2018,1,97000,1141,7,2004,서초구 서초대로64길 36
서초구,서초동,149.59,2018,3,100000,668,14,1999,서초구 효령로 335
서초구,서초동,243.346,2018,3,350000,1438,14,2005,서초구 효령로46길 21
서초구,서초동,244.98,2018,1,285000,1163,10,2005,서초구 명달로 91
서초구,서초동,136.02,2018,1,124000,912,12,2006,서초구 서초중앙로2길 21
서초구,서초동,171.036,2018,3,160000,935,6,2005,서초구 반포대로7길 45
서초구,서초동,181.32,2018,1,116000,640,5,1996,서초구 서초대로 350
서초구,서초동,76.07,2018,10,56000,736,3,2008,서초구 반포대로19길 9-26
서초구,서초동,84.9,2018,1,92000,1084,9,2002,서초구 효령로74길 57
서초구,서초동,84.9,2018,1,105000,1237,7,2002,서초구 서운로9길 63
서초구,서초동,100.39,2018,1,106000,1056,15,2006,서초구 서초대로 240
서초구,서초동,78.63,2018,9,85000,1081,5,2005,서초구 강남대로39길 5
서초구,서초동,84.96,2018,1,80000,942,10,1995,서초구 효령로67길 52
서초구,서초동,148.08,2018,1,125000,844,4,2006,서초구 사임당로17길 80
서초구,서초동,180.27,2018,7,128500,713,4,2005,서초구 명달로6길 24
서초구,서초동,133.14,2018,2,119000,894,5,2005,서초구 남부순환로317길 34
서초구,서초동,147.07,2018,3,126250,858,5,2005,서초구 반포대로21길 67
서초구,서초동,59.9958,2018,1,125000,2083,4,2009,서초구 서운로 221
서초구,서초동,83.6,2018,1,158000,1890,19,2016,서초구 서운로 107
서초구,서초동,84.17,2018,6,160750,1910,12,2018,서초구 서운로 104
서초구,서초동,45.255,2018,1,34500,762,9,2003,서초구 서초중앙로 26
