구,전용면적,년,월,거래금액,면적금액,층,건축년도,도로명
강동구,83.38,2019,7,39000 ,468 ,5,2003,명일로24길 11-9
강동구,83.38,2019,11,39000 ,468 ,2,2003,명일로24길 11-9
강동구,84.85,2019,4,48000 ,566 ,12,2004,양재대로112길 77
강동구,84.85,2019,7,50000 ,589 ,4,2004,양재대로112길 77
강동구,84.94,2019,7,40500 ,477 ,12,2006,진황도로 100
강동구,59.97,2019,9,36500 ,609 ,7,2006,진황도로 100
강동구,84.94,2019,9,41500 ,489 ,4,2006,진황도로 100
강동구,59.97,2019,11,36500 ,609 ,4,2006,진황도로 100
강동구,84.14,2019,3,40000 ,475 ,3,2004,명일로 222
강동구,84.14,2019,10,46000 ,547 ,3,2004,명일로 222
강동구,74.75,2019,7,43400 ,581 ,4,2001,진황도로49길 34
강동구,72.41,2019,9,44500 ,615 ,6,2001,성안로 176
강동구,72.41,2019,10,43900 ,606 ,7,2001,성안로 176
강동구,72.41,2019,10,44700 ,617 ,5,2001,성안로 176
강동구,72.41,2019,11,46700 ,645 ,16,2001,성안로 176
강동구,72.41,2019,11,46400 ,641 ,7,2001,성안로 176
강동구,67.14,2019,11,40300 ,600 ,17,2001,성안로 176
강동구,72.41,2019,11,45700 ,631 ,13,2001,성안로 176
강동구,72.41,2019,11,43250 ,597 ,3,2001,성안로 176
강동구,72.41,2019,12,47500 ,656 ,15,2001,성안로 176
강동구,72.41,2019,12,48700 ,673 ,11,2001,성안로 176
강동구,81.54,2019,2,52000 ,638 ,9,1989,천중로49길 58
강동구,81.63,2019,5,51900 ,636 ,7,1989,천중로49길 58
강동구,81.63,2019,7,52500 ,643 ,5,1989,천중로49길 58
강동구,81.63,2019,7,51500 ,631 ,6,1989,천중로49길 58
강동구,81.54,2019,9,55000 ,675 ,8,1989,천중로49길 58
강동구,81.63,2019,10,54000 ,662 ,3,1989,천중로49길 58
강동구,81.63,2019,10,54000 ,662 ,7,1989,천중로49길 58
강동구,81.54,2019,10,55000 ,675 ,3,1989,천중로49길 58
강동구,81.54,2019,10,55000 ,675 ,2,1989,천중로49길 58
강동구,81.54,2019,11,59700 ,732 ,8,1989,천중로49길 58
강동구,81.63,2019,11,57500 ,704 ,3,1989,천중로49길 58
강동구,81.54,2019,11,55500 ,681 ,3,1989,천중로49길 58
강동구,81.63,2019,12,57600 ,706 ,2,1989,천중로49길 58
강동구,83.8,2019,12,47000 ,561 ,4,2005,진황도로49길 60
강동구,84.87,2019,6,59000 ,695 ,12,1996,천호대로 1231
강동구,84.87,2019,6,63000 ,742 ,12,1996,천호대로 1231
강동구,59.85,2019,6,51800 ,865 ,5,1996,천호대로 1231
강동구,59.88,2019,6,54000 ,902 ,16,1996,천호대로 1231
강동구,84.87,2019,7,56000 ,660 ,2,1996,천호대로 1231
강동구,59.85,2019,8,52800 ,882 ,8,1996,천호대로 1231
강동구,59.79,2019,8,52300 ,875 ,18,1996,천호대로 1231
강동구,84.63,2019,9,64800 ,766 ,5,1996,천호대로 1231
강동구,59.88,2019,9,51000 ,852 ,7,1996,천호대로 1231
강동구,84.87,2019,9,65700 ,774 ,16,1996,천호대로 1231
강동구,84.87,2019,10,64900 ,765 ,18,1996,천호대로 1231
강동구,84.87,2019,11,65000 ,766 ,18,1996,천호대로 1231
강동구,84.87,2019,11,66000 ,778 ,8,1996,천호대로 1231
강동구,59.98,2019,11,53500 ,892 ,9,1996,천호대로 1231
강동구,84.96,2019,11,62500 ,736 ,2,1996,천호대로 1231
강동구,59.79,2019,12,54000 ,903 ,9,1996,천호대로 1231
강동구,59.88,2019,12,55000 ,919 ,4,1996,천호대로 1231
강동구,59.94,2019,12,54500 ,909 ,8,1996,천호대로 1231
강동구,84.87,2019,12,60800 ,716 ,1,1996,천호대로 1231
강동구,59.85,2019,12,55500 ,927 ,4,1996,천호대로 1231
강동구,84.87,2019,12,64000 ,754 ,2,1996,천호대로 1231
강동구,59.88,2019,12,55750 ,931 ,4,1996,천호대로 1231
강동구,59.88,2019,12,57500 ,960 ,5,1996,천호대로 1231
강동구,59.88,2019,12,60000 ,1002 ,5,1996,천호대로 1231
강동구,16.959,2019,1,10400 ,613 ,5,2012,천중로53길 6
강동구,16.959,2019,4,11500 ,678 ,4,2012,천중로53길 6
강동구,16.959,2019,4,12500 ,737 ,10,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,9,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,9,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,14,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,9,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,10,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,10,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,7,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,8,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,9,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,6,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,6,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,5,2012,천중로53길 6
강동구,16.959,2019,10,13000 ,767 ,2,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,15,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,15,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,9,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,13,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,13,2012,천중로53길 6
강동구,16.959,2019,10,13900 ,820 ,15,2012,천중로53길 6
강동구,16.959,2019,10,13300 ,784 ,7,2012,천중로53길 6
강동구,16.959,2019,10,13000 ,767 ,2,2012,천중로53길 6
강동구,16.959,2019,10,13900 ,820 ,12,2012,천중로53길 6
강동구,16.959,2019,10,13900 ,820 ,12,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,12,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,11,2012,천중로53길 6
강동구,16.959,2019,10,13600 ,802 ,11,2012,천중로53길 6
강동구,16.959,2019,10,13900 ,820 ,10,2012,천중로53길 6
강동구,16.959,2019,12,11900 ,702 ,11,2012,천중로53길 6
강동구,16.959,2019,12,11500 ,678 ,12,2012,천중로53길 6
강동구,16.959,2019,12,12500 ,737 ,6,2012,천중로53길 6
강동구,13.109,2019,1,9200 ,702 ,5,2012,천중로49가길 56
강동구,17.045,2019,4,12700 ,745 ,4,2012,천중로49가길 56
강동구,17.045,2019,4,12700 ,745 ,4,2012,천중로49가길 56
강동구,17.045,2019,4,12700 ,745 ,4,2012,천중로49가길 56
강동구,17.045,2019,4,12700 ,745 ,4,2012,천중로49가길 56
강동구,17.045,2019,4,12700 ,745 ,4,2012,천중로49가길 56
강동구,14.468,2019,5,9500 ,657 ,4,2012,천중로49가길 56
강동구,14.468,2019,9,8900 ,615 ,4,2012,천중로49가길 56
강동구,14.468,2019,10,9000 ,622 ,3,2012,천중로49가길 56
강동구,14.468,2019,10,9300 ,643 ,2,2012,천중로49가길 56
강동구,14.468,2019,10,8900 ,615 ,1,2012,천중로49가길 56
강동구,17.092,2019,10,12900 ,755 ,6,2012,천중로49가길 56
강동구,16.35,2019,10,10500 ,642 ,1,2012,천중로49가길 56
강동구,18.528,2019,10,13700 ,739 ,6,2012,천중로49가길 56
강동구,13.773,2019,10,10300 ,748 ,5,2012,천중로49가길 56
강동구,13.773,2019,10,10300 ,748 ,5,2012,천중로49가길 56
강동구,13.773,2019,10,10300 ,748 ,5,2012,천중로49가길 56
강동구,13.773,2019,10,10300 ,748 ,5,2012,천중로49가길 56
강동구,17.045,2019,10,12700 ,745 ,4,2012,천중로49가길 56
강동구,14.468,2019,10,9700 ,670 ,3,2012,천중로49가길 56
강동구,17.508,2019,10,11900 ,680 ,2,2012,천중로49가길 56
강동구,13.773,2019,10,10300 ,748 ,5,2012,천중로49가길 56
강동구,13.773,2019,12,9500 ,690 ,5,2012,천중로49가길 56
강동구,14.468,2019,12,9500 ,657 ,1,2012,천중로49가길 56
강동구,83.24,2019,10,44650 ,536 ,5,2005,천호대로197길 84
강동구,83.27,2019,12,45000 ,540 ,2,2005,천호대로197길 84
강동구,84.05,2019,3,50000 ,595 ,5,2002,천중로44길 40
강동구,84.05,2019,3,43000 ,512 ,1,2002,천중로44길 40
강동구,76.66,2019,4,43500 ,567 ,7,2002,천중로44길 40
강동구,76.72,2019,8,49800 ,649 ,6,2002,천중로44길 40
강동구,83.94,2019,10,52000 ,619 ,1,2002,천중로44길 40
강동구,84.05,2019,12,53000 ,631 ,10,2002,천중로44길 40
강동구,63.42,2019,7,39500 ,623 ,1,2004,진황도로 151-5
강동구,63.42,2019,9,45500 ,717 ,3,2004,진황도로 151-5
강동구,84.87,2019,11,51000 ,601 ,9,2004,진황도로 151-5
강동구,84.62,2019,10,58000 ,685 ,6,2004,풍성로61길 10-8
강동구,84.94,2019,12,57500 ,677 ,4,2004,풍성로61길 10-8
강동구,84.98,2019,4,58000 ,683 ,2,2012,양재대로96길 26
강동구,84.98,2019,10,68000 ,800 ,7,2012,양재대로96길 26
강동구,84.99,2019,12,64500 ,759 ,10,2012,양재대로96길 26
강동구,83.97,2019,12,59500 ,709 ,2,2004,천호대로 1156-12
강동구,84.75,2019,2,60000 ,708 ,2,2004,양재대로102길 11
강동구,84.77,2019,7,64000 ,755 ,15,2004,양재대로102길 11
강동구,83.07,2019,6,42400 ,510 ,6,2004,양재대로98길 26
강동구,54.22,2019,8,46500 ,858 ,4,1992,진황도로61길 18
강동구,48.1,2019,8,41200 ,857 ,6,1992,진황도로61길 18
강동구,48.1,2019,10,38900 ,809 ,8,1992,진황도로61길 18
강동구,53.98,2019,12,44600 ,826 ,6,1992,진황도로61길 18
강동구,68.54,2019,8,43700 ,638 ,7,2004,천호대로188길 26
강동구,83.47,2019,8,55000 ,659 ,11,2004,천호대로188길 26
강동구,68.54,2019,10,40000 ,584 ,2,2004,천호대로188길 26
강동구,58.9,2019,12,35800 ,608 ,4,2009,명일로13길 38
강동구,50.84,2019,1,123500 ,2429 ,2,1980,양재대로 1340
강동구,88.43,2019,1,150000 ,1696 ,4,1980,양재대로 1340
강동구,50.84,2019,3,115000 ,2262 ,1,1980,양재대로 1340
강동구,50.84,2019,3,123000 ,2419 ,1,1980,양재대로 1340
강동구,58.08,2019,4,126500 ,2178 ,3,1980,양재대로 1340
강동구,50.84,2019,5,126000 ,2478 ,3,1980,양재대로 1340
강동구,79.93,2019,5,138000 ,1727 ,4,1980,양재대로 1340
강동구,80.03,2019,5,135000 ,1687 ,5,1980,양재대로 1340
강동구,58.21,2019,5,128500 ,2208 ,1,1980,양재대로 1340
강동구,88.26,2019,6,156000 ,1768 ,2,1980,양재대로 1340
강동구,80.03,2019,6,136000 ,1699 ,3,1980,양재대로 1340
강동구,80.03,2019,6,141500 ,1768 ,2,1980,양재대로 1340
강동구,80.03,2019,7,149000 ,1862 ,2,1980,양재대로 1340
강동구,25.52,2019,7,104500 ,4095 ,3,1980,양재대로 1340
강동구,58.08,2019,7,134000 ,2307 ,2,1980,양재대로 1340
강동구,58.21,2019,8,134000 ,2302 ,1,1980,양재대로 1340
강동구,79.93,2019,8,140000 ,1752 ,3,1980,양재대로 1340
강동구,50.84,2019,8,134000 ,2636 ,4,1980,양재대로 1340
강동구,88.26,2019,8,163000 ,1847 ,4,1980,양재대로 1340
강동구,58.21,2019,8,137000 ,2354 ,5,1980,양재대로 1340
강동구,58.88,2019,8,136500 ,2318 ,2,1980,양재대로 1340
강동구,80.03,2019,8,140000 ,1749 ,5,1980,양재대로 1340
강동구,25.52,2019,8,105000 ,4114 ,1,1980,양재대로 1340
강동구,88.43,2019,8,156000 ,1764 ,5,1980,양재대로 1340
강동구,58.08,2019,8,136000 ,2342 ,5,1980,양재대로 1340
강동구,58.21,2019,9,140000 ,2405 ,2,1980,양재대로 1340
강동구,79.93,2019,9,146000 ,1827 ,5,1980,양재대로 1340
강동구,79.93,2019,9,150000 ,1877 ,5,1980,양재대로 1340
강동구,50.84,2019,9,136000 ,2675 ,2,1980,양재대로 1340
강동구,79.93,2019,9,152000 ,1902 ,4,1980,양재대로 1340
강동구,58.21,2019,9,145000 ,2491 ,5,1980,양재대로 1340
강동구,79.93,2019,10,155000 ,1939 ,5,1980,양재대로 1340
강동구,58.21,2019,10,150000 ,2577 ,4,1980,양재대로 1340
강동구,58.21,2019,10,142000 ,2439 ,2,1980,양재대로 1340
강동구,50.84,2019,11,151000 ,2970 ,1,1980,양재대로 1340
강동구,50.84,2019,11,151000 ,2970 ,1,1980,양재대로 1340
강동구,79.93,2019,11,165000 ,2064 ,4,1980,양재대로 1340
강동구,88.43,2019,12,186000 ,2103 ,5,1980,양재대로 1340
강동구,88.26,2019,1,140000 ,1586 ,4,1980,양재대로 1340
강동구,50.84,2019,1,124000 ,2439 ,4,1980,양재대로 1340
강동구,88.26,2019,1,139800 ,1584 ,5,1980,양재대로 1340
강동구,88.43,2019,1,140000 ,1583 ,2,1980,양재대로 1340
강동구,51.67,2019,2,122000 ,2361 ,4,1980,양재대로 1340
강동구,51.67,2019,3,116000 ,2245 ,5,1980,양재대로 1340
강동구,50.84,2019,5,126000 ,2478 ,3,1980,양재대로 1340
강동구,79.93,2019,6,138000 ,1727 ,4,1980,양재대로 1340
강동구,50.84,2019,6,126000 ,2478 ,2,1980,양재대로 1340
강동구,50.84,2019,6,130000 ,2557 ,2,1980,양재대로 1340
강동구,79.93,2019,7,145000 ,1814 ,3,1980,양재대로 1340
강동구,80.03,2019,7,143500 ,1793 ,2,1980,양재대로 1340
강동구,88.43,2019,8,161000 ,1821 ,5,1980,양재대로 1340
강동구,79.93,2019,9,147000 ,1839 ,4,1980,양재대로 1340
강동구,80.03,2019,10,151000 ,1887 ,2,1980,양재대로 1340
강동구,79.93,2019,10,165500 ,2071 ,2,1980,양재대로 1340
강동구,88.43,2019,10,168000 ,1900 ,5,1980,양재대로 1340
강동구,80.03,2019,10,158000 ,1974 ,2,1980,양재대로 1340
강동구,88.26,2019,10,170000 ,1926 ,3,1980,양재대로 1340
강동구,80.03,2019,11,180000 ,2249 ,5,1980,양재대로 1340
강동구,70.87,2019,2,123000 ,1736 ,2,1980,양재대로 1340
강동구,99.61,2019,4,148000 ,1486 ,9,1980,양재대로 1340
강동구,70.87,2019,4,125000 ,1764 ,2,1980,양재대로 1340
강동구,99.61,2019,4,145000 ,1456 ,5,1980,양재대로 1340
강동구,96.75,2019,4,136000 ,1406 ,9,1980,양재대로 1340
강동구,99.61,2019,4,154000 ,1546 ,8,1980,양재대로 1340
강동구,96.75,2019,5,136000 ,1406 ,2,1980,양재대로 1340
강동구,96.75,2019,5,138500 ,1432 ,9,1980,양재대로 1340
강동구,96.75,2019,5,137300 ,1419 ,9,1980,양재대로 1340
강동구,99.61,2019,5,151500 ,1521 ,1,1980,양재대로 1340
강동구,99.61,2019,6,158000 ,1586 ,5,1980,양재대로 1340
강동구,99.61,2019,7,159000 ,1596 ,8,1980,양재대로 1340
강동구,99.61,2019,8,154000 ,1546 ,6,1980,양재대로 1340
강동구,96.75,2019,8,165000 ,1705 ,6,1980,양재대로 1340
강동구,96.75,2019,8,146500 ,1514 ,9,1980,양재대로 1340
강동구,96.75,2019,8,140500 ,1452 ,7,1980,양재대로 1340
강동구,98.66,2019,8,138500 ,1404 ,1,1980,양재대로 1340
강동구,96.75,2019,8,147000 ,1519 ,6,1980,양재대로 1340
강동구,70.87,2019,8,135000 ,1905 ,4,1980,양재대로 1340
강동구,99.61,2019,8,161000 ,1616 ,9,1980,양재대로 1340
강동구,96.75,2019,8,145000 ,1499 ,4,1980,양재대로 1340
강동구,70.87,2019,9,145000 ,2046 ,2,1980,양재대로 1340
강동구,99.61,2019,9,150000 ,1506 ,5,1980,양재대로 1340
강동구,70.87,2019,10,145500 ,2053 ,4,1980,양재대로 1340
강동구,70.87,2019,10,146000 ,2060 ,4,1980,양재대로 1340
강동구,96.75,2019,10,160000 ,1654 ,7,1980,양재대로 1340
강동구,72.27,2019,10,149000 ,2062 ,1,1980,양재대로 1340
강동구,70.87,2019,11,143000 ,2018 ,2,1980,양재대로 1340
강동구,99.61,2019,11,178000 ,1787 ,4,1980,양재대로 1340
강동구,99.61,2019,11,170000 ,1707 ,2,1980,양재대로 1340
강동구,96.75,2019,11,165000 ,1705 ,4,1980,양재대로 1340
강동구,99.61,2019,11,164000 ,1646 ,3,1980,양재대로 1340
강동구,99.61,2019,1,139500 ,1400 ,5,1980,양재대로 1340
강동구,99.61,2019,1,155000 ,1556 ,6,1980,양재대로 1340
강동구,99.61,2019,1,139000 ,1395 ,2,1980,양재대로 1340
강동구,99.61,2019,1,139000 ,1395 ,1,1980,양재대로 1340
강동구,71.58,2019,1,123500 ,1725 ,5,1980,양재대로 1340
강동구,97.72,2019,1,135000 ,1381 ,5,1980,양재대로 1340
강동구,99.61,2019,2,148000 ,1486 ,1,1980,양재대로 1340
강동구,99.61,2019,3,145000 ,1456 ,3,1980,양재대로 1340
강동구,71.58,2019,3,116000 ,1621 ,3,1980,양재대로 1340
강동구,99.61,2019,3,139000 ,1395 ,2,1980,양재대로 1340
강동구,97.72,2019,3,125000 ,1279 ,7,1980,양재대로 1340
강동구,99.61,2019,3,140000 ,1405 ,1,1980,양재대로 1340
강동구,99.61,2019,4,146000 ,1466 ,4,1980,양재대로 1340
강동구,99.61,2019,4,149700 ,1503 ,6,1980,양재대로 1340
강동구,99.61,2019,4,138000 ,1385 ,8,1980,양재대로 1340
강동구,99.61,2019,4,150000 ,1506 ,10,1980,양재대로 1340
강동구,99.61,2019,4,148000 ,1486 ,10,1980,양재대로 1340
강동구,97.72,2019,4,137000 ,1402 ,7,1980,양재대로 1340
강동구,78.24,2019,4,128500 ,1642 ,3,1980,양재대로 1340
강동구,99.61,2019,5,149000 ,1496 ,10,1980,양재대로 1340
강동구,97.72,2019,5,134700 ,1378 ,3,1980,양재대로 1340
강동구,99.61,2019,5,155000 ,1556 ,2,1980,양재대로 1340
강동구,99.61,2019,5,179000 ,1797 ,7,1980,양재대로 1340
강동구,71.58,2019,5,127000 ,1774 ,9,1980,양재대로 1340
강동구,99.61,2019,5,149000 ,1496 ,5,1980,양재대로 1340
강동구,97.72,2019,5,133000 ,1361 ,1,1980,양재대로 1340
강동구,78.24,2019,5,128250 ,1639 ,4,1980,양재대로 1340
강동구,78.24,2019,5,130000 ,1662 ,1,1980,양재대로 1340
강동구,99.61,2019,5,151500 ,1521 ,2,1980,양재대로 1340
강동구,97.72,2019,6,139000 ,1422 ,9,1980,양재대로 1340
강동구,97.72,2019,6,138000 ,1412 ,9,1980,양재대로 1340
강동구,99.61,2019,6,154000 ,1546 ,6,1980,양재대로 1340
강동구,78.24,2019,6,137000 ,1751 ,8,1980,양재대로 1340
강동구,99.61,2019,6,152500 ,1531 ,5,1980,양재대로 1340
강동구,99.61,2019,6,160000 ,1606 ,8,1980,양재대로 1340
강동구,78.24,2019,7,137000 ,1751 ,10,1980,양재대로 1340
강동구,99.61,2019,7,157000 ,1576 ,3,1980,양재대로 1340
강동구,99.61,2019,7,155000 ,1556 ,4,1980,양재대로 1340
강동구,99.61,2019,7,151500 ,1521 ,1,1980,양재대로 1340
강동구,99.61,2019,8,158000 ,1586 ,2,1980,양재대로 1340
강동구,71.58,2019,8,132500 ,1851 ,7,1980,양재대로 1340
강동구,99.61,2019,8,161000 ,1616 ,4,1980,양재대로 1340
강동구,71.58,2019,8,135000 ,1886 ,9,1980,양재대로 1340
강동구,97.72,2019,8,144500 ,1479 ,6,1980,양재대로 1340
강동구,99.61,2019,8,161000 ,1616 ,2,1980,양재대로 1340
강동구,99.61,2019,8,165000 ,1656 ,9,1980,양재대로 1340
강동구,71.58,2019,8,134000 ,1872 ,1,1980,양재대로 1340
강동구,71.58,2019,9,132500 ,1851 ,7,1980,양재대로 1340
강동구,99.61,2019,9,165000 ,1656 ,7,1980,양재대로 1340
강동구,99.61,2019,9,181000 ,1817 ,7,1980,양재대로 1340
강동구,78.24,2019,9,143000 ,1828 ,10,1980,양재대로 1340
강동구,99.61,2019,9,168000 ,1687 ,2,1980,양재대로 1340
강동구,99.61,2019,9,187000 ,1877 ,10,1980,양재대로 1340
강동구,99.61,2019,9,158000 ,1586 ,2,1980,양재대로 1340
강동구,99.61,2019,9,155000 ,1556 ,5,1980,양재대로 1340
강동구,99.61,2019,10,166000 ,1666 ,8,1980,양재대로 1340
강동구,99.61,2019,10,161000 ,1616 ,3,1980,양재대로 1340
강동구,99.61,2019,10,163000 ,1636 ,10,1980,양재대로 1340
강동구,97.72,2019,10,157000 ,1607 ,9,1980,양재대로 1340
강동구,99.61,2019,10,168000 ,1687 ,8,1980,양재대로 1340
강동구,99.61,2019,10,168000 ,1687 ,4,1980,양재대로 1340
강동구,99.61,2019,10,171000 ,1717 ,10,1980,양재대로 1340
강동구,97.72,2019,10,171000 ,1750 ,7,1980,양재대로 1340
강동구,78.24,2019,10,147000 ,1879 ,1,1980,양재대로 1340
강동구,99.61,2019,10,170000 ,1707 ,10,1980,양재대로 1340
강동구,99.61,2019,10,175000 ,1757 ,4,1980,양재대로 1340
강동구,99.61,2019,11,176150 ,1768 ,3,1980,양재대로 1340
강동구,99.61,2019,11,180000 ,1807 ,5,1980,양재대로 1340
강동구,78.24,2019,11,156000 ,1994 ,7,1980,양재대로 1340
강동구,99.61,2019,11,174500 ,1752 ,1,1980,양재대로 1340
강동구,84.92,2019,3,90000 ,1060 ,16,2010,명일로 172
강동구,84.9,2019,4,92500 ,1090 ,18,2010,명일로 172
강동구,84.9,2019,5,83000 ,978 ,4,2010,명일로 172
강동구,59.98,2019,6,77000 ,1284 ,12,2010,명일로 172
강동구,84.9,2019,6,89000 ,1048 ,21,2010,명일로 172
강동구,84.9,2019,6,87000 ,1025 ,5,2010,명일로 172
강동구,84.9,2019,6,90000 ,1060 ,18,2010,명일로 172
강동구,84.92,2019,6,80000 ,942 ,2,2010,명일로 172
강동구,59.98,2019,6,80000 ,1334 ,9,2010,명일로 172
강동구,84.92,2019,6,90000 ,1060 ,3,2010,명일로 172
강동구,84.92,2019,7,91800 ,1081 ,9,2010,명일로 172
강동구,84.92,2019,7,90000 ,1060 ,6,2010,명일로 172
강동구,84.91,2019,7,95000 ,1119 ,12,2010,명일로 172
강동구,84.91,2019,7,101000 ,1189 ,14,2010,명일로 172
강동구,59.98,2019,8,79750 ,1330 ,8,2010,명일로 172
강동구,84.91,2019,8,98000 ,1154 ,9,2010,명일로 172
강동구,84.9,2019,8,94500 ,1113 ,9,2010,명일로 172
강동구,84.92,2019,9,98000 ,1154 ,11,2010,명일로 172
강동구,84.92,2019,9,94000 ,1107 ,14,2010,명일로 172
강동구,59.98,2019,9,78500 ,1309 ,19,2010,명일로 172
강동구,59.98,2019,9,78800 ,1314 ,7,2010,명일로 172
강동구,84.92,2019,9,91000 ,1072 ,15,2010,명일로 172
강동구,84.92,2019,10,98000 ,1154 ,15,2010,명일로 172
강동구,84.9,2019,10,85000 ,1001 ,2,2010,명일로 172
강동구,84.92,2019,10,90000 ,1060 ,3,2010,명일로 172
강동구,113.67,2019,10,114000 ,1003 ,10,2010,명일로 172
강동구,59.98,2019,10,81000 ,1350 ,14,2010,명일로 172
강동구,84.9,2019,10,99500 ,1172 ,14,2010,명일로 172
강동구,84.92,2019,10,94500 ,1113 ,20,2010,명일로 172
강동구,59.98,2019,10,84000 ,1400 ,5,2010,명일로 172
강동구,84.92,2019,10,93000 ,1095 ,4,2010,명일로 172
강동구,59.98,2019,10,80300 ,1339 ,16,2010,명일로 172
강동구,113.67,2019,10,110000 ,968 ,8,2010,명일로 172
강동구,84.9,2019,10,103000 ,1213 ,14,2010,명일로 172
강동구,84.92,2019,10,99500 ,1172 ,12,2010,명일로 172
강동구,84.91,2019,10,99800 ,1175 ,17,2010,명일로 172
강동구,84.92,2019,11,98000 ,1154 ,19,2010,명일로 172
강동구,84.9,2019,11,110000 ,1296 ,12,2010,명일로 172
강동구,84.92,2019,11,99000 ,1166 ,7,2010,명일로 172
강동구,113.67,2019,11,123800 ,1089 ,7,2010,명일로 172
강동구,59.98,2019,11,85000 ,1417 ,20,2010,명일로 172
강동구,113.67,2019,11,115000 ,1012 ,15,2010,명일로 172
강동구,59.98,2019,11,75700 ,1262 ,3,2010,명일로 172
강동구,84.92,2019,11,100000 ,1178 ,3,2010,명일로 172
강동구,59.98,2019,11,84000 ,1400 ,12,2010,명일로 172
강동구,59.98,2019,11,87000 ,1450 ,15,2010,명일로 172
강동구,59.98,2019,12,84000 ,1400 ,10,2010,명일로 172
강동구,59.98,2019,12,82800 ,1380 ,9,2010,명일로 172
강동구,59.98,2019,12,85000 ,1417 ,3,2010,명일로 172
강동구,59.98,2019,12,85000 ,1417 ,13,2010,명일로 172
강동구,84.92,2019,12,104500 ,1231 ,12,2010,명일로 172
강동구,59.98,2019,12,83500 ,1392 ,12,2010,명일로 172
강동구,84.92,2019,12,105000 ,1236 ,18,2010,명일로 172
강동구,59.98,2019,12,89600 ,1494 ,15,2010,명일로 172
강동구,59.98,2019,12,77500 ,1292 ,1,2010,명일로 172
강동구,59.98,2019,12,90000 ,1501 ,11,2010,명일로 172
강동구,84.92,2019,12,110000 ,1295 ,13,2010,명일로 172
강동구,59.98,2019,12,79500 ,1325 ,1,2010,명일로 172
강동구,59.79,2019,6,59000 ,987 ,19,1998,명일로 113
강동구,84.54,2019,6,67000 ,793 ,11,1998,명일로 113
강동구,84.54,2019,7,68000 ,804 ,16,1998,명일로 113
강동구,84.54,2019,8,67000 ,793 ,13,1998,명일로 113
강동구,84.54,2019,8,69000 ,816 ,6,1998,명일로 113
강동구,59.79,2019,8,56500 ,945 ,10,1998,명일로 113
강동구,59.79,2019,9,56000 ,937 ,11,1998,명일로 113
강동구,84.54,2019,9,65500 ,775 ,3,1998,명일로 113
강동구,59.79,2019,9,56300 ,942 ,5,1998,명일로 113
강동구,84.54,2019,9,72000 ,852 ,17,1998,명일로 113
강동구,59.79,2019,9,57500 ,962 ,9,1998,명일로 113
강동구,59.79,2019,9,54500 ,912 ,4,1998,명일로 113
강동구,59.79,2019,9,57700 ,965 ,7,1998,명일로 113
강동구,59.79,2019,10,56500 ,945 ,16,1998,명일로 113
강동구,84.54,2019,10,71000 ,840 ,13,1998,명일로 113
강동구,59.79,2019,10,60000 ,1004 ,17,1998,명일로 113
강동구,59.79,2019,10,59800 ,1000 ,18,1998,명일로 113
강동구,84.54,2019,10,71000 ,840 ,4,1998,명일로 113
강동구,59.79,2019,10,59500 ,995 ,9,1998,명일로 113
강동구,59.79,2019,10,60500 ,1012 ,11,1998,명일로 113
강동구,59.79,2019,11,60000 ,1004 ,5,1998,명일로 113
강동구,59.79,2019,11,60000 ,1004 ,13,1998,명일로 113
강동구,84.54,2019,11,76500 ,905 ,7,1998,명일로 113
강동구,84.54,2019,12,76000 ,899 ,3,1998,명일로 113
강동구,84.54,2019,12,79000 ,934 ,13,1998,명일로 113
강동구,84.54,2019,12,81800 ,968 ,11,1998,명일로 113
강동구,84.54,2019,12,77000 ,911 ,2,1998,명일로 113
강동구,84.71,2019,6,53800 ,635 ,10,1993,풍성로65길 29
강동구,84.6,2019,8,53000 ,626 ,3,1993,풍성로65길 29
강동구,84.71,2019,8,57300 ,676 ,11,1993,풍성로65길 29
강동구,79.53,2019,11,57400 ,722 ,5,1993,풍성로65길 29
강동구,84.6,2019,11,56500 ,668 ,5,1993,풍성로65길 29
강동구,79.53,2019,12,53900 ,678 ,1,1993,풍성로65길 21
강동구,141.41,2019,12,93000 ,658 ,1,2009,명일로10가길 24
