상가업소번호,지점명,시군구명,도로명주소,경도,위도
25820804,건대병원점,광진구,서울특별시 광진구 능동로 120-1,127.0720432,37.54122468
16726920,강동구청DT점,강동구,서울특별시 강동구 성내로 32,127.1237844,37.52918538
16726915,영등포역점,영등포구,서울특별시 영등포구 경인로 870,126.9092683,37.5169739
16726914,샛강역점,영등포구,서울특별시 영등포구 여의대방로 376,126.9311951,37.51827363
16726897,창동이마트점,도봉구,서울특별시 도봉구 노해로65길 4,127.0466801,37.65162553
16726913,상암YTN점,마포구,서울특별시 마포구 상암산로 76,126.8922963,37.57918577
16728746,남성역점,동작구,서울특별시 동작구 사당로 219,126.9726471,37.48414926
16727172,낙성대역점,관악구,서울특별시 관악구 남부순환로 1908,126.9611919,37.47769667
16727116,국기원사거리점,강남구,서울특별시 강남구 테헤란로 125,127.0316633,37.49959623
20009577,영동2교점,서초구,서울특별시 서초구 논현로 139,127.0425756,37.48198841
19980329,올리브타워점,중구,서울특별시 중구 세종대로9길 41,126.9729802,37.5613449
25797473,역삼점,강남구,서울특별시 강남구 테헤란로 203,127.0377338,37.50157409
23453575,사가정역점,중랑구,서울특별시 중랑구 면목로 310,127.0879606,37.57962529
16728251,노량진동점,동작구,서울특별시 동작구 노량진로 190,126.946847,37.51294489
25902757,압구정로데오역점,강남구,서울특별시 강남구 선릉로 836,127.0405131,37.52653786
20014791,망원역점,마포구,서울특별시 마포구 월드컵로 74,126.9107064,37.55576797
23208222,쌍문역점,도봉구,서울특별시 도봉구 도봉로 480,127.0348687,37.64834884
16731364,아차산역점,광진구,서울특별시 광진구 천호대로 676,127.0899103,37.5505815
16730041,역삼아레나빌딩점,강남구,서울특별시 강남구 언주로 425,127.043044,37.50111264
16730010,불광역점,은평구,서울특별시 은평구 통일로 715,126.9302887,37.60940545
19985562,무교동점,중구,서울특별시 중구 무교로 19,126.9789728,37.56762308
20389010,기술센터점,강남구,서울특별시 강남구 테헤란로 305,127.0437621,37.50333505
23196601,서초파라곤점,서초구,서울특별시 서초구 서초대로74길 29,127.0274035,37.49493882
23279894,강변역점,광진구,서울특별시 광진구 구의강변로 64,127.0925786,37.53586081
25233075,오목교역점,양천구,서울특별시 양천구 오목로 354,126.8767663,37.52394066
20699038,압구정2점,강남구,서울특별시 강남구 압구정로42길 32,127.0347168,37.52683303
22800473,노원케이티점,노원구,서울특별시 노원구 노해로 502,127.0638259,37.65436683
19973242,가산디지털단지점,금천구,서울특별시 금천구 가산디지털1로 168,126.882626,37.47995323
23217077,금천독산점,금천구,서울특별시 금천구 두산로 70,126.8956093,37.46895637
19986237,태평로점,중구,서울특별시 중구 세종대로 72,126.9767791,37.56248617
20880708,잠실점,송파구,서울특별시 송파구 올림픽로35가길 9,127.1034466,37.51743613
11891977,상봉점,중랑구,서울특별시 중랑구 상봉로 131,127.0925055,37.59787046
8732315,오류동역점,구로구,서울특별시 구로구 경인로 216,126.8448498,37.49620515
20670881,숭례문점,중구,서울특별시 중구 세종대로 17,126.9732441,37.55861704
20387844,영등포본동점,영등포구,서울특별시 영등포구 영등포로 254,126.909583,37.51867077
25274618,송파사거리점,송파구,서울특별시 송파구 송파대로 386,127.1103348,37.50226933
25808541,강남에비뉴점,서초구,서울특별시 서초구 서초대로77길 62,127.0238869,37.50272196
25222901,서교점,마포구,서울특별시 마포구 양화로 78,126.9169043,37.55137386
20088322,한성대입구역점,성북구,서울특별시 성북구 성북로 11,127.0049043,37.58904601
11814539,동묘앞역점,종로구,서울특별시 종로구 종로 344,127.0160686,37.57271361
14529649,올림픽대교북단점,광진구,서울특별시 광진구 광나루로 608,127.0952529,37.5411525
25782510,써머셋팰리스,종로구,서울특별시 종로구 율곡로2길 7,126.9812267,37.57500405
11765466,포스코사거리점,강남구,서울특별시 강남구 테헤란로 505,127.0574281,37.50756271
16308823,대치대원빌딩R점,강남구,서울특별시 강남구 남부순환로 2947,127.0626465,37.49456594
20007418,강남II점,서초구,서울특별시 서초구 서초대로77길 27,127.0254816,37.50011306
25643095,석촌역점,송파구,서울특별시 송파구 백제고분로 358,127.1060134,37.50424607
25736044,연신내역점,은평구,서울특별시 은평구 연서로 216,126.9201098,37.61780045
20675839,연대점,서대문구,서울특별시 서대문구 연세로 35,126.9366956,37.55871702
11915099,선유도역점,영등포구,서울특별시 영등포구 양평로 115,126.8945908,37.53730008
