기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_평균(상권코드),2019_총_유동인구_수_평균(상권코드),2018_총_유동인구_수_평균(상권코드)
2019,1,1000547,중앙로51길,19,양천구,5876616,5620037,5561613,878860
2019,1,1000546,중앙로47길,19,양천구,4462369,4579778,4351665,976176
2019,1,1000545,중앙로45길,19,양천구,4994049,5147299,4861337,983614
2019,1,1000544,중앙로36길,19,양천구,2942888,2930688,2916400,1170608
2019,1,1000543,중앙로32길,19,양천구,2993696,2859202,2891307,968191
2019,1,1000542,중앙로25길,19,양천구,3333498,3338654,3162007,711416
2019,1,1000541,은행정로7길,19,양천구,5713639,5371912,5517017,1600613
2019,1,1000540,은행정로5길,19,양천구,3546209,3326901,3441371,1215743
2019,1,1000539,오목로5길,19,양천구,6076957,5423422,5710377,1049240
2019,1,1000538,오목로3길,19,양천구,5163945,5051797,4981851,882786
2019,1,1000537,오목로30길,19,양천구,6594201,6536536,6417668,1381494
2019,1,1000536,오목로23길,19,양천구,6677140,6099584,5980169,1577803
2019,1,1000535,신월로20길,19,양천구,4238639,4199720,3888905,846359
2019,1,1000534,신월로15길,19,양천구,5648169,5301302,5254280,1232923
2019,1,1000533,신목로6길,19,양천구,5004051,5220218,4856165,1592165
2019,1,1000532,신목로5길,19,양천구,3001277,3212669,2950415,867190
2019,1,1000531,신목로2길,19,양천구,3934320,4032053,3777148,1120404
2019,1,1000530,목동중앙서로8가길,19,양천구,3380016,3387282,3296683,965086
2019,1,1000529,목동중앙서로7길,19,양천구,5343377,6143787,5443919,1241569
2019,1,1000528,목동중앙북로8길,19,양천구,4699017,4590828,4473391,1348868
2019,1,1000527,목동중앙북로16길,19,양천구,3904696,4053145,3935783,854945
2019,1,1000526,목동중앙본로7길,19,양천구,7356162,7383573,7260671,1453997
2019,1,1000525,목동중앙로3길,19,양천구,5338949,5634654,5268098,1035037
2019,1,1000524,목동중앙로13나길,19,양천구,719635,689028,720821,177693
2019,1,1000523,목동중앙남로3가길,19,양천구,5681183,6215435,5977927,1099701
2019,1,1000522,목동로9길,19,양천구,5162712,4574433,4947554,1931796
2019,1,1000521,목동로19길,19,양천구,5604429,5161379,5404345,1960559
2019,1,1000520,목동동로8길,19,양천구,1837342,1945192,1806585,513179
2019,1,1000519,목동동로12길,19,양천구,4945562,4783703,4816484,1981100
2019,1,1000518,목동남로4길,19,양천구,1929469,1964571,1850632,478298
2019,1,1000517,남부순환로88길,19,양천구,1487152,1579894,1542112,334730
2019,1,1000516,남부순환로79길,19,양천구,3139442,3013136,2964071,841740
2019,1,1000515,남부순환로70길,19,양천구,3460522,3270439,3272994,620027
2019,1,1000514,남부순환로58길,19,양천구,3193131,2901708,2960988,577872
2019,1,1000513,남부순환로40길,19,양천구,3199032,3010327,3040021,468032
2019,1,1000512,남부순환로33길,19,양천구,3550185,3838889,3641859,784798
2019,1,1000511,곰달래로5길,19,양천구,4526141,4471925,4448578,972343
2019,1,1000510,곰달래로3길,19,양천구,4673572,4464667,4407517,950153
2019,1,1000509,곰달래로2길,19,양천구,3312043,3205210,3142500,609889
2019,1,1000508,곰달래로10길,19,양천구,5746750,5782099,5543843,1200787
2019,1,1000507,가로공원로58길,19,양천구,2408166,2269033,2295774,266370
2019,1,1000506,효창원로93길,21,용산구,6357332,6538835,6369965,1983829
2019,1,1000505,토정로37길,13,마포구,5370748,6084590,5461237,2524007
2019,1,1000504,월드컵로8길,13,마포구,5415014,5065662,5393603,2700455
2019,1,1000503,월드컵로7길,13,마포구,5592385,5136428,5549813,2201341
2019,1,1000502,월드컵로36길,13,마포구,5073931,5022915,5024860,1129384
2019,1,1000501,월드컵로25길,13,마포구,6670790,6951736,6474237,1844473
2019,1,1000500,월드컵로19길,13,마포구,5719672,5879445,5701875,2070886
2019,1,1000499,월드컵로16길,13,마포구,5601277,6060779,5629064,2015824
2019,1,1000498,월드컵로11길,13,마포구,6195343,6004342,6166195,2243618
2019,1,1000497,월드컵로10길,13,마포구,5715862,5760541,5743582,2338776
2019,1,1000496,와우산로3길,13,마포구,3300606,3043503,3338766,2229347
2019,1,1000495,와우산로29길,13,마포구,4049593,3659921,4127425,2316585
2019,1,1000494,와우산로29가길,13,마포구,3499664,3194264,3601838,2433774
2019,1,1000493,양화진길,13,마포구,3115220,2682905,3059887,2017066
2019,1,1000492,양화로1길,13,마포구,4244166,4004351,4191810,1764323
2019,1,1000491,양화로11길,13,마포구,4872757,4441701,4842930,2817638
2019,1,1000490,신촌로30길,13,마포구,4161670,4238729,4136990,1826457
2019,1,1000489,신촌로28가길,13,마포구,3953189,4118682,3979454,1786254
2019,1,1000488,신촌로12길,13,마포구,6151929,5291997,6044323,4031079
2019,1,1000487,숭문길,13,마포구,4309445,4006744,4163521,1564391
2019,1,1000486,숭문8길,13,마포구,3840006,3813845,3784678,1155646
2019,1,1000485,성지3길,13,마포구,2934059,2508948,2859385,1936489
2019,1,1000484,성산로4길,13,마포구,5282785,5305234,5257280,1309440
2019,1,1000483,성미산로32길,13,마포구,4455401,4621986,4525313,2069139
2019,1,1000482,성미산로1길,13,마포구,6156669,6488706,6160372,1699297
2019,1,1000481,성미산로11길,13,마포구,4199847,4257430,4116556,1533456
2019,1,1000480,백범로16길,13,마포구,5931698,6084536,6091404,2379600
2019,1,1000479,방울내로9안길,13,마포구,6015812,5936944,5864899,1466940
2019,1,1000478,모래내로7길,13,마포구,3834588,3834361,3838683,1018858
2019,1,1000477,매봉산로2길,13,마포구,2158559,2277135,2289733,832531
2019,1,1000476,망원로2길,13,마포구,6631616,6587538,6508246,1895879
2019,1,1000475,망원로11길,13,마포구,6486059,6518585,6362097,1863378
2019,1,1000474,만리재옛길,13,마포구,7037754,7033990,7145397,2299734
2019,1,1000473,마포대로4길,13,마포구,4681053,4530543,4352168,2435878
2019,1,1000472,마포대로20길,13,마포구,5091903,4866327,5130279,1866802
2019,1,1000471,마포대로12길,13,마포구,5536212,5317007,5470004,2346916
2019,1,1000470,동교로38길,13,마포구,5918457,5436230,5846147,2788530
2019,1,1000469,동교로27길,13,마포구,6543007,6218519,6517230,3465752
2019,1,1000468,동교로25길,13,마포구,4764318,4544451,4686233,2594853
2019,1,1000467,동교로19길,13,마포구,4652836,4518982,4489503,2130463
2019,1,1000466,동교로17길,13,마포구,5359234,5235451,5298233,2395877
2019,1,1000465,독막로8길,13,마포구,3403592,2869037,3340681,2214459
2019,1,1000464,독막로32길,13,마포구,5858540,5873146,5726453,2206847
2019,1,1000463,독막로22길,13,마포구,2801773,2802201,2765337,1003229
2019,1,1000462,도화길,13,마포구,5732023,5223859,5379217,3699082
2019,1,1000461,도화4길,13,마포구,6054575,5469284,5616977,2977605
2019,1,1000460,대흥로28길,13,마포구,4302519,4337937,4418791,2122029
2019,1,1000459,대흥로21길,13,마포구,7215443,6577842,7386734,6330875
2019,1,1000458,광성로6길,13,마포구,4431840,4316536,4329181,1827388
2019,1,1000457,홍제내길,14,서대문구,2649948,2448569,2478223,658592
2019,1,1000456,홍연길,14,서대문구,3912698,3636708,3962181,837641
2019,1,1000455,통일로39길,14,서대문구,5131651,4039724,4623614,1656227
2019,1,1000454,통일로37길,14,서대문구,5522244,4941722,5273064,1755633
2019,1,1000453,통일로11길,14,서대문구,2530165,2569410,2409833,1002180
2019,1,1000452,충정로6길,14,서대문구,3484551,3128965,3550752,2495515
2019,1,1000451,충정로4길,14,서대문구,10222369,9906672,10024506,6277494
2019,1,1000450,증가로6길,14,서대문구,5713046,5796820,5956587,1740570
2019,1,1000449,증가로23나길,14,서대문구,9666779,9494430,9358911,2332695
2019,1,1000448,증가로20가길,14,서대문구,7423826,7633435,7265638,1468414
2019,1,1000447,증가로10길,14,서대문구,5535635,5684796,5881053,1803323
2019,1,1000446,응암로1길,14,서대문구,6211739,6157372,6094637,1582662
2019,1,1000445,연희로10길,14,서대문구,2500042,2500464,2597076,1202692
2019,1,1000444,신촌로37길,14,서대문구,15211242,15719881,15377413,8326237
2019,1,1000443,수색로8길,14,서대문구,3393557,3247462,3339321,911239
2019,1,1000442,세무서길,14,서대문구,5650973,5421604,5528983,1906469
2019,1,1000441,세무서2길,14,서대문구,4128733,4945789,4575788,1295404
2019,1,1000440,세검정로1길,14,서대문구,5197678,4635782,4813615,1665896
2019,1,1000439,북아현로4길,14,서대문구,16631814,17180764,16616647,8931435
2019,1,1000438,모래내로15길,14,서대문구,4512015,4501205,4357674,1325169
2019,1,1000437,명지대길,14,서대문구,5640239,5713704,5769950,1625501
2019,1,1000436,독립문로8길,14,서대문구,6560523,6074434,6182094,2055521
2019,1,1000435,가재울로6길,14,서대문구,5218571,4583841,4879416,1417027
2019,1,1000434,통일로92길,14,서대문구,6707313,6340546,6349853,1806039
2019,1,1000433,통일로87길,14,서대문구,7437458,7502037,7451579,2173438
2019,1,1000432,통일로78길,14,서대문구,4433639,4830986,4514435,1472448
2019,1,1000431,통일로69길,14,서대문구,6327845,6332443,6510168,2567609
2019,1,1000430,진흥로1길,14,서대문구,8529894,9324559,8683072,2409513
2019,1,1000429,진흥로12길,14,서대문구,8017224,7322027,7776141,2678753
2019,1,1000428,증산서길,14,서대문구,2983656,2791147,2914626,681153
2019,1,1000427,증산로9길,14,서대문구,3020697,3474374,3000358,433297
2019,1,1000426,증산로5길,14,서대문구,2912708,2872063,2840750,431447
2019,1,1000425,증산로21길,14,서대문구,8769565,8190937,8261739,2445002
2019,1,1000424,증산로17길,14,서대문구,4286656,4750329,4542822,1044269
2019,1,1000423,증산로15길,14,서대문구,3497910,3913321,3673721,630985
2019,1,1000422,증산로13길,14,서대문구,5192804,5980478,5459134,1266650
2019,1,1000421,응암로34길,14,서대문구,6933100,8035340,7000433,2386315
2019,1,1000420,응암로22길,14,서대문구,5186531,6092838,5294554,1699966
2019,1,1000419,응암로14길,14,서대문구,5701270,5696746,5599447,2023991
2019,1,1000418,응암로13길,14,서대문구,5653318,5679476,5721271,1841402
2019,1,1000417,응암로12길,14,서대문구,6242920,5530447,6071298,1996681
2019,1,1000416,은평로8길,14,서대문구,9468551,9683648,9234225,3722935
2019,1,1000415,은평로3길,14,서대문구,8933375,8026175,8416269,2867058
2019,1,1000414,은평로20길,14,서대문구,2441374,2739782,2308884,692781
2019,1,1000413,은평로13길,14,서대문구,5773119,5882656,5782454,1941859
2019,1,1000412,은평로10길,14,서대문구,5072144,5421102,5126841,1774975
2019,1,1000411,연서로5길,14,서대문구,6637523,7328140,6689938,1555109
2019,1,1000410,연서로41길,14,서대문구,4978138,4663915,4640093,1040138
2019,1,1000409,연서로3길,14,서대문구,6571474,6217339,6023552,1557525
2019,1,1000408,연서로34길,14,서대문구,4994635,5019317,4970566,1339664
2019,1,1000407,연서로33길,14,서대문구,4497239,4505455,4296225,1277041
2019,1,1000406,연서로29길,14,서대문구,6959610,6601632,6965928,4107428
2019,1,1000405,연서로28길,14,서대문구,7162079,6647098,6975274,5902269
2019,1,1000404,연서로27길,14,서대문구,9472710,8815363,9290478,6216415
2019,1,1000403,연서로21길,14,서대문구,6290430,6361781,6035970,2385642
2019,1,1000402,연서로17길,14,서대문구,6107410,5979785,5727815,2346483
2019,1,1000401,연서로16길,14,서대문구,7799747,7520913,7644377,2556480
2019,1,1000400,연서로13길,14,서대문구,5852375,6396815,5762846,1889853
2019,1,1000399,연서로11길,14,서대문구,5926182,6498787,6016363,1473556
2019,1,1000398,역말로9길,14,서대문구,7082685,7089543,6989898,2167335
2019,1,1000397,수색로18길,14,서대문구,1596710,1409563,1400973,535552
2019,1,1000396,서오릉로8길,14,서대문구,6768033,6348438,6727795,1828117
2019,1,1000395,서오릉로21길,14,서대문구,4101925,4189661,3890816,900823
2019,1,1000394,불광천길,14,서대문구,8369997,8021908,8103283,2743321
2019,1,1000393,갈현로7길,22,은평구,6716464,6326000,6293507,1591316
2019,1,1000392,갈현로41길,22,은평구,5865785,6020917,5640203,1132916
2019,1,1000391,갈현로33길,22,은평구,6516783,6403429,6462971,1331959
2019,1,1000390,갈현로1길,22,은평구,5291641,6219092,5313008,1073363
2019,1,1000389,가좌로7길,22,은평구,10034628,9166771,9742974,2433788
2019,1,1000388,한글비석로44길,25,중랑구,5814598,6103891,5637383,1515056
2019,1,1000387,한글비석로24길,25,중랑구,6452154,6771116,6373351,2208978
2019,1,1000386,한글비석로22길,25,중랑구,4082876,4219815,4144617,1714015
2019,1,1000385,석계로1길,25,중랑구,3495863,3481800,3506596,1501418
2019,1,1000384,상계로9가길,25,중랑구,8035547,8730117,8406822,2883243
2019,1,1000383,상계로1길,25,중랑구,6199699,5934201,6384277,3549248
2019,1,1000382,상계로12길,25,중랑구,9570890,10149121,9639041,2614312
2019,1,1000381,동일로242길,25,중랑구,2590367,2764686,2566022,889390
2019,1,1000380,동일로192길,25,중랑구,9099338,9211207,8869247,3922647
2019,1,1000379,동일로173가길,3,강북구,6504635,6710324,6431720,2790735
2019,1,1000378,공릉로58길,3,강북구,1838665,1580012,1645787,768859
2019,1,1000377,해등로16길,3,강북구,5203523,4539155,4801039,1272317
2019,1,1000376,우이천로4다길,3,강북구,4826610,5093826,4901916,655200
2019,1,1000375,우이천로32길,3,강북구,3993306,3775637,3897862,771693
2019,1,1000374,시루봉로23길,3,강북구,1889146,2136800,1935864,568814
2019,1,1000373,삼양로144길,3,강북구,2201841,2123665,2181974,518929
2019,1,1000372,방학로6가길,3,강북구,6079457,4771579,5331869,1754640
2019,1,1000371,방학로5길,3,강북구,5750232,5773489,5586727,1710763
2019,1,1000370,방학로15길,3,강북구,2204406,2233675,2081659,486913
2019,1,1000369,방학로10길,3,강북구,3919335,3555775,3803046,1202890
2019,1,1000368,도봉산길,3,강북구,1185630,1323939,1191759,262027
2019,1,1000367,도봉산4길,3,강북구,375139,354415,371126,96588
2019,1,1000366,도봉로181길,3,강북구,1823697,1985453,1732698,431349
2019,1,1000365,도봉로169나길,3,강북구,1530794,1578194,1540128,306992
2019,1,1000364,도봉로156길,3,강북구,1827385,1721682,1758946,550340
2019,1,1000363,도봉로152가길,3,강북구,1997577,1851156,1963995,364206
2019,1,1000362,도봉로147길,3,강북구,5342885,4792365,4878512,1398837
2019,1,1000361,도봉로143길,3,강북구,4284521,3460371,3860213,1131285
2019,1,1000360,도봉로114길,3,강북구,8928081,9136616,9196601,2959315
2019,1,1000359,도봉로109길,3,강북구,7416010,7346926,7383274,2159908
2019,1,1000358,도당로29길,3,강북구,3674355,4545205,3682194,1089430
2019,1,1000357,도당로19길,3,강북구,4652610,4429528,4252483,1039483
2019,1,1000356,도당로13바길,3,강북구,5102443,4064134,4623733,1252741
2019,1,1000355,도당로13가길,3,강북구,5483879,4177610,4774590,1465146
2019,1,1000354,덕릉로60길,3,강북구,4878405,5176328,4950756,638004
2019,1,1000353,노해로63다길,3,강북구,3641875,2723800,3275493,679080
2019,1,1000352,노해로60길,3,강북구,8114903,8066310,8325393,2799182
2019,1,1000351,한천로140길,3,강북구,5584282,5691128,5486821,2092123
2019,1,1000350,한천로139가길,3,강북구,6128319,5635207,6106359,3041982
2019,1,1000349,한천로132길,3,강북구,7308150,7355703,7152250,3137793
2019,1,1000348,한천로130길,3,강북구,6011038,6359298,5875751,1808860
2019,1,1000347,한천로124나길,3,강북구,5940439,5881816,5726486,2022955
2019,1,1000346,한천로109길,3,강북구,3794580,3963313,3728857,801480
2019,1,1000345,인수봉로79길,3,강북구,2318502,2328191,2202839,443640
2019,1,1000344,인수봉로72길,3,강북구,5299309,5344826,5119547,1091722
2019,1,1000343,인수봉로56길,3,강북구,5111415,5207219,5005650,1048958
2019,1,1000342,오패산로67길,9,노원구,6911022,6363892,6594220,3647194
2019,1,1000341,오패산로52길,9,노원구,5681591,5320225,5222390,1094124
2019,1,1000340,오패산로30길,9,노원구,4628629,4817590,4662687,1399014
2019,1,1000339,수유로12길,9,노원구,7223135,6740151,6749385,2338256
2019,1,1000338,솔샘로65길,9,노원구,6141419,6787534,6319450,1474042
2019,1,1000337,솔매로50길,9,노원구,7131607,7114351,6896714,2355740
2019,1,1000336,솔매로45길,9,노원구,3990455,4033625,3826037,1502858
2019,1,1000335,솔매로41길,9,노원구,6300867,6416689,5912850,1910788
2019,1,1000334,삼양로93길,9,노원구,5900015,5810896,5744216,1246183
2019,1,1000333,삼양로77길,9,노원구,5212097,5354571,4999843,904461
2019,1,1000332,삼양로54길,9,노원구,5575144,5481820,5580107,1504582
2019,1,1000331,삼양로41길,9,노원구,7926426,6748044,7666939,2563708
2019,1,1000330,삼양로27길,9,노원구,5494985,5019127,5302693,1893567
2019,1,1000329,삼양로24길,9,노원구,7352509,7397693,6988607,1590358
2019,1,1000328,삼양로20길,9,노원구,6381753,6434952,6043585,1324372
2019,1,1000327,삼각산로28길,17,성북구,7517042,6971880,7490887,2992109
2019,1,1000326,도봉로99길,10,도봉구,4039780,4332041,4032840,1360666
2019,1,1000325,도봉로8길,10,도봉구,3313750,3117714,3396641,1826755
2019,1,1000324,도봉로76길,10,도봉구,6361319,5929729,5971031,2416436
2019,1,1000323,도봉로67길,10,도봉구,5148339,5110401,4824542,1398904
2019,1,1000322,도봉로45길,10,도봉구,4676129,5017631,4798638,1734114
2019,1,1000321,도봉로18길,10,도봉구,5701829,5477809,5359932,1241452
2019,1,1000320,도봉로13길,10,도봉구,5937690,5294273,5470703,1377105
2019,1,1000319,덕릉로41길,10,도봉구,7434525,6841670,7206710,3711515
2019,1,1000318,덕릉로40길,10,도봉구,3071214,2661706,2861066,679156
2019,1,1000317,노해로33길,10,도봉구,4745521,4719612,4743725,1260797
2019,1,1000316,노해로23길,10,도봉구,4937449,5069979,4937754,1337478
2019,1,1000315,노해로17길,10,도봉구,6829426,6349411,6779998,2038469
2019,1,1000314,화랑로40길,10,도봉구,3418276,3149617,3273216,1408416
2019,1,1000313,화랑로32길,10,도봉구,4556537,4741049,4626146,1340967
2019,1,1000312,화랑로1길,10,도봉구,5877330,6799938,5898934,1797905
2019,1,1000311,화랑로19길,10,도봉구,5125434,5108639,4905037,1177145
2019,1,1000310,화랑로14길,10,도봉구,4093300,3960763,3968729,1517167
2019,1,1000309,화랑로13길,10,도봉구,4268078,4201255,4158412,1735599
2019,1,1000308,한천로76길,9,노원구,3853018,3577116,3732954,1259068
2019,1,1000307,한천로101가길,10,도봉구,3101667,3020008,2916728,539934
2019,1,1000306,창경궁로43길,10,도봉구,3357381,2964383,3245626,1430785
2019,1,1000305,지봉로20길,17,성북구,4791239,4697725,4720487,1430431
2019,1,1000304,종암로5길,17,성북구,2873703,2658281,2830091,874861
2019,1,1000303,종암로24가길,17,성북구,3668696,4118750,3634791,890004
2019,1,1000302,종암로21길,17,성북구,4200295,3883926,3879063,1092987
2019,1,1000301,종암로19길,17,성북구,4342787,4688662,4280822,1073929
2019,1,1000300,종암로16길,17,성북구,5600993,5991019,5407891,1256414
2019,1,1000299,정릉로8길,3,강북구,494646,418935,498241,201680
2019,1,1000298,정릉로27길,3,강북구,6260673,6083860,5974772,1579854
2019,1,1000297,정릉로26길,23,종로구,3213694,3090967,3040963,689914
2019,1,1000296,장위로50길,23,종로구,2554252,2732612,2647471,738545
2019,1,1000295,장월로1길,17,성북구,3854722,3891271,3856322,1459076
2019,1,1000294,인촌로6길,17,성북구,4425133,4324196,4318241,1530979
2019,1,1000293,인촌로5길,17,성북구,5250220,4551584,5174953,2463525
2019,1,1000292,인촌로24길,17,성북구,3879517,3470988,3892187,2928814
2019,1,1000291,개운사길,17,성북구,2058067,1717132,2119289,1877899
2019,1,1000290,인촌로1길,17,성북구,6196522,5756568,6235861,2675750
2019,1,1000289,인촌로17가길,17,성북구,3646238,2997441,3425033,1245850
2019,1,1000288,오패산로4길,17,성북구,5746054,6406514,5764394,2079100
2019,1,1000287,오패산로3길,17,성북구,5057507,5635797,5067089,1537576
2019,1,1000286,오패산로19길,17,성북구,4820556,4770904,4697502,1688546
2019,1,1000285,안암로5길,17,성북구,5013246,4847738,4957805,1779805
2019,1,1000284,아리랑로4길,17,성북구,6905853,6305512,6829142,3294943
2019,1,1000283,솔샘로6길,17,성북구,2390501,2547606,2420680,795001
2019,1,1000282,성북로8길,17,성북구,2988916,2739715,2922236,993284
2019,1,1000281,삼양로8길,17,성북구,4838989,5238671,5232731,1451096
2019,1,1000280,삼선교로16가길,17,성북구,3728728,3350181,3522584,1813372
2019,1,1000279,삼선교로10다길,17,성북구,3956121,3294591,3692029,2057897
2019,1,1000278,삼선교로10길,17,성북구,5031036,4110061,4613810,2437422
2019,1,1000277,보문로32길,17,성북구,6625807,5357487,6468709,3421550
2019,1,1000276,보문로31길,17,성북구,5613073,5416691,5875763,2426145
2019,1,1000275,보문로26길,17,성북구,4692646,4186598,4555914,1836201
2019,1,1000274,보문로13길,17,성북구,6101937,5476406,5828559,1599728
2019,1,1000273,보국문로16길,17,성북구,3507444,3436498,3406988,876973
2019,1,1000272,동소문로6길,3,강북구,3795410,3298952,3572991,1765140
2019,1,1000271,동소문로2길,17,성북구,3987995,3430020,3741929,1962582
2019,1,1000270,동소문로26가길,17,성북구,6308303,5513087,6108988,3366000
2019,1,1000269,동소문로15길,17,성북구,5376210,4848864,5489081,3010626
2019,1,1000268,동소문로13길,17,성북구,6555793,5603376,6576690,3076528
2019,1,1000267,돌곶이로8길,17,성북구,4251719,4776401,4452697,1025948
2019,1,1000266,돌곶이로41길,17,성북구,3697521,3244396,3497035,692447
2019,1,1000265,돌곶이로28길,17,성북구,3548569,3740865,3577164,1013381
2019,1,1000264,돌곶이로27길,17,성북구,5083036,4992973,5044535,1184708
2019,1,1000263,돌곶이로22길,17,성북구,4320193,4296075,4231506,1412038
2019,1,1000262,돌곶이로14길,17,성북구,4633519,4862503,4678206,1219271
2019,1,1000261,길음로7길,17,성북구,3234322,3165034,3392566,1071128
2019,1,1000260,중랑천로10길,17,성북구,4920352,4841915,4882446,1801178
2019,1,1000259,용마산로94길,17,성북구,3470583,3425243,3375286,790437
2019,1,1000258,용마산로118길,17,성북구,5244218,5523793,5238195,1197401
2019,1,1000257,용마산로112길,17,성북구,4085357,4307541,4109345,913262
2019,1,1000256,용마산로100길,17,성북구,3959638,3947136,3657250,634506
2019,1,1000255,신내로7가길,17,성북구,5842411,5210759,5443439,1333834
2019,1,1000254,사가정로54길,17,성북구,6694575,6686023,6456301,2174479
2019,1,1000253,사가정로42길,17,성북구,6018418,6170317,5695343,1629136
2019,1,1000252,봉화산로56길,25,중랑구,5866984,6327572,5803135,1721835
2019,1,1000251,봉화산로4길,25,중랑구,5038039,5803881,5057375,1494006
2019,1,1000250,봉화산로30길,25,중랑구,6301378,7160279,6408268,1548552
2019,1,1000249,봉우재로33길,25,중랑구,6035285,5705796,5906605,2541672
2019,1,1000248,면목로78길,25,중랑구,7913482,8257596,7862271,2366927
2019,1,1000247,면목로56길,25,중랑구,6655388,5357224,6032806,1669340
2019,1,1000246,면목로55길,25,중랑구,4993170,4660766,4601562,1358093
2019,1,1000245,면목로49길,25,중랑구,6348343,5617627,5771263,2331348
2019,1,1000244,면목로48길,25,중랑구,6336720,5476175,5828296,1867725
2019,1,1000243,면목로45길,25,중랑구,6011097,5335466,5483829,2427542
2019,1,1000242,면목로33길,25,중랑구,5445704,5960186,5456132,1151416
2019,1,1000241,면목로21길,25,중랑구,4806857,4679006,4558553,1087122
2019,1,1000240,망우로73길,25,중랑구,3179002,3280743,3103102,751397
2019,1,1000239,망우로68길,25,중랑구,5793103,5587507,5352229,1375081
2019,1,1000238,동일로163길,25,중랑구,4832123,5107957,4663609,1491716
2019,1,1000237,동일로157길,25,중랑구,7904182,8140811,7499229,2400931
2019,1,1000236,동일로149길,25,중랑구,3854714,3513052,3666342,966949
2019,1,1000235,동일로140길,25,중랑구,5669769,4919294,5073924,1449567
2019,1,1000234,동일로139길,25,중랑구,4259664,3534375,3852032,1215881
2019,1,1000233,동일로139가길,25,중랑구,5757575,4954845,5213261,1600747
2019,1,1000232,동일로130길,25,중랑구,6689877,6893060,6429467,1804209
2019,1,1000231,동일로123길,25,중랑구,6008491,6044896,5754926,1998690
2019,1,1000230,동일로112길,25,중랑구,7015557,6214055,6688210,2351526
2019,1,1000229,동일로101길,25,중랑구,4857986,5493595,4914147,1647500
2019,1,1000228,동일로100길,25,중랑구,6001941,6065109,5826024,1496750
2019,1,1000227,답십리로75길,11,동대문구,4766769,4851807,4625499,1062240
2019,1,1000226,공릉로2길,9,노원구,5060110,5458994,4909870,1567387
2019,1,1000225,공릉로12가길,9,노원구,3008907,2348787,2880758,737246
2019,1,1000224,겸재로54길,25,중랑구,9254711,8236571,8740254,2418227
2019,1,1000223,겸재로36길,25,중랑구,6014385,5610225,5572143,1842088
2019,1,1000222,겸재로29길,25,중랑구,5848913,5691685,5504572,1838600
2019,1,1000221,휘경로3길,11,동대문구,6846152,5892915,6274687,2832811
2019,1,1000220,휘경로2길,11,동대문구,4785948,4660895,4945647,2383125
2019,1,1000219,휘경로23길,11,동대문구,5193099,5255710,5006394,1374396
2019,1,1000218,휘경로14길,11,동대문구,5843946,5909437,5948427,2190578
2019,1,1000217,한천로46길,11,동대문구,2588112,2822821,2512943,449263
2019,1,1000216,한천로40길,11,동대문구,4183683,4124700,3972329,1004977
2019,1,1000215,한천로33길,11,동대문구,3197576,3334201,3065059,727540
2019,1,1000214,한천로14길,11,동대문구,5225212,5312241,5170302,1704286
2019,1,1000213,천호대로97길,11,동대문구,2660779,2846520,2746746,647758
2019,1,1000212,천호대로77길,11,동대문구,3394290,3295596,3436440,1342204
2019,1,1000211,천호대로45길,11,동대문구,4182282,3726035,3790685,1565942
2019,1,1000210,천호대로17길,11,동대문구,5123395,5476093,5091234,1832176
2019,1,1000209,천호대로12길,11,동대문구,2708017,2844870,2677764,964571
2019,1,1000208,천장산로7길,11,동대문구,2253871,1862111,2269260,1180208
2019,1,1000207,제기로5길,11,동대문구,3218736,2921927,3108070,1380552
2019,1,1000206,제기로21길,11,동대문구,3987929,3854043,3750432,767701
2019,1,1000205,전농로4길,11,동대문구,5089501,5597832,5170223,1800282
2019,1,1000204,전농로3길,11,동대문구,5841768,6297749,5823583,1872627
2019,1,1000203,전농로29길,11,동대문구,5879251,5986800,6069834,1726769
2019,1,1000202,장한로8길,11,동대문구,3815893,3901909,3879989,1208100
2019,1,1000201,장한로5길,11,동대문구,4899504,4880220,4907653,1765985
2019,1,1000200,장한로27길,11,동대문구,4286742,4405924,4145644,2063502
2019,1,1000199,장한로27가길,11,동대문구,4256923,4271999,4146726,1672700
2019,1,1000198,장한로26길,11,동대문구,3583762,3288103,3379761,1849771
2019,1,1000197,장한로26가길,11,동대문구,4458572,4277244,4245607,2029580
2019,1,1000196,장한로25길,11,동대문구,4231353,4179886,4050979,2111093
2019,1,1000195,장한로14길,11,동대문구,2924234,3176948,2943429,714930
2019,1,1000194,이문로42길,11,동대문구,5990544,5112380,5260393,1439962
2019,1,1000193,왕산로43길,11,동대문구,5552810,5374852,5455505,1743512
2019,1,1000192,왕산로33길,11,동대문구,3869204,3261523,3866802,1934911
2019,1,1000191,왕산로32길,11,동대문구,3665947,3424439,3455618,1247174
2019,1,1000190,약령시로17길,11,동대문구,4779292,4674390,4803701,1493601
2019,1,1000189,서울시립대로4길,11,동대문구,5360625,5592414,5111494,1991875
2019,1,1000188,서울시립대로29길,11,동대문구,6486672,7077321,6934681,2108003
2019,1,1000187,서울시립대로16길,11,동대문구,6131064,6063401,6202348,2063620
2019,1,1000186,사가정로2길,25,중랑구,4572387,4234017,4278954,1909501
2019,1,1000185,사가정로23가길,25,중랑구,4006550,4111799,3856024,802671
2019,1,1000184,사가정로13길,25,중랑구,2681214,3067567,2772096,769362
2019,1,1000183,무학로45길,11,동대문구,4019616,3830602,3949203,1699271
