code,caf?_nm,gu_cd,gu,dong_cd,dong,gibun,road,lng,lat,year,bus_cnt,HubName,HubDist
20391346,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779,2018,2,서초역,401.7641711
20024243,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039458,37.52147439,2018,2,압구정로데오역,898.7810278
20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2018,2,압구정역,394.726608
23698616,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.0816764,37.51141201,2018,0,종합운동장역,652.7163808
20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2018,4,신논현역,815.8494655
23767397,커피빈코리아현대자동차강남오토스퀘어점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768,2018,7,강남역,201.9765948
20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2018,1,압구정로데오역,739.4646231
20701159,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.0320341,37.5146739,2018,0,학동역,47.88920898
23486140,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2018,4,내방역,159.3613754
25991768,커피빈코리아대치포스코,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2018,0,한티역,721.5613646
25990534,커피빈코리아고대안암역,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2018,4,안암역,98.53968181
25989745,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.0260445,37.50205497,2018,14,신논현역,736.1279633
25992464,커피빈코리아국기원사거,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015,2018,0,강남역,438.1325497
25992038,커피빈코리아선릉로86,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2018,3,선릉역,192.24023
8972360,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.0408215,37.52542307,2018,1,압구정로데오역,447.9203285
25992546,커피빈코리아트레이드타,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.0610126,37.51034849,2018,2,봉은사역,529.8211609
9218388,커피빈코리아CBTL잠실홈플러스점,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.1029857,37.51624324,2018,0,잠실역,254.4645033
20027501,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.0349403,37.50684049,2018,4,언주역,159.9714459
20611988,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2018,1,압구정로데오역,421.0059069
20385889,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 242-9,서울특별시 송파구 석촌호수로,127.0900046,37.50743072,2018,4,잠실새내역,462.344364
20594675,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.0163934,37.49544236,2018,3,교대역,106.6123968
20027234,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935,37.49241999,2018,1,도곡역,326.3090267
20390997,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 418,서울특별시 강남구 논현로38길,127.0450402,37.48556754,2018,7,매봉역,216.0275989
20027192,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2018,0,한티역,721.5613646
20027749,커피빈,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 359-11,서울특별시 노원구 한글비석로,127.076456,37.65120464,2018,5,상계역,1123.719923
20382185,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2018,2,언주역,471.5877598
25610496,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2018,6,수서역,245.728894
25627454,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.0617574,37.51500386,2018,2,봉은사역,134.7495163
20093809,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2018,3,선릉역,192.24023
25745854,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.0268953,37.49662862,2018,7,강남역,581.9890295
25701057,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 820-9,서울특별시 강남구 강남대로,127.0276118,37.49893221,2018,4,강남역,779.3972099
25782820,커피빈남부터미널점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.0155622,37.48553283,2018,4,남부터미널역,125.0873979
25873274,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2018,9,신논현역,927.6367904
22109135,커피빈코리아수유역점,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041,2018,6,수유역,541.47927
25226698,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.0323214,37.48715803,2018,5,양재역,279.75868
20507848,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2018,12,신논현역,794.0852227
11774296,커피빈코리아포스코옆삼성로86길점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 942-16,서울특별시 강남구 삼성로86길,127.0582863,37.50587557,2018,1,한티역,948.0310089
11751889,커피빈코리아고대참살이길점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 102-10,서울특별시 성북구 인촌로24길,127.0295271,37.58505218,2018,3,안암역,116.9387577
11793480,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 895-1,서울특별시 강남구 삼성로85길,127.0542693,37.50422158,2018,0,한티역,605.13821
11921205,커피빈코리아강남역랭기지,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2018,0,강남역,465.0978067
11926876,커피빈코리아강남역142,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2018,9,신논현역,927.6367904
11921207,커피빈코리아방배카페골목,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 761-6,서울특별시 서초구 방배중앙로,126.9855167,37.49570384,2018,2,구반포역,662.5090015
11934149,커피빈대치동나무병원점대치동나무병원점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-5,서울특별시 강남구 영동대로,127.0676206,37.49925476,2018,1,학여울역,465.2735595
12425775,커피빈예술의전당앞점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1451-81,서울특별시 서초구 반포대로,127.0131653,37.4812148,2018,4,남부터미널역,633.6537426
12433922,커피빈,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 40-4,서울특별시 서초구 신반포로47길,127.0194363,37.51094776,2018,2,잠원역,717.9577144
12425938,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-7,서울특별시 서초구 강남대로,127.0283372,37.49531593,2018,8,강남역,389.7987798
12119970,커피빈코리아매헌역점,11650,서초구,1165010200,양재동,서울특별시 서초구 양재동 326-8,서울특별시 서초구 동산로,127.0401185,37.46900223,2018,3,양재시민의숲역,191.4902838
12106397,커피빈코리아대치사거리점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 961,서울특별시 강남구 삼성로,127.0589896,37.50300681,2018,3,한티역,778.5651706
12229526,커피빈코리아서초역1번출구점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1553-3,서울특별시 서초구 서초대로,127.0092578,37.49199476,2018,2,서초역,163.1843462
12228541,커피빈코리아역삼동태광타워점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 718-20,서울특별시 강남구 테헤란로34길,127.0398667,37.50105081,2018,2,역삼역,67.86576823
12593614,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 748-12,서울특별시 서초구 강남대로,127.0238386,37.50469487,2018,3,신논현역,756.4614269
12603643,커피빈코리아한티역디마크빌딩점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 1024,서울특별시 강남구 도곡로,127.0552134,37.4966152,2018,2,한티역,430.3577046
12596126,커피빈코리아위례2차아이파크점,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 884,서울특별시 송파구 위례광장로,127.1437439,37.47854792,2018,3,거여역,1749.685832
12599693,커피빈,11290,성북구,1129011100,삼선동1가,서울특별시 성북구 삼선동1가 25,서울특별시 성북구 삼선교로,127.0071205,37.58756895,2018,3,한성대입구역,156.8462591
12455492,커피빈삼성역글라스타워뒷점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 947,서울특별시 강남구 영동대로85길,127.0628745,37.50708344,2018,4,봉은사역,854.3920891
12552347,커피빈코리아도곡동지오빌딩점,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 543-1,서울특별시 강남구 도곡로,127.0416529,37.492262,2018,4,매봉역,734.6631927
12518035,커피빈코리아노원역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 724-1,서울특별시 노원구 노해로,127.0623975,37.65440054,2018,4,노원역,169.6871775
12464735,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 618,서울특별시 송파구 송파대로,127.1248723,37.47961708,2018,4,장지역,273.2397237
12579030,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 44-2,서울특별시 송파구 위례성대로,127.1127514,37.51692071,2018,1,몽촌토성역,174.9640293
12491626,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 822-5,서울특별시 강남구 테헤란로,127.0292638,37.49887371,2018,2,동오역,557.9138125
12553985,커피빈,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 191-70,서울특별시 강북구 한천로139길,127.0257085,37.63910102,2018,6,수유역,664.7202693
12582976,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 634,서울특별시 송파구 충민로,127.124941,37.47760822,2018,1,장지역,149.0020225
12597914,커피빈코리아논현2015번지점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 201-5,서울특별시 강남구 강남대로112길,127.0260336,37.50550591,2018,2,신논현역,545.4656217
12502385,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로,127.1209979,37.48604895,2018,0,문정역,196.5083243
12493022,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1316-5,서울특별시 서초구 서초대로,127.0244987,37.49742881,2018,3,교대역,689.5732788
15994470,커피빈,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 206-11,서울특별시 송파구 양재대로71길,127.1257809,37.50934084,2018,2,방이역,148.5120186
16203378,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 303,서울특별시 송파구 도곡로64길,127.0788577,37.50514574,2018,1,종합운동장역,774.3370574
16183887,커피빈,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 150,서울특별시 송파구 중대로,127.1188873,37.49052953,2018,2,가락시장역,271.2517817
16183360,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 904-19,서울특별시 강남구 역삼로77길,127.0562645,37.50295804,2018,2,한티역,586.8404809
19911397,커피빈코리아선릉로93길점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 696-42,서울특별시 강남구 선릉로93길,127.0478832,37.50567504,2019,2,선릉역,286.1469498
20004707,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1657-5,서울특별시 서초구 서초중앙로,127.014217,37.49238766,2019,2,교대역,394.3164355
22646116,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-19,서울특별시 강남구 테헤란로,127.0482229,37.50474969,2019,2,선릉역,180.7278611
19921902,커피빈코리아강남역먹자골목점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2019,8,신논현역,840.9913484
20027174,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-28,서울특별시 강남구 테헤란로4길,127.0300745,37.4965196,2019,0,강남역,465.0978067
20023467,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 76,서울특별시 강남구 삼성로,127.0500215,37.51990189,2019,2,강남구청역,309.2290587
20017448,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 118-17,서울특별시 강남구 압구정로,127.0472158,37.52524956,2019,0,강남구청역,781.1283324
23191870,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078,2019,1,동오역,158.7378017
20015976,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 994-14,서울특별시 강남구 영동대로,127.0688065,37.49756112,2019,2,학여울역,282.0349646
20017217,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 924-9,서울특별시 강남구 선릉로64길,127.0541518,37.49829169,2019,0,한티역,248.1047867
20005667,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1321-15,서울특별시 서초구 서초대로74길,127.0256838,37.49673577,2019,4,강남역,658.8216711
20012558,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길,127.0594268,37.50962404,2019,0,봉은사역,664.3965144
20068611,커피빈코리아서초우성아파트앞점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.0283369,37.49272089,2019,4,강남역,214.4034625
20027162,커피빈코리아강남구청앞점,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 45-4,서울특별시 강남구 학동로,127.0466127,37.51841471,2019,2,강남구청역,59.92794039
20283656,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2019,2,선릉역,294.9059666
20379539,커피빈코리아신사점,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 4-2,서울특별시 강남구 도산대로,127.0223894,37.51695522,2019,2,신사역,436.4485472
20384590,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1338-11,서울특별시 서초구 강남대로51길,127.0302441,37.49127685,2019,5,강남역,127.3974083
20687169,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2019,0,선릉역,459.1161841
20594326,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1306-2,서울특별시 서초구 강남대로,127.0257958,37.50030487,2019,11,신논현역,895.6557409
20599871,커피빈,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2019,4,안암역,98.53968181
25426701,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 234-25,서울특별시 강남구 봉은사로,127.0346447,37.50783825,2019,4,언주역,179.9599297
20380167,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 34-21,서울특별시 강남구 논현로,127.0295177,37.51595077,2019,3,학동역,270.6598927
20687168,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 735-32,서울특별시 강남구 테헤란로20길,127.0341242,37.49907574,2019,1,동오역,128.702901
20696225,커피빈코리아방배역점,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 909-8,서울특별시 서초구 효령로,126.9969256,37.48145648,2019,9,방배역,20.71341878
23201658,커피빈,11680,강남구,1168011000,압구정동,서울특별시 강남구 압구정동 442,서울특별시 강남구 압구정로29길,127.0269816,37.53179742,2019,0,압구정역,923.8802857
20470512,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1328-3,서울특별시 서초구 강남대로,127.0281972,37.49564817,2019,9,강남역,427.6220361
20005513,커피빈코리아역삼점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 668-17,서울특별시 강남구 논현로,127.0365025,37.50233896,2019,2,동오역,346.3479421
25992659,커피빈코리아테헤란로비,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 707-2,서울특별시 강남구 테헤란로,127.0450339,37.50293085,2019,2,선릉역,294.9059666
25992731,커피빈코리아테헤란로하이,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 890-60,서울특별시 강남구 테헤란로70길,127.0531431,37.50473517,2019,0,선릉역,459.1161841
25991543,커피빈코리아역삼역4,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 646-18,서울특별시 강남구 테헤란로,127.0348844,37.50064078,2019,1,동오역,158.7378017
25990509,커피빈코리아압구정로데오,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2019,1,압구정로데오역,421.0059069
8921308,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 77-11,서울특별시 강남구 영동대로,127.0594668,37.51455313,2019,4,봉은사역,335.7638057
8696922,커피빈코리아압구정에스점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 660-1,서울특별시 강남구 압구정로46길,127.0368931,37.52827446,2019,2,압구정로데오역,407.8125626
25991098,커피빈코리아올림픽공원,11710,송파구,1171011100,방이동,서울특별시 송파구 방이동 88,서울특별시 송파구 올림픽로,127.1157765,37.52034939,2019,2,한성백제역,486.0441626
26445960,커피빈코리아논현동팍스타워,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2019,2,언주역,471.5877598
19992231,커피빈삼성로점,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 120-13,서울특별시 강남구 삼성로,127.054131,37.51069906,2019,2,중앙역,506.7923043
20608022,더커피빈앤티리프,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2019,6,수서역,245.728894
23779055,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1317-31,서울특별시 서초구 서초대로73길,127.025717,37.49853815,2019,5,강남역,815.9203215
23415742,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 425,서울특별시 강남구 논현로,127.0432328,37.48187659,2019,3,매봉역,645.8089635
20613511,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 570-12,서울특별시 강남구 논현로167길,127.0274056,37.52441229,2019,1,압구정역,126.1233222
20010357,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 92-12,서울특별시 강남구 도산대로67길,127.0444085,37.52448802,2019,3,압구정로데오역,616.085004
20413973,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 530-4,서울특별시 강남구 압구정로12길,127.0223259,37.52355039,2019,2,신사역,536.5807655
20391346,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1572-7,서울특별시 서초구 서초대로,127.0123549,37.49295779,2019,2,서초역,401.7641711
20497137,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 705-1,서울특별시 강남구 테헤란로,127.0472097,37.5043811,2019,0,선릉역,172.5806015
20016170,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 1141,서울특별시 서초구 신반포로,126.9872107,37.50173741,2019,1,구반포역,90.14244523
20024243,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 101-24,서울특별시 강남구 선릉로,127.039458,37.52147439,2019,2,압구정로데오역,898.7810278
20656771,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 627-17,서울특별시 강남구 언주로,127.0327819,37.52334815,2019,2,압구정역,394.726608
23698616,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 181-3,서울특별시 송파구 올림픽로,127.0816764,37.51141201,2019,0,종합운동장역,652.7163808
20007363,커피빈,11650,서초구,1165010700,반포동,서울특별시 서초구 반포동 736-17,서울특별시 서초구 강남대로,127.0228039,37.50684884,2019,4,신논현역,815.8494655
20701159,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 88-9,서울특별시 강남구 학동로,127.0320341,37.5146739,2019,0,학동역,47.88920898
23486140,커피빈,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 851-4,서울특별시 서초구 방배로,126.992826,37.4895311,2019,4,내방역,159.3613754
20484104,커피빈,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 648-12,서울특별시 강남구 도산대로49길,127.0369742,37.52372481,2019,1,압구정로데오역,739.4646231
23767397,커피빈코리아현대자동차강남오토스퀘어점,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 831-21,서울특별시 강남구 강남대로,127.0299591,37.4940768,2019,7,강남역,201.9765948
25990534,커피빈코리아고대안암역,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-3,서울특별시 성북구 개운사길,127.0295587,37.58698067,2019,4,안암역,98.53968181
25992775,커피빈코리아뉴교보타워옆,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2019,12,신논현역,794.0852227
25992038,커피빈코리아선릉로86,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2019,3,선릉역,192.24023
25991768,커피빈코리아대치포스코,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2019,0,한티역,721.5613646
25991156,커피빈코리아서초우성아,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1330-8,서울특별시 서초구 사임당로,127.0283369,37.49272089,2019,4,강남역,214.4034625
25989745,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 814-5,서울특별시 강남구 강남대로,127.0260445,37.50205497,2019,14,신논현역,736.1279633
25992464,커피빈코리아국기원사거,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 827-65,서울특별시 강남구 테헤란로8길,127.032149,37.49614015,2019,0,강남역,438.1325497
25989762,커피빈코리아강남역먹자,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 816-6,서울특별시 강남구 테헤란로1길,127.02728,37.50010085,2019,8,신논현역,840.9913484
25992546,커피빈코리아트레이드타,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 159-1,서울특별시 강남구 영동대로,127.0610126,37.51034849,2019,2,봉은사역,529.8211609
8972360,커피빈,11680,강남구,1168010400,청담동,서울특별시 강남구 청담동 88,서울특별시 강남구 선릉로158길,127.0408215,37.52542307,2019,1,압구정로데오역,447.9203285
9218388,커피빈코리아CBTL잠실홈플러스점,11710,송파구,1171010200,신천동,서울특별시 송파구 신천동 7-12,서울특별시 송파구 올림픽로35가길,127.1029857,37.51624324,2019,0,잠실역,254.4645033
25740575,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 826-14,서울특별시 강남구 강남대로,127.0297769,37.49504844,2019,7,강남역,309.7255705
25610496,커피빈,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 724,서울특별시 강남구 광평로,127.1030943,37.48731104,2019,6,수서역,245.728894
25701057,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 820-9,서울특별시 강남구 강남대로,127.0276118,37.49893221,2019,4,강남역,779.3972099
25627454,커피빈,11680,강남구,1168010500,삼성동,서울특별시 강남구 삼성동 108-12,서울특별시 강남구 봉은사로103길,127.0617574,37.51500386,2019,2,봉은사역,134.7495163
20385889,커피빈,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 242-9,서울특별시 송파구 석촌호수로,127.0900046,37.50743072,2019,4,잠실새내역,462.344364
20390997,커피빈,11680,강남구,1168011800,도곡동,서울특별시 강남구 도곡동 418,서울특별시 강남구 논현로38길,127.0450402,37.48556754,2019,7,매봉역,216.0275989
20027234,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 653,서울특별시 강남구 남부순환로,127.057935,37.49241999,2019,1,도곡역,326.3090267
20027749,커피빈,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 359-11,서울특별시 노원구 한글비석로,127.076456,37.65120464,2019,5,상계역,1123.719923
20027501,커피빈,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 650-9,서울특별시 강남구 논현로,127.0349403,37.50684049,2019,4,언주역,159.9714459
20611988,커피빈코리아압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 663-24,서울특별시 강남구 선릉로157길,127.0389913,37.52611101,2019,1,압구정로데오역,421.0059069
20382185,커피빈,11680,강남구,1168010800,논현동,서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로,127.036665,37.50993618,2019,2,언주역,471.5877598
20594675,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1685-8,서울특별시 서초구 서초중앙로24길,127.0163934,37.49544236,2019,3,교대역,106.6123968
20027192,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.0561648,37.50458815,2019,0,한티역,721.5613646
22109135,커피빈코리아수유역점,11305,강북구,1130510200,번동,서울특별시 강북구 번동 418-3,서울특별시 강북구 도봉로,127.0270285,37.63867041,2019,6,수유역,541.47927
20093809,커피빈,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 889-74,서울특별시 강남구 선릉로86길,127.0505138,37.50336248,2019,3,선릉역,192.24023
25873274,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1307-18,서울특별시 서초구 강남대로65길,127.0253102,37.5002468,2019,9,신논현역,927.6367904
25745854,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1320-10,서울특별시 서초구 서초대로74길,127.0268953,37.49662862,2019,7,강남역,581.9890295
25782820,커피빈남부터미널점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1602-5,서울특별시 서초구 서초중앙로,127.0155622,37.48553283,2019,4,남부터미널역,125.0873979
20507848,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1304,서울특별시 서초구 강남대로,127.0248644,37.50235159,2019,12,신논현역,794.0852227
25226698,커피빈,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1361-1,서울특별시 서초구 강남대로,127.0323214,37.48715803,2019,5,양재역,279.75868
