year,road,pop,gu,dong,pop_avg
2019,송이로32길,5754988,송파구,문정동,5205779.75
2019,송이로23길,4608453,송파구,가락동,4688107.429
2019,삼전로13길,8175836,송파구,잠실동,8211541
2019,백제고분로50길,5526495,송파구,방이동,5390823.583
2019,백제고분로46길,4872429,송파구,송파동,5195866.167
2019,백제고분로45길,5980323,송파구,송파동,5195866.167
2019,백제고분로42길,4309838,송파구,송파동,5195866.167
2019,백제고분로39길,4420817,송파구,석촌동,4919906.75
2019,백제고분로34길,4540800,송파구,석촌동,4919906.75
2019,백제고분로33길,5368171,송파구,석촌동,4919906.75
2019,백제고분로32길,3969789,송파구,삼전동,5209704.438
2019,백제고분로31길,6768088,송파구,삼전동,5209704.438
2019,백제고분로22길,3964173,송파구,삼전동,5209704.438
2019,백제고분로21길,5636079,송파구,삼전동,5209704.438
2019,마천로51길,4698933,송파구,마천동,5112599.375
2019,동남로20길,5001527,송파구,가락동,4688107.429
2019,거마로20길,5316567,송파구,마천동,5112599.375
2019,학동로77길,3650277,강남구,청담동,3847604
2019,학동로6길,4284124,강남구,논현동,4358954.467
2019,학동로56길,5861727,강남구,삼성동,3519992.429
2019,학동로38길,3458794,강남구,논현동,4358954.467
2019,테헤란로81길,2770948,강남구,삼성동,3519992.429
2019,일원로9길,3893166,강남구,일원동,3873881.625
2019,일원로3길,4099312,강남구,일원동,3873881.625
2019,영동대로65길,4459681,강남구,대치동,5485300.667
2019,영동대로112길,2090187,강남구,삼성동,3519992.429
2019,언주로81길,6431579,강남구,역삼동,5222072.938
2019,압구정로2길,3522345,강남구,신사동,3658521.688
2019,선릉로18길,831745,강남구,개포동,2266556.643
2019,선릉로146길,3939553,강남구,청담동,3847604
2019,선릉로133길,4597172,강남구,논현동,4358954.467
2019,선릉로132길,6098044,강남구,청담동,3847604
2019,선릉로121길,5224746,강남구,논현동,4358954.467
2019,삼성로75길,6865782,강남구,대치동,5485300.667
2019,삼성로69길,6415967,강남구,대치동,5485300.667
2019,삼성로64길,3915849,강남구,대치동,5485300.667
2019,삼성로63길,5900264,강남구,대치동,5485300.667
2019,삼성로57길,4677504,강남구,대치동,5485300.667
2019,삼성로147길,3611498,강남구,청담동,3847604
2019,삼성로115길,3625802,강남구,삼성동,3519992.429
2019,봉은사로68길,3548848,강남구,삼성동,3519992.429
2019,봉은사로57길,3795663,강남구,삼성동,3519992.429
2019,봉은사로43길,5761779,강남구,논현동,4358954.467
2019,봉은사로29길,5575881,강남구,논현동,4358954.467
2019,봉은사로109길,2412396,강남구,삼성동,3519992.429
2019,도산대로89길,2525471,강남구,청담동,3847604
2019,도산대로81길,2549638,강남구,청담동,3847604
2019,도산대로50길,4052351,강남구,논현동,4358954.467
2019,도산대로38길,2319429,강남구,논현동,4358954.467
2019,도산대로30길,2651815,강남구,논현동,4358954.467
2019,도산대로23길,3581006,강남구,신사동,3658521.688
2019,도산대로15길,3689498,강남구,신사동,3658521.688
2019,도곡로37길,5709815,강남구,역삼동,5222072.938
2019,논현로8길,1945006,강남구,개포동,2266556.643
2019,논현로63길,4170048,강남구,역삼동,5222072.938
2019,논현로28길,2815182,강남구,도곡동,3266264.917
2019,논현로26길,2872992,강남구,도곡동,3266264.917
2019,논현로159길,3498125,강남구,신사동,3658521.688
2019,논현로139길,3693577,강남구,논현동,4358954.467
2019,논현로123길,3656713,강남구,논현동,4358954.467
2019,논현로115길,5777013,강남구,논현동,4358954.467
2019,논현로10길,3198063,강남구,개포동,2266556.643
2019,논현로106길,3841240,강남구,역삼동,5222072.938
2019,남부순환로365길,3960765,강남구,도곡동,3266264.917
2019,개포로82길,429524,강남구,개포동,2266556.643
2019,개포로28길,2781659,강남구,개포동,2266556.643
2019,개포로20길,3675872,강남구,개포동,2266556.643
2019,개포로17길,2978044,강남구,개포동,2266556.643
2019,강남대로140길,3395464,강남구,논현동,4358954.467
2019,강남대로136길,4233268,강남구,논현동,4358954.467
2019,강남대로118길,4718071,강남구,논현동,4358954.467
2019,서초중앙로8길,4518717,서초구,서초동,3663214.938
2019,방배중앙로21길,4402460,서초구,방배동,4216611.766
2019,효령로72길,3406968,서초구,서초동,3663214.938
2019,효령로34길,2227705,서초구,방배동,4216611.766
2019,효령로31길,3942825,서초구,방배동,4216611.766
2019,효령로23길,3785516,서초구,방배동,4216611.766
2019,청두곶길,4818901,서초구,방배동,4216611.766
2019,주흥길,5272244,서초구,반포동,3807264.821
2019,주흥15길,4792290,서초구,반포동,3807264.821
2019,언남길,2570242,서초구,양재동,2846241.4
2019,신반포로45길,4475446,서초구,잠원동,4516311
2019,서초대로8길,3503737,서초구,방배동,4216611.766
2019,서초대로64길,3807895,서초구,서초동,3663214.938
2019,서초대로4길,5141070,서초구,방배동,4216611.766
2019,서초대로25길,4659355,서초구,방배동,4216611.766
2019,서초대로23길,4035165,서초구,방배동,4216611.766
2019,서초대로15길,3878608,서초구,방배동,4216611.766
2019,사평대로57길,5028985,서초구,반포동,3807264.821
2019,사평대로26길,1929502,서초구,반포동,3807264.821
2019,사평대로22길,3143582,서초구,반포동,3807264.821
2019,사임당로17길,4998390,서초구,서초동,3663214.938
2019,방배로42길,3336594,서초구,방배동,4216611.766
2019,방배로35길,4478219,서초구,방배동,4216611.766
2019,방배로18길,3309397,서초구,방배동,4216611.766
2019,반포대로9길,2678151,서초구,서초동,3663214.938
2019,바우뫼로39길,3157763,서초구,양재동,2846241.4
2019,마방로2길,2415602,서초구,양재동,2846241.4
2019,방배천로4안길,4089474,서초구,방배동,4216611.766
2019,동산로19길,3409544,서초구,양재동,2846241.4
2019,동산로10길,2921818,서초구,양재동,2846241.4
2019,동광로39길,2873430,서초구,반포동,3807264.821
2019,동광로1길,4570130,서초구,방배동,4216611.766
2019,동광로12길,5944540,서초구,방배동,4216611.766
2019,논현로27길,2701955,서초구,양재동,2846241.4
2019,논현로1길,3211413,서초구,양재동,2846241.4
2019,남부순환로339길,2760814,서초구,서초동,3663214.938
2019,남부순환로325길,3133472,서초구,서초동,3663214.938
2019,남부순환로317길,3311220,서초구,서초동,3663214.938
2019,고무래로8길,2784936,서초구,반포동,3807264.821
2019,강남대로8길,3047207,서초구,양재동,2846241.4
2019,강남대로34길,3455172,서초구,양재동,2846241.4
2019,강남대로23길,1316670,서초구,양재동,2846241.4
2019,한글비석로44길,5559964,노원구,상계동,6164501.857
2019,한글비석로24길,6189356,노원구,상계동,6164501.857
2019,한글비석로22길,4056951,노원구,상계동,6164501.857
2019,석계로1길,3488545,노원구,월계동,4228675.75
2019,상계로9가길,7867979,노원구,상계동,6164501.857
2019,상계로1길,5909514,노원구,상계동,6164501.857
2019,상계로12길,9054451,노원구,상계동,6164501.857
2019,동일로242길,2445001,노원구,상계동,6164501.857
2019,동일로192길,8860994,노원구,공릉동,7650483.75
2019,동일로173가길,6451448,노원구,공릉동,7650483.75
2019,공릉로58길,1732060,노원구,하계동,1645786.5
2019,해등로16길,4888569,도봉구,창동,5543762.188
2019,우이천로4다길,4565154,도봉구,창동,5543762.188
2019,우이천로32길,3831739,도봉구,쌍문동,5447125.313
2019,시루봉로23길,1835110,도봉구,방학동,4073717.114
2019,삼양로144길,2150445,도봉구,쌍문동,5447125.313
2019,방학로6가길,5632965,도봉구,방학동,4073717.114
2019,방학로5길,5395068,도봉구,방학동,4073717.114
2019,방학로15길,2080301,도봉구,방학동,4073717.114
2019,방학로10길,3775119,도봉구,방학동,4073717.114
2019,도봉산길,1144514,도봉구,도봉동,1426441.792
2019,도봉산4길,363951,도봉구,도봉동,1426441.792
2019,도봉로181길,1771118,도봉구,도봉동,1426441.792
2019,도봉로169나길,1440201,도봉구,도봉동,1426441.792
2019,도봉로156길,1704876,도봉구,도봉동,1426441.792
2019,도봉로152가길,1838393,도봉구,도봉동,1426441.792
2019,도봉로147길,4988254,도봉구,방학동,4073717.114
2019,도봉로143길,4064008,도봉구,방학동,4073717.114
2019,도봉로114길,8480508,도봉구,창동,5543762.188
2019,도봉로109길,7208035,도봉구,쌍문동,5447125.313
2019,도당로29길,3361678,도봉구,방학동,4073717.114
2019,도당로19길,4167318,도봉구,방학동,4073717.114
2019,도당로13바길,4808845,도봉구,방학동,4073717.114
2019,도당로13가길,4991778,도봉구,방학동,4073717.114
2019,덕릉로60길,4634871,노원구,월계동,4228675.75
2019,노해로63다길,3514039,도봉구,창동,5543762.188
2019,노해로60길,7836911,도봉구,쌍문동,5447125.313
2019,한천로140길,5204260,강북구,수유동,5338450.981
2019,한천로139가길,5850655,강북구,수유동,5338450.981
2019,한천로132길,6902312,강북구,번동,5592191.357
2019,한천로130길,5529841,강북구,번동,5592191.357
2019,한천로124나길,5486745,강북구,번동,5592191.357
2019,한천로109길,3601368,강북구,번동,5592191.357
2019,인수봉로79길,2183077,강북구,수유동,5338450.981
2019,인수봉로72길,4954520,강북구,수유동,5338450.981
2019,인수봉로56길,4791532,강북구,수유동,5338450.981
2019,오패산로67길,6684241,강북구,번동,5592191.357
2019,오패산로52길,5328058,강북구,미아동,5543737.882
2019,오패산로30길,4506344,강북구,미아동,5543737.882
2019,수유로12길,6692604,강북구,수유동,5338450.981
2019,솔샘로65길,5820607,강북구,미아동,5543737.882
2019,솔매로50길,6768262,강북구,미아동,5543737.882
2019,솔매로45길,3758782,강북구,미아동,5543737.882
2019,솔매로41길,5813605,강북구,미아동,5543737.882
2019,삼양로93길,5514046,강북구,수유동,5338450.981
2019,삼양로77길,4933338,강북구,수유동,5338450.981
2019,삼양로54길,5421178,강북구,미아동,5543737.882
2019,삼양로41길,7565818,강북구,미아동,5543737.882
2019,삼양로27길,5182521,강북구,미아동,5543737.882
2019,삼양로24길,7012888,강북구,미아동,5543737.882
2019,삼양로20길,6219586,강북구,미아동,5543737.882
2019,삼각산로28길,7157483,강북구,수유동,5338450.981
2019,도봉로99길,3885470,강북구,수유동,5338450.981
2019,도봉로8길,3337895,강북구,미아동,5543737.882
2019,도봉로76길,6091833,강북구,미아동,5543737.882
2019,도봉로67길,4791775,강북구,미아동,5543737.882
2019,도봉로45길,4617061,강북구,미아동,5543737.882
2019,도봉로18길,5193745,강북구,미아동,5543737.882
2019,도봉로13길,5838560,강북구,미아동,5543737.882
2019,덕릉로41길,7220764,강북구,번동,5592191.357
2019,덕릉로40길,2987349,강북구,번동,5592191.357
2019,노해로33길,4586333,강북구,수유동,5338450.981
2019,노해로23길,4680144,강북구,수유동,5338450.981
2019,노해로17길,6454586,강북구,수유동,5338450.981
2019,화랑로40길,3303119,성북구,석관동,4073715.8
2019,화랑로1길,5466221,성북구,하월곡동,4925843.292
2019,화랑로19길,4885985,성북구,상월곡동,4380679.25
2019,화랑로14길,3873673,성북구,하월곡동,4925843.292
2019,화랑로13길,4072794,성북구,하월곡동,4925843.292
2019,한천로76길,3790702,성북구,석관동,4073715.8
2019,한천로101가길,2981027,성북구,장위동,3536586.45
2019,창경궁로43길,3325560,성북구,성북동1가,3480174.75
2019,지봉로20길,4570419,성북구,보문동3가,4720487
2019,종암로5길,2977832,성북구,종암동,4006531.25
2019,종암로24가길,3491228,성북구,종암동,4006531.25
2019,종암로21길,3882719,성북구,종암동,4006531.25
2019,종암로19길,4201837,성북구,종암동,4006531.25
2019,종암로16길,5267589,성북구,종암동,4006531.25
2019,정릉로8길,531555,성북구,정릉동,3068328.7
2019,정릉로27길,5812705,성북구,정릉동,3068328.7
2019,정릉로26길,2881262,성북구,정릉동,3068328.7
2019,장위로50길,2485980,성북구,장위동,3536586.45
2019,장월로1길,3773970,성북구,상월곡동,4380679.25
2019,인촌로6길,4313458,성북구,보문동,5243018.25
2019,인촌로5길,5260362,성북구,보문동,5243018.25
2019,인촌로24길,4017584,성북구,안암동,3658609.75
2019,개운사길,2168737,성북구,안암동5가,2119288.5
2019,인촌로1길,6168627,성북구,보문동,5243018.25
2019,인촌로17가길,3480134,성북구,안암동,3658609.75
2019,오패산로4길,5383550,성북구,하월곡동,4925843.292
2019,오패산로3길,4734562,성북구,하월곡동,4925843.292
2019,오패산로19길,4626748,성북구,하월곡동,4925843.292
2019,안암로5길,5054537,성북구,안암동4가,4957804.75
2019,아리랑로4길,6664241,성북구,동선동5가,6829142
2019,솔샘로6길,2483461,성북구,정릉동,3068328.7
2019,성북로8길,2860992,성북구,성북동,2922236
2019,삼양로8길,5165557,성북구,길음동,4312648.25
2019,삼선교로16가길,3633920,성북구,삼선동2가,4068196.875
2019,삼선교로10다길,3862731,성북구,삼선동1가,3692028.75
2019,삼선교로10길,4815191,성북구,삼선동2가,4068196.875
2019,보문로32길,6447482,성북구,삼선동5가,6172235.875
2019,보문로31길,5777221,성북구,삼선동5가,6172235.875
2019,보문로26길,4604957,성북구,보문동1가,4555914
2019,보문로13길,5785317,성북구,보문동7가,5828558.5
2019,보국문로16길,3370094,성북구,정릉동,3068328.7
2019,동소문로6길,3515944,성북구,동소문동2가,3657459.75
2019,동소문로2길,3712582,성북구,동소문동2가,3657459.75
2019,동소문로26가길,5929912,성북구,동선동3가,6108987.75
2019,동소문로15길,5313375,성북구,동소문동6가,6032885.25
2019,동소문로13길,6452169,성북구,동소문동6가,6032885.25
2019,돌곶이로8길,4350676,성북구,석관동,4073715.8
2019,돌곶이로41길,3681848,성북구,장위동,3536586.45
2019,돌곶이로28길,3295787,성북구,장위동,3536586.45
2019,돌곶이로27길,4882646,성북구,장위동,3536586.45
2019,돌곶이로22길,4077477,성북구,석관동,4073715.8
2019,돌곶이로14길,4556943,성북구,석관동,4073715.8
2019,길음로7길,3311122,성북구,길음동,4312648.25
2019,창경궁로35길,3798469,성북구,성북동1가,3480174.75
2019,풍성로25길,6982495,송파구,풍납동,6830385.75
2019,오금로46길,5416682,송파구,가락동,4688107.429
2019,오금로36길,4383776,송파구,가락동,4688107.429
2019,오금로11길,6833964,송파구,방이동,5390823.583
2019,양재대로72길,3294179,송파구,오금동,3237592.75
2019,양재대로71길,3784576,송파구,방이동,5390823.583
2019,양재대로64길,5564106,송파구,가락동,4688107.429
2019,양재대로62길,3647482,송파구,가락동,4688107.429
2019,송파대로30길,4466514,송파구,가락동,4688107.429
2019,송이로36길,4568653,송파구,문정동,5205779.75
2019,송이로32길,5959457,송파구,문정동,5205779.75
2019,송이로23길,4857255,송파구,가락동,4688107.429
2019,삼전로13길,8388773,송파구,잠실동,8211541
2019,백제고분로50길,5657977,송파구,방이동,5390823.583
2019,백제고분로46길,5077687,송파구,송파동,5195866.167
2019,백제고분로45길,5917329,송파구,송파동,5195866.167
2019,백제고분로42길,4321039,송파구,송파동,5195866.167
2019,백제고분로39길,4519825,송파구,석촌동,4919906.75
2019,백제고분로34길,4444780,송파구,석촌동,4919906.75
2019,백제고분로33길,5308154,송파구,석촌동,4919906.75
2019,백제고분로32길,4165470,송파구,삼전동,5209704.438
2019,백제고분로31길,6727589,송파구,삼전동,5209704.438
2019,백제고분로22길,4196333,송파구,삼전동,5209704.438
2019,백제고분로21길,5798223,송파구,삼전동,5209704.438
2019,마천로51길,5027107,송파구,마천동,5112599.375
2019,동남로20길,5220481,송파구,가락동,4688107.429
2019,거마로20길,5694437,송파구,마천동,5112599.375
2019,학동로77길,3710217,강남구,청담동,3847604
2019,학동로6길,4444252,강남구,논현동,4358954.467
2019,학동로56길,6097417,강남구,삼성동,3519992.429
2019,학동로38길,3469912,강남구,논현동,4358954.467
2019,테헤란로81길,2753785,강남구,삼성동,3519992.429
2019,일원로9길,3895253,강남구,일원동,3873881.625
2019,일원로3길,4115736,강남구,일원동,3873881.625
2019,영동대로65길,4776860,강남구,대치동,5485300.667
2019,영동대로112길,2206213,강남구,삼성동,3519992.429
2019,언주로81길,6418952,강남구,역삼동,5222072.938
2019,압구정로2길,3606817,강남구,신사동,3658521.688
2019,선릉로18길,648462,강남구,개포동,2266556.643
2019,선릉로146길,3914560,강남구,청담동,3847604
2019,선릉로133길,4822439,강남구,논현동,4358954.467
2019,선릉로132길,6253884,강남구,청담동,3847604
2019,선릉로121길,5314557,강남구,논현동,4358954.467
2019,삼성로75길,7085807,강남구,대치동,5485300.667
2019,삼성로69길,6849300,강남구,대치동,5485300.667
2019,삼성로64길,4343205,강남구,대치동,5485300.667
2019,삼성로63길,6406896,강남구,대치동,5485300.667
2019,삼성로57길,5104125,강남구,대치동,5485300.667
2019,삼성로147길,3621199,강남구,청담동,3847604
2019,삼성로115길,3623566,강남구,삼성동,3519992.429
2019,봉은사로68길,3503985,강남구,삼성동,3519992.429
2019,봉은사로57길,3932985,강남구,삼성동,3519992.429
2019,봉은사로43길,5938379,강남구,논현동,4358954.467
2019,봉은사로29길,5636416,강남구,논현동,4358954.467
2019,봉은사로109길,2545500,강남구,삼성동,3519992.429
2019,도산대로89길,2665760,강남구,청담동,3847604
2019,도산대로81길,2645364,강남구,청담동,3847604
2019,도산대로50길,4320783,강남구,논현동,4358954.467
2019,도산대로38길,2358186,강남구,논현동,4358954.467
2019,도산대로30길,2697785,강남구,논현동,4358954.467
2019,도산대로23길,3714658,강남구,신사동,3658521.688
2019,도산대로15길,3807351,강남구,신사동,3658521.688
2019,도곡로37길,5800388,강남구,역삼동,5222072.938
2019,논현로8길,2015785,강남구,개포동,2266556.643
2019,논현로63길,4571158,강남구,역삼동,5222072.938
2019,논현로28길,2980173,강남구,도곡동,3266264.917
2019,논현로26길,3046916,강남구,도곡동,3266264.917
2019,논현로159길,3567452,강남구,신사동,3658521.688
2019,논현로139길,3822424,강남구,논현동,4358954.467
2019,논현로123길,3815840,강남구,논현동,4358954.467
2019,논현로115길,6002626,강남구,논현동,4358954.467
2019,논현로10길,3269738,강남구,개포동,2266556.643
2019,논현로106길,4053923,강남구,역삼동,5222072.938
2019,남부순환로365길,4125933,강남구,도곡동,3266264.917
2019,개포로82길,421961,강남구,개포동,2266556.643
2019,개포로28길,2897691,강남구,개포동,2266556.643
2019,개포로20길,3726730,강남구,개포동,2266556.643
2019,개포로17길,3128051,강남구,개포동,2266556.643
2019,강남대로140길,3547701,강남구,논현동,4358954.467
2019,강남대로136길,4423343,강남구,논현동,4358954.467
2019,강남대로118길,4974618,강남구,논현동,4358954.467
2019,서초중앙로8길,4807925,서초구,서초동,3663214.938
2019,방배중앙로21길,4592266,서초구,방배동,4216611.766
2019,효령로72길,3574834,서초구,서초동,3663214.938
2019,효령로34길,2314033,서초구,방배동,4216611.766
2019,효령로31길,3993507,서초구,방배동,4216611.766
2019,효령로23길,3974225,서초구,방배동,4216611.766
2019,청두곶길,5005480,서초구,방배동,4216611.766
2019,주흥길,5523608,서초구,반포동,3807264.821
2019,주흥15길,4974701,서초구,반포동,3807264.821
2019,언남길,2701216,서초구,양재동,2846241.4
2019,신반포로45길,4623808,서초구,잠원동,4516311
2019,서초대로8길,3616965,서초구,방배동,4216611.766
2019,서초대로64길,3963915,서초구,서초동,3663214.938
2019,서초대로4길,5462845,서초구,방배동,4216611.766
2019,서초대로25길,4801842,서초구,방배동,4216611.766
2019,서초대로23길,4189923,서초구,방배동,4216611.766
2019,서초대로15길,4107709,서초구,방배동,4216611.766
2019,사평대로57길,5239901,서초구,반포동,3807264.821
2019,사평대로26길,1907477,서초구,반포동,3807264.821
2019,사평대로22길,3031632,서초구,반포동,3807264.821
2019,사임당로17길,5022461,서초구,서초동,3663214.938
2019,방배로42길,3644843,서초구,방배동,4216611.766
2019,방배로35길,4627323,서초구,방배동,4216611.766
2019,방배로18길,3435540,서초구,방배동,4216611.766
2019,반포대로9길,2715115,서초구,서초동,3663214.938
2019,바우뫼로39길,3388976,서초구,양재동,2846241.4
2019,마방로2길,2509665,서초구,양재동,2846241.4
2019,방배천로4안길,4427202,서초구,방배동,4216611.766
2019,동산로19길,3552890,서초구,양재동,2846241.4
2019,동산로10길,3066347,서초구,양재동,2846241.4
2019,동광로39길,2845560,서초구,반포동,3807264.821
2019,동광로1길,4679560,서초구,방배동,4216611.766
2019,동광로12길,6195213,서초구,방배동,4216611.766
2019,논현로27길,2847418,서초구,양재동,2846241.4
2019,논현로1길,3354083,서초구,양재동,2846241.4
2019,남부순환로339길,2993259,서초구,서초동,3663214.938
2019,남부순환로325길,3280310,서초구,서초동,3663214.938
2019,남부순환로317길,3420363,서초구,서초동,3663214.938
2019,고무래로8길,2847226,서초구,반포동,3807264.821
2019,강남대로8길,3145223,서초구,양재동,2846241.4
2019,강남대로34길,3710568,서초구,양재동,2846241.4
2019,강남대로23길,1304458,서초구,양재동,2846241.4
2019,한글비석로44길,5814598,노원구,상계동,6164501.857
2019,한글비석로24길,6452154,노원구,상계동,6164501.857
2019,한글비석로22길,4082876,노원구,상계동,6164501.857
2019,석계로1길,3495863,노원구,월계동,4228675.75
2019,상계로9가길,8035547,노원구,상계동,6164501.857
2019,상계로1길,6199699,노원구,상계동,6164501.857
2019,상계로12길,9570890,노원구,상계동,6164501.857
2019,동일로242길,2590367,노원구,상계동,6164501.857
2019,동일로192길,9099338,노원구,공릉동,7650483.75
2019,동일로173가길,6504635,노원구,공릉동,7650483.75
2019,공릉로58길,1838665,노원구,하계동,1645786.5
2019,해등로16길,5203523,도봉구,창동,5543762.188
2019,우이천로4다길,4826610,도봉구,창동,5543762.188
2019,우이천로32길,3993306,도봉구,쌍문동,5447125.313
2019,시루봉로23길,1889146,도봉구,방학동,4073717.114
2019,삼양로144길,2201841,도봉구,쌍문동,5447125.313
2019,방학로6가길,6079457,도봉구,방학동,4073717.114
2019,방학로5길,5750232,도봉구,방학동,4073717.114
2019,방학로15길,2204406,도봉구,방학동,4073717.114
2019,방학로10길,3919335,도봉구,방학동,4073717.114
2019,도봉산길,1185630,도봉구,도봉동,1426441.792
2019,도봉산4길,375139,도봉구,도봉동,1426441.792
2019,도봉로181길,1823697,도봉구,도봉동,1426441.792
2019,도봉로169나길,1530794,도봉구,도봉동,1426441.792
2019,도봉로156길,1827385,도봉구,도봉동,1426441.792
2019,도봉로152가길,1997577,도봉구,도봉동,1426441.792
2019,도봉로147길,5342885,도봉구,방학동,4073717.114
2019,도봉로143길,4284521,도봉구,방학동,4073717.114
2019,도봉로114길,8928081,도봉구,창동,5543762.188
2019,도봉로109길,7416010,도봉구,쌍문동,5447125.313
2019,도당로29길,3674355,도봉구,방학동,4073717.114
2019,도당로19길,4652610,도봉구,방학동,4073717.114
2019,도당로13바길,5102443,도봉구,방학동,4073717.114
2019,도당로13가길,5483879,도봉구,방학동,4073717.114
2019,덕릉로60길,4878405,노원구,월계동,4228675.75
2019,노해로63다길,3641875,도봉구,창동,5543762.188
2019,노해로60길,8114903,도봉구,쌍문동,5447125.313
2019,한천로140길,5584282,강북구,수유동,5338450.981
2019,한천로139가길,6128319,강북구,수유동,5338450.981
2019,한천로132길,7308150,강북구,번동,5592191.357
2019,한천로130길,6011038,강북구,번동,5592191.357
2019,한천로124나길,5940439,강북구,번동,5592191.357
2019,한천로109길,3794580,강북구,번동,5592191.357
2019,인수봉로79길,2318502,강북구,수유동,5338450.981
2019,인수봉로72길,5299309,강북구,수유동,5338450.981
2019,인수봉로56길,5111415,강북구,수유동,5338450.981
2019,오패산로67길,6911022,강북구,번동,5592191.357
2019,오패산로52길,5681591,강북구,미아동,5543737.882
2019,오패산로30길,4628629,강북구,미아동,5543737.882
2019,수유로12길,7223135,강북구,수유동,5338450.981
2019,솔샘로65길,6141419,강북구,미아동,5543737.882
2019,솔매로50길,7131607,강북구,미아동,5543737.882
2019,솔매로45길,3990455,강북구,미아동,5543737.882
2019,솔매로41길,6300867,강북구,미아동,5543737.882
2019,삼양로93길,5900015,강북구,수유동,5338450.981
2019,삼양로77길,5212097,강북구,수유동,5338450.981
2019,삼양로54길,5575144,강북구,미아동,5543737.882
2019,삼양로41길,7926426,강북구,미아동,5543737.882
2019,삼양로27길,5494985,강북구,미아동,5543737.882
2019,삼양로24길,7352509,강북구,미아동,5543737.882
2019,삼양로20길,6381753,강북구,미아동,5543737.882
2019,삼각산로28길,7517042,강북구,수유동,5338450.981
2019,도봉로99길,4039780,강북구,수유동,5338450.981
2019,도봉로8길,3313750,강북구,미아동,5543737.882
2019,도봉로76길,6361319,강북구,미아동,5543737.882
2019,도봉로67길,5148339,강북구,미아동,5543737.882
2019,도봉로45길,4676129,강북구,미아동,5543737.882
2019,도봉로18길,5701829,강북구,미아동,5543737.882
2019,도봉로13길,5937690,강북구,미아동,5543737.882
2019,덕릉로41길,7434525,강북구,번동,5592191.357
2019,덕릉로40길,3071214,강북구,번동,5592191.357
2019,노해로33길,4745521,강북구,수유동,5338450.981
2019,노해로23길,4937449,강북구,수유동,5338450.981
2019,노해로17길,6829426,강북구,수유동,5338450.981
2019,화랑로40길,3418276,성북구,석관동,4073715.8
2019,화랑로1길,5877330,성북구,하월곡동,4925843.292
2019,화랑로19길,5125434,성북구,상월곡동,4380679.25
2019,화랑로14길,4093300,성북구,하월곡동,4925843.292
2019,화랑로13길,4268078,성북구,하월곡동,4925843.292
2019,한천로76길,3853018,성북구,석관동,4073715.8
2019,한천로101가길,3101667,성북구,장위동,3536586.45
2019,창경궁로43길,3357381,성북구,성북동1가,3480174.75
2019,지봉로20길,4791239,성북구,보문동3가,4720487
2019,종암로5길,2873703,성북구,종암동,4006531.25
2019,종암로24가길,3668696,성북구,종암동,4006531.25
2019,종암로21길,4200295,성북구,종암동,4006531.25
2019,종암로19길,4342787,성북구,종암동,4006531.25
2019,종암로16길,5600993,성북구,종암동,4006531.25
2019,정릉로8길,494646,성북구,정릉동,3068328.7
2019,정릉로27길,6260673,성북구,정릉동,3068328.7
2019,정릉로26길,3213694,성북구,정릉동,3068328.7
2019,장위로50길,2554252,성북구,장위동,3536586.45
2019,장월로1길,3854722,성북구,상월곡동,4380679.25
2019,인촌로6길,4425133,성북구,보문동,5243018.25
2019,인촌로5길,5250220,성북구,보문동,5243018.25
2019,인촌로24길,3879517,성북구,안암동,3658609.75
2019,개운사길,2058067,성북구,안암동5가,2119288.5
2019,인촌로1길,6196522,성북구,보문동,5243018.25
2019,인촌로17가길,3646238,성북구,안암동,3658609.75
2019,오패산로4길,5746054,성북구,하월곡동,4925843.292
2019,오패산로3길,5057507,성북구,하월곡동,4925843.292
2019,오패산로19길,4820556,성북구,하월곡동,4925843.292
2019,안암로5길,5013246,성북구,안암동4가,4957804.75
2019,아리랑로4길,6905853,성북구,동선동5가,6829142
2019,솔샘로6길,2390501,성북구,정릉동,3068328.7
2019,성북로8길,2988916,성북구,성북동,2922236
2019,삼양로8길,4838989,성북구,길음동,4312648.25
2019,삼선교로16가길,3728728,성북구,삼선동2가,4068196.875
2019,삼선교로10다길,3956121,성북구,삼선동1가,3692028.75
2019,삼선교로10길,5031036,성북구,삼선동2가,4068196.875
2019,보문로32길,6625807,성북구,삼선동5가,6172235.875
2019,보문로31길,5613073,성북구,삼선동5가,6172235.875
2019,보문로26길,4692646,성북구,보문동1가,4555914
2019,보문로13길,6101937,성북구,보문동7가,5828558.5
2019,보국문로16길,3507444,성북구,정릉동,3068328.7
2019,동소문로6길,3795410,성북구,동소문동2가,3657459.75
2019,동소문로2길,3987995,성북구,동소문동2가,3657459.75
2019,동소문로26가길,6308303,성북구,동선동3가,6108987.75
2019,동소문로15길,5376210,성북구,동소문동6가,6032885.25
2019,동소문로13길,6555793,성북구,동소문동6가,6032885.25
2019,돌곶이로8길,4251719,성북구,석관동,4073715.8
2019,돌곶이로41길,3697521,성북구,장위동,3536586.45
2019,돌곶이로28길,3548569,성북구,장위동,3536586.45
2019,돌곶이로27길,5083036,성북구,장위동,3536586.45
2019,돌곶이로22길,4320193,성북구,석관동,4073715.8
2019,돌곶이로14길,4633519,성북구,석관동,4073715.8
2019,길음로7길,3234322,성북구,길음동,4312648.25
2019,창경궁로35길,3684215,성북구,성북동1가,3480174.75
2020,풍성로25길,6493564,송파구,풍납동,6319992.25
2020,오금로46길,5093640,송파구,가락동,4673559.786
